source,target
0,14981
1,14480
2,9384
3,8146
4,11528
5,13247
6,14345
6,13865
7,15049
8,15068
9,9242
10,14362
11,12684
12,14994
13,14900
14,15100
15,14493
16,14952
17,12595
18,14943
19,14814
20,12237
21,15053
22,13936
23,15088
24,10109
25,13096
26,15020
27,14452
28,14279
29,11516
30,14912
31,14177
32,14814
33,14991
34,15062
35,12679
36,14415
37,13073
38,14343
39,11965
40,14534
41,14079
42,9188
43,14413
43,14104
44,8176
45,15051
46,6941
47,9169
48,13833
49,15011
50,2637
51,12311
52,14932
53,14954
54,1153
55,13864
56,14958
57,9585
58,15078
59,14433
60,15096
61,10990
62,14083
63,14995
64,14039
65,15057
66,11234
67,1951
68,15040
69,6436
70,13830
71,14557
72,4729
73,12054
74,13959
75,15032
76,14390
77,14994
78,10765
79,3261
80,15017
81,8247
82,13925
83,15101
84,14986
85,14896
86,14832
87,9084
88,11782
89,10761
90,15043
91,8159
92,15065
93,14766
93,15124
94,5413
95,13884
96,11695
97,8854
98,13606
99,14325
100,15083
101,15005
102,14772
102,15112
103,15040
104,14301
105,14011
106,15010
107,15076
108,15069
109,15054
110,15098
111,13632
112,14574
113,15056
114,12556
115,15038
116,15075
117,11700
118,15028
118,12703
119,3881
120,15077
121,14854
122,15101
122,14571
122,14787
123,13124
124,12742
125,14316
126,14796
127,3590
128,11995
129,13633
130,13756
131,14188
132,14858
132,13937
133,15080
134,15094
135,7626
136,12942
137,1813
138,13362
139,15095
140,15037
141,15070
142,15006
143,14436
144,14189
145,8329
145,14742
146,14304
147,14953
148,14133
149,15007
150,14539
151,10632
152,11817
153,13316
154,14985
155,15015
156,5297
157,12455
158,11505
159,14010
160,15070
161,10360
162,14861
162,15329
163,13482
164,6106
165,13594
166,13593
167,13288
168,10054
169,14765
170,13197
171,8292
172,11682
172,14904
173,14756
174,15025
175,14255
176,14774
177,15099
178,6662
179,7512
180,9744
181,266
182,15097
183,5909
184,15045
185,15083
186,14665
186,12899
187,15063
188,14521
189,12286
190,13892
191,14863
192,7514
193,13277
194,10604
195,8333
196,14330
197,14981
198,15078
199,15059
199,12831
200,14303
201,2941
202,14708
203,9404
204,15058
205,13952
205,13237
206,10468
207,15086
208,12991
209,15096
210,13146
211,12839
212,7206
213,14900
214,13557
215,9255
216,8735
217,14992
218,14839
219,8478
219,15111
220,7166
221,4807
222,15087
223,13804
224,15059
225,11578
226,14080
227,7148
228,15043
228,15381
229,15055
230,14965
231,6345
232,12867
233,14401
234,12117
235,14574
236,2585
237,13710
238,14228
239,12036
240,12776
241,13463
242,2409
243,14688
244,2798
245,15045
246,14737
247,9809
248,14985
249,14631
250,15087
251,4553
252,15093
253,8147
254,11523
255,15000
256,14685
257,13043
258,14985
259,12601
260,12061
261,4707
262,13909
263,6751
264,14881
265,14982
267,10364
268,11280
269,14825
270,14330
271,9735
272,13124
273,13973
274,11270
275,15089
276,14371
277,13401
278,6875
279,7517
280,14170
281,8683
281,15356
282,10308
283,12518
284,15027
285,8697
286,14792
287,14760
288,9305
289,8956
290,15099
291,14960
292,8903
292,12979
293,15016
294,13901
295,14081
296,14776
297,14070
298,12196
299,15045
300,14730
301,9583
302,8010
303,14963
304,14664
305,15093
306,8054
307,14973
308,14992
309,13300
310,15045
311,14735
312,14972
313,15062
314,14924
315,15062
316,7701
317,14762
318,14678
319,13359
319,13777
320,11777
320,15268
321,15011
322,15008
323,14008
324,11408
325,611
326,13940
327,5738
328,13373
329,14055
330,15046
331,14886
331,15375
332,12958
333,15088
334,13978
335,15092
336,12411
337,15062
338,14738
339,15079
340,14935
341,15033
342,13190
342,15365
343,13643
344,12843
345,14664
346,11648
347,14735
348,14983
349,9205
350,14106
351,13296
352,14913
353,14430
354,9412
355,12496
356,14472
357,14670
358,14219
359,14878
360,13601
361,600
362,14179
363,15003
364,15022
365,12950
366,12916
366,15307
367,15056
368,11724
369,15046
370,14938
371,14975
372,15032
373,15002
374,14784
375,14987
376,12726
377,12829
378,12993
379,14922
380,14930
380,13121
381,11466
382,15081
382,14747
383,12306
384,15092
385,14780
386,14844
387,13156
388,8817
389,14445
390,10764
391,13070
392,14842
392,15278
393,14607
394,12388
395,13764
396,13689
397,14098
398,14973
399,14216
400,14080
401,14966
402,14683
403,10823
404,10850
405,6918
406,14127
406,14157
407,14620
408,14728
409,14561
409,11891
410,6864
411,1507
412,14270
413,14367
414,11891
415,8697
416,13569
417,14881
418,13042
419,15015
420,12359
421,15089
421,14706
422,14227
423,15098
424,14685
425,10485
426,14218
427,11632
428,13759
429,14089
430,5920
431,14760
432,13600
433,14815
434,11488
435,6342
436,12304
437,14455
438,10462
439,15070
440,13057
441,14951
442,13232
443,13508
444,14135
445,13478
446,10973
447,9158
448,8542
449,12226
450,1890
451,14538
452,14717
453,8283
454,11512
455,14673
456,10691
457,14963
458,10277
459,9017
460,14415
461,12820
462,14361
463,13631
464,8213
465,10488
466,15077
467,5568
468,14811
469,15004
470,13870
471,15089
472,15074
473,13081
474,7774
475,15045
476,15064
477,4539
478,13623
479,7271
480,15048
481,14984
482,15084
483,13528
483,14600
484,11923
485,12460
486,5064
487,14682
488,557
489,14696
490,15075
491,11053
492,11044
493,14667
494,10539
495,14944
496,9689
497,14829
498,12983
499,13438
500,12937
501,14126
502,14443
503,14934
504,13059
505,14279
506,6026
507,7538
508,14523
509,13118
510,14897
510,13441
511,15082
512,1883
513,13266
514,3357
515,8651
516,13151
517,14961
518,10031
519,8242
520,14726
521,11747
522,13348
522,15192
523,8490
524,12411
525,13406
526,12074
527,15082
528,14895
529,13135
530,13849
531,10680
532,14376
533,14829
534,5063
534,14142
535,15080
536,1997
537,15012
538,3647
539,11357
540,14521
541,15099
542,15087
543,12465
544,2858
545,13701
546,15088
547,12659
548,15090
549,14654
550,13193
551,14367
552,6367
553,14604
554,12767
555,12193
556,9624
558,14904
559,11814
560,11330
561,14057
562,14577
563,13663
564,14740
565,14984
566,5376
567,12539
568,13050
569,8848
570,11002
571,13127
572,14887
573,14903
574,13918
575,8474
576,13411
577,14068
578,13579
579,15081
580,14979
581,14260
582,14720
583,13036
584,12952
585,14710
586,9821
587,14076
588,11822
589,15094
589,14597
590,13853
591,14477
592,12999
593,14996
594,2185
595,14924
596,12975
597,9420
598,14351
599,14969
601,10890
602,15066
603,11144
604,14713
605,15008
606,14741
607,13382
608,14988
609,15080
610,14709
612,15054
613,14858
614,12702
615,12905
616,13758
617,10526
618,8941
619,5588
620,14563
621,15056
622,14027
623,6451
624,6665
625,7367
626,13373
627,15048
628,13812
629,13555
630,12833
631,11247
632,15081
633,13685
634,14618
635,3667
636,14592
637,3870
638,9961
639,11262
640,13771
641,11092
642,14996
643,14342
644,13475
645,6258
646,13185
646,13843
647,12373
648,14768
649,14145
650,8635
651,10179
652,5882
653,15009
654,5887
655,15046
656,12854
656,15370
657,13867
658,14980
659,7720
660,14569
661,13569
662,14842
663,15078
664,15019
665,6670
666,13933
666,15240
667,14288
668,14127
669,14988
670,14958
671,13512
672,14856
673,10643
674,14921
675,7514
676,14465
677,14138
678,12557
679,13743
680,14682
681,13110
681,14259
682,12706
683,14984
684,10394
685,14746
686,14858
687,14189
688,15093
689,13786
690,1429
691,15097
692,11650
693,15053
694,11350
695,1694
696,12488
696,13603
697,13924
698,11662
699,8100
699,15392
700,14421
701,14901
702,1640
703,11673
704,15009
705,15064
706,14840
707,14176
708,15066
709,14223
710,10169
711,15070
712,15033
713,12998
714,12409
715,14267
715,14778
716,15082
717,11057
718,13735
719,8451
720,10980
721,8343
722,15062
723,12006
724,14926
725,15058
726,14945
727,13178
727,13165
728,14628
729,12202
730,5234
730,13084
731,14893
732,14964
733,10960
734,10889
735,14884
736,10804
737,9068
738,14493
739,11557
740,14604
741,9969
742,14578
743,7642
744,13882
745,15084
746,15078
747,13039
748,14483
749,12746
750,14962
751,12583
752,9656
753,14959
754,10597
755,15080
756,5094
757,14925
758,15059
759,13699
760,7478
760,15132
761,5965
762,12650
763,4119
764,15008
765,14916
766,9356
767,9223
767,15347
768,14960
769,15003
770,1629
771,15043
772,9053
773,15041
774,14965
775,14220
776,14790
777,13810
778,12603
779,14952
780,14022
781,15084
782,14826
783,10701
784,13726
784,12705
785,12163
786,14767
787,14689
788,14910
789,13581
790,10059
791,7619
792,13381
793,15087
794,13601
795,3990
796,15089
797,14888
798,9688
799,13593
800,11140
801,5609
802,15063
802,15143
803,15055
804,13981
805,14651
806,14369
807,14728
808,11572
809,15073
810,12186
811,14407
812,13409
813,14151
814,9727
815,10315
816,14372
816,15277
817,13942
818,11833
819,13985
819,11859
820,11508
821,15032
822,8984
823,11300
824,14059
825,12233
826,15006
827,14763
828,13517
829,14845
830,15026
831,13345
832,14885
833,15036
834,14636
835,14093
836,10740
837,10864
838,9866
839,9311
840,14878
841,14885
842,13136
843,9327
844,14846
845,11790
846,6959
847,15095
848,8535
849,15076
850,12367
850,14534
851,14634
852,13622
853,14844
854,12717
855,8439
856,3613
857,13896
858,15088
859,14652
860,15068
860,14204
861,14401
862,14887
863,11921
864,14196
865,14209
866,14689
867,13838
868,12424
869,13428
870,13912
870,14656
871,14672
872,13114
873,9931
874,15068
874,15353
875,15082
876,13002
877,2033
878,15063
879,12911
880,15017
881,14221
882,14610
883,12066
884,12882
885,10002
886,8999
887,14646
888,12519
889,14597
890,14320
891,8478
892,14933
893,15063
894,10214
895,15094
896,14943
897,2067
898,10998
899,3817
900,15072
901,10708
902,12441
902,15331
903,14975
904,14210
905,14897
906,14732
907,11593
908,12539
909,14503
910,13552
911,15055
912,14694
913,5643
914,14769
915,15097
916,8616
917,13086
918,15030
919,15096
920,14059
921,15072
922,14670
923,13131
924,7153
925,15018
926,14611
927,13831
928,13606
929,13867
929,13350
930,14967
931,14575
932,15079
933,3446
934,13650
935,6280
936,14482
937,15096
938,13838
939,14109
940,14292
941,14901
942,15065
943,14687
944,15083
945,10254
946,13862
946,15177
946,15323
947,13725
948,14765
949,14708
950,14221
951,14651
952,14355
953,15041
954,8847
955,14521
956,11771
957,15091
958,9981
959,11044
960,14736
961,14058
962,14180
963,4173
964,4088
965,5886
966,10584
967,14221
968,11039
969,12279
970,14586
971,10612
971,14873
972,14845
973,4293
974,12278
975,13567
976,14878
977,13961
978,5267
979,13988
980,14932
981,13512
982,14984
983,13822
984,15087
984,15074
985,14998
986,14690
987,12338
988,7253
989,14857
990,12019
991,15008
992,2693
993,3084
994,14416
995,14226
996,14868
997,15083
998,15057
999,10305
1000,14886
1001,11298
1002,14216
1003,14131
1004,14842
1005,14986
1006,10834
1007,14858
1008,14808
1009,6477
1010,13707
1011,15097
1012,14092
1013,6653
1014,12739
1015,15029
1016,8771
1017,14570
1018,15066
1019,14953
1020,13794
1021,14279
1022,12836
1023,12612
1024,11971
1025,14049
1026,11820
1026,14735
1026,15246
1027,15084
1027,14999
1028,12663
1028,14584
1029,6147
1029,14371
1030,8912
1030,15091
1031,14573
1031,14204
1032,7319
1032,14249
1033,10481
1033,11130
1034,4166
1034,15082
1035,6703
1035,9092
1036,3641
1036,12451
1036,14348
1037,14381
1037,15084
1037,13219
1038,11709
1038,13267
1039,14739
1039,13579
1040,14827
1040,15045
1041,14984
1041,13109
1042,6713
1042,1589
1043,14137
1043,15097
1044,12638
1044,14579
1045,14747
1045,12971
1046,14776
1046,9951
1047,6234
1047,12868
1048,14469
1048,11186
1049,14348
1049,15057
1050,11379
1050,6423
1050,15341
1051,14748
1051,12515
1051,15328
1052,15056
1052,14948
1053,9781
1053,14702
1054,14226
1054,9828
1055,4417
1055,4682
1056,4524
1056,14630
1057,11601
1057,6858
1058,15082
1058,13835
1058,14620
1059,14843
1059,15081
1060,11907
1060,14932
1061,15095
1061,14598
1062,15053
1062,15038
1063,12031
1063,12010
1064,14052
1064,15041
1065,12587
1065,14812
1066,14987
1066,14981
1067,4052
1067,13609
1068,7943
1068,12224
1069,13225
1069,14138
1070,13768
1070,14736
1070,15148
1071,12590
1071,14652
1072,14739
1072,1822
1073,13246
1073,14953
1074,14131
1074,15020
1075,15098
1075,15035
1076,14888
1076,14032
1077,13584
1077,13953
1078,14907
1078,14130
1079,15045
1079,14622
1080,14348
1080,15083
1081,14243
1081,9221
1082,15073
1082,14986
1083,15034
1083,14584
1084,9212
1084,11631
1084,14785
1085,10453
1085,15095
1086,13012
1086,11839
1087,14116
1087,15085
1088,14996
1088,11382
1089,6326
1089,14938
1090,13922
1090,7258
1091,13039
1091,12952
1092,13909
1092,15047
1093,12399
1093,14235
1094,13437
1094,11523
1094,14602
1095,13344
1095,14832
1096,15086
1096,13440
1097,14796
1097,6548
1098,11949
1098,7928
1099,12891
1099,14745
1100,12201
1100,3195
1101,14583
1101,14593
1101,15263
1102,13749
1102,15029
1103,13904
1103,14213
1104,14420
1104,15035
1105,13541
1105,13122
1106,8495
1106,14695
1107,8324
1107,8625
1108,14040
1108,13337
1109,7476
1109,11693
1110,14614
1110,12088
1111,14724
1111,15084
1112,12793
1112,12814
1113,14090
1113,14901
1114,15100
1114,13145
1115,12018
1115,12947
1116,7681
1116,13687
1117,9848
1117,9331
1118,15019
1118,10346
1119,11331
1119,4555
1120,10974
1120,11663
1121,9937
1121,15098
1122,13266
1122,14001
1123,14581
1123,15041
1124,10945
1124,15034
1125,13780
1125,2138
1126,14261
1126,13341
1127,11861
1127,14685
1128,15099
1128,14991
1129,13269
1129,5786
1130,15065
1130,15032
1131,14060
1131,13800
1132,14942
1132,10282
1133,15073
1133,14781
1134,14692
1134,10127
1135,6423
1135,10450
1136,12030
1136,15083
1137,13738
1137,14973
1138,15081
1138,14210
1139,14836
1139,8446
1140,14667
1140,13056
1141,13925
1141,2389
1142,11284
1142,10301
1143,12482
1143,14741
1144,14152
1144,7615
1145,6918
1145,14423
1146,15055
1146,10479
1147,6308
1147,14693
1148,11436
1148,12188
1149,14029
1149,7150
1150,14994
1150,11824
1151,13430
1151,14109
1152,7653
1152,14037
1153,13284
1153,14320
1154,14977
1154,7925
1155,14960
1155,14728
1156,9099
1156,12133
1157,15040
1157,14130
1158,10340
1158,14693
1159,12600
1159,14654
1160,11842
1160,15010
1161,14962
1161,6880
1162,13656
1162,14815
1163,9917
1163,14464
1164,14110
1164,12300
1165,13691
1165,12688
1166,14733
1166,13745
1167,14939
1167,14103
1168,9635
1168,14981
1169,14599
1169,14922
1170,15101
1170,15030
1171,4951
1171,15083
1171,15282
1172,12685
1172,12338
1173,10824
1173,13014
1174,14971
1174,15072
1175,15083
