ID1,ID2,Distance
N5910|12418|0.880964,N5913|10836|0.41375,0.0112718
N5910|12418|0.880964,N5914|12954|0.46399,0.0104567
N5910|12418|0.880964,N5911|9841|0.510614,0.00965047
N5910|12418|0.880964,N5912|5536|0.355971,0.00882979
N5910|12418|0.880964,N5902|9348|0.484329,0.0145361
N5918|3185|0.273299,N5919|5682|0.677353,0.00966452
N6405|12898|0.82914,N6406|12831|0.501165,0.00481808
N6511|3119|0.777166,N6512|5565|0.09732,0.00804556
N5967|12939|0.396872,N5968|11770|0.319245,0.0129595
N6160|13104|0.387388,N6159|10220|0.504148,0.00319833
N5980|2654|0.521759,N5981|1758|0.587782,0.0112716
N6173|5735|0.267809,N6172|3409|0.498733,0.0129156
N6238|9720|0.703953,N6241|10140|0.972302,0.0145949
N6238|9720|0.703953,N6239|3451|0.847766,0.00400788
N6238|9720|0.703953,N6244|11269|0.446366,0.0121116
N6238|9720|0.703953,N6243|8211|0.152494,0.013722
N6096|2149|0.829366,N6093|14293|0.043878,0.00964432
N6096|2149|0.829366,N6095|11519|0.534744,0.00802152
N6430|2791|0.378786,N6431|3814|0.469426,0.0120774
N6096|2149|0.829366,N6094|8169|0.441858,0.00883194
N6463|11754|0.415252,N6462|10411|0.263074,0.00884016
N6046|13183|0.355875,N6045|14750|0.647656,0.0104648
N6046|13183|0.355875,N6044|3925|0.961575,0.0112717
N6197|8162|0.779975,N6201|11086|0.483701,0.0137185
N5998|10221|0.188667,N5999|4443|0.036262,0.00724311
N6074|6070|0.132162,N6075|3238|0.551357,0.00319832
N6251|10532|0.364957,N6253|2856|0.09544,0.0145939
N6251|10532|0.364957,N6252|14105|0.035019,0.00320028
N6288|5754|0.570134,N6287|7093|0.836934,0.00723302
N6515|9126|0.84246,N6513|7399|0.412672,0.014544
N6269|2631|0.794161,N6268|9523|0.105798,0.00400618
N6515|9126|0.84246,N6516|9998|0.569037,0.0104645
N6515|9126|0.84246,N6514|10660|0.604214,0.0145561
N5935|14593|0.036034,N5936|12511|0.216864,0.00884162
N6177|4482|0.388318,N6179|6791|0.139922,0.0137507
N6281|2799|0.85606,N6282|8232|0.078667,0.010475
N6281|2799|0.85606,N6283|11225|0.85914,0.0120934
N5988|8093|0.686632,N5989|3535|0.469765,0.0040045
N5988|8093|0.686632,N5990|13858|0.563322,0.00400797
N5988|8093|0.686632,N5987|13697|0.370027,0.00480968
N6253|2856|0.09544,N6252|14105|0.035019,0.0145941
N6010|11663|0.982021,N6009|14485|0.133016,0.012909
N6191|14070|0.612276,N6189|2254|0.528964,0.00803699
N6491|13736|0.135955,N6490|8418|0.94607,0.00724211
N6496|11844|0.603192,N6498|5700|0.686416,0.0128974
N6496|11844|0.603192,N6497|2022|0.107972,0.0145174
N5908|5946|0.528228,N5909|7103|0.999498,0.00803688
N6248|2107|0.426993,N6247|9868|0.861799,0.00884482
N6323|12994|0.349274,N6320|4850|0.524261,0.0121151
N6533|10137|0.490205,N6534|14199|0.369521,0.000798636
N6533|10137|0.490205,N6535|9361|0.27832,0.00159751
N6241|10140|0.972302,N6244|11269|0.446366,0.010502
N6241|10140|0.972302,N6243|8211|0.152494,0.0121195
N5951|13530|0.100401,N5949|15116|0.001896,0.00561773
N6039|11653|0.048963,N6037|2167|0.668449,0.0112795
N6039|11653|0.048963,N6038|2823|0.991825,0.0112717
N5922|15234|0.403487,N5923|4789|0.848588,0.00642026
N6427|7303|0.097471,N6426|13881|0.312069,0.000798642
N6427|7303|0.097471,N6428|11837|0.067773,0.00886356
N6427|7303|0.097471,N6429|2592|0.322892,0.00968312
N6313|6597|0.84577,N6312|13303|0.851916,0.00480944
N6025|12751|0.33274,N6024|7553|0.101291,0.00883288
N6298|14464|0.272787,N6297|1387|0.023902,0.00159751
N6505|8296|0.076063,N6506|13233|0.648997,0.00480475
N6539|10445|0.489259,N6540|11068|0.005559,0.0104653
N5911|9841|0.510614,N5912|5536|0.355971,0.00882978
N6324|14923|0.667884,N6322|5462|0.898144,0.0145947
N6324|14923|0.667884,N6321|9741|0.452879,0.00965017
N6324|14923|0.667884,N6323|12994|0.349274,0.00642278
N6324|14923|0.667884,N6320|4850|0.524261,0.0121322
N6426|13881|0.312069,N6428|11837|0.067773,0.00968293
N6426|13881|0.312069,N6429|2592|0.322892,0.010505
N6441|2633|0.911606,N6442|8193|0.175012,0.00480876
N6202|9818|0.328367,N6201|11086|0.483701,0.00642907
N6290|6323|0.524692,N6289|3245|0.13452,0.0113454
N6175|8804|0.819344,N6174|4532|0.168738,0.0015975
N6175|8804|0.819344,N6176|7767|0.784063,0.00964403
N5932|1926|0.757001,N5934|14267|0.867663,0.013732
N6513|7399|0.412672,N6516|9998|0.569037,0.0145208
N6239|3451|0.847766,N6244|11269|0.446366,0.0129423
N6239|3451|0.847766,N6243|8211|0.152494,0.0145573
N6187|8676|0.787302,N6185|12790|0.18546,0.0112923
N6428|11837|0.067773,N6429|2592|0.322892,0.0024031
N6093|14293|0.043878,N6095|11519|0.534744,0.0112869
N6093|14293|0.043878,N6094|8169|0.441858,0.00561142
N6385|5431|0.167266,N6386|10561|0.595678,0.000798639
N6498|5700|0.686416,N6497|2022|0.107972,0.0113075
N6087|9189|0.380652,N6088|3402|0.950725,0.0023988
N6091|13827|0.254075,N6090|13647|0.246664,0.00400923
N6379|2453|0.410583,N6380|13072|0.908553,0.00320026
N6379|2453|0.410583,N6382|10420|0.102822,0.0121009
N6379|2453|0.410583,N6381|4060|0.978825,0.0129232
N5992|6139|0.424305,N5994|6111|0.791618,0.000798633
N6178|1751|0.41276,N6177|4482|0.388318,0.0129393
N6272|4190|0.066277,N6273|11439|0.666477,0.00642033
N5915|15109|0.493421,N5917|12785|0.031799,0.0096561
N6122|10558|0.872831,N6123|10028|0.997069,0.00886411
N6138|3691|0.958751,N6139|5352|0.712613,0.0137512
N6082|13911|0.581045,N6083|1819|0.157471,0.00480959
N6380|13072|0.908553,N6382|10420|0.102822,0.0137471
N6026|6273|0.772874,N6027|4044|0.259325,0.0096642
N6380|13072|0.908553,N6381|4060|0.978825,0.0145746
N5965|4258|0.977216,N5967|12939|0.396872,0.0137026
N6522|4919|0.492734,N6523|6982|0.467722,0.00804035
N5946|14051|0.447477,N5945|8400|0.010902,0.00642922
