source,target
0,14990
1,14940
2,13669
3,15098
4,15021
5,10191
5,15211
6,13818
7,12514
8,14808
9,14935
10,14312
11,15094
12,13431
13,14512
14,14750
15,5127
16,7739
17,13547
18,14225
19,15069
20,15003
21,4968
22,15027
23,14609
24,13494
25,14803
26,14968
27,9496
28,14673
29,15051
30,14979
31,11751
32,13511
33,15031
34,6808
34,13565
35,14640
36,4786
37,2033
38,14806
39,14981
40,15098
41,14677
42,13989
43,12774
44,14611
45,7284
46,11756
47,10959
48,15097
49,14820
50,6259
51,15081
52,13271
53,13974
54,7892
55,14623
56,13072
57,15016
58,13233
59,12742
60,14948
61,10906
62,15065
63,7722
64,14977
65,14598
66,7988
67,11728
68,14616
69,10110
70,10112
71,13170
72,15055
73,15053
74,14957
75,12546
76,13063
77,7541
78,14212
79,14859
79,15221
80,14151
80,14629
81,14933
82,14297
83,14632
84,13619
85,14234
86,3980
87,12120
88,9693
89,13408
90,11457
91,13440
92,15096
93,3399
94,12803
95,12959
96,13425
97,11674
98,11992
99,11720
99,14419
100,13405
101,15078
102,14716
103,9915
104,12415
105,15052
105,15154
106,12765
107,11152
108,9654
109,15041
110,6150
111,14860
112,7539
113,14989
114,15093
114,15189
115,13148
116,15050
116,11506
117,12363
118,12764
119,11979
120,6075
121,14680
122,12000
123,14311
124,10255
125,12251
126,14872
127,14936
127,15223
128,15050
129,4512
130,14231
131,11217
132,7419
133,14969
134,14921
135,10374
136,15100
137,3832
138,14635
139,7246
140,14316
141,11613
142,2876
142,13322
143,15094
144,14658
144,13773
145,15081
146,10008
147,7301
148,5484
149,14405
150,14283
151,4247
152,13213
153,14915
154,12802
155,15041
156,14643
157,1871
158,14729
159,14781
160,14303
161,14730
162,14995
163,14190
164,12887
165,12745
166,15017
167,14698
168,12780
169,14719
170,10585
171,15096
172,13932
173,10961
174,14904
175,14914
176,7614
177,3635
178,10194
179,15085
180,15059
181,10626
182,14313
183,13182
184,15007
185,15015
186,13999
187,1804
188,9731
189,8949
190,14706
191,14570
192,14835
193,13649
194,13332
195,14616
196,8834
197,12917
198,14233
199,14761
200,15084
201,13819
202,15047
203,14927
204,14965
204,15106
205,13745
206,11132
207,15054
208,14963
209,12076
210,13925
211,14545
212,15022
213,11414
214,14556
215,8289
215,15256
215,15222
216,14364
217,15033
218,14886
219,13967
220,15051
221,14010
222,11303
223,15091
224,13854
225,3872
226,599
227,14793
228,9601
229,15081
230,14946
231,15057
232,14698
233,13051
234,14742
235,14600
236,14828
237,13497
238,14733
238,12664
239,13283
239,14127
240,11738
241,14659
242,14956
243,10554
244,15058
245,14671
246,8210
247,15090
248,14647
249,11926
250,12897
251,14675
252,8607
253,14443
254,11758
255,14015
256,13913
257,14342
257,11839
258,14857
259,12363
260,15064
261,14996
261,13231
262,14363
263,14936
263,13417
264,12721
265,13523
266,14044
267,10755
268,8943
269,15062
270,14792
271,14863
272,14999
273,14904
274,12089
275,8396
276,13314
277,14662
278,12369
279,13613
280,14983
281,14947
282,5574
283,14540
284,15084
285,11912
286,12858
287,5622
288,4242
289,15078
290,13663
291,9293
292,14106
293,15084
294,7357
295,14572
296,8495
296,13506
297,12140
298,15008
299,13508
299,15304
