SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
247,77604,111,77604,6,760,10,760,601,300
257,74004,130,74004,3,833,5,833,601,296
166,52532,67,52532,8,807,9,807,602,308
227,79427,139,79427,8,814,11,814,602,289
178,49449,65,49449,9,811,4,811,600,281
359,76421,116,76421,13,787,14,787,600,312
408,122897,141,122897,5,803,8,803,602,294
128,36937,38,36937,6,815,6,815,600,288
163,44736,65,44736,5,774,10,774,600,302
841,234734,326,234734,5,840,11,840,601,301
355,102810,182,102810,10,818,12,818,600,283
118,35482,68,35482,4,804,18,804,600,321
142,41248,36,41248,8,849,14,849,605,302
796,231450,335,231450,7,812,9,812,604,295
267,84507,119,84507,5,839,10,839,603,295
168,47996,52,47996,4,821,8,821,600,280
392,127754,127,127754,7,857,10,857,605,294
292,76213,131,76213,8,790,10,790,602,277
206,58933,132,58933,5,853,10,853,602,300
285,86600,128,86600,9,856,12,856,602,301
867,230746,436,230746,11,786,13,786,601,305
374,110251,189,110251,5,815,14,815,603,301
983,208702,297,208702,6,844,12,844,601,293
191,61423,76,61423,8,809,16,809,605,292
227,55836,89,55836,8,866,9,866,600,266
615,194270,257,194270,5,833,16,833,601,315
405,135360,296,135360,7,814,8,814,601,306
92,31385,42,31385,8,787,15,787,603,309
97,33349,56,33349,9,794,7,794,600,297
645,152491,315,152491,3,796,9,796,604,328
286,70133,93,70133,4,846,7,846,604,326
175,45526,56,45526,8,754,11,754,604,306
145,49889,89,49889,1,813,11,813,601,312
225,59880,97,59880,7,774,9,774,603,296
476,140920,167,140920,4,863,11,863,600,297
143,50511,90,50511,3,852,13,852,605,325
486,118461,173,118461,9,821,10,821,602,304
254,76444,97,76444,5,837,14,837,603,309
168,51483,77,51483,5,835,16,835,601,292
430,118095,199,118095,4,793,6,793,600,311
426,122438,168,122438,6,764,16,764,600,306
67,23452,37,23452,4,717,12,717,603,316
420,159347,234,159347,8,804,8,804,601,294
504,149580,203,149580,9,807,16,807,604,301
386,135468,163,135468,8,815,11,815,601,269
152,58853,127,58853,3,842,17,842,600,299
184,50214,107,50214,6,768,5,768,604,297
319,95406,134,95406,7,800,13,800,601,307
204,62121,88,62121,11,842,17,842,600,290
406,107215,159,107215,7,772,7,772,601,300
334,82151,125,82151,6,767,8,767,605,277
528,157785,232,157785,9,828,11,828,602,321
2733,725812,1147,725812,7,830,7,830,600,295
236,65951,68,65951,16,794,11,794,604,267
842,209286,296,209286,7,805,17,805,602,297
225,62463,92,62463,6,856,11,856,604,304
298,83579,156,83579,8,836,8,836,600,316
138,29836,38,29836,8,799,11,799,600,319
311,80820,153,80820,6,802,18,802,600,301
425,107634,164,107634,6,860,18,860,601,307
506,178202,292,178202,11,777,21,777,604,310
120,28821,31,28821,4,844,15,844,600,290
785,204822,220,204822,4,779,10,779,600,301
93,40357,72,40357,6,791,17,791,603,307
65,23521,39,23521,4,822,15,822,601,295
185,65407,81,65407,5,797,16,797,601,294
