SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
149,77604,0,77604,1,760,0,760,604,24
198,74004,0,74004,5,833,0,833,602,29
127,52532,2,52532,7,807,1,807,600,32
233,79427,2,79427,8,814,1,814,604,30
84,49449,1,49449,6,811,0,811,604,25
152,76421,2,76421,5,787,2,787,600,27
212,122897,4,122897,4,803,0,803,603,34
68,36937,1,36937,4,815,2,815,604,31
90,44736,1,44736,2,774,1,774,602,28
360,234734,5,234734,5,840,2,840,603,31
182,102810,9,102810,2,818,3,818,604,34
74,35482,0,35482,4,804,0,804,605,30
105,41248,1,41248,5,849,2,849,600,32
387,231450,1,231450,8,812,1,812,602,33
135,84507,0,84507,9,839,0,839,600,29
80,47996,0,47996,10,821,2,821,600,40
235,127754,2,127754,7,857,1,857,603,30
147,76213,0,76213,3,790,1,790,604,39
97,58933,0,58933,8,853,0,853,600,29
141,86600,2,86600,7,856,1,856,604,29
642,230746,2,230746,3,786,1,786,600,29
205,110251,2,110251,2,815,0,815,602,36
364,208702,5,208702,4,844,0,844,603,23
90,61423,1,61423,3,809,2,809,601,31
93,55836,1,55836,5,866,0,866,603,31
323,194270,3,194270,5,833,0,833,602,25
237,135360,17,135360,5,814,7,814,602,50
36,31385,1,31385,6,787,0,787,605,30
68,33349,1,33349,7,794,0,794,603,32
225,152491,5,152491,6,796,0,796,602,29
145,70133,0,70133,5,846,0,846,604,28
67,45526,0,45526,4,754,1,754,605,30
90,49889,0,49889,3,813,0,813,602,30
125,59880,2,59880,3,774,0,774,600,33
263,140920,2,140920,5,863,1,863,602,28
83,50511,0,50511,9,852,0,852,603,27
214,118461,6,118461,1,821,2,821,600,33
147,76444,1,76444,3,837,0,837,604,24
129,51483,0,51483,2,835,0,835,603,32
258,118095,1,118095,3,793,0,793,602,31
228,122438,0,122438,3,764,1,764,601,33
61,23452,3,23452,3,717,0,717,600,30
219,159347,5,159347,7,804,2,804,601,25
278,149580,2,149580,1,807,2,807,601,38
268,135468,0,135468,4,815,0,815,601,23
140,58853,0,58853,7,842,0,842,602,27
103,50214,0,50214,5,768,0,768,604,24
169,95406,2,95406,4,800,3,800,602,32
111,62121,1,62121,2,842,2,842,604,34
246,107215,0,107215,2,772,3,772,601,33
129,82151,1,82151,7,767,0,767,601,30
268,157785,2,157785,2,828,0,828,600,27
1515,725812,16,725812,3,830,0,830,600,29
113,65951,0,65951,5,794,1,794,604,29
410,209286,1,209286,7,805,0,805,602,33
100,62463,0,62463,5,856,1,856,605,26
204,83579,2,83579,5,836,1,836,600,35
48,29836,1,29836,5,799,1,799,604,29
127,80820,1,80820,7,802,0,802,602,27
245,107634,4,107634,1,860,2,860,605,39
335,178202,2,178202,4,777,1,777,604,30
57,28821,1,28821,3,844,1,844,600,29
389,204822,1,204822,1,779,0,779,602,27
72,40357,1,40357,2,791,2,791,602,46
45,23521,0,23521,4,822,0,822,605,32
136,65407,1,65407,4,797,0,797,605,23
100,61198,2,61198,4,855,2,855,600,35
170,104081,0,104081,4,790,1,790,605,28
310,210647,3,210647,4,766,1,766,602,31
78,42935,2,42935,5,812,2,812,602,38
308,135024,1,135024,7,792,0,792,604,25
129,65180,0,65180,8,791,0,791,601,26
62,36346,0,36346,7,765,1,765,601,30
188,81031,1,81031,3,787,0,787,603,27
109,72552,0,72552,7,796,0,796,601,26
220,87675,1,87675,7,800,0,800,602,28
112,65216,4,65216,4,763,1,763,605,28
177,108440,1,108440,6,784,0,784,605,24
100,49630,3,49630,3,824,1,824,600,34
190,136836,0,136836,2,793,0,793,601,31
192,117466,2,117466,6,801,0,801,605,29
133,84263,0,84263,6,756,1,756,600,28
238,96508,1,96508,3,828,1,828,600,28
149,87530,2,87530,4,787,0,787,604,28
124,67451,0,67451,4,777,1,777,600,32
187,126581,2,126581,4,829,1,829,602,29
128,64174,0,64174,6,847,0,847,605,26
62,48762,2,48762,7,826,0,826,603,27
329,202130,1,202130,2,800,0,800,601,34
214,125184,2,125184,4,778,1,778,601,32
160,116766,8,116766,2,836,4,836,600,31
271,127776,0,127776,5,790,0,790,604,24
235,145497,3,145497,1,808,3,808,602,33
391,235445,4,235445,4,837,0,837,604,27
256,141985,0,141985,3,769,0,769,600,32
130,72823,4,72823,4,780,1,780,603,37
441,180370,2,180370,5,836,1,836,600,27
168,87296,1,87296,4,813,0,813,605,27
154,94811,1,94811,2,788,1,788,600,26
116,66295,4,66295,6,820,2,820,603,28
177,80609,1,80609,7,822,1,822,605,34
143,81801,1,81801,0,822,2,822,605,30
313,165512,2,165512,1,821,1,821,601,30
87,62578,3,62578,4,785,1,785,605,30
110,55330,0,55330,4,802,1,802,602,27
133,113661,1,113661,4,829,2,829,603,30
136,97797,0,97797,5,859,0,859,605,24
62,44905,2,44905,5,811,2,811,602,24
127,45209,0,45209,4,819,2,819,605,31
207,103551,0,103551,3,829,1,829,605,26
179,85702,1,85702,6,760,3,760,604,33
199,102438,2,102438,3,833,1,833,605,25
292,123185,4,123185,4,813,3,813,600,30
75,46222,0,46222,5,846,1,846,605,36
81,49614,0,49614,3,853,1,853,603,31
194,116149,1,116149,1,796,0,796,602,26
253,119838,4,119838,6,773,2,773,604,36
199,96570,3,96570,6,838,0,838,600,33
116,59050,1,59050,3,813,0,813,602,34
199,103353,1,103353,10,755,1,755,603,34
132,76544,0,76544,3,852,1,852,600,31
130,49597,0,49597,7,834,1,834,605,30
120,85604,1,85604,4,812,2,812,602,31
454,212737,3,212737,5,796,3,796,604,33
134,80125,2,80125,5,786,1,786,602,27
54,33511,1,33511,7,833,2,833,600,29
155,68420,3,68420,3,829,0,829,604,30
150,99611,0,99611,5,770,1,770,602,26
227,156568,1,156568,8,759,0,759,602,28
76,51005,0,51005,4,812,2,812,602,29
170,62664,1,62664,6,800,4,800,603,34
182,113152,2,113152,8,767,0,767,602,33
499,299976,8,299976,3,789,1,789,601,26
184,88291,0,88291,5,830,2,830,605,29
84,44979,1,44979,4,789,2,789,603,41
111,50926,0,50926,4,844,0,844,602,23
112,86568,1,86568,4,851,0,851,601,29
232,96812,1,96812,2,801,0,801,601,25
174,81290,3,81290,7,781,1,781,601,30
94,52777,3,52777,3,807,1,807,605,38
100,54348,2,54348,5,821,2,821,600,38
202,111777,6,111777,6,794,1,794,602,30
61,40277,0,40277,5,797,2,797,605,35
133,64433,0,64433,3,824,2,824,605,33
211,72154,4,72154,4,802,4,802,600,39
148,55620,1,55620,2,829,5,829,601,40
172,85762,2,85762,5,852,2,852,601,30
88,49300,0,49300,4,826,2,826,605,32
65,44098,2,44098,4,783,1,783,602,26
203,78335,1,78335,9,859,2,859,604,26
226,96125,4,96125,2,791,3,791,604,39
225,146687,6,146687,2,831,0,831,605,32
164,78290,3,78290,6,816,0,816,605,26
230,163890,4,163890,5,803,0,803,601,29
91,46584,0,46584,4,765,0,765,602,24
80,34371,1,34371,4,772,2,772,603,30
500,280854,2,280854,5,815,0,815,601,25
103,60134,1,60134,2,882,1,882,605,27
125,55499,0,55499,8,852,3,852,604,40
85,48574,1,48574,3,799,1,799,605,35
159,81199,2,81199,5,797,2,797,602,39
150,85300,1,85300,4,823,1,823,601,30
89,44624,3,44624,4,801,1,801,605,27
88,41725,1,41725,4,771,0,771,603,30
155,91830,0,91830,9,813,0,813,605,27
101,50072,1,50072,2,796,1,796,603,26
272,145176,0,145176,4,786,0,786,602,24
50,25523,1,25523,7,773,2,773,600,33
244,143622,2,143622,1,797,3,797,602,33
88,52612,0,52612,6,772,0,772,604,35
86,43066,1,43066,6,807,1,807,602,36
103,60975,1,60975,6,803,0,803,600,26
105,60430,0,60430,5,737,0,737,603,28
108,49712,0,49712,3,842,1,842,603,32
145,96097,1,96097,4,826,2,826,602,43
205,80084,3,80084,1,785,2,785,602,34
402,151734,4,151734,3,797,2,797,604,27
198,107133,3,107133,10,754,4,754,601,36
246,129978,1,129978,4,797,3,797,601,34
67,34701,0,34701,5,787,0,787,603,29
308,141676,3,141676,6,782,0,782,605,25
795,514969,9,514969,8,846,0,846,602,27
137,69865,4,69865,6,775,3,775,602,33
410,164064,3,164064,4,782,1,782,602,31
66,42099,0,42099,8,753,2,753,600,27
107,74838,3,74838,4,822,2,822,605,31
240,134598,1,134598,5,787,2,787,605,30
182,87151,2,87151,4,827,1,827,604,36
188,95210,1,95210,1,798,3,798,600,36
146,92646,2,92646,9,811,2,811,603,28
66,39882,2,39882,2,803,0,803,605,35
392,152941,4,152941,3,821,1,821,604,35
114,63505,4,63505,5,820,2,820,605,29
235,96045,1,96045,4,837,3,837,603,37
93,39885,0,39885,5,880,4,880,602,36
56,32060,0,32060,8,823,3,823,601,37
75,42698,0,42698,4,854,2,854,603,31
138,52309,0,52309,0,829,1,829,603,31
244,112578,2,112578,3,847,1,847,602,25
324,155078,6,155078,2,810,0,810,601,26
185,89498,2,89498,6,831,0,831,603,29
254,103344,5,103344,2,806,0,806,601,25
297,173530,3,173530,4,820,1,820,605,25
42,34322,0,34322,3,778,0,778,604,30
123,58194,1,58194,2,827,2,827,604,27
414,196865,2,196865,7,835,1,835,603,30
202,84216,0,84216,3,828,1,828,603,25
152,69000,0,69000,4,809,0,809,600,27
256,141371,6,141371,1,846,3,846,604,37
186,70949,1,70949,4,800,0,800,605,23
141,66795,2,66795,7,857,2,857,600,30
64,41451,0,41451,3,845,0,845,603,26
370,172665,1,172665,5,784,1,784,603,28
82,33586,0,33586,6,826,1,826,605,34
294,145519,2,145519,5,787,0,787,601,27
154,71872,3,71872,4,838,0,838,600,36
374,194412,12,194412,2,835,1,835,605,30
356,178183,4,178183,1,844,0,844,603,28
129,76387,1,76387,4,821,3,821,600,40
161,79901,1,79901,4,859,1,859,602,32
152,99201,1,99201,6,796,0,796,602,26
105,58596,1,58596,3,817,0,817,603,28
170,107050,1,107050,7,739,1,739,600,31
115,84373,4,84373,0,815,1,815,605,33
168,79936,2,79936,4,794,0,794,602,26
905,437969,4,437969,5,761,0,761,600,28
632,392599,1,392599,2,721,0,721,604,26
448,205204,4,205204,3,887,0,887,600,26
167,98777,1,98777,3,811,0,811,600,24
118,53465,1,53465,9,800,1,800,605,30
224,110771,2,110771,6,831,1,831,604,33
176,115490,1,115490,3,833,0,833,601,25
101,58585,0,58585,6,775,0,775,602,25
154,74970,0,74970,2,835,0,835,604,25
147,72957,1,72957,2,811,1,811,604,30
279,156096,1,156096,2,828,1,828,603,28
120,65940,1,65940,7,878,0,878,601,27
183,73513,0,73513,4,831,0,831,601,28
50,32171,1,32171,6,810,1,810,601,30
51,30906,2,30906,3,848,1,848,602,29
223,136158,2,136158,3,800,3,800,600,36
114,81054,2,81054,1,790,3,790,601,33
168,111990,0,111990,6,823,4,823,600,35
96,57353,2,57353,9,825,0,825,603,32
124,94249,1,94249,9,792,2,792,602,40
105,50070,1,50070,2,802,0,802,600,25
739,429908,2,429908,3,786,1,786,602,29
313,169135,6,169135,2,790,4,790,600,41
179,85271,4,85271,3,791,1,791,602,33
99,49386,1,49386,3,848,0,848,604,33
