ID1,ID2,Distance
N6229|6605|0.964948,N6231|5300|0.641722,0.0134086
N6418|7230|0.781136,N6419|1306|0.010478,0.0133732
N6229|6605|0.964948,N6233|6139|0.10813,0.0134143
N6335|3541|0.0154,N6336|11823|0.797359,0.00784038
N6201|2949|0.238704,N6200|14062|0.512779,0.0110124
N6201|2949|0.238704,N6204|7765|0.184805,0.0125775
N6611|12373|0.913086,N6609|6629|0.441101,0.00862668
N6611|12373|0.913086,N6612|10588|0.868507,0.0142047
N6245|10532|0.129541,N6243|9335|0.749197,0.0142018
N6247|1889|0.765144,N6246|15356|0.069529,0.00784754
N6247|1889|0.765144,N6248|2076|0.295981,0.0118037
N6515|15248|0.287367,N6516|2239|0.514264,0.00784474
N6602|8449|0.267788,N6604|2963|0.432425,0.00312673
N6602|8449|0.267788,N6605|13814|0.755786,0.0118121
N6515|15248|0.287367,N6513|11920|0.114517,0.014184
N6515|15248|0.287367,N6514|10692|0.949867,0.0102231
N6597|7715|0.031184,N6596|5741|0.735166,0.00234232
N6152|10994|0.011974,N6145|2764|0.49164,0.014184
N6019|5770|0.945956,N6020|4950|0.415789,0.0125863
N6152|10994|0.011974,N6151|8334|0.157135,0.010223
N6019|5770|0.945956,N6021|9946|0.841119,0.0117962
N5970|6217|0.609636,N5976|4162|0.447785,0.0126036
N5970|6217|0.609636,N5975|11368|0.551164,0.0142274
N6152|10994|0.011974,N6146|3235|0.037034,0.0141876
N6152|10994|0.011974,N6147|1641|0.110786,0.0142048
N5902|9035|0.715159,N5903|11454|0.315655,0.00155976
N5992|11039|0.631763,N5994|13611|0.205517,0.00941346
N6438|5702|0.860132,N6439|4979|0.635423,0.0125843
N6032|13373|0.375323,N6036|1538|0.581057,0.0149693
N6032|13373|0.375323,N6038|5701|0.840234,0.0149793
N6032|13373|0.375323,N6037|7297|0.403056,0.0133749
N6222|13500|0.686266,N6223|13302|0.439444,0.0126072
N6528|13994|0.463902,N6529|14542|0.379822,0.00547342
N6222|13500|0.686266,N6224|3914|0.710281,0.013409
N6573|3848|0.208896,N6574|8294|0.088046,0.0102177
N6521|13216|0.174114,N6520|6363|0.024109,0.00077928
N6403|4908|0.868929,N6401|12790|0.955645,0.0141937
N6403|4908|0.868929,N6402|9034|0.698612,0.0118035
N5997|6352|0.10286,N5996|14567|0.659349,0.0141928
N5997|6352|0.10286,N5999|4777|0.339236,0.00784481
N5997|6352|0.10286,N5998|1564|0.191105,0.00943798
N6267|8538|0.680748,N6266|5193|0.090766,0.0133991
N6638|9077|0.732115,N6639|11499|0.620199,0.00468978
N6091|2794|0.51406,N6090|9040|0.748156,0.00626871
N6091|2794|0.51406,N6089|2396|0.027683,0.0133926
N6280|11406|0.424593,N6279|7301|0.021764,0.006269
N6091|2794|0.51406,N6092|14452|0.554282,0.0109993
N6525|14355|0.206538,N6526|4143|0.359902,0.00312435
N6525|14355|0.206538,N6516|2239|0.514264,0.014186
N6520|6363|0.024109,N6513|11920|0.114517,0.014976
N6520|6363|0.024109,N6514|10692|0.949867,0.0142129
N6525|14355|0.206538,N6521|13216|0.174114,0.0109993
N6525|14355|0.206538,N6520|6363|0.024109,0.0102109
N6066|7776|0.602748,N6065|5283|0.481408,0.0126469
N6066|7776|0.602748,N6064|2511|0.443321,0.0102101
N6274|14645|0.757191,N6273|8276|0.019749,0.011025
N6343|10024|0.221642,N6341|2269|0.89566,0.0141857
N6472|1729|0.988549,N6471|8500|0.813434,0.00549366
N6343|10024|0.221642,N6342|6896|0.341029,0.0149756
N6234|8169|0.855832,N6235|11939|0.137016,0.0126165
N6234|8169|0.855832,N6233|6139|0.10813,0.013397
N6259|9026|0.752982,N6257|8827|0.84851,0.00784757
N6259|9026|0.752982,N6258|11473|0.111717,0.00863685
N6162|8436|0.145231,N6164|5923|0.005926,0.0102243
N6315|6445|0.851932,N6316|6069|0.951105,0.0086456
N6049|3632|0.898967,N6051|5153|0.236415,0.0102012
N6049|3632|0.898967,N6047|4148|0.754824,0.0141705
N5982|5299|0.333298,N5979|5129|0.286511,0.014976
N6145|2764|0.49164,N6151|8334|0.157135,0.0133791
N6145|2764|0.49164,N6148|2364|0.62322,0.0142111
N6145|2764|0.49164,N6146|3235|0.037034,0.00469099
N6145|2764|0.49164,N6147|1641|0.110786,0.00942298
N6377|10074|0.445642,N6378|3808|0.765849,0.0110263
N6102|8185|0.94967,N6097|9550|0.645738,0.0149932
N6377|10074|0.445642,N6375|8091|0.781941,0.00706084
N6377|10074|0.445642,N6374|2820|0.345019,0.00788594
N6377|10074|0.445642,N6379|10380|0.95874,0.0134052
N6377|10074|0.445642,N6376|5438|0.380414,0.00786796
N6327|6170|0.122236,N6330|9253|0.585827,0.00863695
N5978|8446|0.619996,N5977|12561|0.178531,0.0118283
N5978|8446|0.619996,N5970|6217|0.609636,0.0134061
N5978|8446|0.619996,N5976|4162|0.447785,0.0118283
N5978|8446|0.619996,N5975|11368|0.551164,0.0134233
N6581|2690|0.068344,N6579|9830|0.700434,0.00234392
N5978|8446|0.619996,N5972|9381|0.360631,0.0134025
N6581|2690|0.068344,N6583|12763|0.679601,0.00391782
N6393|8894|0.190315,N6395|6966|0.315529,0.0141996
N6495|7059|0.388651,N6497|3180|0.964413,0.0110243
N6495|7059|0.388651,N6496|7026|0.059384,0.0118142
N6613|5371|0.832799,N6612|10588|0.868507,0.0126072
N6050|2706|0.083994,N6051|5153|0.236415,0.0126335
N6029|12494|0.878957,N6031|6766|0.195756,0.0142466
N6029|12494|0.878957,N6030|11706|0.015601,0.00944089
N6161|11858|0.376193,N6163|2749|0.645943,0.00547933
N6161|11858|0.376193,N6160|2589|0.269457,0.0149758
N6349|10676|0.298104,N6345|10058|0.887147,0.0109986
N6349|10676|0.298104,N6344|9052|0.693487,0.0126034
N6161|11858|0.376193,N6162|8436|0.145231,0.00547933
N6349|10676|0.298104,N6348|13340|0.135371,0
N6161|11858|0.376193,N6164|5923|0.005926,0.00706119
N6334|12526|0.634502,N6333|15323|0.620792,0.00705382
N6595|3385|0.072349,N6594|2983|0.334294,0.0126033
N6334|12526|0.634502,N6335|3541|0.0154,0.00705385
N6334|12526|0.634502,N6336|11823|0.797359,0.0133793
N6558|9469|0.292914,N6556|2895|0.187536,0.0102602
N6558|9469|0.292914,N6557|3017|0.256786,0.0118534
N6558|9469|0.292914,N6559|8934|0.459518,0.0102249
N6179|10350|0.45226,N6178|6983|0.542349,0.0102229
N6414|8477|0.412373,N6417|13020|0.793453,0.014186
N6414|8477|0.412373,N6415|3455|0.25352,0.00943735
N6285|7099|0.169669,N6286|9898|0.736441,0.0141751
N6006|11160|0.412294,N6003|2236|0.548777,0.0102168
N5947|12841|0.217868,N5946|14591|0.750413,0.00234891
N6006|11160|0.412294,N6005|6548|0.441098,0.0118172
N6006|11160|0.412294,N6000|10777|0.801281,0.00944461
N6006|11160|0.412294,N6001|12126|0.678957,0.010232
N6006|11160|0.412294,N6002|2334|0.464108,0.0134226
N6006|11160|0.412294,N6004|2483|0.780778,0.0142133
N6257|8827|0.84851,N6258|11473|0.111717,0.00234235
N6163|2749|0.645943,N6162|8436|0.145231,0
N6163|2749|0.645943,N6164|5923|0.005926,0.0102243
N5974|10308|0.668093,N5976|4162|0.447785,0.0126036
N6085|15110|0.729366,N6086|7758|0.293146,0.00705526
