SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
146,77604,19,77604,3,760,4,760,601,112
191,74004,9,74004,3,833,4,833,602,109
131,52532,7,52532,3,807,3,807,604,102
185,79427,11,79427,5,814,2,814,605,101
102,49449,8,49449,5,811,3,811,603,104
162,76421,14,76421,4,787,2,787,605,99
336,122897,23,122897,3,803,2,803,600,109
80,36937,7,36937,8,815,4,815,600,107
171,44736,6,44736,6,774,7,774,600,106
503,234734,16,234734,7,840,2,840,603,89
211,102810,18,102810,4,818,2,818,602,93
106,35482,10,35482,6,804,5,804,603,101
99,41248,3,41248,5,849,3,849,604,101
582,231450,33,231450,10,812,2,812,604,92
222,84507,16,84507,3,839,3,839,604,100
104,47996,10,47996,10,821,2,821,602,106
385,127754,13,127754,10,857,2,857,603,102
239,76213,13,76213,5,790,4,790,600,114
135,58933,14,58933,7,853,7,853,605,118
155,86600,10,86600,4,856,4,856,604,104
500,230746,43,230746,5,786,5,786,602,110
246,110251,21,110251,8,815,3,815,601,110
354,208702,36,208702,4,844,4,844,604,106
101,61423,17,61423,5,809,1,809,604,110
137,55836,9,55836,3,866,4,866,604,106
498,194270,32,194270,6,833,5,833,602,121
296,135360,27,135360,7,814,2,814,601,95
70,31385,7,31385,8,787,3,787,603,105
73,33349,4,33349,8,794,4,794,601,93
368,152491,26,152491,1,796,3,796,604,107
178,70133,15,70133,5,846,5,846,600,108
124,45526,9,45526,5,754,1,754,604,95
107,49889,9,49889,5,813,2,813,600,107
152,59880,10,59880,7,774,3,774,602,100
254,140920,35,140920,6,863,5,863,602,108
141,50511,4,50511,4,852,3,852,600,106
260,118461,23,118461,6,821,2,821,602,107
220,76444,19,76444,6,837,3,837,601,97
155,51483,15,51483,11,835,8,835,602,119
298,118095,20,118095,4,793,2,793,604,104
308,122438,27,122438,7,764,5,764,600,124
57,23452,9,23452,5,717,4,717,604,103
313,159347,13,159347,3,804,2,804,605,108
399,149580,34,149580,4,807,8,807,603,113
267,135468,29,135468,1,815,2,815,601,98
99,58853,13,58853,6,842,5,842,604,102
109,50214,7,50214,4,768,1,768,603,95
224,95406,13,95406,3,800,2,800,603,100
