Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,SN Treated acute,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,CN Untreated acute,CN Treated acute
0,0,2,508,0,508,1,146,0,146,"[13898, 10258, 2629, 1909, 4496, 2752, 11007, 6617, 6730, 11693, 12348, 14350, 5293, 57, 2956, 9673, 15060, 9134, 661, 8446, 15197, 4270, 6570, 2428, 8781, 665, 7702, 11900, 13891, 7290, 10556, 9187, 7300, 3402, 9838, 1686, 5882, 10484, 9320, 6382, 8766, 12773, 10951, 14000, 12126, 2853, 4237, 3488, 8800, 591, 11555, 7413, 1896, 4356, 13662, 5275, 1186, 2394, 1656, 9553, 5417, 13641, 7930, 15099, 15084, 10541, 14378, 14003, 14677, 13959, 8334, 8727, 15078, 1351, 9505, 15026, 15091, 14755, 12304, 14007, 12398, 14340, 14384, 13414, 3316, 14932, 15097, 13696, 14398, 14829, 13703, 15094, 14377, 15072, 11964, 11494, 14005, 11045, 14981, 14625, 14914, 12239, 15064, 14054, 14968, 10150, 15014, 15096, 7246, 14960, 4927, 6995, 10710, 14870, 11251, 13500, 7329, 14231, 14239, 7279, 8295, 2140, 13759, 10004, 12589, 14893, 12578, 8179, 14294, 10315, 14694, 14322, 15045, 11246, 4361, 6758, 10253, 14764, 14207, 10021, 8698, 14866, 2099, 15067, 14584, 14791, 12990, 14781, 14222, 13910, 5155, 8237, 11937, 12471, 10664, 14862, 13974, 14232, 14518, 13180, 15066, 10998, 12993, 10786, 15086, 14572, 11786, 13104, 10307, 11902, 12368, 13610, 15030, 15021, 14760, 12123, 12882, 12930, 14804, 11132, 14717, 13972, 11459, 12711, 13985, 13946, 13992, 14949, 14840, 10706, 15089, 13723, 14993, 12149, 14973, 15012, 13552, 15051, 6738, 15092, 8348, 5801, 11065, 10067, 15055, 14803, 13037, 10569, 9661, 14195, 14771, 14301, 14853, 10340, 5864, 15032, 14429, 15087, 14638, 12118, 12602, 15088, 14955, 13257, 6166, 13422, 4514, 14647, 13368, 14905, 13299, 14976, 14059, 1902, 14248, 11844, 15043, 13127, 9809, 14992, 8385, 12917, 13807, 14709, 14492, 15093, 14859, 14451, 2105, 13580, 14681, 10529, 12737, 13069, 13483, 11853, 14269, 12043, 14980, 11868, 14183, 14925, 9899, 14020, 565, 13578, 14714, 14204, 12371, 14822, 5425, 13851, 14738, 12320, 14253, 9385, 14707, 14926, 13235, 8191, 7076, 11767, 14167, 13458, 14972, 13614, 14272, 13715, 14127, 15001, 14449, 6600, 14858, 1842, 14418, 1801, 10707, 6454, 14228, 13873, 12131, 12839, 12666, 12646, 8612, 11589, 14987, 13916, 13427, 14959, 8647, 14890, 14684, 14897, 8843, 15100, 13093, 15017, 13815, 9756, 14344, 14307, 7100, 2350, 14534, 14506, 10088, 11854, 15080, 13770, 9930, 12841, 14742, 14574, 9361, 12434, 14434, 8989, 13245, 11635, 14473, 12692, 14072, 10236, 14917, 10318, 14821, 14701, 14912, 14678, 2305, 15005, 15085, 13435, 13635, 14777, 13156, 14705, 13938, 13080, 1976, 6561, 8269, 14091, 7185, 14810, 3041, 14928, 13149, 13332, 13286, 11592, 10109, 14628, 13292, 14242, 13741, 14626, 12121, 15068, 11201, 13882, 11660, 14279, 14188, 7017, 14490, 14234, 10346, 9171, 9680, 14934, 8359, 7361, 15037, 13474, 14855, 12687, 15004, 12720, 6410, 8453, 12420, 9844, 13371, 13113, 9783, 4350, 8378, 15101, 14355, 14368, 4690, 13228, 13857, 14354, 14136, 13092, 14546, 14430, 14689, 7031, 15010, 8700, 9980, 14497, 14474, 14750, 15006, 15008, 14772, 12797, 12082, 11040, 11115, 14142, 14706, 14805, 14874, 11758, 12663, 3613, 9410, 4250, 14392, 9339, 12524, 14094, 14999, 14337, 8023, 13465, 14342, 7146, 14704, 14957, 14542, 8596, 12110, 9457, 13766, 13773, 3691, 7118, 9248, 14101, 12635, 12347, 14754, 15054, 13653, 14655, 7435, 12468, 14461, 14762, 10862, 11741, 13452, 11769, 14259, 14753, 14956, 14812, 13195, 14364, 13209, 6214, 11835, 13981, 10584, 5321, 7972, 13110, 14997, 11331, 14554, 12719, 12253, 14991, 11013, 13519, 13736, 9345, 14058, 15063, 11855, 6072, 13712, 7641, 10654, 9751, 11872, 14865, 13554, 12462, 1330, 12062, 7975, 5052, 8758, 14198, 12425, 9744, 14899, 12816, 14826, 14695, 14631, 13312, 14591, 9871, 14861, 13233, 15079, 13993, 14383, 14978, 14484, 15098, 15083, 7655, 14586, 8452, 14634, 11869, 6664, 14942, 15070, 10036, 13183, 14838, 14500, 14281, 14758, 9903, 14774, 12460, 7198, 13905, 14581, 13995, 14988, 15018, 13801, 14165, 14425, 14757, 15013, 13193, 14696, 11114, 14690, 12929, 12747, 12617, 4886, 13515, 13470, 14491, 14205, 14594, 7353, 12169, 6650, 12721, 14627, 15050, 9252, 14998, 14166, 13412, 12412, 14008, 11170, 12705, 14913, 11227, 13042, 13505, 14929]","[820, 8349, 8476, 806, 11592, 10264, 9499, 1414, 13314, 7983, 6534, 5389, 13605, 5372, 9560, 8154, 9408, 2980, 1902, 8732, 4413, 4590, 12169, 7488, 1226, 12521, 2792, 8820, 14264, 11757, 2037, 13613, 4757, 5228, 13605, 13334, 1963, 5701, 7931, 1232, 12995, 13888, 10091, 3566, 10677, 14223, 12177, 8276, 6085, 9257, 10494, 9437, 5742, 3428, 9521, 10248, 4506, 22, 7946, 10198, 2299, 7029, 8554, 10308, 14493, 10258, 3034, 12097, 13873, 6716, 12377, 15263, 14237, 11983, 9464, 7660, 13596, 11485, 13304, 14317, 7432, 7138, 8090, 9741, 10884, 9967, 10791, 12022, 11966, 3151, 4493, 1648]",268,74,331,117,100,43,1,1,30,30,18,8,0,0
