ID1,ID2,Distance
N6110|4310|0.535108,N6106|11779|0.92294,0.0125176
N6110|4310|0.535108,N6109|11802|0.66171,0.0142036
N6110|4310|0.535108,N6107|13705|0.883425,0.0133503
N6255|3540|0.22072,N6256|6746|0.617375,0.00581471
N6400|10879|0.642812,N6396|2112|0.341598,0.0133686
N6400|10879|0.642812,N6399|13054|0.059547,0.00748403
N6400|10879|0.642812,N6397|11676|0.093697,0.0108458
N6181|10725|0.069378,N6182|8046|0.296212,0.00914586
N5923|5236|0.153983,N5920|11194|0.068336,0.0117102
N6181|10725|0.069378,N6180|10016|0.844021,0.00998338
N5923|5236|0.153983,N5926|12271|0.345791,0.0142093
N5923|5236|0.153983,N5915|4779|0.042132,0.0142064
N5923|5236|0.153983,N5921|9525|0.779467,0.00915017
N5923|5236|0.153983,N5924|6713|0.77592,0.00414356
N6476|1719|0.085022,N6474|11888|0.07219,0.0142085
N6476|1719|0.085022,N6477|14294|0.953336,0.0125274
N6335|12805|0.050922,N6336|2153|0.807372,0.00581721
N6448|1771|0.459283,N6449|14982|0.439702,0.0125113
N6231|7663|0.901533,N6228|5802|0.662587,0.0116902
N6515|5410|0.723538,N6514|1958|0.318175,0.00747499
N6231|7663|0.901533,N6230|14292|0.90377,0.0133705
N6515|5410|0.723538,N6517|12475|0.985811,0.0125167
N6027|14800|0.46305,N6026|4449|0.434724,0.0134169
N5971|2160|0.041159,N5970|2559|0.466803,0.0125453
N5898|9442|0.373015,N5899|11568|0.956489,0.00915513
N6423|9855|0.928282,N6422|15318|0.504145,0.0134003
N5898|9442|0.373015,N5897|8693|0.878417,0.00915027
N6329|4696|0.350149,N6333|6585|0.690252,0.0116819
N6552|9285|0.325388,N6553|4177|0.472308,0.00165389
N6329|4696|0.350149,N6331|5924|0.702619,0.00664596
N6247|2673|0.414584,N6246|4755|0.221084,0.0041515
N6329|4696|0.350149,N6326|15174|0.62506,0.010833
N6329|4696|0.350149,N6332|14107|0.226992,0.00748352
N6329|4696|0.350149,N6330|7646|0.20426,0.00834525
N6329|4696|0.350149,N6328|10786|0.578611,0.00165438
N6206|9204|0.85012,N6202|7901|0.434786,0.014258
N6206|9204|0.85012,N6203|5822|0.293101,0.0116952
N6206|9204|0.85012,N6205|1424|0.206152,0.00581223
N6206|9204|0.85012,N6209|6562|0.281027,0.0133757
N6119|9245|0.774377,N6117|3784|0.351583,0.0100127
N5912|2375|0.319947,N5910|4916|0.013602,0.0142136
N6119|9245|0.774377,N6118|3732|0.085112,0.0033125
N6567|10529|0.406976,N6563|13443|0.10952,0.0142111
N6567|10529|0.406976,N6566|9107|0.805916,0.0108478
N6567|10529|0.406976,N6565|7667|0.091087,0.00916475
N6567|10529|0.406976,N6564|2168|0.854991,0.0133647
N6071|6208|0.265817,N6073|13204|0.494377,0.0142847
N6170|6328|0.690847,N6171|3885|0.063648,0.0133769
N6071|6208|0.265817,N6069|7807|0.294972,0.0100186
N6071|6208|0.265817,N6070|4847|0.417454,0.0142215
N6465|13004|0.343163,N6466|8998|0.768723,0.00916308
N6133|13596|0.607024,N6134|12615|0.42525,0.0133843
N6540|8294|0.951132,N6537|3428|0.575648,0.0142458
N6534|14500|0.955706,N6535|6841|0.172152,0.0133568
N6361|7953|0.955945,N6362|13078|0.200693,0.002485
N5965|2304|0.167903,N5964|15068|0.852613,0.00165389
N5904|14357|0.031174,N5913|5716|0.744471,0.0142093
N6352|13190|0.387508,N6351|14160|0.395727,0.00414355
N5904|14357|0.031174,N5924|6713|0.77592,0.0141958
N6352|13190|0.387508,N6350|9906|0.835643,0.00497981
N6356|13814|0.858655,N6355|6163|0.141272,0.00415041
N6484|2082|0.466691,N6483|5745|0.87177,0.0133322
N6212|8064|0.531743,N6211|13783|0.399469,0.00165388
N6326|15174|0.62506,N6332|14107|0.226992,0.0116839
N6212|8064|0.531743,N6213|14680|0.101184,0.00165388
N6326|15174|0.62506,N6330|7646|0.20426,0.0125339
N6326|15174|0.62506,N6328|10786|0.578611,0.0108406
N6351|14160|0.395727,N6350|9906|0.835643,0.00248385
N5947|4143|0.458358,N5948|13889|0.384112,0.0108358
N6055|12405|0.017889,N6054|13947|0.878119,0.0117081
N6104|11478|0.018208,N6105|7108|0.953912,0.00917378
N6104|11478|0.018208,N6103|5754|0.708326,0.00497615
N6159|13081|0.397918,N6164|4347|0.956591,0.0142429
N6159|13081|0.397918,N6163|8257|0.425476,0.0133676
N6332|14107|0.226992,N6330|7646|0.20426,0.00919132
N6332|14107|0.226992,N6328|10786|0.578611,0.00748404
N6460|12138|0.611496,N6461|5256|0.109357,0.0116817
N6001|10920|0.353351,N6002|4148|0.746718,0.00749275
N6172|11855|0.264898,N6171|3885|0.063648,0.0083462
N6006|4125|0.835708,N6007|15165|0.586365,0.0100253
N6172|11855|0.264898,N6173|7641|0.819917,0.0116821
N5967|3908|0.281653,N5968|12160|0.533095,0.0125471
N6024|2664|0.057724,N6026|4449|0.434724,0.0133561
N6471|11735|0.166641,N6470|15302|0.301595,0.0125186
N5920|11194|0.068336,N5921|9525|0.779467,0.0142839
N5920|11194|0.068336,N5924|6713|0.77592,0.0142578
N6419|9078|0.598585,N6416|2439|0.169287,0.00581979
N5969|10356|0.801828,N5970|2559|0.466803,0.0108351
N6114|5676|0.616042,N6113|6680|0.832809,0.0074806
N6114|5676|0.616042,N6116|4463|0.094487,0.00832125
N6114|5676|0.616042,N6115|10944|0.134067,0.00664864
N6171|3885|0.063648,N6173|7641|0.819917,0.0116983
N6161|11818|0.856357,N6160|10166|0.702721,0.0133709
N6161|11818|0.856357,N6163|8257|0.425476,0.0125093
N6161|11818|0.856357,N6162|2079|0.240715,0.00664878
N6146|14031|0.009134,N6145|10212|0.290697,0.0108499
N6197|13050|0.301115,N6198|7340|0.957121,0.00248595
N6512|11222|0.849504,N6517|12475|0.985811,0.0142214
N6512|11222|0.849504,N6513|4159|0.130135,0.0116693
N6380|14517|0.374483,N6379|10901|0.342569,0.0142142
N6305|9488|0.963013,N6304|12998|0.405598,0.0125386
N6046|3824|0.07079,N6047|11258|0.617229,0.00497617
N6526|11726|0.008301,N6527|5476|0.665389,0.00414146
N6463|4702|0.615415,N6461|5256|0.109357,0.00748898
N6108|1421|5.03E-4,N6107|13705|0.883425,0.00915966
N6106|11779|0.92294,N6108|1421|5.03E-4,0.0133913
N6106|11779|0.92294,N6103|5754|0.708326,0.0142114
N6106|11779|0.92294,N6107|13705|0.883425,0.00999011
N6144|10993|0.475208,N6143|10018|0.876476,0.0125624
N6537|3428|0.575648,N6539|2606|0.049185,0.00918399
N6144|10993|0.475208,N6146|14031|0.009134,0.011684
N6144|10993|0.475208,N6145|10212|0.290697,0.00748409
N6516|12975|0.921067,N6517|12475|0.985811,0.00248182
N6348|6107|0.104163,N6347|7770|0.034648,0.00663864
N5925|8920|0.911297,N5926|12271|0.345791,0.0133499
