source,target
0,14338
1,13142
1,15260
2,14896
3,13775
4,14557
5,13510
6,15081
7,15085
8,5469
9,12360
10,4663
11,14561
12,15073
13,12023
14,9355
15,14738
16,4745
17,10734
18,10396
19,14756
20,15091
21,15064
22,14630
23,14668
24,13811
25,13686
26,14916
27,14512
27,11990
28,15100
29,14494
30,12645
31,12218
32,15067
33,13964
34,10180
35,13980
36,12776
36,13157
37,13617
38,14304
39,13752
40,14821
41,10703
42,15090
43,8967
44,14868
45,12230
46,12721
47,14832
48,13676
49,15069
50,14665
51,9575
52,14344
53,14870
54,15086
55,7423
56,14013
57,14997
58,14864
59,14970
60,14660
61,12878
62,14080
63,14936
64,9001
65,14719
66,14799
67,13483
68,7944
69,10410
70,15000
71,11049
72,14137
73,14307
74,7557
75,13009
76,12729
77,11245
78,5440
79,12384
80,14376
81,15055
82,12419
83,14710
84,11912
85,2027
86,14060
87,7920
88,14848
89,10392
90,13774
91,14623
92,15023
93,10307
94,14633
95,15074
96,14925
97,14739
98,13876
99,14956
100,14806
101,14402
102,12854
103,12027
104,13756
105,7800
106,10059
107,15099
108,15047
109,14106
110,14915
111,14761
112,13434
113,13946
114,14165
115,14556
116,14850
117,14976
118,14168
119,13608
120,14637
121,13465
122,14279
123,5147
124,13928
125,14529
126,14957
127,12904
128,14750
129,12679
130,14870
130,11775
131,9378
132,14815
133,15061
134,15091
135,15075
136,10156
137,13767
137,14475
138,14098
138,15276
139,14671
140,12012
141,15014
142,13936
143,9621
144,14043
145,14486
146,14772
147,14162
147,15324
148,5031
149,14913
149,15235
150,14767
151,14644
152,14430
153,13948
154,14998
155,4909
156,7302
157,15089
158,11805
159,15078
160,1995
160,15360
161,11107
162,14988
163,14499
164,14591
165,13168
166,4881
167,3488
168,14642
169,2295
170,15095
171,14294
172,15068
173,15045
174,12079
175,11341
176,14262
177,5691
178,13785
179,14020
180,11628
181,3497
182,14751
182,13265
183,13548
184,2400
185,13146
186,13638
187,15059
188,15083
189,12489
190,13816
191,1112
192,14754
193,3166
194,13789
195,14818
196,14763
196,15112
197,14731
198,14163
199,15072
200,9232
201,15092
201,14078
201,13092
