Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,SN Untreated acute,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,1,774,0,774,0,146,0,146,"[5349, 414, 10126, 5190, 9315, 1061, 11798, 7679, 1868, 7068, 2625, 6130, 7894, 8349, 2989, 11785, 7578, 11070, 11356, 9851, 867, 5730, 5391, 8385, 3038, 12101, 10945, 2346, 11314, 2198, 1556, 12080, 4602, 4142, 12005, 3647, 1684, 15322, 13039, 12387, 307, 2119, 5918, 13913, 4427, 3327, 876, 11151, 1185, 2233, 4077, 13741, 4706, 15329, 3063, 119, 14755, 2073, 9396, 12058, 1684, 14738, 14488, 12067, 14938, 14834, 6492, 9319, 14049, 2544, 15043, 12059, 4436, 12967, 9316, 9874, 14798, 15095, 6054, 11696, 11017, 10132, 12089, 12679, 14530, 3700, 7351, 15030, 12202, 15372, 12812, 13320, 15057, 10792, 13269, 13695, 9526, 13783, 11494, 14951, 12765, 14548, 5745, 15079, 9554, 13617, 15040, 7880, 7725, 15078, 11630, 13874, 14940, 14788, 7259, 15086, 14964, 14650, 15013, 8498, 11218, 8160, 15096, 14712, 12563, 14372, 14513, 14233, 14837, 9274, 14781, 9865, 2693, 8191, 8003, 13677, 10655, 12183, 9277, 15022, 7923, 5584, 13179, 15097, 14532, 14965, 11473, 14905, 12761, 12326, 14986, 15033, 14657, 10034, 5695, 14267, 14760, 8343, 12487, 14975, 14362, 15073, 14879, 14717, 3462, 7178, 9909, 12831, 9648, 11318, 10028, 13201, 14001, 14799, 10816, 9843, 14662, 13354, 13094, 14297, 14671, 6140, 14871, 15060, 9678, 4470, 14904, 15093, 14134, 14446, 11829, 13818, 13994, 641, 11948, 15075, 5069, 15094, 9386, 14762, 15084, 12954, 14944, 14929, 9219, 12037, 14838, 14052, 14027, 15036, 10569, 13774, 14739, 14590, 11114, 14947, 8512, 15041, 7798, 9705, 15044, 14388, 12918, 15015, 12688, 14035, 5191, 15091, 14525, 13766, 14939, 12001, 6721, 15087, 14442, 13057, 13424, 12581, 14477, 15089, 13411, 12296, 2822, 4034, 14651, 13600, 14188, 12951, 14316, 7813, 15061, 1051, 11582, 15101, 14823, 12659, 12685, 14779, 14976, 14653, 12336, 3187, 14344, 14656, 6447, 4729, 14269, 6143, 12816, 15071, 9746, 12244, 14721, 12773, 13635, 12315, 11395, 14842, 14390, 3415, 14277, 11434, 11510, 14855, 6505, 12033, 14840, 15069, 14124, 11496, 13943, 7188, 12281, 4731, 15003, 11628, 13879, 14970, 5489, 15082, 8446, 15070, 9187, 774, 13500, 13143, 3824, 13079, 8676, 13882, 4711, 12997, 14957, 3024, 14925, 7660, 9575, 13075, 11977, 14832, 14691, 13802, 14363, 14701, 13387, 12734, 14744, 11499, 14252, 11555, 12447, 14883, 3586, 13641, 11093, 15050, 13833, 14969, 15004, 12388, 14211, 13332, 10788, 14135, 257, 12793, 6817, 13304, 7577, 15023, 14213, 14232, 2952, 15021, 15045, 9088, 14987, 10772, 3214, 13650, 13008, 15048, 14313, 14152, 14393, 6694, 15038, 14948, 13956, 10939, 10257, 11823, 14851, 14287, 8685, 13176, 14133, 14723, 12313, 13906, 13363, 15090, 14765, 15085, 13558, 14784, 11176, 15100, 12722, 12852, 6344, 4674, 14086, 10949, 6918, 13160, 2747, 13027, 14465, 14498, 6324, 12607, 14750, 130, 12432, 13959, 11940, 13903, 14210, 14678, 3155, 12911, 13590, 14110, 14839, 14169, 13714, 13779, 8171, 13356, 11675, 12465, 8902, 11104, 13950, 7228, 14980, 12476, 12771, 13791, 14889, 13469, 12823, 15056, 14818, 14684, 13325, 12270, 7677, 14998, 13390, 13438, 6557, 13488, 6659, 14546, 15099, 13272, 14419, 14307, 13458, 13895, 11784, 14843, 13897, 12539, 13577, 12227, 14557, 13699, 14247, 10376, 13672, 11565, 14647, 8692, 9759, 15032, 14071, 14572, 14772, 14255, 3479, 13995, 8821, 14459, 6537, 14830, 12203, 14966, 14757, 11563, 15066, 9179, 13769, 2684, 10811, 13276, 13648, 15080, 7944, 14338, 9829, 14598, 13798, 12292, 10833, 12195, 12845, 8295, 14785, 14008, 14824, 2301, 14306, 12221, 13150, 13588, 7185, 14251, 13140, 9818, 14600, 11727, 13456, 6713, 15026, 7159, 13814, 15019, 9664, 15055, 15051, 7414, 5442, 9542, 3857, 13295, 14264, 4556, 14489, 12977, 8969, 12794, 11536, 10683, 15012, 15000, 14422, 7366, 6548, 15054, 8723, 13069, 13346, 8520, 12915, 13963, 14668, 9915, 11701, 10526, 14866, 13517, 13348, 6025, 14982, 12633, 11419, 10355, 14958, 4065, 4054, 15008, 12357, 10441, 14745, 14979, 15014, 11704, 6822, 14764, 13771, 14776, 14575, 6351, 12582, 14407, 15053, 15028, 15058, 10193, 14827, 2875, 14992, 7409, 14609, 14180, 15010, 14816, 11572, 14956, 13514, 849, 11738, 6650, 11453, 14332, 14897, 12542, 14527, 14212, 14903, 14809, 14186]","[8559, 773, 8250, 10133, 1285, 3818, 8185, 10577, 9260, 6715, 6625, 7577, 49, 668, 2021, 9335, 12523, 2216, 55, 11059, 8240, 4105, 7995, 14703, 9595, 14636, 10079, 14996, 2931, 7644, 7629, 9956, 4877, 2652, 10726, 1580, 9807, 4457, 13800, 2468, 11107, 8559, 8103, 1976, 54, 8123, 1666, 12287, 10338, 8133, 1139, 4665, 9696, 11691, 11181, 9541, 1738, 7860, 2885, 8319, 8456, 8700, 14747, 8067, 15311, 13023, 9633, 14538, 8635, 14416, 9030, 10418, 12027, 15305, 10022, 8966, 15262, 4020, 2441, 7517, 4259, 13052, 13050, 14472, 4624, 10249, 5801, 12665, 2116, 12382]",270,75,333,112,101,45,35,23,15,9,0,0,0,0
