source,target
0,2374
1,15053
1,14300
2,15099
3,14555
4,15003
5,15003
6,12444
7,13206
8,10598
9,14291
9,14458
10,971
11,14818
12,15016
13,14155
14,11987
15,7599
16,14863
17,12581
18,14277
19,14931
20,3621
21,14830
22,12825
23,5060
23,11725
24,14792
24,12743
25,15097
26,14647
27,14810
28,14501
29,14456
29,14486
29,13593
30,15086
30,14461
31,12956
32,9647
33,4565
34,13630
34,15128
35,14983
36,13034
37,10550
38,13779
39,15064
40,15066
41,14232
42,14049
43,11724
44,11646
45,15092
46,13157
47,12610
48,14818
49,13379
50,10336
51,14221
52,12935
53,15036
54,13456
55,15100
56,11556
57,14211
58,13645
58,14617
59,9966
60,14978
61,14834
62,13378
63,15097
64,9148
65,13348
66,14238
67,14120
68,8638
69,4208
69,12484
70,8380
71,12443
72,4962
73,13765
74,11369
74,15131
74,15385
75,11171
76,1627
77,15085
78,14844
79,12500
80,14171
81,12079
82,14995
83,10950
84,13441
85,14998
85,14466
86,15007
87,15039
88,15098
89,5391
90,14874
91,9641
92,2612
93,15068
94,15072
95,14260
96,12568
97,7956
98,15082
99,14931
100,4213
101,15003
102,8218
103,15087
103,15176
104,9445
105,15100
106,12763
107,15088
108,14354
109,12183
110,14135
110,14591
111,15027
112,12215
113,12798
114,14372
115,11701
116,5358
117,14294
118,5526
119,11297
120,14166
121,14115
122,6804
122,14725
123,14300
124,14911
125,14137
126,12566
127,15073
128,14836
129,12252
130,10154
131,13402
132,15003
132,14398
133,14933
134,10324
135,15014
136,14901
137,14148
138,14070
139,14490
140,15089
141,15018
141,12491
142,15033
143,12915
144,14941
145,14170
146,14070
147,14172
148,14417
149,14182
150,13231
151,6658
152,13569
153,15093
154,12289
155,14966
156,13358
156,11789
156,12499
157,14957
158,13985
159,14370
160,13687
161,14960
162,8251
163,14989
164,10507
165,14732
166,13597
167,14130
168,14356
169,14489
170,15098
171,11671
172,15098
173,13931
174,15099
175,11280
176,13493
177,14972
178,6359
179,12317
180,15020
181,13127
182,10004
183,13850
184,11112
185,11774
186,8153
187,14787
188,15091
189,15083
190,14907
191,12223
192,13346
192,13271
193,14891
194,14844
195,14836
196,3914
197,15067
198,12439
199,2963
200,9724
201,15095
202,11385
203,10440
204,14663
205,14883
206,8949
207,14905
208,11188
209,14966
210,14194
211,5462
212,9747
213,10296
214,14075
215,11141
216,8204
217,9440
218,8701
219,14096
220,8137
221,6933
222,15073
223,14265
224,14794
225,14294
226,10632
227,8001
228,13453
229,15089
230,14788
231,14993
232,13807
233,15100
234,13904
235,6726
236,8932
237,8023
238,4984
239,14550
240,12569
241,14199
241,13161
242,14471
243,10210
244,14689
245,13423
245,11498
246,12742
247,14583
248,14888
249,3147
250,11753
251,8900
252,7094
253,14889
254,1249
255,15071
256,15067
257,9443
258,15039
259,12254
260,13518
261,13713
262,7909
263,14045
264,8049
265,15085
266,14111
267,12448
268,12637
269,10709
270,14376
271,13300
272,14664
272,14599
273,14964
274,15094
275,14513
276,9853
276,13543
277,13976
278,11472
279,11498
280,14964
281,13596
282,14282
283,13537
284,14321
285,14987
286,15019
287,14903
288,11436
289,13531
290,13742
291,14913
292,6842
293,14254
294,11619
295,12265
296,14231
297,5780
298,13719
298,15109
299,14854
300,14597
301,15066
302,13959
303,15006
304,14780
305,14738
306,14910
307,13071
308,15088
309,15015
310,13212
311,14983
312,10712
312,14003
313,10885
314,14306
315,14450
316,14561
316,15186
317,14234
318,13187
319,6081
320,13098
321,9142
322,13961
323,13612
324,15069
325,14963
