SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN seed,CN seed,SN HIV+,CN HIV+,SN Out-of-care,CN Out-of-care,SN Susceptible,CN Susceptible,SN Treated acute,CN Treated acute,SN Treated chronic,CN Treated chronic,SN Untreated acute,CN Untreated acute,SN Untreated chronic,CN Untreated chronic,SN HIV+ Isolated,CN HIV+ Isolated
11,5101,2,5101,7,992,3,992,"[15289, 13148, 9417, 11639, 10781, 225, 15389, 11592, 12730, 13627, 10405, 12148, 6283, 2650, 14909, 7881, 8552, 10195, 8612, 14846, 12912, 11807, 763, 2728, 14557, 1960, 7172, 14374, 4623, 7989, 7323, 1722, 12417, 5988, 6256, 10625, 4499, 3102, 5015, 13713, 3829, 7589, 5723, 7095, 5862, 6463, 11658, 6445, 382, 285, 12429, 10808, 14972, 11065, 3492, 10536, 14801, 9191, 4343, 15163, 9974, 1924, 9503, 14739, 13128, 10962, 14754, 9572, 14181, 12288, 14722, 15190, 15044, 15087, 9879, 14989, 14637, 5229, 9706, 14063, 13401, 14167, 8646, 15043, 11965, 14133, 14251, 14590, 12922, 3969, 13952, 10517, 11298, 9534, 7607, 8107, 14761, 15098, 11561, 13350, 12337, 14938, 15032, 6230, 14300, 15024, 8457, 14823, 11723, 14656, 14222, 14921, 15095, 9579, 12893, 9515, 14116, 14804, 15030, 15052, 14333, 14728, 14786, 12733, 14404, 11285, 12764, 11591, 14800, 15059, 14970, 14655, 14468, 14305, 6959, 13134, 11941, 15101, 13881, 14586, 10052, 14810, 12963, 14787, 11616, 15033, 10856, 15094, 13920, 14323, 5014, 9779, 12930, 7200, 6734, 11914, 8126, 11734, 10348, 15089, 6456, 14432, 13998, 2969, 14818, 14968, 15097, 9577, 12098, 13867, 3558, 6390, 15012, 11141, 14503, 8157, 14891, 6526, 4009, 15075, 13678, 15085, 10277, 14705, 14317, 8798, 14916, 14208, 11199, 13752, 14996, 13700, 14964, 13115, 14685, 12783, 11270, 14295, 14848, 14356, 6214, 14476, 14985, 10245, 15073, 14966, 13476, 10946, 12658, 13412, 14814, 14645, 14706, 14161, 15006, 15090, 10001, 15060, 12535, 10675, 1762, 11790, 4588, 14980, 12995, 14830, 15091, 15069, 13388, 12274, 14113, 11804, 15079, 13988, 14702, 7066, 5772, 9926, 13187, 14953, 7768, 13373, 11809, 9090, 13841, 14697, 14833, 3199, 12167, 10462, 14832, 14967, 13830, 13569, 12369, 14368, 9828, 14724, 14252, 13875, 13544, 14715, 13342, 15070, 13475, 13265, 14694, 10724, 1238, 15040, 15028, 8994, 6056, 12495, 2363, 8575, 5972, 14631, 14479, 15039, 9561, 2387, 13445, 13383, 14471, 14876, 9149, 14582, 14075, 12949, 6924, 7858, 4949, 10151, 13467, 15084, 10652, 14943, 14969, 10991, 15086, 5798, 10638, 9218, 15082, 14667, 13644, 15019, 14191, 10466, 11501, 15051, 14303, 14160, 9822, 12005, 6713, 15074, 12849, 15100, 15078, 3325, 2701, 15071, 8613, 15055, 10059, 12863, 7421, 10251, 13516, 13560, 11508, 13889, 1740, 14520, 14882, 15017, 12082, 8254, 14196, 14719, 11817, 15062, 14436, 15065, 4077, 13501, 4677, 14473, 12320, 7424, 14056, 14043, 13440, 1055, 11026, 10212, 11022, 2956, 14680, 13591, 12965, 10031, 13894, 10893, 10883, 13016, 8967, 13836, 11621, 15050, 14795, 13464, 13219, 14327, 14975, 4300, 14547, 15092, 12490, 15056, 14908, 6928, 4996, 13279, 14847, 5167, 13403, 4254, 10030, 11551, 12673, 14170, 13535, 12157, 4315, 11554, 14244, 2203, 14633, 10558, 13778, 14016, 4892, 14981, 15005, 14505, 1110, 14542, 13156, 14858, 8912, 14898, 5094, 9889, 14652, 14947, 12323, 15003, 10588, 8633, 13887, 8676, 9151, 4959, 7078, 15080, 12211, 13699, 7761, 13959, 13950, 15064, 15096, 3834, 13549, 5053, 3050, 13826, 13912, 12325, 14018, 14268, 14280, 13192, 14905, 13837, 15088, 12326, 10777, 12908, 14900, 8466, 15067, 14927, 12770, 10057, 8353, 11397, 10461, 14636, 13450, 13196, 1066, 8189, 14231, 11572, 13172, 14778, 7047, 14669, 5667, 13443, 12959, 11233, 15045, 5661, 13368, 10689, 11629, 14611, 10998, 13106, 10456, 13135, 13780, 15020, 14865, 10132, 15047, 13280, 15041, 14107, 14428, 12798, 15002, 15063, 13289, 13393, 14939, 9909, 12378, 13384, 12136, 14988, 13847, 14809, 15008, 14588, 7829, 12807, 13242, 10314, 4247, 12867, 15068, 12446, 14559, 3272, 14789, 6416, 12698, 14911, 11883, 12769, 8333, 7714, 13397, 15053, 14936, 13426, 14790, 14942, 12839, 6025, 13008, 13225, 5662, 13954, 13835, 12226, 13059, 14681, 12967, 15099, 12756, 15083, 14573, 15037, 12620, 11099, 7911, 6499, 14987, 13360, 13084, 14537, 11057, 14959, 9965, 14648, 13346, 13332, 14272, 12107, 8771, 14092, 14658, 14613, 13691, 14861, 14153, 13983, 859, 11578, 11034, 14044, 14925, 15021, 15000, 11230, 12390, 15058, 14951, 14516, 1371, 13455, 5016, 12224, 15004, 2517, 9462, 14822, 11555, 14984, 3278, 15046, 14182, 13811, 9555]","[13160, 10406, 13545, 14528, 8276, 12770, 5520, 13895, 13067, 5108, 14469, 14031, 14964, 13050, 13197, 4184, 10046, 10606, 14843, 10564, 5990, 9794, 2912, 14913, 10727, 8409, 7940, 11424, 8010, 14172, 6394, 13622, 11183, 493, 13133, 2295, 8943, 1222, 8114, 289, 5347, 2165, 6485, 14844, 1481, 1458, 15121, 11163, 15213, 8317, 7754, 10061, 7504, 7448, 13734, 7270, 8056, 2194, 7983, 14068, 11197, 1025, 7548, 12283, 8337, 13207, 14547, 14653, 11603, 12519, 12449, 8719, 14530, 1666, 12767, 9326, 14465, 5253, 10956, 10652, 11140, 11623, 12398, 13209, 13337, 14448, 14313, 9291, 12284, 7240, 11237, 15331, 11757, 15046, 8275, 11616, 3309, 2827, 12313, 10427, 11208, 12154, 10513, 1771, 11026, 4919, 13676, 10075, 13389]","[15289, 13148, 9417, 11639, 10781, 225, 15389, 11592, 12730, 13627, 10405, 12148, 6283, 2650, 14909, 7881, 8552, 10195, 8612, 14846, 12912, 11807, 763, 2728, 14557, 1960, 7172, 14374, 4623, 7989, 7323, 1722, 12417, 5988, 6256, 10625, 4499, 3102, 5015, 13713, 3829, 7589, 5723, 7095, 5862, 6463, 11658, 6445, 382, 285, 12429, 10808, 14972, 11065, 3492, 10536, 14801, 9191, 4343, 15163, 9974, 1924]","[13160, 10406, 13545, 14528, 8276, 12770, 5520, 13895, 13067, 5108, 14469, 14031, 14964, 13050, 13197, 4184, 10046, 10606, 14843, 10564, 5990, 9794, 2912, 14913, 10727, 8409, 7940, 11424, 8010, 14172, 6394, 13622, 11183, 493, 13133, 2295, 8943, 1222, 8114, 289, 5347, 2165, 6485, 14844, 1481, 1458, 15121, 11163, 15213, 8317, 7754, 10061, 7504, 7448, 13734, 7270, 8056, 2194, 7983, 14068, 11197, 1025]",240,17,155,9,296,30,0,0,50,3,1,0,32,5,2,0
17,5441,10,5441,8,1029,11,1029,"[5317, 863, 10567, 8426, 390, 4579, 11403, 42, 6106, 12896, 7427, 10310, 368, 9238, 12066, 353, 5253, 12055, 4511, 2317, 9242, 14108, 1165, 14437, 14114, 6822, 10856, 10163, 5385, 13909, 7771, 12920, 10662, 11651, 9984, 10141, 5923, 10665, 8738, 14136, 2124, 4312, 8668, 9535, 2650, 13334, 10139, 14051, 8293, 2663, 9250, 8165, 11782, 14659, 7270, 8816, 4042, 10274, 14612, 13913, 12974, 1726, 15096, 8147, 4226, 15091, 8494, 15022, 11255, 12059, 6904, 15093, 8002, 13939, 10438, 14031, 14742, 14743, 11115, 2164, 8306, 14018, 13732, 13936, 5335, 8262, 9774, 14789, 12000, 13501, 11544, 14396, 15060, 14830, 14923, 12485, 14808, 11126, 2990, 12726, 10234, 13535, 15046, 13464, 8651, 7204, 14492, 14952, 11183, 14513, 8941, 10195, 13039, 14957, 14744, 13953, 14081, 15032, 5763, 14710, 14822, 7179, 13619, 15068, 15054, 6725, 5663, 5922, 14111, 14833, 13748, 15052, 9409, 14503, 14862, 13512, 13859, 13703, 13660, 11496, 13558, 6378, 14200, 11780, 3055, 14966, 12903, 13925, 14665, 12523, 15076, 15013, 14779, 14497, 14689, 13141, 15100, 14984, 14593, 12251, 15081, 11074, 12545, 14840, 8654, 14989, 14132, 13889, 5518, 15101, 14971, 14920, 12846, 13940, 13842, 13641, 15039, 14992, 14901, 15045, 14727, 14561, 13970, 15035, 15058, 14512, 14987, 14626, 15014, 15047, 11678, 660, 10312, 15005, 15051, 14656, 8807, 12731, 14155, 15191, 15090, 13590, 9372, 13778, 12183, 11480, 11582, 15080, 5596, 13328, 14937, 14269, 13653, 12998, 14802, 10316, 14967, 14925, 14080, 11942, 15056, 15011, 15065, 6213, 15020, 14602, 15048, 15057, 14349, 14193, 14036, 13196, 9688, 11483, 15031, 13037, 11660, 3532, 10821, 14948, 13935, 14298, 15016, 13549, 7158, 7876, 12243, 14723, 3238, 13965, 13764, 13627, 14786, 9917, 6609, 15002, 7521, 13239, 14687, 9403, 14573, 14950, 14096, 10549, 6366, 11712, 12594, 14547, 10577, 15079, 1481, 14365, 15062, 6928, 14819, 14949, 13995, 9305, 10697, 14464, 13924, 15041, 13515, 15085, 14963, 13510, 14391, 6296, 15095, 13910, 14257, 14611, 14152, 14094, 14768, 12659, 14749, 12689, 12716, 9312, 13805, 570, 2985, 12539, 11028, 10265, 14980, 14502, 9269, 175, 14272, 7279, 14940, 13288, 12132, 8129, 7941, 15078, 14841, 15070, 14089, 13321, 1625, 13659, 15082, 6722, 14653, 14122, 1449, 14854, 14936, 14615, 14299, 14614, 11766, 13143, 14483, 14803, 14013, 10935, 13369, 14163, 14016, 12302, 13635, 9244, 2852, 14853, 14702, 15069, 14079, 8478, 12877, 7098, 11938, 14885, 12185, 14344, 13911, 13379, 9983, 14438, 14601, 7174, 8048, 12502, 15037, 13391, 14362, 14962, 11972, 14559, 2294, 10972, 15083, 2357, 9758, 12432, 12698, 1399, 5112, 15009, 14782, 10465, 7757, 13573, 9839, 13705, 3608, 14524, 14876, 13226, 12654, 14124, 14161, 10478, 12274, 14835, 3378, 4874, 15006, 14278, 14732, 1416, 10994, 14703, 13865, 14878, 8797, 14440, 9422, 13368, 9623, 14900, 14889, 15063, 5012, 13241, 15314, 13791, 10412, 1787, 14507, 14694, 15003, 4972, 15023, 14066, 13719, 14062, 13527, 13620, 14247, 12834, 12200, 2627, 13202, 14348, 14700, 11065, 14933, 14241, 14625, 4960, 5249, 13301, 13114, 14823, 12381, 11281, 12455, 15025, 13828, 12206, 3573, 14934, 11119, 11040, 12024, 14650, 14461, 10328, 15097, 13322, 14897, 13207, 15034, 14969, 9096, 13081, 13897, 14847, 12994, 11099, 15036, 14729, 14544, 13869, 14784, 12271, 10808, 13063, 14297, 14771, 12339, 14109, 13937, 5961, 14143, 12556, 12849, 13982, 13149, 14975, 14589, 12491, 13330, 5686, 14449, 7815, 15029, 6769, 14218, 15019, 11371, 14673, 10073, 9620, 15004, 14788, 11397, 14754, 11924, 14686, 11515, 14873, 12847, 14965, 6841, 11064, 14922, 14755, 14149, 10804, 8091, 14442, 14207, 10119, 15015, 11546, 14915, 12576, 4922, 15336, 15086, 15033, 7790, 15072, 7545, 15050, 14668, 13338, 11500, 14986, 14938, 15012, 14714, 14265, 13314, 13246, 14882, 6763, 14564, 14852, 14827, 14613, 14675, 11717, 14228, 14482, 4628, 15073, 183, 5932, 10287, 15074, 3948, 14865, 11883, 6216, 14676, 2832, 12442, 7629, 14647, 14064, 8465, 11728, 7071, 14985, 15064, 12483, 11939, 4886, 15030, 12063, 8335, 5725, 9608, 8684, 14868, 10737, 13663, 14733, 15021, 13139, 14005, 13914, 11627, 14871, 8095, 14722]","[12589, 7519, 13080, 10197, 13691, 1895, 15386, 13858, 12094, 7610, 4291, 5146, 5097, 14007, 2620, 15204, 6625, 13501, 15029, 7315, 11256, 7830, 7976, 13075, 9684, 5348, 12043, 634, 5199, 3275, 15263, 694, 12843, 5655, 2937, 2340, 1876, 13691, 9015, 13491, 7413, 2246, 10314, 8306, 13494, 11813, 778, 1548, 851, 2529, 14650, 4043, 11652, 8731, 2752, 11778, 7427, 8723, 8206, 12736, 4450, 13248, 11560, 14716, 13594, 4924, 4179, 12383, 11502, 9552, 12623, 5156, 14885, 3583, 7107, 11991, 7817, 13198, 13079, 12649, 12847, 15392, 12179, 11770, 14194, 2903, 9238, 9783, 13305, 13202, 15120, 9914, 8145, 15350, 13865, 14256, 7561, 12140, 7604, 10751, 11164, 3776, 12908, 14692, 14210, 5102, 11181, 14940, 13651, 8826, 6877, 11936, 10205, 15303, 13020, 15339, 14851, 13094, 10248, 14665, 5135, 12967, 13477, 15228, 13531, 15209, 15033, 13885, 7998, 14004, 13405, 12167, 13410, 14051, 8397, 10091]","[5317, 863, 10567, 8426, 390, 4579, 11403, 42, 6106, 12896, 7427, 10310, 368, 9238, 12066, 353, 5253, 12055, 4511, 2317, 9242, 14108, 1165, 14437, 14114, 6822, 10856, 10163, 5385, 13909, 7771, 12920, 10662, 11651, 9984, 10141, 5923, 10665, 8738, 14136, 2124, 4312, 8668, 9535, 2650, 13334, 10139, 14051, 8293, 2663, 9250, 8165, 11782, 14659, 7270, 8816, 4042, 10274, 14612, 13913, 12974, 1726]","[12589, 7519, 13080, 10197, 13691, 1895, 15386, 13858, 12094, 7610, 4291, 5146, 5097, 14007, 2620, 15204, 6625, 13501, 15029, 7315, 11256, 7830, 7976, 13075, 9684, 5348, 12043, 634, 5199, 3275, 15263, 694, 12843, 5655, 2937, 2340, 1876, 13691, 9015, 13491, 7413, 2246, 10314, 8306, 13494, 11813, 778, 1548, 851, 2529, 14650, 4043, 11652, 8731, 2752, 11778, 7427, 8723, 8206, 12736, 4450, 13248]",262,42,165,29,275,32,0,0,57,10,1,0,38,3,1,0
19,5515,15,5515,7,1053,10,1053,"[13599, 12452, 8483, 13585, 1415, 9255, 2152, 9537, 7005, 9631, 14086, 7600, 5872, 2291, 15162, 14500, 10771, 500, 303, 10263, 1208, 9855, 12972, 12766, 12914, 12916, 14694, 11730, 1657, 13644, 10538, 1116, 6131, 9457, 3558, 12495, 2413, 1721, 12807, 12376, 11946, 13463, 2816, 3679, 10239, 9676, 7541, 9781, 10886, 11482, 10748, 5088, 13740, 9368, 1369, 8991, 10143, 3694, 15247, 8960, 11660, 3106, 5853, 15101, 14821, 8669, 14742, 15010, 12469, 9566, 13323, 13911, 13227, 14790, 4849, 14969, 13556, 10304, 14974, 15087, 15093, 15030, 15096, 10558, 5911, 14791, 12867, 14176, 12186, 13454, 13669, 15079, 15380, 3315, 14991, 6139, 12719, 12680, 14076, 6446, 14055, 11806, 13917, 11483, 15050, 13756, 12818, 14990, 11771, 14986, 11549, 15009, 15095, 13746, 9663, 14448, 10923, 14805, 13967, 14906, 12437, 6650, 6732, 13311, 8264, 13649, 14885, 14443, 15035, 14716, 11979, 13190, 13919, 14793, 3806, 4008, 15008, 15028, 15099, 14190, 15048, 10399, 9420, 15063, 14449, 4215, 15066, 14224, 15084, 10056, 12124, 7232, 14434, 15059, 4317, 14832, 4533, 12895, 13772, 11595, 8898, 13426, 15037, 10404, 13925, 13708, 15044, 10957, 15082, 14931, 15015, 14573, 15011, 14334, 14727, 7592, 14456, 14446, 12352, 11899, 14702, 14283, 14352, 9378, 14544, 15081, 15078, 5841, 14342, 11685, 12506, 10991, 12043, 6910, 15070, 14796, 11617, 11244, 6526, 11546, 14393, 4223, 7255, 12662, 14650, 15086, 13197, 11575, 4838, 14728, 4157, 14669, 13215, 12405, 7324, 15054, 13914, 10132, 13540, 14633, 12214, 10850, 14927, 12617, 13961, 8891, 14712, 11759, 14916, 15020, 14075, 15069, 12079, 12132, 12788, 10818, 14792, 14603, 10587, 13003, 13791, 13045, 15248, 13676, 12121, 14405, 14955, 15089, 1702, 10638, 12947, 12604, 14830, 15031, 14758, 13125, 14976, 15033, 14146, 2920, 4930, 11646, 13613, 14809, 14933, 13185, 11139, 8868, 8400, 14681, 13947, 14138, 12409, 11431, 14454, 12268, 12413, 11670, 12773, 11722, 6120, 2012, 14549, 15068, 13277, 14680, 14196, 8107, 11778, 8284, 5307, 12734, 13782, 14515, 14027, 14947, 14900, 13861, 14682, 10027, 12857, 13414, 14607, 11752, 12812, 5807, 8760, 12177, 10741, 12415, 14695, 14901, 12260, 12033, 14999, 13690, 6686, 11480, 9824, 14469, 14757, 6034, 7989, 15100, 10436, 15072, 8446, 12804, 14071, 13070, 14656, 7500, 14035, 11319, 9549, 14399, 14614, 13228, 14280, 12741, 11177, 13736, 13984, 13742, 12189, 11061, 11260, 13293, 15024, 4582, 13900, 12979, 14755, 12411, 9972, 14748, 11189, 13696, 13271, 12015, 13940, 2550, 11183, 13837, 12884, 10084, 7453, 15088, 11501, 12258, 15062, 9230, 14599, 14149, 12698, 1773, 6217, 13905, 13863, 3416, 3847, 12668, 13916, 14951, 13889, 11703, 4023, 9573, 10419, 14625, 13312, 12157, 14480, 14640, 8751, 14935, 5882, 14950, 13778, 1610, 13103, 8148, 13657, 10678, 14658, 9308, 14697, 8972, 9167, 15075, 11819, 1730, 9510, 12823, 14753, 14444, 13429, 13654, 5925, 14690, 13716, 14894, 14261, 11636, 14127, 14844, 14840, 15077, 14103, 8329, 14881, 14837, 14785, 14921, 14118, 13470, 14685, 13150, 10009, 8686, 9331, 14542, 13305, 11232, 14850, 15060, 11040, 6623, 15056, 9854, 14272, 3583, 14962, 14028, 7870, 12272, 12172, 8386, 14373, 3941, 14415, 15097, 13972, 13092, 14179, 13625, 13130, 15090, 15091, 14948, 14281, 12474, 15098, 14693, 15057, 13807, 14688, 14666, 5315, 14776, 14030, 12457, 13846, 13601, 6559, 7314, 5782, 4450, 6669, 10488, 10256, 13581, 14834, 7875, 11863, 14198, 7386, 14998, 10699, 7769, 14080, 7737, 9540, 307, 7208, 14973, 4009, 13101, 14743, 9818, 8177, 15094, 13382, 14333, 11052, 9636, 8223, 14653, 14517, 10026, 15238, 14665, 12894, 14726, 14977, 11656, 9363, 14907, 13587, 14701, 12209, 12974, 15022, 3579, 14943, 14304, 12075, 6704, 13181, 12077, 14363, 13076, 14678, 12793, 14905, 9451, 3851, 8453, 9306, 14126, 13584, 8186, 11128, 14956, 14970, 6145, 13367, 7146, 4644, 14447, 15002, 13002, 4847, 13379, 15004, 15001, 13530, 14299, 15074, 14877, 13809, 12902, 14031, 13547, 14177, 11815, 13180, 13999, 11947, 13859, 14609, 13438, 13516, 6322, 4328, 7891, 14867, 14571, 14107, 13840, 3674, 13549, 15071, 15016, 12968, 14851, 14231, 10068, 9717, 14621, 12562]","[13500, 14509, 5524, 995, 15006, 14417, 7866, 6085, 3560, 11774, 15262, 3442, 13315, 1478, 13404, 10566, 6811, 11721, 2195, 6709, 3613, 11071, 493, 14623, 14756, 9765, 12394, 2686, 4644, 11148, 7932, 14886, 9542, 7600, 12299, 11466, 4020, 14733, 5918, 7132, 10478, 12745, 8793, 14980, 1493, 14599, 8329, 916, 9524, 7670, 15230, 5659, 10168, 4990, 6828, 15246, 4916, 12230, 11023, 7549, 2955, 14645, 14751, 4886, 8697, 9673, 15250, 14297, 13843, 8802, 1933, 9343, 11235, 13953, 12257, 8042, 11591, 12108, 1951, 13641, 14762, 3766, 6748, 10970, 14948, 14869, 14167, 3866, 13189, 8463, 13674, 13698, 15200, 5736, 12737, 9844, 14057, 11810, 11713, 11215, 8466, 13441, 7840, 11359, 12984, 13432, 12175, 12648, 8656, 9539, 7404, 15091, 10192, 11763, 11988, 3065, 14040, 12522, 13300, 12868, 12112, 9458, 11897, 9618]","[13599, 12452, 8483, 13585, 1415, 9255, 2152, 9537, 7005, 9631, 14086, 7600, 5872, 2291, 15162, 14500, 10771, 500, 303, 10263, 1208, 9855, 12972, 12766, 12914, 12916, 14694, 11730, 1657, 13644, 10538, 1116, 6131, 9457, 3558, 12495, 2413, 1721, 12807, 12376, 11946, 13463, 2816, 3679, 10239, 9676, 7541, 9781, 10886, 11482, 10748, 5088, 13740, 9368, 1369, 8991, 10143, 3694, 15247, 8960, 11660, 3106]","[13500, 14509, 5524, 995, 15006, 14417, 7866, 6085, 3560, 11774, 15262, 3442, 13315, 1478, 13404, 10566, 6811, 11721, 2195, 6709, 3613, 11071, 493, 14623, 14756, 9765, 12394, 2686, 4644, 11148, 7932, 14886, 9542, 7600, 12299, 11466, 4020, 14733, 5918, 7132, 10478, 12745, 8793, 14980, 1493, 14599, 8329, 916, 9524, 7670, 15230, 5659, 10168, 4990, 6828, 15246, 4916, 12230, 11023, 7549, 2955, 14645]",259,37,157,24,279,25,0,0,66,9,1,0,34,4,1,0
15,5232,9,5232,8,1030,10,1030,"[7412, 12025, 4090, 4229, 12300, 1682, 4546, 13215, 13276, 11449, 14021, 747, 3559, 34, 10648, 1701, 3418, 3934, 10582, 12604, 8600, 2844, 10304, 2208, 12413, 8190, 10212, 11391, 572, 10249, 14358, 7965, 13392, 13144, 1174, 8314, 14653, 10192, 1424, 8984, 12491, 7628, 2493, 3551, 12459, 13073, 7115, 1414, 13074, 12939, 7006, 3245, 9364, 4818, 9194, 7827, 10355, 12199, 9919, 2145, 1576, 14672, 14955, 14260, 14039, 13713, 15015, 15044, 14229, 14369, 14655, 1211, 15064, 14679, 8205, 12381, 13110, 9189, 13727, 15078, 13380, 12932, 3920, 14882, 14651, 3349, 6400, 14693, 14778, 15085, 14838, 6916, 12726, 12349, 12562, 14805, 14974, 12547, 10754, 7040, 12501, 12643, 14385, 14760, 9534, 11447, 14395, 3330, 11813, 14288, 13977, 14977, 15070, 11394, 11258, 13647, 12134, 14804, 6260, 12219, 14810, 8513, 13908, 9869, 12741, 14046, 15033, 12386, 14300, 10542, 9156, 14873, 5881, 13195, 14681, 14017, 14707, 14894, 14368, 13848, 13844, 13768, 14954, 12142, 10486, 14911, 5926, 15031, 8462, 15010, 14469, 1563, 12613, 13666, 13293, 14363, 9907, 14312, 14592, 15100, 14692, 11466, 10900, 9768, 14103, 12977, 15000, 12976, 15094, 14975, 14717, 14332, 4720, 12801, 11036, 14885, 14654, 11076, 15069, 9703, 13274, 11238, 10254, 15095, 14900, 13045, 15012, 14979, 14907, 14026, 14273, 15037, 14905, 14682, 14355, 10299, 14107, 14976, 8490, 1088, 9566, 4252, 13388, 12616, 11281, 13145, 10675, 14479, 14121, 14666, 14347, 14619, 15057, 12285, 10496, 13808, 12400, 15041, 15083, 14597, 14927, 14261, 13514, 14846, 9447, 14913, 15053, 14497, 13824, 14819, 9978, 7083, 12133, 9898, 11125, 13029, 14113, 14945, 9098, 6403, 13814, 13039, 15101, 9539, 12334, 15025, 14304, 14917, 15052, 15091, 3098, 14424, 14670, 12767, 14189, 11857, 9526, 14957, 13811, 14669, 12559, 14582, 10474, 4218, 11442, 14745, 13507, 12478, 2869, 14897, 14106, 14999, 15089, 15084, 14650, 11374, 14505, 15058, 2761, 14944, 3632, 13140, 9518, 10484, 5800, 6545, 10573, 2206, 15073, 14162, 15068, 7557, 8275, 12244, 3778, 10917, 14848, 12672, 14722, 14958, 15088, 11838, 14893, 13532, 13964, 13751, 7725, 15060, 7341, 11855, 12508, 14986, 5879, 14245, 15066, 799, 13464, 15034, 14903, 3340, 14963, 12403, 11867, 13937, 15092, 13148, 6490, 8896, 13991, 13531, 8080, 13788, 14983, 15026, 4666, 13125, 14105, 14616, 11791, 15006, 15019, 14064, 14437, 14918, 14080, 14766, 10518, 2352, 13213, 6580, 15002, 14772, 11105, 8450, 14920, 11797, 15005, 6168, 11465, 13484, 14620, 13885, 13561, 12046, 13549, 13709, 14503, 11126, 14517, 14265, 11854, 11998, 10605, 14898, 13025, 6321, 15099, 5658, 15067, 14990, 10652, 13057, 13762, 8150, 14802, 13233, 14011, 14168, 9300, 12889, 11967, 14050, 14311, 11501, 13934, 10159, 14550, 8551, 11679, 11479, 15013, 13176, 13456, 14935, 12251, 14896, 10935, 14785, 10131, 13579, 12453, 14099, 3681, 14851, 9000, 14922, 14806, 14231, 7409, 3464, 9721, 13890, 15021, 6940, 3492, 6547, 14609, 14132, 7805, 13998, 14962, 9950, 12641, 14887, 13802, 15080, 10933, 13426, 10378, 15016, 12992, 13326, 12716, 10691, 13872, 15087, 8293, 14636, 13015, 14333, 7309, 11673, 15082, 14850, 1015, 15023, 14450, 15098, 4477, 13378, 6352, 3808, 14732, 14175, 11937, 14830, 14932, 14266, 4154, 14041, 13779, 14445, 13620, 13721, 2447, 5280, 14248, 13604, 14600, 6216, 11424, 11268, 9002, 11783, 2694, 12119, 1735, 15071, 14645, 10680, 14868, 13859, 14005, 14404, 12906, 13982, 14577, 12718, 14884, 14779, 14572, 9686, 12449, 10854, 14544, 13817, 14382, 7187, 14591, 15014, 13800, 12069, 14959, 15063, 11564, 12763, 7537, 4475, 10840, 13659, 14861, 13017, 13336, 11934, 11885, 14906, 12934, 14076, 14686, 14926, 11751, 9644, 4368, 14970, 3182, 5874, 10172, 9386, 13226, 9690, 13660, 11540, 10043, 15049, 14362, 10975, 13965, 8693, 8864, 12775, 15048, 15074, 8322, 12392, 10839, 14285, 14993, 14992, 12918, 12448, 11136, 13996, 2282, 14985, 13554, 12814, 13641, 14943, 1195, 14148, 11675, 12627, 5037, 7231, 11943, 14611, 14426, 13138, 11682, 5046, 13809, 15046, 14984, 15007, 8636, 7578, 14208, 14737, 6394, 3451, 12118, 11165, 7526, 14742, 14082, 12405, 13829, 15059, 4817, 9011, 10645, 14743, 12585]","[8228, 433, 7642, 2546, 824, 14529, 4875, 5084, 8237, 13713, 9039, 12793, 9619, 6899, 2259, 543, 14915, 13882, 11341, 13183, 11733, 9648, 14351, 7301, 7533, 469, 14087, 4375, 1936, 14790, 9085, 1855, 12979, 14882, 12797, 10856, 7177, 2988, 6990, 11602, 11892, 12190, 10656, 406, 1935, 13665, 8600, 6508, 6612, 1451, 1608, 7800, 9493, 1348, 9097, 899, 6706, 11423, 13177, 13902, 12831, 6449, 6252, 14870, 6452, 5485, 12734, 5179, 8966, 14569, 12688, 10076, 11553, 14965, 6058, 9266, 15251, 14522, 7265, 14998, 14717, 13593, 4006, 14843, 14453, 15052, 11384, 1693, 11521, 11623, 15038, 9757, 11834, 7568, 15339, 14931, 11303, 13269, 11663, 7870, 14604, 12470, 14089, 9704, 10921, 7272, 6752, 7566, 10403, 14507, 14428, 8334, 12212, 8091, 4226, 6042, 7666]","[7412, 12025, 4090, 4229, 12300, 1682, 4546, 13215, 13276, 11449, 14021, 747, 3559, 34, 10648, 1701, 3418, 3934, 10582, 12604, 8600, 2844, 10304, 2208, 12413, 8190, 10212, 11391, 572, 10249, 14358, 7965, 13392, 13144, 1174, 8314, 14653, 10192, 1424, 8984, 12491, 7628, 2493, 3551, 12459, 13073, 7115, 1414, 13074, 12939, 7006, 3245, 9364, 4818, 9194, 7827, 10355, 12199, 9919, 2145, 1576, 14672]","[8228, 433, 7642, 2546, 824, 14529, 4875, 5084, 8237, 13713, 9039, 12793, 9619, 6899, 2259, 543, 14915, 13882, 11341, 13183, 11733, 9648, 14351, 7301, 7533, 469, 14087, 4375, 1936, 14790, 9085, 1855, 12979, 14882, 12797, 10856, 7177, 2988, 6990, 11602, 11892, 12190, 10656, 406, 1935, 13665, 8600, 6508, 6612, 1451, 1608, 7800, 9493, 1348, 9097, 899, 6706, 11423, 13177, 13902, 12831, 6449]",257,29,156,15,280,26,0,0,68,9,0,0,32,5,1,0
