SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
119,77604,65,77604,4,760,6,760,604,192
133,74004,46,74004,3,833,9,833,600,191
65,52532,28,52532,5,807,2,807,600,182
104,79427,61,79427,1,814,4,814,604,180
103,49449,23,49449,2,811,10,811,601,186
128,76421,73,76421,6,787,8,787,600,193
158,122897,135,122897,4,803,5,803,602,173
65,36937,17,36937,3,815,10,815,603,193
73,44736,34,44736,5,774,8,774,604,215
346,234734,173,234734,4,840,11,840,601,212
218,102810,57,102810,2,818,12,818,603,211
67,35482,15,35482,2,804,7,804,602,197
95,41248,28,41248,4,849,10,849,602,216
540,231450,148,231450,2,812,8,812,605,174
147,84507,32,84507,5,839,7,839,604,184
54,47996,43,47996,4,821,6,821,601,203
183,127754,93,127754,3,857,7,857,603,190
158,76213,55,76213,6,790,6,790,601,201
90,58933,38,58933,4,853,4,853,602,195
174,86600,71,86600,7,856,4,856,603,200
358,230746,168,230746,1,786,1,786,602,188
191,110251,69,110251,4,815,9,815,603,203
300,208702,128,208702,4,844,6,844,600,187
87,61423,49,61423,1,809,8,809,604,195
90,55836,29,55836,1,866,8,866,604,184
273,194270,152,194270,3,833,11,833,602,201
213,135360,59,135360,5,814,8,814,601,197
63,31385,21,31385,2,787,4,787,603,183
51,33349,12,33349,4,794,4,794,604,187
222,152491,109,152491,3,796,5,796,601,204
111,70133,42,70133,3,846,9,846,600,195
78,45526,36,45526,1,754,7,754,600,194
105,49889,26,49889,6,813,9,813,604,196
135,59880,29,59880,5,774,10,774,603,189
299,140920,119,140920,4,863,6,863,605,195
92,50511,43,50511,4,852,11,852,604,202
321,118461,79,118461,4,821,5,821,605,197
146,76444,42,76444,2,837,7,837,605,211
66,51483,41,51483,5,835,6,835,603,196
276,118095,84,118095,4,793,8,793,604,199
262,122438,56,122438,3,764,9,764,602,185
32,23452,21,23452,2,717,6,717,600,208
221,159347,201,159347,2,804,5,804,601,191
289,149580,88,149580,3,807,3,807,604,188
190,135468,91,135468,3,815,9,815,602,201
91,58853,32,58853,4,842,4,842,604,192
109,50214,22,50214,2,768,8,768,601,200
135,95406,60,95406,1,800,4,800,601,189
129,62121,34,62121,5,842,8,842,600,182
230,107215,53,107215,3,772,5,772,603,185
143,82151,64,82151,5,767,6,767,600,205
270,157785,97,157785,8,828,6,828,601,181
1300,725812,412,725812,3,830,17,830,600,207
122,65951,51,65951,1,794,4,794,601,188
267,209286,179,209286,2,805,9,805,600,204
143,62463,50,62463,3,856,9,856,605,208
254,83579,88,83579,5,836,9,836,600,201
56,29836,20,29836,2,799,2,799,602,197
157,80820,49,80820,3,802,9,802,600,198
244,107634,49,107634,3,860,6,860,601,185
246,178202,103,178202,3,777,9,777,603,193
51,28821,12,28821,3,844,7,844,600,185
277,204822,153,204822,1,779,3,779,603,183
83,40357,19,40357,6,791,9,791,605,196
31,23521,32,23521,6,822,12,822,600,189
96,65407,36,65407,6,797,7,797,602,196
122,61198,39,61198,2,855,10,855,600,191
176,104081,67,104081,5,790,7,790,601,215
475,210647,98,210647,3,766,3,766,600,199
100,42935,17,42935,4,812,3,812,602,190
221,135024,133,135024,5,792,8,792,605,209
99,65180,39,65180,4,791,6,791,604,198
57,36346,24,36346,3,765,8,765,601,217
137,81031,73,81031,6,787,5,787,601,182
124,72552,48,72552,5,796,7,796,601,199
235,87675,60,87675,3,800,9,800,602,190
102,65216,38,65216,3,763,4,763,601,185
126,108440,70,108440,1,784,13,784,603,191
77,49630,52,49630,4,824,9,824,603,206
268,136836,66,136836,1,793,10,793,604,197
173,117466,69,117466,7,801,7,801,601,203
165,84263,72,84263,2,756,16,756,602,211
164,96508,67,96508,5,828,5,828,603,200
112,87530,49,87530,4,787,9,787,600,213
153,67451,33,67451,4,777,7,777,604,201
231,126581,85,126581,8,829,11,829,603,191
135,64174,35,64174,6,847,10,847,600,209
99,48762,32,48762,4,826,7,826,603,196
304,202130,156,202130,4,800,4,800,600,203
282,125184,106,125184,6,778,6,778,603,205
219,116766,59,116766,4,836,5,836,601,184
172,127776,88,127776,3,790,9,790,605,191
202,145497,74,145497,4,808,6,808,600,188
336,235445,164,235445,4,837,5,837,603,189
355,141985,108,141985,5,769,4,769,602,191
144,72823,42,72823,8,780,6,780,600,202
344,180370,79,180370,7,836,5,836,602,193
162,87296,40,87296,3,813,5,813,601,197
174,94811,64,94811,3,788,7,788,605,185
119,66295,44,66295,0,820,9,820,603,186
145,80609,55,80609,10,822,7,822,603,211
152,81801,66,81801,4,822,2,822,600,197
227,165512,99,165512,5,821,10,821,605,193
127,62578,33,62578,5,785,11,785,601,196
165,55330,41,55330,3,802,6,802,605,213
234,113661,55,113661,3,829,8,829,601,178
129,97797,73,97797,5,859,7,859,602,180
102,44905,21,44905,4,811,8,811,604,198
56,45209,40,45209,2,819,7,819,601,192
140,103551,44,103551,2,829,6,829,603,183
172,85702,55,85702,3,760,6,760,604,181
147,102438,39,102438,2,833,3,833,602,173
218,123185,77,123185,2,813,8,813,600,183
61,46222,30,46222,3,846,1,846,604,193
96,49614,54,49614,5,853,11,853,605,198
228,116149,42,116149,5,796,5,796,605,190
237,119838,54,119838,3,773,2,773,605,174
117,96570,43,96570,5,838,11,838,602,192
93,59050,43,59050,7,813,7,813,600,206
199,103353,74,103353,2,755,9,755,600,194
153,76544,67,76544,2,852,8,852,600,201
154,49597,42,49597,4,834,9,834,601,211
189,85604,38,85604,5,812,6,812,602,210
397,212737,174,212737,4,796,9,796,600,202
128,80125,84,80125,4,786,9,786,602,216
49,33511,17,33511,6,833,10,833,603,203
167,68420,55,68420,3,829,7,829,605,190
137,99611,103,99611,5,770,4,770,604,193
271,156568,149,156568,2,759,5,759,604,191
115,51005,36,51005,9,812,7,812,604,186
92,62664,51,62664,6,800,11,800,605,198
148,113152,46,113152,8,767,7,767,601,191
547,299976,187,299976,2,789,2,789,600,185
166,88291,38,88291,3,830,9,830,604,193
77,44979,26,44979,7,789,10,789,602,187
86,50926,48,50926,0,844,9,844,600,194
139,86568,55,86568,1,851,8,851,604,203
232,96812,45,96812,3,801,6,801,600,193
137,81290,83,81290,6,781,11,781,603,208
98,52777,49,52777,5,807,9,807,601,207
130,54348,31,54348,2,821,3,821,603,196
149,111777,57,111777,4,794,13,794,605,203
105,40277,33,40277,3,797,12,797,600,203
95,64433,40,64433,2,824,6,824,603,187
137,72154,38,72154,3,802,3,802,604,180
114,55620,41,55620,6,829,9,829,601,219
214,85762,33,85762,1,852,5,852,600,183
82,49300,24,49300,2,826,9,826,605,187
82,44098,17,44098,4,783,5,783,603,175
154,78335,56,78335,7,859,9,859,602,188
126,96125,94,96125,1,791,5,791,605,227
312,146687,84,146687,3,831,2,831,605,187
130,78290,65,78290,3,816,9,816,600,190
303,163890,82,163890,1,803,6,803,600,196
91,46584,25,46584,2,765,6,765,600,196
63,34371,37,34371,3,772,9,772,602,210
611,280854,214,280854,4,815,6,815,605,211
113,60134,27,60134,4,882,6,882,601,173
123,55499,27,55499,3,852,4,852,601,187
60,48574,40,48574,2,799,5,799,603,190
151,81199,99,81199,3,797,6,797,605,196
148,85300,59,85300,3,823,2,823,604,188
62,44624,30,44624,2,801,12,801,602,204
101,41725,29,41725,5,771,4,771,603,202
149,91830,60,91830,2,813,9,813,603,214
125,50072,43,50072,2,796,8,796,603,198
320,145176,93,145176,4,786,2,786,601,174
64,25523,19,25523,3,773,7,773,604,198
269,143622,53,143622,4,797,5,797,600,197
67,52612,85,52612,2,772,7,772,601,192
72,43066,19,43066,6,807,4,807,603,200
123,60975,45,60975,2,803,12,803,603,208
128,60430,39,60430,2,737,5,737,600,191
120,49712,36,49712,3,842,8,842,603,180
163,96097,38,96097,5,826,5,826,601,175
133,80084,59,80084,0,785,10,785,600,204
256,151734,142,151734,1,797,11,797,602,180
