Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,CN Untreated acute,SN Untreated acute,SN Treated acute,CN Treated acute
0,0,6,1118,1,1118,1,162,1,162,"[5620, 7118, 3119, 5250, 9225, 4326, 12470, 3408, 5598, 13357, 15145, 1246, 10108, 13807, 9163, 14302, 15104, 555, 14219, 9552, 3686, 4270, 4131, 669, 7644, 12595, 9957, 4279, 2720, 8475, 7461, 2764, 11460, 13736, 14271, 1656, 13328, 5283, 10840, 922, 413, 5991, 14650, 490, 13289, 12014, 11151, 2729, 10724, 4627, 3114, 14036, 12158, 2502, 13289, 5581, 11001, 8406, 262, 12444, 14053, 11885, 15095, 15034, 12887, 13711, 15079, 5516, 8548, 14927, 1389, 15060, 13902, 15004, 8925, 15058, 10847, 14923, 15093, 14908, 13643, 14959, 5320, 14678, 15042, 11844, 2923, 7105, 13811, 14776, 14496, 8306, 6684, 9913, 11487, 14936, 471, 14015, 14944, 13923, 14708, 14134, 5066, 12199, 14697, 3584, 15260, 13983, 15041, 6587, 4950, 9558, 9083, 10364, 13942, 12914, 14948, 4502, 12963, 10136, 12714, 10375, 14617, 15063, 13112, 14981, 10669, 15001, 10496, 13169, 13670, 14400, 6599, 15086, 12809, 14464, 14283, 5053, 14306, 14983, 15089, 1910, 14505, 15096, 14701, 14621, 8783, 4033, 14104, 14272, 14991, 13439, 15047, 14315, 14748, 14290, 15092, 13978, 13206, 14996, 14955, 13899, 8321, 14902, 14176, 14588, 9248, 13191, 10601, 14747, 14793, 14434, 8056, 14240, 14363, 11560, 13672, 15067, 14452, 11143, 15091, 15100, 14979, 15097, 14893, 12491, 8439, 6184, 14308, 14631, 14190, 14723, 5596, 14967, 14303, 11789, 12472, 12650, 14365, 15049, 14805, 12240, 14506, 15094, 14815, 15099, 10592, 12068, 14783, 14749, 9029, 12269, 10092, 14835, 4989, 13567, 12638, 4865, 9151, 7215, 14556, 5937, 15056, 14874, 8817, 14755, 9368, 9344, 13581, 1466, 14700, 13268, 4100, 15022, 10455, 12851, 4705, 15057, 12828, 6968, 14689, 10299, 11761, 13734, 13345, 14997, 14988, 8877, 13728, 11157, 14825, 14898, 13572, 7081, 3713, 14320, 15075, 15062, 14934, 13951, 13879, 9795, 13316, 14045, 9331, 14001, 14806, 14960, 9982, 11962, 8191, 14199, 14449, 2355, 10789, 14964, 12169, 15006, 13120, 9142, 13568, 14672, 2846, 14900, 11275, 5779, 13309, 12366, 14939, 15076, 6194, 8480, 14157, 14963, 10142, 14465, 9861, 11456, 11555, 12692, 8143, 10918, 12342, 9743, 9723, 9851, 5132, 11385, 13992, 9286, 13488, 13453, 14261, 14427, 12361, 14851, 12314, 13795, 11713, 14680, 13668, 13007, 13948, 8588, 14707, 13404, 15037, 14200, 14125, 13820, 15030, 5217, 11790, 14361, 14509, 10275, 11052, 15048, 15065, 10623, 15084, 15020, 10704, 14949, 10387, 15082, 7634, 11837, 15005, 14069, 6393, 12394, 14296, 8458, 14891, 14666, 14894, 10097, 13502, 11786, 14966, 15011, 14946, 14795, 10744, 11957, 13396, 6255, 5044, 7637, 11636, 14139, 14674, 14788, 11710, 10747, 14994, 13962, 13351, 13648, 15053, 13293, 12757, 14501, 14288, 14882, 14528, 14635, 13543, 14628, 14029, 12810, 3748, 11269, 9807, 14965, 12476, 12166, 13620, 11617, 1759, 11392, 11724, 14562, 13408, 12056, 12135, 14577, 15087, 14956, 14360, 14995, 14733, 13966, 14616, 5301, 14702, 14667, 14424, 14842, 11997, 14695, 14494, 12100, 12381, 14232, 14714, 8167, 14799, 15046, 14335, 13845, 13425, 14317, 14985, 15081, 6284, 11249, 11223, 7698, 15052, 15025, 14307, 12282, 5857, 15019, 13431, 3588, 11851, 12917, 11137, 15028, 9701, 11683, 14897, 14744, 8648, 15031, 14961, 13898, 10642, 14693, 14025, 2993, 3726, 15066, 14679, 14636, 14669, 13766, 9255, 15014, 14079, 11804, 13273, 14764, 14969, 14847, 9948, 14696, 14683, 14406, 9587, 3056, 13974, 14006, 10838, 11255, 4862, 14698, 11762, 10178, 14845, 3151, 10449, 13516, 11399, 13513, 9883, 14916, 7478, 10763, 12720, 14286, 2213, 14705, 7918, 15051, 8789, 5451, 14162, 11145, 14984, 14074, 8850, 13397, 12985, 8611, 12456, 6260, 13095, 14975, 6592, 14924, 9847, 15074, 13449, 14929, 14517, 10719, 14070, 12762, 14938, 10794, 15039, 14549, 8261, 13896, 14611, 14931, 15080, 13695, 12404, 14642, 13413, 14031, 3778, 693, 15083, 12007, 14569, 12294, 13900, 12624, 14837, 14095, 10063, 14915, 14046, 14167, 13307, 13465, 10514, 6116, 14775, 14977, 10685, 15033, 14957, 9513, 13816, 5726, 3007, 7336, 5699, 13720, 13786, 8066, 13058, 12160, 12167, 4512, 14191, 8428, 6322, 14277, 5675, 14574, 14411, 14950, 15101, 11348, 14943, 12137, 4392, 14419, 13176, 14227, 14174, 12176, 15071, 11919, 13278]","[15139, 8679, 2328, 10321, 9544, 3303, 1855, 12979, 8192, 14637, 42, 4210, 15167, 14846, 4344, 14275, 99, 13086, 739, 7239, 2306, 1253, 13870, 13289, 15008, 1020, 5228, 11932, 10334, 7581, 13829, 5132, 8528, 9336, 12915, 11894, 12529, 5049, 4939, 13978, 14062, 6206, 2356, 6850, 1116, 819, 2723, 3849, 3007, 2695, 2667, 12342, 5275, 1654, 3788, 8752, 6526, 9993, 9732, 7493, 3210, 8381, 15041, 11559, 3845, 11128, 8369, 6121, 13223, 12401, 9750, 3949, 14138, 11549, 7817, 14825, 10083, 15334, 12737, 15182, 3817, 10849, 13350, 11946, 8880, 9135, 4380, 10949, 13593, 11980, 11138, 11264, 10356, 9235, 2501]",259,72,342,120,82,48,30,25,23,9,1,0,0,0
