SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
163,77604,12,77604,3,760,4,760,605,84
185,74004,17,74004,8,833,4,833,604,97
153,52532,9,52532,5,807,5,807,605,102
204,79427,11,79427,1,814,6,814,601,96
136,49449,10,49449,4,811,3,811,605,98
143,76421,9,76421,7,787,1,787,603,91
290,122897,40,122897,4,803,2,803,602,89
80,36937,5,36937,5,815,3,815,604,82
128,44736,3,44736,3,774,3,774,601,96
626,234734,30,234734,7,840,0,840,604,88
205,102810,14,102810,2,818,1,818,604,95
97,35482,3,35482,11,804,2,804,605,93
101,41248,7,41248,4,849,3,849,600,85
468,231450,30,231450,4,812,2,812,601,88
195,84507,7,84507,5,839,1,839,600,85
101,47996,6,47996,4,821,7,821,605,89
313,127754,21,127754,4,857,4,857,602,86
148,76213,8,76213,8,790,2,790,601,101
116,58933,10,58933,6,853,5,853,602,95
181,86600,16,86600,10,856,8,856,602,106
753,230746,42,230746,6,786,5,786,600,95
236,110251,23,110251,4,815,3,815,605,100
504,208702,26,208702,3,844,7,844,602,89
118,61423,6,61423,5,809,6,809,604,86
80,55836,9,55836,6,866,4,866,601,85
348,194270,14,194270,3,833,4,833,601,96
405,135360,17,135360,5,814,6,814,601,92
78,31385,6,31385,4,787,0,787,600,81
71,33349,3,33349,7,794,2,794,601,88
367,152491,15,152491,4,796,1,796,602,85
149,70133,14,70133,10,846,2,846,600,81
90,45526,3,45526,4,754,3,754,600,93
122,49889,8,49889,4,813,2,813,601,95
100,59880,8,59880,1,774,2,774,602,92
264,140920,22,140920,6,863,3,863,600,92
105,50511,7,50511,5,852,6,852,604,92
304,118461,28,118461,7,821,3,821,605,88
207,76444,4,76444,4,837,5,837,605,84
132,51483,6,51483,4,835,2,835,604,82
299,118095,9,118095,4,793,3,793,600,86
208,122438,11,122438,3,764,3,764,602,77
79,23452,1,23452,6,717,1,717,600,85
313,159347,15,159347,4,804,1,804,604,89
249,149580,15,149580,5,807,1,807,601,88
365,135468,13,135468,5,815,6,815,603,89
147,58853,12,58853,5,842,4,842,602,96
146,50214,2,50214,8,768,4,768,600,86
163,95406,13,95406,5,800,5,800,603,100
148,62121,4,62121,3,842,4,842,605,88
330,107215,5,107215,3,772,1,772,603,87
103,82151,14,82151,2,767,1,767,604,85
320,157785,21,157785,7,828,5,828,604,105
1687,725812,67,725812,4,830,2,830,603,84
145,65951,5,65951,6,794,4,794,604,84
475,209286,20,209286,5,805,3,805,604,84
156,62463,3,62463,3,856,2,856,602,90
241,83579,18,83579,1,836,5,836,600,76
65,29836,3,29836,8,799,3,799,600,99
221,80820,13,80820,2,802,1,802,601,85
236,107634,13,107634,5,860,1,860,601,82
359,178202,41,178202,3,777,2,777,603,91
70,28821,7,28821,5,844,3,844,603,86
503,204822,38,204822,5,779,1,779,602,95
84,40357,4,40357,7,791,2,791,605,98
65,23521,5,23521,8,822,4,822,603,100
173,65407,12,65407,7,797,3,797,602,86
164,61198,11,61198,7,855,3,855,600,79
199,104081,18,104081,5,790,7,790,601,98
514,210647,74,210647,2,766,5,766,605,95
90,42935,10,42935,2,812,4,812,603,94
301,135024,20,135024,6,792,3,792,604,83
156,65180,8,65180,5,791,8,791,602,96
72,36346,8,36346,9,765,3,765,603,84
226,81031,13,81031,6,787,5,787,602,106
161,72552,10,72552,4,796,3,796,603,94
208,87675,12,87675,3,800,1,800,602,91
176,65216,10,65216,7,763,2,763,603,91
275,108440,10,108440,4,784,5,784,601,93
131,49630,4,49630,3,824,4,824,600,88
225,136836,15,136836,5,793,3,793,603,87
171,117466,14,117466,6,801,2,801,603,81
234,84263,9,84263,6,756,6,756,601,90
216,96508,17,96508,4,828,2,828,601,102
179,87530,8,87530,7,787,5,787,605,92
277,67451,12,67451,2,777,4,777,603,88
215,126581,7,126581,5,829,0,829,602,80
154,64174,14,64174,5,847,4,847,604,87
142,48762,7,48762,6,826,3,826,602,88
529,202130,21,202130,6,800,1,800,605,91
385,125184,15,125184,5,778,6,778,603,86
201,116766,26,116766,5,836,3,836,600,99
271,127776,35,127776,3,790,3,790,601,95
354,145497,7,145497,8,808,5,808,602,91
523,235445,27,235445,5,837,4,837,601,94
351,141985,13,141985,7,769,6,769,604,95
137,72823,18,72823,3,780,6,780,603,95
445,180370,23,180370,2,836,2,836,604,92
263,87296,11,87296,3,813,1,813,601,89
184,94811,12,94811,9,788,4,788,602,92
141,66295,4,66295,3,820,1,820,604,79
168,80609,13,80609,2,822,4,822,600,101
233,81801,8,81801,5,822,2,822,601,92
269,165512,26,165512,11,821,5,821,601,94
192,62578,7,62578,3,785,3,785,601,98
163,55330,9,55330,9,802,3,802,601,90
281,113661,11,113661,3,829,3,829,605,92
237,97797,24,97797,6,859,5,859,605,95
89,44905,4,44905,6,811,4,811,604,87
86,45209,7,45209,5,819,1,819,602,85
208,103551,10,103551,4,829,3,829,601,92
165,85702,10,85702,3,760,0,760,605,75
272,102438,15,102438,4,833,3,833,602,96
199,123185,15,123185,3,813,3,813,603,88
73,46222,4,46222,6,846,1,846,605,74
129,49614,11,49614,5,853,3,853,601,89
386,116149,17,116149,5,796,1,796,605,82
269,119838,17,119838,5,773,4,773,600,93
254,96570,8,96570,5,838,5,838,602,89
131,59050,7,59050,5,813,1,813,603,87
217,103353,16,103353,6,755,3,755,601,81
160,76544,14,76544,6,852,6,852,605,101
157,49597,10,49597,5,834,2,834,600,87
147,85604,18,85604,4,812,3,812,602,85
558,212737,29,212737,5,796,4,796,602,88
161,80125,6,80125,2,786,1,786,603,81
73,33511,7,33511,3,833,3,833,603,86
131,68420,11,68420,9,829,4,829,604,83
230,99611,27,99611,7,770,4,770,602,94
387,156568,15,156568,4,759,3,759,604,96
71,51005,4,51005,7,812,2,812,600,90
170,62664,10,62664,5,800,7,800,602,101
237,113152,20,113152,4,767,1,767,600,83
