Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Out-of-care,CN Treated chronic,CN Untreated chronic,CN Susceptible,CN Untreated acute,SN Treated acute,CN Treated acute
0,0,1,408,0,408,3,184,3,184,"[8292, 11331, 13882, 5400, 4127, 8307, 1318, 4856, 342, 281, 2861, 406, 4085, 10023, 14347, 281, 11579, 12215, 13431, 2516, 4122, 10819, 13261, 1498, 15129, 2120, 514, 14814, 3190, 10937, 11973, 2780, 5708, 7440, 14970, 12586, 13699, 6025, 6185, 4264, 12494, 5311, 1392, 6356, 1954, 1942, 13011, 15015, 13701, 7837, 1202, 8910, 6418, 1347, 14655, 10498, 7, 13918, 2835, 4527, 3202, 3537, 14984, 14283, 6552, 14739, 11699, 5090, 12379, 14761, 14943, 14329, 14629, 15059, 14645, 13233, 8927, 9776, 3464, 13466, 5448, 11480, 14842, 13414, 14858, 12232, 14497, 10123, 14506, 14707, 15075, 14979, 14988, 15002, 12042, 14208, 11498, 10694, 14543, 13733, 5301, 15055, 1946, 14784, 4668, 15083, 14812, 15023, 15008, 7769, 10166, 8749, 12324, 13035, 15085, 6212, 8878, 2907, 10298, 9439, 9903, 7419, 15098, 14193, 8163, 14766, 14264, 7436, 13627, 14612, 7162, 12506, 5510, 11269, 14176, 14328, 14231, 14893, 15043, 14937, 12877, 14968, 14551, 14567, 11667, 9848, 15101, 11404, 9365, 14680, 14362, 11649, 15040, 14140, 1869, 14922, 14808, 7813, 11342, 14381, 5716, 14991, 10551, 13231, 10799, 1709, 9805, 14481, 13033, 9259, 14117, 14821, 13690, 11465, 14938, 8230, 15079, 14957, 5046, 15003, 8815, 10847, 14795, 10450, 12455, 14726, 1095, 15076, 14065, 14956, 10724, 14440, 14830, 7418, 14934, 13900, 14031, 15032, 14929, 15092, 9666, 11003, 3792, 15068, 13788, 10782, 11899, 1103, 11789, 3928, 14015, 14232, 12472, 13794, 13640, 7044, 8687, 13377, 14619, 15035, 11556, 1938, 12136, 14321, 14061, 14816, 10470, 15093, 14973, 15087, 14849, 9795, 14860, 1761, 4189, 12129, 10934, 13968, 13095, 8822, 12058, 12067, 13397, 14954, 15084, 12461, 14282, 10426, 14081, 14620, 5424, 9077, 14829, 14837, 13324, 14565, 15005, 5686, 14838, 7507, 5933, 14703, 14919, 12838, 14505, 13600, 14043, 15089, 13809, 13710, 13308, 15099, 14131, 14303, 15091, 12925, 15094, 14405, 14274, 14716, 14028, 14755, 11557, 14656, 14008, 6286, 15050, 11453, 15009, 10385, 14220, 14059, 9824, 14994, 15096, 9008, 14597, 11283, 14701, 14832, 15016, 14768, 12001, 14429, 11326, 8241, 14298, 14194, 15070, 11026, 11433, 11869, 13041, 14181, 9181, 14376, 14974, 8325, 5047, 8394, 14572, 11652, 15095, 13182, 8135, 14924, 14976, 4380, 12808, 14398, 14236, 15074, 14730, 14878, 5813, 11394, 13370, 12987, 14148, 15090, 4256, 13861, 14602, 14786, 13213, 14986, 14982, 9403, 5944, 14805, 14898, 12887, 543, 9727, 10061, 11728, 12401, 11589, 15065, 14067, 14921, 14511, 13851, 14718, 13345, 9838, 14542, 13662, 11074, 15041, 14030, 12277, 12152, 13219, 14459, 13061, 11645, 12141, 2267, 13815, 3803, 13325, 14304, 12444, 14268, 14853, 8288, 15046, 12134, 14875, 14772, 9145, 14992, 15081, 4052, 14461, 4135, 8994, 5104, 2003, 13367, 4598, 13941, 3049, 12317, 13957, 12696, 14078, 6650, 12858, 8409, 14999, 13905, 14017, 15006, 13245, 10012, 12420, 13562, 14357, 14605, 8932, 14757, 1240, 13913, 12562, 8865, 14610, 13808, 7249, 14677, 13498, 13568, 6431, 11437, 14846, 14630, 14484, 11507, 9332, 15073, 3626, 15044, 14279, 14964, 13432, 11898, 14675, 14462, 10743, 13479, 9202, 14584, 15062, 14894, 13999, 13399, 11178, 13218, 10111, 12378, 14555, 9649, 14780, 12884, 14297, 9546, 6877, 2198, 12353, 12059, 5665, 1544, 7479, 15048, 11240, 14897, 15014, 13982, 6345, 14027, 10544, 2967, 14171, 14693, 12625, 12426, 12955, 13256, 10714, 14664, 4968, 1693, 14980, 7503, 14460, 14903, 8433, 12613, 2191, 11896, 15080, 11077, 14489, 12933, 13287, 12234, 1463, 5641, 7196, 11116, 15088, 14519, 11484, 13954, 14369, 10048, 3450, 14549, 12736, 9902, 9169, 12226, 11538, 10969, 10940, 14378, 7247, 13638, 14636, 14393, 14704, 15039, 14382, 9928, 11466, 2708, 15069, 15150, 13046, 2968, 9225, 13238, 13890, 14678, 13258, 9971, 14797, 5247, 13353, 12414, 13252, 13834, 11684, 15001, 12836, 14447, 3498, 15078, 11936, 14054, 14617, 12310, 14913, 12497, 12855, 13259, 14828, 14914, 10898, 14130, 14354, 14983, 7931, 15013, 14270, 13199, 15030, 12983, 12213, 10656, 14831, 8784, 14770, 13685, 12163, 13270, 14291, 14056, 14817, 12776, 14513, 12323, 10737, 14204, 13604, 12261, 14660, 8383, 12183, 14748, 14345, 14800, 12179, 4960]","[534, 14335, 8560, 11012, 14203, 15175, 6992, 9799, 10622, 8007, 10062, 6305, 2108, 2677, 6463, 9543, 6356, 15011, 7051, 6400, 11619, 11492, 13778, 7476, 7808, 12898, 12567, 6533, 9195, 14543, 12586, 8266, 9508, 13414, 11140, 1706, 5338, 15281, 7077, 6826, 6382, 1492, 8766, 2504, 7511, 13675, 14418, 8920, 9605, 8945, 1109, 6858, 11707, 12697, 10337, 11959, 7903, 9067, 3310, 3322, 2580, 3504, 13764, 9956, 14224, 15233, 1669, 13838, 14129, 1457, 5953, 12236, 13586, 2530, 10020, 12339, 7372, 2286, 14983, 11415, 3241, 13164, 12435, 10569, 8561, 12801, 8410, 7557, 14787, 14613, 15009, 7800, 3206]",272,78,329,110,95,56,2,33,26,16,15,1,0,0
