SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
280,77604,19,77604,5,760,3,760,903,97
300,74004,11,74004,8,833,3,833,904,86
305,52532,18,52532,9,807,5,807,905,93
363,79427,6,79427,12,814,1,814,905,84
251,49449,12,49449,5,811,1,811,900,91
309,76421,13,76421,8,787,7,787,904,108
399,122897,8,122897,7,803,1,803,901,79
156,36937,6,36937,11,815,2,815,904,98
217,44736,2,44736,10,774,1,774,905,81
978,234734,36,234734,11,840,3,840,900,104
472,102810,20,102810,2,818,6,818,900,86
165,35482,6,35482,8,804,4,804,900,96
141,41248,11,41248,11,849,7,849,903,106
1060,231450,35,231450,10,812,4,812,904,91
343,84507,12,84507,10,839,3,839,904,97
208,47996,11,47996,6,821,4,821,903,96
503,127754,22,127754,15,857,3,857,902,93
250,76213,13,76213,10,790,3,790,901,93
266,58933,15,58933,7,853,2,853,903,86
282,86600,21,86600,10,856,4,856,905,97
1327,230746,27,230746,10,786,3,786,905,100
492,110251,13,110251,13,815,3,815,904,93
828,208702,42,208702,11,844,3,844,902,102
233,61423,6,61423,6,809,3,809,904,96
199,55836,11,55836,8,866,3,866,900,82
790,194270,37,194270,9,833,3,833,904,92
580,135360,18,135360,6,814,4,814,901,88
152,31385,5,31385,12,787,3,787,904,94
137,33349,3,33349,12,794,2,794,905,96
444,152491,20,152491,7,796,2,796,902,106
228,70133,16,70133,4,846,7,846,904,95
200,45526,9,45526,11,754,4,754,902,90
219,49889,8,49889,7,813,2,813,903,95
232,59880,11,59880,10,774,0,774,905,90
605,140920,23,140920,8,863,6,863,904,97
194,50511,3,50511,12,852,2,852,903,85
447,118461,33,118461,4,821,3,821,900,95
276,76444,9,76444,14,837,4,837,901,87
210,51483,4,51483,10,835,6,835,904,92
660,118095,12,118095,13,793,1,793,900,93
574,122438,10,122438,15,764,3,764,905,106
65,23452,4,23452,7,717,3,717,904,97
523,159347,26,159347,13,804,7,804,900,97
597,149580,41,149580,13,807,3,807,901,96
522,135468,36,135468,7,815,4,815,904,96
289,58853,13,58853,5,842,5,842,902,96
166,50214,7,50214,7,768,4,768,900,94
428,95406,22,95406,12,800,4,800,901,111
253,62121,15,62121,15,842,4,842,900,100
499,107215,16,107215,4,772,3,772,904,89
368,82151,12,82151,12,767,2,767,900,94
770,157785,27,157785,6,828,4,828,902,101
3835,725812,125,725812,7,830,0,830,902,90
308,65951,10,65951,10,794,4,794,900,88
844,209286,16,209286,13,805,4,805,900,104
252,62463,22,62463,8,856,6,856,903,96
313,83579,4,83579,6,836,4,836,902,94
122,29836,7,29836,7,799,3,799,900,96
410,80820,14,80820,14,802,5,802,905,95
672,107634,23,107634,6,860,4,860,900,102
