SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
143,77604,22,77604,0,760,8,760,604,140
103,74004,40,74004,2,833,6,833,604,142
79,52532,19,52532,2,807,2,807,600,139
157,79427,32,79427,6,814,4,814,602,124
113,49449,9,49449,2,811,5,811,602,149
127,76421,18,76421,7,787,5,787,600,136
219,122897,43,122897,5,803,2,803,602,140
62,36937,5,36937,3,815,5,815,600,144
103,44736,15,44736,3,774,4,774,601,128
362,234734,35,234734,2,840,6,840,601,140
186,102810,35,102810,2,818,4,818,604,137
69,35482,8,35482,4,804,9,804,601,134
75,41248,8,41248,1,849,3,849,603,136
497,231450,46,231450,4,812,4,812,600,126
141,84507,29,84507,4,839,7,839,600,137
104,47996,23,47996,4,821,5,821,605,138
231,127754,41,127754,3,857,9,857,600,143
171,76213,27,76213,9,790,10,790,605,157
111,58933,28,58933,4,853,4,853,600,139
127,86600,54,86600,9,856,8,856,602,138
454,230746,81,230746,3,786,3,786,603,116
202,110251,21,110251,6,815,7,815,604,127
355,208702,39,208702,3,844,2,844,603,132
104,61423,14,61423,5,809,5,809,603,126
108,55836,26,55836,0,866,3,866,603,131
436,194270,49,194270,4,833,5,833,603,131
187,135360,82,135360,5,814,4,814,600,128
54,31385,10,31385,3,787,4,787,600,132
62,33349,12,33349,6,794,6,794,605,139
205,152491,37,152491,4,796,5,796,605,137
165,70133,22,70133,10,846,3,846,603,133
87,45526,25,45526,6,754,5,754,601,139
101,49889,32,49889,6,813,13,813,602,144
85,59880,34,59880,3,774,3,774,601,130
229,140920,57,140920,6,863,5,863,604,140
97,50511,11,50511,7,852,3,852,600,140
210,118461,34,118461,4,821,5,821,601,141
117,76444,34,76444,6,837,3,837,600,122
91,51483,9,51483,4,835,3,835,603,130
221,118095,30,118095,4,793,5,793,600,141
286,122438,62,122438,0,764,7,764,600,134
50,23452,4,23452,5,717,2,717,600,124
260,159347,61,159347,3,804,5,804,600,143
282,149580,67,149580,5,807,4,807,605,130
264,135468,32,135468,3,815,2,815,605,128
117,58853,23,58853,3,842,13,842,602,144
111,50214,14,50214,3,768,6,768,604,139
196,95406,27,95406,3,800,7,800,603,154
153,62121,18,62121,5,842,5,842,603,126
