ID1,ID2,Distance
N6038|4263|0.82961,N6039|1984|0.37026,0.00479334
N6299|8813|0.403261,N6300|8849|0.969273,0.0120838
N6516|2752|0.264019,N6515|4117|0.245842,0.0112363
N6522|6323|0.873438,N6521|9535|0.942454,0.000796026
N6608|5732|0.479822,N6607|12625|0.655152,0.00479202
N6054|4119|0.109054,N6056|9891|0.355343,0.0128655
N6054|4119|0.109054,N6057|10516|0.137351,0.0128715
N6054|4119|0.109054,N6055|10742|0.009642,0.00559248
N6109|5542|0.975367,N6110|14236|0.95315,0.00559751
N6203|9044|0.385716,N6204|3235|0.261688,0.00720561
N6566|3305|0.955036,N6567|13889|0.220416,0.00479451
N5914|7918|0.550128,N5909|14705|0.191221,0.0137001
N6370|2355|0.740094,N6371|11995|0.824162,0.00962209
N6435|14945|0.360994,N6433|10854|0.241006,0.0136771
N6359|12734|0.73655,N6358|10251|0.442007,0.00801719
N6151|2848|0.555811,N6150|2937|0.127969,0.00640083
N6151|2848|0.555811,N6149|10209|0.617736,0.0120698
N6382|7837|0.336807,N6383|2571|0.712892,0.00720013
N5907|13416|0.510893,N5909|14705|0.191221,0.00962226
N5907|13416|0.510893,N5906|14310|0.047483,0.0064125
N5907|13416|0.510893,N5908|9839|0.214641,0.00479775
N6576|13539|0.506295,N6578|2823|0.747958,0.0112446
N6480|3484|0.411079,N6481|5375|0.651016,0.013687
N6259|14132|0.593456,N6262|13554|0.233248,0.00802606
N6259|14132|0.593456,N6261|11172|0.407811,0.0104518
N6509|12117|0.26912,N6510|15137|0.591627,0.00239272
N6193|2954|0.508522,N6194|2521|0.401602,0.0112535
N6558|1512|0.222515,N6557|13169|0.053353,0.00480079
N6146|4833|0.8797,N6145|14123|0.03995,0.014495
N6408|7445|0.533657,N6407|4505|0.605807,0.00559893
N6508|7438|0.180348,N6511|4030|0.913938,0.00159367
N6508|7438|0.180348,N6507|11386|0.920298,0.00880583
N6508|7438|0.180348,N6509|12117|0.26912,0.00399394
N6508|7438|0.180348,N6510|15137|0.591627,0.00159367
N6092|5862|0.446871,N6094|13316|0.935369,0.0128889
N6092|5862|0.446871,N6095|1921|0.755614,0.0137116
N6292|6154|0.079051,N6293|1634|0.15781,0.0144966
N6274|7161|0.10427,N6273|14633|0.834461,0.0121407
N6110|14236|0.95315,N6107|3796|0.606764,0.0136725
N5937|13100|0.981353,N5935|14400|0.099909,0.00882838
N5909|14705|0.191221,N5906|14310|0.047483,0.0112515
N5909|14705|0.191221,N5908|9839|0.214641,0.00962223
N6188|13029|0.803171,N6190|1505|0.280383,0.00559706
N6584|1509|0.394063,N6583|2871|0.781484,0.0144852
N6381|5343|0.292794,N6378|3360|0.462444,0.0104608
N6584|1509|0.394063,N6579|5615|0.664389,0.0128622
N6381|5343|0.292794,N6380|14821|0.083233,0.0120827
N6381|5343|0.292794,N6379|14924|0.899424,0.0137297
N6499|2551|0.045784,N6498|4169|0.05774,0.00639564
N6267|8208|0.934148,N6268|2790|0.460645,0.0023935
N6056|9891|0.355343,N6055|10742|0.009642,0.0120689
N6200|11426|0.605492,N6201|2375|0.904885,0.0144784
N6569|11671|0.951663,N6572|5299|0.779795,0.00962306
N6569|11671|0.951663,N6571|2860|0.392455,0.00640592
N5951|2721|0.606543,N5949|12398|0.419824,0.00800482
N5951|2721|0.606543,N5950|8664|0.980637,0.00319156
N6569|11671|0.951663,N6570|2836|0.768794,0.00962302
N6569|11671|0.951663,N6573|13803|0.101476,0.010431
N6569|11671|0.951663,N6574|6766|0.961519,0.0145133
N6243|15267|0.277756,N6244|11058|0.211359,0.0112652
N6101|14075|0.440875,N6106|13561|0.30696,0.012876
N6101|14075|0.440875,N6104|9218|0.479301,0.0128616
N6101|14075|0.440875,N6102|3757|0.958026,0.0128714
N6101|14075|0.440875,N6099|8181|0.508458,0.0136909
N6314|9020|0.620955,N6313|2089|0.487233,0.00560226
N6025|13649|0.422173,N6026|12454|0.762992,0.00720237
N6580|1662|0.895492,N6579|5615|0.664389,0.00399052
N6011|14726|0.631565,N6012|6256|0.015972,0.00640185
N6580|1662|0.895492,N6582|2962|0.234415,0.014522
N5949|12398|0.419824,N5950|8664|0.980637,0.00962685
N6196|8707|0.883528,N6197|1833|0.547378,0.0137003
N5924|6392|0.932297,N5923|15187|0.564613,0.00721332
N6380|14821|0.083233,N6379|14924|0.899424,0.00803621
N6015|8767|0.92282,N6016|10090|0.570035,0.00479316
N6461|11758|0.875328,N6460|4500|0.070761,0.00801629
N6252|9560|0.503108,N6253|2238|0.95043,0.00320496
N6317|3322|0.147262,N6316|1888|0.726038,0.00239275
N6093|5439|0.318822,N6094|13316|0.935369,0.00882916
N6093|5439|0.318822,N6095|1921|0.755614,0.00964018
N6113|11571|0.753357,N6112|13840|0.221831,0.00560043
N6398|8538|0.863856,N6399|5119|0.705494,0.00319413
N6115|1947|0.709953,N6114|4910|0.416889,0.00801424
N6432|8710|0.599988,N6433|10854|0.241006,0.0136834
N6064|5800|0.084626,N6063|5142|0.569504,0.0129231
N6422|7197|0.211598,N6421|1633|0.076743,0.0104367
N6573|13803|0.101476,N6574|6766|0.961519,0.00882703
N6405|15165|0.992459,N6406|15013|0.752532,0.00559748
N6122|11648|0.168547,N6121|11477|0.779509,0.0120398
N6313|2089|0.487233,N6308|6360|0.217136,0.0120592
N6301|14802|0.555039,N6299|8813|0.403261,0.0120849
N6301|14802|0.555039,N6300|8849|0.969273,0.0112517
N6247|8209|0.19248,N6248|4260|0.678864,0.002391
N6247|8209|0.19248,N6249|3177|0.239447,0.00479467
N6107|3796|0.606764,N6108|9665|0.499036,0.00881119
N6226|6722|0.318549,N6225|1897|0.996283,0.0145117
N6304|6137|0.796842,N6305|14752|0.401154,0.0120997
N6226|6722|0.318549,N6222|4216|0.541519,0.013713
N6309|2683|0.958341,N6310|2938|0.740411,0.0112654
N6309|2683|0.958341,N6312|9984|0.574637,0.0112535
N6309|2683|0.958341,N6308|6360|0.217136,0.00560049
N6304|6137|0.796842,N6308|6360|0.217136,0.0144853
N6430|11308|0.360969,N6429|7973|0.498171,0.0120742
N6581|11561|0.877646,N6579|5615|0.664389,0.0136967
N6581|11561|0.877646,N6582|2962|0.234415,0.00479696
N5941|13794|0.967875,N5940|14053|0.818401,0.00239712
N6223|14119|0.950794,N6225|1897|0.996283,0.0136866
N6514|11220|0.627118,N6512|1522|0.23829,0.0096205
N6356|8255|0.327163,N6353|7548|0.749832,0.0144846
N6356|8255|0.327163,N6355|5624|0.268941,0.0120491
N6563|6082|0.033309,N6562|7448|0.128692,0.00962312
N6057|10516|0.137351,N6055|10742|0.009642,0.0120613
N6321|3823|0.039079,N6320|12907|0.478448,0.0136755
N6321|3823|0.039079,N6323|12256|0.640136,0.0144918
N6310|2938|0.740411,N6312|9984|0.574637,0.0128682
N6310|2938|0.740411,N6308|6360|0.217136,0.0072078
N6418|5368|0.591321,N6419|8929|0.913127,0.0128765
N6167|11160|0.957327,N6166|12237|0.943427,0.00561034
N6286|5989|0.785659,N6285|14204|0.017183,0.00800994
N6154|4052|0.631799,N6156|2213|0.67635,0.0112784
N6154|4052|0.631799,N6159|3683|0.940377,0.0145211
N6504|4137|0.713374,N6502|6300|0.593129,0.0120773
N6154|4052|0.631799,N6155|10057|0.497714,0.00962213
N6504|4137|0.713374,N6501|10177|0.771705,0.0128889
N6504|4137|0.713374,N6503|9050|0.284046,0.0136884
N6051|7630|0.281897,N6050|11244|0.933788,0.013692
N6174|7059|0.006553,N6175|3628|0.344131,0.00962181
N6229|7375|0.362732,N6227|3469|0.507118,0.014496
N6229|7375|0.362732,N6228|11330|0.957168,0.00559342
N5986|14416|0.641229,N5985|12002|0.27806,0.004792
N5986|14416|0.641229,N5983|6763|0.353111,0.0136931
N6501|10177|0.771705,N6503|9050|0.284046,0.0104367
N6264|10995|0.946918,N6265|7717|0.27331,0.00239292
N6513|9685|0.866989,N6514|11220|0.627118,0.00963133
N6312|9984|0.574637,N6308|6360|0.217136,0.00720244
N6513|9685|0.866989,N6512|1522|0.23829,0.00559011
N6003|13323|0.914262,N6005|11997|0.019008,0.00962297
N6445|1528|0.508217,N6446|3123|0.07859,0.0136955
N6003|13323|0.914262,N6004|14404|0.924289,0.00398946
N5906|14310|0.047483,N5908|9839|0.214641,0.00641248
N6579|5615|0.664389,N6582|2962|0.234415,0.0120829
N6411|12248|0.420246,N6410|11132|0.056855,0.00239088
N6106|13561|0.30696,N6099|8181|0.508458,0.013683
N6104|9218|0.479301,N6102|3757|0.958026,0.0112512
N6260|12490|0.530984,N6259|14132|0.593456,0.00882337
N6260|12490|0.530984,N6262|13554|0.233248,0.00882897
N6156|2213|0.67635,N6155|10057|0.497714,0.00881117
N6260|12490|0.530984,N6261|11172|0.407811,0.0112837
N6262|13554|0.233248,N6261|11172|0.407811,0.00560954
N6469|7944|0.06584,N6470|13056|0.905741,0.0128719
N6542|12520|0.520117,N6541|12469|0.37121,0.0112533
N6248|4260|0.678864,N6249|3177|0.239447,0.00399057
N6048|4543|0.976396,N6047|10304|0.146505,0.0136766
N6048|4543|0.976396,N6046|2548|0.673853,0.0137118
N6048|4543|0.976396,N6045|10102|0.698367,0.0128895
N5985|12002|0.27806,N5983|6763|0.353111,0.0136995
N6598|4733|0.535562,N6599|6875|0.946811,0.00399268
N6511|4030|0.913938,N6507|11386|0.920298,0.0104217
N6511|4030|0.913938,N6509|12117|0.26912,0.00239272
N6511|4030|0.913938,N6510|15137|0.591627,0
N6429|7973|0.498171,N6428|13382|0.183012,0.0145098
N5910|2801|0.705128,N5911|14706|0.23442,0.00319617
N6353|7548|0.749832,N6354|12976|0.174565,0.0112423
N6353|7548|0.749832,N6355|5624|0.268941,0.00720241
N6450|3861|0.939707,N6449|6424|0.560279,0.00239294
N6366|9626|0.454827,N6365|11460|0.348425,0.0145004
N6366|9626|0.454827,N6367|7504|0.765268,0.0128613
N6552|10949|0.342863,N6553|2554|0.598806,0.00159331
N6266|10415|0.596148,N6268|2790|0.460645,0.014501
N6094|13316|0.935369,N6095|1921|0.755614,0.000796715
N6242|10930|0.645311,N6241|1544|0.275943,0.0136981
N6354|12976|0.174565,N6355|5624|0.268941,0.00720242
N6242|10930|0.645311,N6240|12231|0.366983,0.012891
N6007|13708|0.288333,N6008|5686|0.058312,0.0120495
N5968|15164|0.167426,N5969|3986|0.48548,0.0136932
N6471|12093|0.066936,N6472|5638|0.267981,0.0145549
N6495|6568|0.426332,N6496|12622|0.340448,0.00159579
N6158|1991|0.167933,N6159|3683|0.940377,0.01207
N5936|14935|0.876701,N5937|13100|0.981353,0.0104363
N5936|14935|0.876701,N5935|14400|0.099909,0.0128546
N5904|4314|0.250556,N5909|14705|0.191221,0.0120744
N6311|14813|0.03993,N6306|12684|0.817618,0.0112334
N6311|14813|0.03993,N6307|4286|0.284965,0.013685
N6311|14813|0.03993,N6309|2683|0.958341,0.0136875
N6311|14813|0.03993,N6310|2938|0.740411,0.00559492
N6311|14813|0.03993,N6312|9984|0.574637,0.0136689
N6311|14813|0.03993,N6308|6360|0.217136,0.00800803
N6251|1648|0.368424,N6250|4860|0.494775,0.0112562
N6144|9939|0.58189,N6143|8527|0.849321,0.00479309
N5942|9057|0.030607,N5943|8368|0.316754,0.00720729
N6347|8774|0.501418,N6348|7213|0.915764,0.00159371
N6347|8774|0.501418,N6349|9252|0.798117,0.00560396
N6058|13235|0.686408,N6060|7185|0.486923,0.0145369
N6058|13235|0.686408,N6059|3101|0.447975,0.0120706
N6216|4892|0.938479,N6215|8898|0.542449,0.0144996
N6216|4892|0.938479,N6217|10513|0.454203,0.00559333
N5982|7336|0.373695,N5986|14416|0.641229,0.0145008
N5982|7336|0.373695,N5985|12002|0.27806,0.0145071
N5982|7336|0.373695,N5983|6763|0.353111,0.00882317
N6179|14360|0.260804,N6178|11564|0.630398,0.0104485
N6179|14360|0.260804,N6180|8037|0.379984,0.00239272
N6024|14468|0.945316,N6023|15169|0.483329,0.00159332
N6325|5057|0.41478,N6324|14054|0.215241,0.00802607
N6544|10962|0.516655,N6543|12124|0.825634,0.000796961
N6402|4110|0.42907,N6403|10145|0.554721,0.0144912
N6135|2189|0.308142,N6134|3019|0.513286,0.0104362
N6572|5299|0.779795,N6564|14686|0.324288,0.0136768
N6572|5299|0.779795,N6571|2860|0.392455,0.0112414
N6572|5299|0.779795,N6570|2836|0.768794,0.0136626
N6572|5299|0.779795,N6573|13803|0.101476,0.00399047
N6572|5299|0.779795,N6574|6766|0.961519,0.00802446
N6273|14633|0.834461,N6272|12719|0.967254,0.0120719
N6291|14721|0.233958,N6289|15048|0.457112,0.0144915
N6291|14721|0.233958,N6293|1634|0.15781,0.014514
N6507|11386|0.920298,N6509|12117|0.26912,0.0128545
