Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Out-of-care,CN Susceptible,CN Treated chronic,CN Untreated chronic,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,0,579,0,579,2,173,1,173,"[2735, 13027, 6578, 10863, 1404, 14635, 8153, 1365, 12627, 10733, 1497, 8773, 12371, 12285, 667, 4386, 3822, 14865, 5711, 9054, 6031, 10074, 12407, 9576, 9192, 1105, 10915, 6350, 215, 13165, 1589, 8599, 3975, 4430, 4819, 705, 1486, 521, 9167, 14689, 11917, 11947, 5731, 60, 12583, 2576, 12727, 7778, 11112, 7770, 6835, 14919, 439, 10881, 12999, 1648, 13260, 10560, 11166, 7732, 5268, 14173, 2790, 14780, 15013, 15068, 15200, 13582, 15085, 5327, 7811, 6311, 15089, 14277, 12725, 14217, 9226, 14393, 14014, 11921, 13264, 14325, 14296, 15081, 9411, 10417, 13648, 13863, 9671, 14882, 15042, 15084, 14784, 14858, 14933, 15098, 13512, 3506, 14046, 14463, 12396, 14753, 14535, 9239, 11095, 14913, 14682, 14433, 11655, 11913, 12458, 8738, 11215, 8096, 13510, 14124, 14990, 12635, 14911, 14999, 13718, 14581, 12120, 14972, 14142, 13714, 15014, 13835, 14834, 1254, 14993, 14002, 15048, 11181, 11343, 7591, 7178, 14907, 15031, 14825, 10525, 6545, 14741, 11053, 9127, 10005, 12016, 15377, 14716, 15033, 6039, 14578, 5370, 14620, 13624, 15080, 9842, 14965, 13482, 13654, 14814, 13980, 14962, 11952, 15078, 15023, 14001, 13964, 14211, 14723, 12450, 14595, 3405, 13074, 11168, 14642, 9725, 7419, 15047, 5388, 2188, 14078, 13163, 12459, 14802, 9480, 13408, 14594, 5782, 13976, 13823, 14875, 12822, 13039, 15096, 12505, 15101, 13287, 15006, 7884, 14551, 15005, 13913, 14657, 14709, 10072, 14960, 15083, 11175, 14603, 13903, 15057, 10529, 13853, 13651, 11392, 8387, 5345, 14438, 13573, 14795, 13168, 14726, 14981, 12219, 5316, 13552, 14314, 4371, 13136, 14963, 14399, 11965, 13875, 15090, 14326, 13694, 15055, 14778, 13209, 14691, 14552, 11407, 10840, 15069, 14720, 13990, 14672, 11575, 13819, 1745, 15029, 12625, 12969, 11235, 2518, 9459, 14675, 11061, 10143, 11546, 14785, 13889, 5811, 14188, 3510, 14686, 10059, 3339, 13882, 13635, 14979, 14068, 13757, 14029, 5784, 15001, 7338, 14302, 4947, 5616, 14219, 14165, 9431, 14986, 14863, 13686, 7122, 12638, 14610, 15049, 15053, 15017, 14190, 11316, 3901, 14700, 3939, 15072, 10654, 8902, 14283, 14761, 4388, 12953, 12429, 14967, 13753, 14854, 12631, 3219, 6107, 14585, 14514, 9224, 14006, 14846, 12531, 9618, 13773, 13982, 13664, 14163, 14938, 15071, 14954, 14989, 13959, 13577, 12320, 5700, 10432, 2868, 13710, 10656, 13962, 10859, 7946, 1750, 14090, 13372, 14413, 14618, 13023, 10939, 2878, 14088, 14481, 14945, 14604, 7113, 14727, 10787, 13800, 1575, 14507, 15028, 14208, 12018, 14474, 14888, 5525, 14934, 12520, 13466, 1383, 12852, 14715, 15054, 5561, 12749, 10048, 14521, 14931, 4093, 14419, 8723, 7796, 15093, 6233, 14791, 13623, 15079, 14525, 14630, 10889, 15087, 10335, 14632, 15002, 14638, 13387, 9206, 5568, 14043, 14184, 14520, 1216, 14121, 14956, 13693, 11301, 11630, 14899, 13254, 10590, 14896, 14558, 12913, 11644, 12783, 6360, 15065, 12869, 15097, 14712, 14123, 14669, 14470, 14574, 4290, 9738, 14889, 14343, 11740, 14879, 14532, 4669, 12148, 7914, 12329, 14627, 11618, 10864, 13397, 10310, 13917, 10830, 12951, 11404, 15012, 14067, 14805, 6486, 9488, 14992, 14375, 14763, 14813, 6843, 14937, 13469, 15086, 14266, 6954, 12704, 9546, 14789, 14214, 10008, 9521, 15076, 13222, 1909, 13712, 14515, 13442, 14671, 14448, 11533, 14985, 4734, 14782, 4681, 14250, 11140, 15034, 14584, 14453, 11839, 11159, 14335, 14820, 14984, 14751, 14823, 10646, 7604, 9300, 14096, 13622, 14866, 13543, 12502, 6650, 14861, 12859, 14609, 11193, 11477, 10364, 14303, 12064, 13112, 14637, 5215, 6605, 14874, 12812, 9861, 2472, 14711, 14102, 14830, 5198, 10713, 15061, 14983, 13434, 8714, 14035, 7779, 875, 11619, 15043, 15032, 14775, 14559, 4501, 15056, 9157, 10232, 11117, 9991, 7926, 1907, 13137, 10909, 14451, 11459, 14796, 8572, 14070, 13188, 14918, 14808, 15024, 12952, 13745, 12245, 14755, 15099, 12433, 13320, 13127, 13908, 5333, 1930, 3950, 7438, 13143, 9550, 14623, 10121, 13099, 14442, 14906, 9564, 14646, 14527, 13961, 12042, 14947, 12985, 13537, 13803, 15004, 13678, 13804, 12580, 13795, 11823, 15051, 15026, 13554, 14656, 3944, 9227, 14739, 5837, 14916, 7415, 14031, 14528, 14338, 11847, 10426, 7996, 7552, 12318]","[2903, 13015, 2499, 8953, 9487, 14073, 6926, 11043, 6882, 528, 14045, 3264, 6571, 9902, 3298, 2477, 6115, 7065, 12612, 5749, 9537, 12334, 4317, 13676, 2232, 7902, 1769, 14277, 369, 7375, 14165, 4425, 6411, 6818, 7141, 9309, 2916, 343, 11722, 10884, 8677, 13087, 1526, 1457, 8649, 14537, 9788, 14937, 4025, 10398, 567, 1412, 9071, 14789, 10563, 7686, 14514, 9140, 13318, 5709, 9730, 11311, 14206, 10780, 14890, 11561, 8417, 5375, 5892, 9084, 11653, 10585, 5145, 9391, 2257, 13927, 13071, 5688, 13622, 11873, 15047, 14121, 15046, 12807, 3063, 7962, 7851]",263,66,335,126,82,43,3,33,21,21,8,0,0,0
