SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
264,77604,58,77604,11,760,4,760,600,193
215,74004,58,74004,9,833,12,833,605,213
178,52532,22,52532,6,807,6,807,602,188
236,79427,36,79427,5,814,5,814,605,181
164,49449,40,49449,4,811,9,811,603,192
216,76421,59,76421,7,787,3,787,602,187
297,122897,86,122897,3,803,4,803,601,190
98,36937,14,36937,8,815,6,815,601,193
128,44736,31,44736,10,774,5,774,603,187
785,234734,142,234734,9,840,9,840,605,189
218,102810,44,102810,6,818,8,818,603,195
100,35482,29,35482,7,804,7,804,600,200
118,41248,31,41248,8,849,8,849,605,203
519,231450,157,231450,6,812,6,812,600,194
226,84507,51,84507,5,839,8,839,603,202
136,47996,54,47996,5,821,4,821,600,209
371,127754,71,127754,8,857,7,857,604,192
171,76213,50,76213,3,790,10,790,600,201
147,58933,46,58933,10,853,15,853,605,191
204,86600,51,86600,7,856,8,856,601,200
705,230746,111,230746,8,786,3,786,604,181
317,110251,56,110251,6,815,7,815,600,190
625,208702,119,208702,5,844,7,844,605,191
149,61423,46,61423,9,809,10,809,604,196
156,55836,36,55836,6,866,5,866,602,195
655,194270,80,194270,8,833,10,833,600,206
439,135360,91,135360,12,814,3,814,603,195
101,31385,22,31385,5,787,8,787,605,191
64,33349,18,33349,5,794,4,794,601,196
456,152491,100,152491,5,796,1,796,601,188
196,70133,55,70133,7,846,9,846,602,195
116,45526,27,45526,9,754,8,754,604,200
152,49889,39,49889,2,813,4,813,602,196
221,59880,26,59880,11,774,5,774,603,186
353,140920,76,140920,2,863,8,863,603,178
195,50511,25,50511,3,852,6,852,600,180
336,118461,55,118461,1,821,8,821,600,195
253,76444,49,76444,7,837,5,837,602,183
142,51483,26,51483,7,835,8,835,605,185
367,118095,56,118095,3,793,3,793,603,186
359,122438,74,122438,10,764,10,764,605,201
81,23452,15,23452,5,717,7,717,604,184
457,159347,132,159347,5,804,6,804,603,192
520,149580,71,149580,7,807,6,807,603,194
357,135468,74,135468,12,815,5,815,602,194
182,58853,47,58853,7,842,7,842,602,188
168,50214,27,50214,3,768,6,768,603,203
387,95406,60,95406,8,800,10,800,602,201
195,62121,67,62121,4,842,8,842,600,204
329,107215,74,107215,6,772,7,772,605,192
272,82151,46,82151,2,767,6,767,605,216
424,157785,125,157785,9,828,14,828,601,214
2839,725812,664,725812,6,830,8,830,601,195
138,65951,59,65951,10,794,5,794,604,205
664,209286,153,209286,7,805,8,805,603,201
151,62463,34,62463,8,856,9,856,602,186
270,83579,38,83579,8,836,6,836,604,193
67,29836,21,29836,5,799,9,799,600,188
261,80820,66,80820,7,802,4,802,601,185
268,107634,81,107634,8,860,4,860,604,203
406,178202,178,178202,1,777,6,777,601,183
103,28821,24,28821,7,844,9,844,602,201
550,204822,142,204822,7,779,9,779,600,189
114,40357,21,40357,2,791,8,791,605,199
57,23521,17,23521,8,822,9,822,601,202
161,65407,28,65407,1,797,7,797,600,185
224,61198,31,61198,10,855,7,855,600,189
328,104081,78,104081,4,790,5,790,605,190
652,210647,129,210647,3,766,5,766,600,192
125,42935,25,42935,6,812,9,812,600,194
439,135024,144,135024,5,792,11,792,603,202
183,65180,37,65180,4,791,6,791,603,193
86,36346,23,36346,8,765,4,765,605,194
300,81031,52,81031,5,787,7,787,602,208
162,72552,40,72552,6,796,8,796,602,211
217,87675,76,87675,5,800,8,800,602,184
167,65216,41,65216,7,763,4,763,601,195
302,108440,98,108440,2,784,5,784,605,188
169,49630,61,49630,7,824,4,824,604,193
356,136836,103,136836,9,793,9,793,604,212
395,117466,81,117466,4,801,5,801,603,186
252,84263,38,84263,4,756,7,756,605,188
303,96508,73,96508,5,828,10,828,600,201
220,87530,38,87530,4,787,6,787,604,202
142,67451,54,67451,5,777,5,777,601,192
353,126581,116,126581,7,829,9,829,604,193
201,64174,39,64174,6,847,10,847,605,190
149,48762,21,48762,8,826,4,826,603,184
601,202130,156,202130,9,800,5,800,600,197
433,125184,68,125184,2,778,5,778,602,191
330,116766,48,116766,10,836,7,836,605,198
386,127776,92,127776,9,790,6,790,600,187
301,145497,92,145497,5,808,2,808,600,193
488,235445,143,235445,9,837,7,837,603,197
343,141985,86,141985,5,769,7,769,605,203
197,72823,27,72823,8,780,4,780,604,181
607,180370,134,180370,4,836,15,836,604,198
242,87296,62,87296,4,813,11,813,601,208
306,94811,62,94811,6,788,9,788,601,198
158,66295,33,66295,6,820,6,820,604,184
198,80609,69,80609,7,822,8,822,603,195
215,81801,39,81801,7,822,8,822,604,179
448,165512,116,165512,5,821,9,821,604,198
175,62578,40,62578,9,785,6,785,601,189
164,55330,36,55330,11,802,7,802,605,195
343,113661,112,113661,4,829,8,829,602,203
273,97797,76,97797,6,859,10,859,602,203
160,44905,28,44905,6,811,9,811,600,199
114,45209,30,45209,3,819,10,819,602,192
307,103551,97,103551,3,829,13,829,602,212
209,85702,67,85702,8,760,3,760,603,182
270,102438,102,102438,5,833,9,833,603,192
316,123185,82,123185,5,813,12,813,601,214
130,46222,31,46222,7,846,8,846,603,203
111,49614,28,49614,8,853,9,853,600,204
446,116149,55,116149,5,796,9,796,600,194
384,119838,99,119838,2,773,6,773,602,199
177,96570,59,96570,11,838,10,838,600,197
185,59050,42,59050,8,813,5,813,604,207
261,103353,79,103353,7,755,11,755,604,206
227,76544,48,76544,7,852,6,852,604,194
137,49597,31,49597,2,834,8,834,605,206
301,85604,56,85604,7,812,8,812,602,188
647,212737,117,212737,6,796,3,796,604,194
240,80125,45,80125,4,786,6,786,602,197
108,33511,22,33511,4,833,10,833,603,205
147,68420,51,68420,5,829,8,829,603,210
187,99611,56,99611,8,770,8,770,600,197
476,156568,119,156568,2,759,11,759,601,194
170,51005,29,51005,7,812,7,812,602,196
170,62664,47,62664,5,800,11,800,600,187
425,113152,111,113152,4,767,10,767,603,191
987,299976,139,299976,2,789,8,789,603,180
342,88291,67,88291,3,830,7,830,604,187
109,44979,38,44979,8,789,10,789,605,195
138,50926,29,50926,4,844,6,844,601,204
249,86568,61,86568,6,851,5,851,603,177
304,96812,77,96812,5,801,10,801,603,200
221,81290,68,81290,8,781,6,781,603,187
152,52777,15,52777,9,807,2,807,605,183
143,54348,37,54348,6,821,10,821,604,209
256,111777,93,111777,7,794,7,794,600,203
140,40277,20,40277,4,797,11,797,602,193
186,64433,64,64433,3,824,9,824,605,223
166,72154,36,72154,6,802,4,802,604,175
137,55620,39,55620,5,829,9,829,604,204
287,85762,48,85762,5,852,13,852,604,197
154,49300,21,49300,3,826,4,826,602,186
113,44098,30,44098,5,783,10,783,601,212
255,78335,52,78335,14,859,10,859,601,191
263,96125,48,96125,3,791,5,791,600,199
519,146687,97,146687,4,831,5,831,603,197
311,78290,41,78290,6,816,4,816,604,193
400,163890,118,163890,8,803,10,803,601,189
143,46584,32,46584,4,765,9,765,601,200
82,34371,23,34371,4,772,5,772,605,204
725,280854,135,280854,5,815,4,815,604,191
166,60134,44,60134,5,882,17,882,603,233
122,55499,30,55499,7,852,9,852,602,183
202,48574,36,48574,2,799,6,799,602,217
298,81199,37,81199,5,797,7,797,605,174
257,85300,47,85300,6,823,6,823,602,195
131,44624,32,44624,6,801,7,801,603,193
99,41725,14,41725,4,771,5,771,601,175
323,91830,62,91830,5,813,7,813,605,195
153,50072,31,50072,3,796,3,796,601,184
458,145176,114,145176,4,786,12,786,600,220
65,25523,19,25523,6,773,5,773,603,198
392,143622,93,143622,2,797,5,797,602,191
136,52612,13,52612,3,772,4,772,603,173
108,43066,34,43066,6,807,7,807,603,195
195,60975,75,60975,6,803,10,803,605,190
194,60430,30,60430,3,737,8,737,600,198
136,49712,28,49712,6,842,12,842,604,205
241,96097,72,96097,7,826,8,826,600,191
280,80084,74,80084,6,785,11,785,602,194
380,151734,105,151734,9,797,6,797,605,198
281,107133,75,107133,7,754,4,754,602,181
383,129978,72,129978,7,797,5,797,602,188
86,34701,19,34701,2,787,5,787,603,181
396,141676,68,141676,5,782,1,782,601,175
1394,514969,361,514969,5,846,7,846,600,199
221,69865,45,69865,1,775,5,775,605,195
459,164064,73,164064,6,782,4,782,603,188
101,42099,32,42099,2,753,3,753,601,190
290,74838,46,74838,6,822,7,822,605,192
527,134598,86,134598,4,787,9,787,601,187
234,87151,69,87151,4,827,4,827,601,186
267,95210,58,95210,8,798,3,798,604,185
265,92646,67,92646,5,811,7,811,603,196
98,39882,25,39882,9,803,9,803,602,201
517,152941,65,152941,9,821,8,821,601,188
198,63505,56,63505,3,820,5,820,600,211
273,96045,68,96045,5,837,4,837,602,198
149,39885,10,39885,10,880,10,880,600,201
66,32060,18,32060,8,823,6,823,605,197
110,42698,27,42698,7,854,9,854,602,202
119,52309,36,52309,5,829,5,829,605,203
297,112578,75,112578,7,847,10,847,605,213
420,155078,45,155078,6,810,8,810,603,193
218,89498,26,89498,7,831,4,831,602,178
369,103344,52,103344,12,806,7,806,601,186
433,173530,99,173530,5,820,4,820,601,203
93,34322,16,34322,4,778,8,778,604,180
211,58194,37,58194,5,827,3,827,602,192
661,196865,99,196865,4,835,11,835,605,195
304,84216,41,84216,7,828,3,828,600,191
156,69000,37,69000,6,809,4,809,603,193
445,141371,100,141371,3,846,12,846,602,212
227,70949,46,70949,5,800,7,800,604,182
181,66795,41,66795,6,857,6,857,600,184
115,41451,28,41451,4,845,10,845,600,201
651,172665,106,172665,7,784,8,784,603,199
144,33586,21,33586,7,826,15,826,604,208
312,145519,94,145519,5,787,7,787,602,193
280,71872,40,71872,11,838,9,838,602,207
578,194412,95,194412,4,835,10,835,604,202
529,178183,98,178183,8,844,14,844,604,191
216,76387,51,76387,5,821,10,821,601,216
191,79901,43,79901,6,859,5,859,601,183
265,99201,60,99201,5,796,7,796,600,195
161,58596,29,58596,7,817,7,817,603,204
388,107050,115,107050,6,739,6,739,600,201
320,84373,47,84373,5,815,9,815,605,212
229,79936,80,79936,11,794,10,794,605,201
1548,437969,523,437969,2,761,10,761,602,202
1244,392599,176,392599,0,721,6,721,601,196
521,205204,115,205204,5,887,5,887,604,193
280,98777,60,98777,7,811,9,811,602,183
168,53465,32,53465,5,800,9,800,604,202
365,110771,58,110771,10,831,8,831,601,209
297,115490,85,115490,4,833,14,833,605,186
188,58585,41,58585,3,775,5,775,605,198
178,74970,53,74970,6,835,9,835,603,196
208,72957,43,72957,4,811,3,811,601,202
472,156096,52,156096,2,828,5,828,600,179
161,65940,50,65940,6,878,11,878,600,195
221,73513,37,73513,6,831,10,831,605,196
89,32171,15,32171,2,810,6,810,600,191
75,30906,18,30906,7,848,8,848,605,199
479,136158,119,136158,6,800,5,800,605,187
198,81054,78,81054,6,790,2,790,603,213
328,111990,105,111990,4,823,8,823,602,198
202,57353,43,57353,4,825,12,825,603,194
