SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1575,160365,16,160365,17,790,3,790
312,52328,5,52328,15,805,2,805
532,68848,17,68848,10,795,3,795
296,43492,6,43492,13,899,4,899
503,108484,26,108484,13,777,3,777
495,75916,9,75916,16,867,3,867
309,54527,4,54527,11,774,5,774
359,60341,8,60341,11,840,3,840
9592,1090195,199,1090195,22,842,8,842
496,82580,18,82580,15,814,5,814
270,47443,4,47443,12,812,5,812
415,71525,6,71525,14,812,3,812
599,80821,9,80821,16,829,5,829
1014,126196,3,126196,17,858,4,858
416,55049,8,55049,18,834,7,834
914,172425,16,172425,3,806,2,806
329,46536,9,46536,21,821,3,821
355,66717,6,66717,17,796,4,796
1081,139689,21,139689,14,807,3,807
398,63246,10,63246,15,812,1,812
1578,144387,19,144387,15,823,1,823
286,63943,13,63943,12,842,2,842
306,41974,5,41974,20,787,3,787
454,60547,7,60547,14,803,3,803
1278,162643,38,162643,15,786,6,786
639,69245,11,69245,18,835,4,835
378,85525,12,85525,8,843,9,843
681,63242,11,63242,22,831,3,831
270,42867,2,42867,19,832,2,832
585,72167,6,72167,23,793,5,793
1213,147998,13,147998,17,868,5,868
6435,730372,55,730372,14,770,4,770
351,53320,11,53320,14,801,2,801
1223,178217,19,178217,18,838,2,838
906,105760,16,105760,19,825,3,825
645,113612,19,113612,10,818,3,818
906,146358,23,146358,13,771,1,771
203,44199,4,44199,6,800,3,800
774,101214,26,101214,19,766,4,766
456,96118,8,96118,7,798,3,798
437,70282,8,70282,15,842,3,842
729,108162,20,108162,7,827,3,827
333,72215,16,72215,7,814,4,814
913,150573,21,150573,16,810,0,810
487,74585,12,74585,12,816,1,816
487,84757,8,84757,9,815,6,815
373,57354,5,57354,15,816,1,816
662,138006,13,138006,10,797,5,797
