SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
178,77604,14,77604,4,760,2,760,704,83
185,74004,13,74004,5,833,3,833,704,94
88,52532,16,52532,6,807,2,807,705,85
233,79427,7,79427,8,814,5,814,703,93
120,49449,14,49449,6,811,4,811,704,97
146,76421,9,76421,4,787,4,787,704,94
228,122897,9,122897,2,803,0,803,701,76
78,36937,4,36937,6,815,2,815,705,89
107,44736,9,44736,4,774,2,774,702,92
665,234734,40,234734,7,840,3,840,703,88
246,102810,15,102810,8,818,4,818,704,95
99,35482,5,35482,6,804,1,804,700,89
125,41248,5,41248,4,849,6,849,702,100
743,231450,69,231450,6,812,5,812,702,93
169,84507,17,84507,4,839,5,839,702,103
138,47996,17,47996,6,821,2,821,701,84
160,127754,21,127754,5,857,2,857,700,100
178,76213,7,76213,9,790,0,790,701,81
150,58933,4,58933,8,853,2,853,702,84
172,86600,10,86600,3,856,3,856,701,86
565,230746,77,230746,11,786,7,786,702,105
334,110251,12,110251,6,815,6,815,700,89
574,208702,24,208702,5,844,5,844,700,97
142,61423,4,61423,7,809,1,809,702,91
108,55836,10,55836,6,866,5,866,705,92
470,194270,19,194270,4,833,2,833,703,85
468,135360,15,135360,5,814,5,814,702,96
77,31385,6,31385,3,787,5,787,701,95
113,33349,4,33349,12,794,3,794,703,84
316,152491,20,152491,3,796,1,796,703,80
178,70133,10,70133,4,846,7,846,700,97
124,45526,8,45526,5,754,3,754,703,94
158,49889,5,49889,3,813,3,813,704,92
145,59880,6,59880,6,774,2,774,702,95
344,140920,11,140920,7,863,2,863,700,88
168,50511,21,50511,3,852,9,852,700,114
334,118461,15,118461,3,821,1,821,705,88
164,76444,9,76444,4,837,3,837,702,95
164,51483,5,51483,7,835,3,835,700,97
332,118095,4,118095,4,793,1,793,700,89
331,122438,9,122438,2,764,2,764,700,94
72,23452,4,23452,7,717,3,717,700,83
393,159347,26,159347,7,804,5,804,700,106
414,149580,11,149580,6,807,1,807,701,81
360,135468,20,135468,6,815,1,815,703,101
154,58853,9,58853,8,842,6,842,703,100
196,50214,14,50214,7,768,3,768,705,84
261,95406,20,95406,7,800,7,800,704,106
189,62121,5,62121,3,842,3,842,705,90
284,107215,14,107215,4,772,4,772,700,85
188,82151,12,82151,6,767,5,767,701,92
377,157785,8,157785,3,828,2,828,705,83
2024,725812,45,725812,6,830,2,830,702,94
152,65951,17,65951,10,794,5,794,700,112
550,209286,38,209286,2,805,11,805,703,98
160,62463,7,62463,9,856,5,856,705,98
203,83579,15,83579,5,836,3,836,702,87
64,29836,1,29836,7,799,1,799,703,85
214,80820,4,80820,3,802,7,802,700,99
383,107634,14,107634,7,860,1,860,700,90
397,178202,33,178202,6,777,0,777,703,91
57,28821,5,28821,8,844,4,844,700,99
524,204822,25,204822,7,779,1,779,703,86
103,40357,12,40357,4,791,6,791,702,100
76,23521,4,23521,10,822,2,822,702,84
160,65407,8,65407,4,797,1,797,705,85
101,61198,5,61198,5,855,9,855,700,99
250,104081,23,104081,7,790,5,790,703,97
588,210647,33,210647,8,766,0,766,703,97
119,42935,4,42935,6,812,5,812,704,84
371,135024,9,135024,3,792,3,792,701,96
126,65180,20,65180,10,791,2,791,705,94
105,36346,1,36346,4,765,1,765,704,94
233,81031,14,81031,6,787,5,787,701,101
163,72552,10,72552,5,796,3,796,702,91
200,87675,15,87675,4,800,3,800,702,97
172,65216,15,65216,5,763,6,763,700,114
251,108440,14,108440,8,784,2,784,701,97
157,49630,12,49630,4,824,2,824,701,97
278,136836,22,136836,7,793,3,793,703,102
245,117466,13,117466,4,801,3,801,701,90
176,84263,5,84263,6,756,4,756,704,100
208,96508,17,96508,5,828,1,828,701,84
242,87530,20,87530,3,787,2,787,702,89
155,67451,12,67451,3,777,2,777,702,90
281,126581,13,126581,5,829,6,829,703,96
150,64174,11,64174,8,847,1,847,702,83
99,48762,5,48762,7,826,3,826,703,94
451,202130,25,202130,10,800,2,800,705,93
335,125184,10,125184,5,778,2,778,703,101
332,116766,24,116766,8,836,0,836,700,97
362,127776,21,127776,4,790,1,790,703,85
345,145497,36,145497,7,808,6,808,701,114
675,235445,30,235445,2,837,5,837,703,95
348,141985,20,141985,9,769,7,769,701,91
124,72823,9,72823,6,780,1,780,705,80
404,180370,28,180370,5,836,1,836,700,87
192,87296,13,87296,8,813,2,813,704,94
312,94811,20,94811,7,788,0,788,701,97
160,66295,12,66295,6,820,5,820,703,102
171,80609,14,80609,5,822,5,822,704,83
184,81801,5,81801,8,822,2,822,703,85
288,165512,23,165512,4,821,5,821,703,91
157,62578,9,62578,4,785,4,785,702,105
151,55330,3,55330,1,802,3,802,700,84
301,113661,11,113661,4,829,3,829,702,86
312,97797,11,97797,10,859,2,859,702,88
112,44905,4,44905,5,811,1,811,701,90
152,45209,3,45209,9,819,12,819,703,108
