SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
249,42867,7,42867,14,832,7,832
660,72167,15,72167,17,793,6,793
852,147998,49,147998,14,868,1,868
5717,730372,64,730372,14,770,4,770
383,53320,2,53320,19,801,2,801
1306,178217,15,178217,16,838,7,838
698,105760,18,105760,17,825,2,825
939,113612,11,113612,26,818,4,818
867,146358,16,146358,14,771,4,771
353,44199,3,44199,11,800,4,800
787,101214,13,101214,20,766,1,766
559,96118,14,96118,16,798,2,798
748,70282,24,70282,9,842,6,842
936,108162,33,108162,10,827,1,827
540,72215,14,72215,15,814,2,814
934,150573,22,150573,15,810,3,810
438,74585,6,74585,9,816,3,816
585,84757,17,84757,11,815,7,815
623,57354,6,57354,14,816,3,816
782,138006,30,138006,12,797,4,797
