SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
58,77604,17,77604,2,760,4,760,404,90
35,74004,9,74004,0,833,3,833,400,80
23,52532,8,52532,1,807,1,807,403,82
64,79427,19,79427,1,814,7,814,405,104
42,49449,6,49449,0,811,3,811,404,93
59,76421,7,76421,3,787,2,787,405,86
87,122897,17,122897,1,803,6,803,402,95
27,36937,8,36937,3,815,3,815,401,91
36,44736,4,44736,2,774,3,774,401,84
169,234734,38,234734,1,840,3,840,405,91
95,102810,19,102810,0,818,3,818,402,87
33,35482,11,35482,1,804,2,804,400,97
42,41248,7,41248,2,849,4,849,402,97
208,231450,60,231450,0,812,6,812,403,104
87,84507,8,84507,0,839,2,839,404,96
38,47996,9,47996,3,821,4,821,402,98
84,127754,19,127754,1,857,3,857,400,93
73,76213,13,76213,3,790,6,790,401,111
42,58933,3,58933,2,853,2,853,402,88
54,86600,9,86600,2,856,2,856,405,86
277,230746,26,230746,1,786,2,786,403,88
86,110251,10,110251,1,815,2,815,400,93
133,208702,20,208702,5,844,5,844,404,100
52,61423,11,61423,4,809,3,809,402,94
51,55836,6,55836,2,866,2,866,404,107
122,194270,18,194270,0,833,5,833,404,96
122,135360,25,135360,4,814,3,814,403,103
19,31385,6,31385,1,787,4,787,403,93
35,33349,5,33349,0,794,4,794,404,100
133,152491,18,152491,3,796,4,796,401,103
51,70133,16,70133,3,846,2,846,402,108
37,45526,4,45526,0,754,3,754,405,85
42,49889,4,49889,1,813,4,813,402,89
49,59880,13,59880,5,774,6,774,404,98
99,140920,18,140920,4,863,5,863,405,96
49,50511,11,50511,2,852,5,852,402,99
105,118461,8,118461,2,821,3,821,404,78
55,76444,9,76444,1,837,2,837,402,89
39,51483,4,51483,1,835,0,835,401,86
99,118095,22,118095,1,793,3,793,402,79
155,122438,18,122438,0,764,6,764,405,92
15,23452,3,23452,4,717,5,717,402,102
148,159347,20,159347,1,804,2,804,401,92
121,149580,20,149580,3,807,4,807,402,91
149,135468,18,135468,1,815,5,815,402,102
32,58853,9,58853,2,842,3,842,400,90
64,50214,6,50214,2,768,3,768,402,100
79,95406,11,95406,3,800,4,800,401,94
33,62121,5,62121,3,842,3,842,405,93
88,107215,12,107215,4,772,3,772,405,88
69,82151,7,82151,3,767,4,767,402,101
167,157785,35,157785,1,828,4,828,401,92
973,725812,143,725812,0,830,6,830,404,103
33,65951,8,65951,1,794,0,794,402,90
163,209286,33,209286,4,805,2,805,402,86
57,62463,8,62463,4,856,4,856,402,101
61,83579,23,83579,3,836,3,836,404,90
21,29836,7,29836,1,799,7,799,403,97
63,80820,11,80820,6,802,5,802,403,97
105,107634,11,107634,2,860,2,860,403,92
113,178202,26,178202,2,777,1,777,401,86
14,28821,3,28821,3,844,2,844,401,80
162,204822,23,204822,4,779,6,779,405,87
28,40357,7,40357,1,791,2,791,401,87
31,23521,6,23521,2,822,2,822,402,88
41,65407,11,65407,4,797,3,797,405,99
45,61198,5,61198,1,855,3,855,401,93
96,104081,14,104081,4,790,2,790,401,90
151,210647,42,210647,1,766,7,766,403,101
53,42935,10,42935,2,812,0,812,401,78
146,135024,25,135024,5,792,1,792,402,94
63,65180,11,65180,5,791,3,791,401,99
30,36346,3,36346,0,765,4,765,402,101
113,81031,13,81031,1,787,5,787,401,94
88,72552,4,72552,3,796,4,796,401,97
63,87675,15,87675,2,800,4,800,400,96
79,65216,7,65216,1,763,4,763,401,91
72,108440,15,108440,1,784,4,784,403,88
34,49630,7,49630,3,824,2,824,405,105
134,136836,16,136836,1,793,5,793,404,95
106,117466,17,117466,3,801,2,801,400,87
105,84263,6,84263,2,756,4,756,402,101
91,96508,14,96508,0,828,5,828,405,101
89,87530,10,87530,2,787,4,787,401,92
82,67451,10,67451,3,777,6,777,403,87
110,126581,12,126581,0,829,0,829,401,94
39,64174,9,64174,0,847,2,847,404,88
59,48762,9,48762,0,826,5,826,400,102
127,202130,16,202130,1,800,4,800,401,94
61,125184,36,125184,3,778,3,778,403,91
72,116766,14,116766,3,836,5,836,404,98
109,127776,24,127776,2,790,6,790,404,101
79,145497,25,145497,1,808,4,808,402,101
177,235445,34,235445,3,837,6,837,402,96
124,141985,27,141985,3,769,5,769,400,90
37,72823,16,72823,3,780,5,780,405,103
107,180370,37,180370,1,836,2,836,401,87
73,87296,12,87296,1,813,3,813,401,95
92,94811,8,94811,2,788,9,788,403,99
58,66295,10,66295,2,820,4,820,403,105
57,80609,11,80609,4,822,7,822,405,89
54,81801,4,81801,0,822,1,822,403,88
124,165512,20,165512,3,821,2,821,400,94
63,62578,7,62578,2,785,2,785,400,82
58,55330,8,55330,3,802,2,802,402,93
66,113661,29,113661,1,829,10,829,405,111
70,97797,9,97797,3,859,2,859,401,87
49,44905,5,44905,1,811,2,811,400,82
54,45209,4,45209,1,819,6,819,400,100
126,103551,16,103551,2,829,1,829,404,83
60,85702,9,85702,2,760,1,760,403,83
81,102438,23,102438,2,833,0,833,405,100
102,123185,13,123185,2,813,3,813,403,96
39,46222,5,46222,1,846,6,846,400,107
48,49614,4,49614,2,853,4,853,405,100
100,116149,13,116149,1,796,7,796,403,88
104,119838,8,119838,4,773,6,773,405,98
97,96570,12,96570,2,838,4,838,405,97
56,59050,7,59050,2,813,1,813,404,91
90,103353,22,103353,1,755,3,755,403,96
64,76544,17,76544,2,852,7,852,401,93
46,49597,8,49597,3,834,1,834,402,94
64,85604,15,85604,4,812,4,812,401,100
130,212737,21,212737,2,796,3,796,403,80
59,80125,17,80125,8,786,5,786,403,99
26,33511,7,33511,2,833,0,833,403,84
72,68420,10,68420,1,829,4,829,400,91
45,99611,13,99611,3,770,5,770,404,99
208,156568,27,156568,0,759,3,759,400,91
43,51005,7,51005,3,812,3,812,404,95
47,62664,9,62664,3,800,1,800,400,91
98,113152,13,113152,2,767,3,767,404,85
188,299976,52,299976,0,789,4,789,400,95
94,88291,17,88291,0,830,3,830,401,98
42,44979,7,44979,2,789,4,789,404,89
30,50926,5,50926,1,844,3,844,401,83
99,86568,16,86568,3,851,2,851,402,94
62,96812,23,96812,1,801,3,801,405,86
78,81290,26,81290,3,781,4,781,403,99
53,52777,7,52777,2,807,4,807,400,105
43,54348,6,54348,4,821,3,821,402,89
94,111777,15,111777,3,794,3,794,405,88
