ID1,ID2,Distance
N6466|10509|0.536905,N6465|13411|0.554496,0.000783557
N6466|10509|0.536905,N6454|6383|0.089852,0.0134472
N6466|10509|0.536905,N6463|9249|0.835007,0.00157054
N6465|13411|0.554496,N6454|6383|0.089852,0.0142435
N6465|13411|0.554496,N6463|9249|0.835007,0.00235518
N5869|14216|0.301941,N5870|1912|0.741244,0.0126653
N5869|14216|0.301941,N5868|8750|0.245862,0.0142755
N6413|8043|0.455214,N6416|12297|0.624996,0.0126674
N6413|8043|0.455214,N6422|12907|0.086717,0.0142506
N6413|8043|0.455214,N6414|13679|0.726288,0.00948791
N6413|8043|0.455214,N6412|1648|0.191253,0.00314648
N6524|6972|0.435187,N6525|4898|0.82156,0.0118936
N6413|8043|0.455214,N6420|11306|0.555507,0.0110726
N6413|8043|0.455214,N6421|8261|0.960563,0.0118789
N6413|8043|0.455214,N6419|14629|0.551905,0.00949414
N6413|8043|0.455214,N6418|11705|0.735533,0.0110801
N6413|8043|0.455214,N6415|8827|0.556213,0.0110785
N6413|8043|0.455214,N6423|3628|0.483794,0.0126602
N6413|8043|0.455214,N6417|11200|0.340576,0.014277
N6103|6886|0.654689,N6096|9741|0.651516,0.0126972
N6103|6886|0.654689,N6098|10002|0.291829,0.011877
N6103|6886|0.654689,N6092|14965|0.682282,0.0102729
N6103|6886|0.654689,N6102|13955|0.142435,0.00630524
N6103|6886|0.654689,N6104|1777|0.323467,0.0126749
N5861|1727|0.264963,N5862|7942|0.359276,0.011067
N6440|10609|0.39123,N6438|15182|0.175443,0.00792181
N5861|1727|0.264963,N5863|2484|0.887003,0.0142615
N6440|10609|0.39123,N6439|14589|0.864418,0.00948873
N6214|11912|0.135585,N6216|8131|0.018554,0.0143661
N6214|11912|0.135585,N6219|13117|0.251606,0.0142947
N6122|11329|0.100641,N6123|6876|0.177482,0.0102659
N6293|8248|0.514452,N6288|11471|0.577372,0.0118748
N6293|8248|0.514452,N6284|4041|0.598472,0.0134593
N6293|8248|0.514452,N6287|3933|0.622191,0.0102718
N6293|8248|0.514452,N6292|6238|0.005484,0.0134662
N6293|8248|0.514452,N6290|4371|0.192365,0.01349
N6293|8248|0.514452,N6286|8033|0.49166,0.0126572
N6385|11152|0.905534,N6386|6804|0.976356,0.0142865
N5946|1453|0.108562,N5947|11765|0.05694,0.00157055
N6336|8900|0.728977,N6335|15056|0.055245,0.0134761
N6324|10097|0.148158,N6326|7544|0.685512,0.00868051
N5976|14622|0.514776,N5973|2798|0.854367,0.0119024
N6443|7347|0.923506,N6442|8810|0.634042,0.00314168
N5976|14622|0.514776,N5974|3787|0.959057,0.0102858
N5976|14622|0.514776,N5975|15070|0.945008,0.00788776
N6458|4378|0.117641,N6454|6383|0.089852,0.0134762
N6458|4378|0.117641,N6456|14468|0.463433,0.00869828
N6458|4378|0.117641,N6457|5214|0.564625,0.00947711
N6015|11460|0.050542,N6016|2586|0.820743,0.000784173
N5873|14386|0.187841,N5874|4388|0.160306,0.00156879
N5909|7231|0.990698,N5908|8531|0.700768,0.0118897
N6153|13445|0.682982,N6154|6588|0.327225,0.0118885
N6433|7885|0.02533,N6434|10345|0.082937,0.000784529
N6433|7885|0.02533,N6432|1617|0.215485,0.0143199
N5917|3659|0.690799,N5916|12195|0.253852,0.00552276
N6397|3310|0.175003,N6398|9326|0.448992,0.0118869
N5917|3659|0.690799,N5919|12139|0.036911,0.00708328
N6397|3310|0.175003,N6395|12804|0.337465,0.0110787
N5917|3659|0.690799,N5918|2033|0.287848,0.00629667
N6397|3310|0.175003,N6399|9896|0.842286,0.0126971
N5917|3659|0.690799,N5920|9557|0.266776,0.012714
N5862|7942|0.359276,N5863|2484|0.887003,0.00790736
N6028|10085|0.599593,N6026|14683|0.654104,0.0134764
N6028|10085|0.599593,N6029|9726|0.898153,0.0142748
N6311|8817|0.079695,N6310|7108|0.068027,0.0071081
N6419|14629|0.551905,N6418|11705|0.735533,0.00157053
N6419|14629|0.551905,N6415|8827|0.556213,0.0110937
N6363|8754|0.041956,N6362|2878|0.606779,0.0102817
N6419|14629|0.551905,N6423|3628|0.483794,0.0126574
N6419|14629|0.551905,N6417|11200|0.340576,0.0126703
N5966|5875|0.926382,N5967|6187|0.794347,0.0134643
N6072|5045|0.023256,N6073|12153|0.326438,0.000784172
N6072|5045|0.023256,N6071|8173|0.081338,0.00235506
N6352|12900|0.438877,N6351|13091|0.546033,0.00788925
N6049|9139|0.521947,N6050|8080|0.514405,0.00156871
N6217|6670|0.471242,N6218|11076|0.251034,0.00393114
N6345|10892|0.15308,N6346|9740|0.897662,0.0110708
N6345|10892|0.15308,N6344|10065|0.234043,0.00235352
N6154|6588|0.327225,N6155|11776|0.825554,0.00550873
N6106|14045|0.517083,N6105|9528|0.780116,0.00314248
N6237|1571|0.277733,N6238|7754|0.41428,0.0015687
N6099|12986|0.612321,N6098|10002|0.291829,0.0094805
N6099|12986|0.612321,N6100|15245|0.56067,0.00788951
N6099|12986|0.612321,N6092|14965|0.682282,0.0126867
N6237|1571|0.277733,N6239|8112|0.572135,0.0110712
N6096|9741|0.651516,N6098|10002|0.291829,0.0102821
N6096|9741|0.651516,N6100|15245|0.56067,0.0135065
N6096|9741|0.651516,N6092|14965|0.682282,0.00868361
N6096|9741|0.651516,N6102|13955|0.142435,0.0126819
N6096|9741|0.651516,N6104|1777|0.323467,0.0134943
N6196|6029|0.145248,N6195|13005|0.057304,0.010279
N6039|13774|0.959425,N6043|12847|0.601474,0.0142979
N6039|13774|0.959425,N6041|5312|0.724516,0.0126994
N6039|13774|0.959425,N6044|9660|0.490605,0.0134975
N6039|13774|0.959425,N6042|7222|0.933886,0.0142926
N6039|13774|0.959425,N6040|5746|0.17699,0.0119034
N6196|6029|0.145248,N6197|2069|0.415229,0.00314431
N6115|8115|0.89084,N6113|8108|0.680607,0.0126595
N6115|8115|0.89084,N6112|10215|0.681918,0.0134553
N6115|8115|0.89084,N6110|6036|0.738765,0.011852
N6254|7776|0.104658,N6257|7519|0.41301,0.0135091
N6254|7776|0.104658,N6258|10146|0.710589,0.0111115
N6480|9593|0.122813,N6469|8951|0.600624,0.0142696
N6333|8083|0.859634,N6330|4043|0.660608,0.0143177
N6333|8083|0.859634,N6332|5832|0.957348,0.0118814
N6333|8083|0.859634,N6334|11735|0.678172,0.00633525
N6200|4839|0.797576,N6199|6503|0.133225,0.0110822
N6470|6813|0.874565,N6469|8951|0.600624,0.0134759
N5915|13254|0.948409,N5923|7453|0.713176,0.0142702
N5887|8075|0.260373,N5888|8459|0.79388,0.0118771
N6418|11705|0.735533,N6415|8827|0.556213,0.0126807
N5915|13254|0.948409,N5927|1469|0.442806,0.0142597
N6418|11705|0.735533,N6423|3628|0.483794,0.0142637
N6418|11705|0.735533,N6417|11200|0.340576,0.0142709
N6503|11660|0.576798,N6501|9262|0.188586,0.0142804
N6503|11660|0.576798,N6502|10650|0.238621,0.0126818
N6503|11660|0.576798,N6500|13141|0.645235,0.0142873
N5968|7856|0.655475,N5967|6187|0.794347,0.00550882
N6171|6619|0.105751,N6170|6918|0.378079,0.0103055
N6173|11130|0.078656,N6172|11853|0.905424,0.00788101
N6171|6619|0.105751,N6169|9113|0.614286,0.0111164
