SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
601,136529,12,136529,11,845,0,845
293,92893,13,92893,9,819,3,819
1246,152615,43,152615,13,818,6,818
523,111392,23,111392,11,788,4,788
1083,167559,8,167559,8,811,5,811
1434,185757,54,185757,9,824,1,824
321,73027,7,73027,12,860,3,860
176,36142,6,36142,6,824,3,824
760,243479,39,243479,11,730,4,730
371,66903,10,66903,13,774,2,774
1238,223149,29,223149,9,842,10,842
838,131691,16,131691,14,805,3,805
840,119066,15,119066,9,829,4,829
326,48776,12,48776,13,830,3,830
459,69283,5,69283,22,853,1,853
233,57387,4,57387,6,802,5,802
222,41705,8,41705,7,785,4,785
474,65363,13,65363,14,829,3,829
266,62231,6,62231,11,771,5,771
530,94674,16,94674,16,794,1,794
353,67702,4,67702,18,760,1,760
594,78658,19,78658,11,795,3,795
240,48549,1,48549,9,819,1,819
430,70314,8,70314,17,744,4,744
370,61370,10,61370,9,812,3,812
507,83302,5,83302,14,763,4,763
194,36034,8,36034,10,847,3,847
798,131812,15,131812,15,832,6,832
314,47038,3,47038,14,786,3,786
224,43100,10,43100,14,807,4,807
2586,381575,30,381575,14,795,2,795
637,76579,11,76579,19,805,2,805
431,102372,12,102372,14,829,1,829
687,131288,21,131288,10,824,1,824
915,102676,17,102676,19,785,1,785
465,131002,28,131002,11,759,8,759
375,90733,10,90733,13,795,2,795
484,86424,11,86424,15,766,3,766
415,79534,19,79534,11,777,2,777
504,111370,16,111370,10,815,1,815
218,40844,8,40844,9,798,4,798
391,91165,8,91165,8,778,2,778
592,84821,23,84821,11,828,4,828
2180,334609,43,334609,15,749,2,749
171,38525,7,38525,12,825,0,825
373,76628,12,76628,9,818,3,818
489,69479,11,69479,16,807,7,807
373,75906,10,75906,10,830,2,830
199,39657,4,39657,11,805,3,805
307,57117,3,57117,11,830,2,830
478,102016,12,102016,10,828,3,828
798,89952,14,89952,8,831,3,831
227,50907,10,50907,14,817,3,817
1010,196837,36,196837,9,814,3,814
344,65136,4,65136,17,799,3,799
745,219340,30,219340,6,805,4,805
560,75691,8,75691,12,852,2,852
1172,213398,40,213398,13,830,1,830
453,113120,19,113120,6,868,7,868
626,87826,9,87826,17,809,2,809
645,100208,11,100208,11,755,4,755
445,77075,10,77075,14,779,5,779
177,35195,11,35195,13,835,1,835
258,61092,6,61092,9,785,2,785
264,49143,6,49143,9,837,5,837
1304,148447,18,148447,22,834,5,834
783,138726,40,138726,12,792,2,792
512,124283,13,124283,9,787,4,787
928,179378,16,179378,26,819,2,819
