Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,CN Out-of-care,CN Susceptible,CN Treated chronic,CN Untreated chronic,SN Untreated acute,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,1,571,0,571,1,171,1,171,"[651, 10316, 726, 293, 141, 7015, 5886, 12421, 14327, 3262, 5318, 7015, 5958, 7703, 15121, 7425, 13060, 10305, 9158, 3298, 14436, 143, 1110, 853, 3287, 1351, 1694, 13542, 14973, 14280, 13021, 8896, 13198, 6613, 14793, 2432, 5798, 4207, 6942, 3387, 13313, 3307, 4713, 9233, 10315, 3046, 1564, 6521, 10195, 9825, 14441, 12979, 8164, 273, 11930, 5966, 1114, 13694, 2313, 13118, 4737, 2344, 2318, 11552, 14851, 15037, 13710, 14984, 3915, 7754, 14170, 7439, 5589, 13952, 11322, 14240, 14868, 14265, 14312, 14658, 13545, 13167, 11694, 15225, 11521, 14302, 11954, 9038, 11823, 14110, 13873, 13392, 14960, 14925, 15013, 15084, 8280, 14429, 12650, 11021, 14966, 11814, 11656, 13801, 12811, 9631, 14585, 14761, 14482, 14903, 15078, 10953, 9299, 15098, 3917, 15011, 14930, 15081, 11876, 15066, 14555, 9946, 14654, 3292, 12267, 12302, 15036, 14300, 15034, 13330, 15083, 3139, 10552, 15077, 2211, 12210, 14433, 11077, 12236, 10863, 14702, 14875, 14646, 14773, 14230, 10349, 14841, 15089, 10702, 12100, 14406, 6683, 15004, 14560, 249, 14745, 14822, 14825, 3757, 13475, 15069, 14828, 14077, 7563, 13379, 12440, 14563, 15050, 14460, 11850, 12360, 7472, 13916, 10158, 13834, 13111, 11820, 12835, 15002, 14481, 13412, 9373, 6910, 15054, 3670, 8971, 13958, 12010, 14897, 8975, 11109, 15042, 13388, 14934, 1426, 9446, 12980, 14400, 14917, 12478, 14201, 14121, 12713, 9060, 13585, 11203, 14979, 13169, 14465, 14098, 11719, 11745, 6633, 14840, 14207, 9697, 15023, 13371, 14687, 3055, 14963, 14011, 13404, 14877, 13957, 7782, 14614, 13974, 223, 5642, 11887, 14949, 12758, 14968, 10631, 11441, 13152, 11507, 12623, 14549, 14655, 2131, 15080, 14492, 5772, 14287, 14185, 11643, 12787, 14486, 12080, 10704, 13709, 14500, 13653, 13867, 13076, 11896, 13517, 12757, 14735, 9166, 13437, 14711, 14545, 14050, 14119, 6655, 14187, 6838, 11423, 12997, 10848, 11498, 14750, 12666, 14174, 8957, 10225, 14427, 14464, 14628, 15008, 12257, 14032, 13753, 14772, 4601, 15096, 11234, 14016, 5184, 14977, 12867, 13883, 9892, 14528, 14502, 11554, 9168, 14386, 14359, 15071, 14989, 7508, 15012, 14295, 14937, 15072, 9794, 1199, 13276, 15086, 15090, 11142, 13340, 14985, 14760, 13819, 14125, 14824, 13681, 14692, 13613, 14769, 14178, 14609, 8757, 12996, 14794, 15033, 13550, 4453, 1751, 15068, 14272, 14981, 14774, 9912, 13914, 15031, 8311, 6588, 13380, 14693, 8340, 15059, 3370, 14633, 12607, 12305, 15032, 15097, 13921, 11103, 14407, 12122, 14738, 15016, 4271, 14894, 14706, 11757, 15101, 14014, 14064, 9675, 14578, 5690, 15085, 8955, 10167, 14962, 14803, 14754, 15075, 14807, 15092, 15073, 11721, 9266, 14405, 15018, 15095, 12518, 14749, 14933, 11614, 11995, 12248, 12475, 14208, 14726, 14375, 13823, 13964, 14076, 11961, 4242, 12270, 13647, 14924, 14538, 13973, 14615, 11743, 14724, 12728, 10303, 13203, 12872, 14138, 8876, 13359, 7678, 14684, 13433, 11481, 14986, 14885, 11290, 12504, 3531, 9801, 13862, 10712, 12403, 14244, 14725, 5155, 12934, 15010, 12180, 15093, 11576, 14374, 12331, 14987, 14833, 14584, 4970, 2200, 14858, 14580, 10271, 14686, 14266, 13969, 7621, 14947, 12575, 12937, 13246, 13288, 13423, 1455, 13311, 11589, 11834, 10144, 5242, 14029, 15044, 5175, 14115, 9313, 14855, 4764, 12327, 12312, 14718, 13005, 13975, 15082, 13646, 12636, 10421, 14026, 14764, 14672, 11003, 14932, 14333, 13868, 14902, 10875, 12310, 372, 12414, 14590, 13787, 10619, 6512, 13698, 13677, 10547, 15094, 15052, 14790, 14780, 151, 9512, 14508, 13506, 14173, 13995, 14506, 13948, 14664, 14997, 14330, 15079, 12748, 13748, 12955, 14385, 14470, 12148, 14861, 4363, 12786, 12879, 13751, 14618, 14942, 12695, 11615, 10379, 14992, 5468, 11730, 10345, 833, 14078, 13946, 14993, 14030, 11264, 11892, 11780, 11788, 13800, 2713, 7643, 8969, 5669, 4107, 15074, 9805, 12686, 14552, 1625, 12971, 10009, 13264, 15099, 12766, 14073, 15045, 14591, 5989, 8496, 11737, 15041, 14659, 7925, 14277, 9363, 13334, 10614, 14307, 11835, 14213, 8554, 15057, 3320, 13797, 12497, 15007, 12732, 9765, 14313, 12277, 13231, 14926, 14864, 8885, 12847, 9837, 14574, 14220, 15070, 13892, 13836, 13744, 14806, 9934, 15058, 10425, 13351, 14951, 13633, 7109, 14682]","[14018, 8637, 15042, 2974, 10009, 5171, 2334, 12831, 13062, 9125, 1792, 1193, 6096, 5011, 15018, 1975, 10842, 2832, 8105, 14200, 13315, 9716, 7733, 544, 6381, 3958, 13340, 3136, 7249, 1477, 1243, 9052, 15352, 1605, 3270, 15152, 154, 8346, 12534, 2300, 5269, 12382, 14413, 10282, 9599, 12389, 8805, 11975, 4723, 7895, 13690, 1027, 13316, 6151, 11950, 15032, 7620, 12910, 1161, 13961, 10372, 417, 11128, 11455, 1875, 7931, 5450, 9048, 12036, 13998, 14349, 13409, 12270, 12010, 14107, 14627, 15108, 15086, 7530, 15326, 11317, 14462, 9772, 7673, 8338, 2999, 11812, 5537, 13740, 12614, 14694, 13687, 14990, 14659, 5099]",266,72,333,120,85,49,31,23,22,12,0,0,0,0
