ID1,ID2,Distance
N6244|7349|0.625521,N6246|11824|0.418774,0.0146882
N6508|12644|0.419306,N6509|12017|0.274266,0.0123245
N6244|7349|0.625521,N6243|7703|0.094635,0.00843891
N6244|7349|0.625521,N6245|10093|0.802001,0.0130857
N6086|12410|0.899989,N6090|8763|0.048202,0.0115475
N6510|3266|0.451841,N6509|12017|0.274266,0.0131215
N6192|8297|0.454298,N6191|2356|0.639402,0.00846466
N6192|8297|0.454298,N6193|4578|0.059291,0.00229605
N6471|12891|0.268395,N6470|11691|0.692206,0.00305845
N6471|12891|0.268395,N6469|12444|0.134752,0.0138942
N6471|12891|0.268395,N6468|10887|0.387318,0.014685
N6471|12891|0.268395,N6472|9287|0.810566,0.0146601
N6109|9412|0.450029,N6108|13005|0.866263,0.00924624
N6600|6332|0.955685,N6599|1663|0.270279,0.011557
N6600|6332|0.955685,N6601|5019|0.30798,0.0107821
N6595|6369|0.935549,N6596|9933|0.355561,0.0130975
N6331|9778|0.721007,N6327|8043|0.753054,0.010776
N6106|8772|0.565728,N6107|12109|0.796768,0.0076794
N6335|7660|0.813654,N6336|3514|0.756339,0.00382894
N6335|7660|0.813654,N6333|14132|0.251236,0.00536641
N5964|7027|0.069571,N5963|4137|0.93568,0.0138857
N6380|11082|0.602147,N6381|9428|0.092752,0.00535786
N6380|11082|0.602147,N6379|5717|0.453104,0.00229063
N6380|11082|0.602147,N6375|13778|0.618521,0.00845138
N6380|11082|0.602147,N6377|15328|0.907467,0.00844654
N6380|11082|0.602147,N6378|1858|0.189854,0.00844074
N6380|11082|0.602147,N6382|11871|0.772728,0.0115517
N6380|11082|0.602147,N6376|4713|0.73238,0.00690344
N6297|8688|0.284783,N6299|12250|0.504704,0.0146688
N6297|8688|0.284783,N6298|4354|0.024281,0.0138869
N6127|14289|0.952541,N6125|12449|0.430631,0.00845417
N6127|14289|0.952541,N6128|9391|0.92478,0.00999817
N6127|14289|0.952541,N6126|2929|0.895402,0.0100023
N6213|3454|0.532846,N6212|9321|0.768946,0.0115714
N6213|3454|0.532846,N6211|15272|0.725953,0.013112
N6213|3454|0.532846,N6209|5080|0.202369,0.0146542
N6213|3454|0.532846,N6210|8456|0.685077,0.0115449
N6107|12109|0.796768,N6105|2895|0.056535,0.013903
N6051|1406|0.755734,N6052|9840|0.721415,0.00767633
N5969|14936|0.037101,N5970|11290|0.154882,0.00305956
N6123|12113|0.398584,N6124|10832|0.035082,0.00613464
N5969|14936|0.037101,N5968|15197|0.330125,0.0131268
N6302|14325|0.857999,N6301|13892|0.933144,0.00767618
N6141|8731|0.290476,N6137|1829|0.401057,0.0139414
N6141|8731|0.290476,N6140|4988|0.129865,0.0131148
N6141|8731|0.290476,N6139|13495|0.741857,0.0138857
N6103|12082|0.450432,N6105|2895|0.056535,0.0147058
N6033|12388|0.310224,N6036|9838|0.70118,0.00767776
N6033|12388|0.310224,N6034|10396|0.395173,0.010773
N6033|12388|0.310224,N6035|13992|0.055032,0.00690793
N6042|13114|0.91496,N6043|7786|0.269437,0.0146877
N5954|13099|0.925051,N5949|9305|0.003155,0.0131265
N6050|4217|0.126724,N6046|6124|0.183122,0.0092269
N6050|4217|0.126724,N6049|9680|0.643075,0.00767164
N6050|4217|0.126724,N6045|12005|0.10377,0.0138807
N6050|4217|0.126724,N6047|15281|0.467554,0.0107613
N6219|6292|0.928714,N6220|6125|0.420573,0.0131066
N6222|7691|0.682766,N6221|12981|0.308633,0.00460077
N6272|4853|0.952742,N6276|7537|0.866783,0.012327
N6272|4853|0.952742,N6273|11822|0.014005,0.00999017
N6272|4853|0.952742,N6275|12850|0.97095,0.013113
N6272|4853|0.952742,N6274|4512|0.522315,0.0131018
N6397|4386|0.112729,N6401|6499|0.137155,0.0146599
N6272|4853|0.952742,N6277|11497|0.304317,0.0146459
N6589|13920|0.007673,N6590|8100|0.056067,0.00613392
N6383|2747|0.914613,N6384|4722|0.378273,0.0115517
N6478|4851|0.618951,N6477|13447|0.055521,0.0131135
N6589|13920|0.007673,N6588|11272|0.258134,0.0146522
N5937|15346|0.735142,N5938|6270|0.317728,0.00845029
N5937|15346|0.735142,N5939|3021|0.556009,0.0131123
N6275|12850|0.97095,N6270|11614|0.218172,0.0147043
N6275|12850|0.97095,N6278|5009|0.40143,0.012317
N6275|12850|0.97095,N6274|4512|0.522315,0.00152638
