SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
2993,136529,69,136529,48,845,4,845,2190,185
1687,92893,109,92893,29,819,7,819,1901,216
4289,152615,110,152615,46,818,7,818,2308,202
2052,111392,84,111392,37,788,5,788,1980,207
5455,167559,86,167559,55,811,9,811,2562,211
4449,185757,172,185757,45,824,8,824,2319,209
2036,73027,45,73027,62,860,3,860,2270,196
994,36142,23,36142,46,824,4,824,2172,193
7280,243479,167,243479,58,730,4,730,2419,211
1778,66903,73,66903,59,774,5,774,2300,194
6196,223149,134,223149,52,842,5,842,2193,211
3374,131691,128,131691,36,805,13,805,2139,208
2733,119066,83,119066,37,829,9,829,2185,205
913,48776,29,48776,44,830,10,830,2065,208
1871,69283,65,69283,47,853,10,853,2330,216
1558,57387,56,57387,56,802,11,802,2366,218
984,41705,44,41705,43,785,4,785,2191,201
1519,65363,67,65363,42,829,7,829,2229,204
1801,62231,48,62231,42,771,8,771,2273,219
2203,94674,63,94674,43,794,9,794,2055,200
1875,67702,70,67702,46,760,4,760,2363,217
2265,78658,63,78658,55,795,8,795,2239,209
1213,48549,31,48549,35,819,7,819,2232,197
1273,70314,56,70314,36,744,8,744,1933,210
1178,61370,53,61370,30,812,7,812,1905,216
2269,83302,63,83302,37,763,7,763,2181,216
791,36034,32,36034,39,847,5,847,2144,221
3697,131812,104,131812,53,832,12,832,2382,217
1344,47038,22,47038,53,786,8,786,2232,220
818,43100,27,43100,36,807,3,807,2047,206
10981,381575,270,381575,54,795,6,795,2239,211
1400,76579,69,76579,38,805,9,805,2072,209
1930,102372,124,102372,40,829,8,829,2046,223
2888,131288,87,131288,45,824,5,824,2206,211
3388,102676,81,102676,60,785,11,785,2436,229
2344,131002,81,131002,36,759,7,759,1907,208
2158,90733,64,90733,41,795,5,795,2101,195
2522,86424,60,86424,53,766,6,766,2370,214
1702,79534,49,79534,43,777,7,777,2157,205
2925,111370,93,111370,43,815,5,815,2147,201
1057,40844,44,40844,34,798,15,798,2219,225
2037,91165,53,91165,31,778,4,778,2124,197
2178,84821,112,84821,50,828,8,828,2230,220
5355,334609,323,334609,36,749,7,749,1986,199
1029,38525,27,38525,47,825,8,825,2302,204
1490,76628,53,76628,31,818,10,818,2069,206
1746,69479,43,69479,41,807,4,807,2249,210
1639,75906,38,75906,44,830,9,830,2036,216
845,39657,35,39657,38,805,7,805,2027,219
1378,57117,43,57117,46,830,9,830,2136,215
2233,102016,52,102016,46,828,6,828,2077,208
2347,89952,42,89952,47,831,7,831,2280,192
1182,50907,46,50907,44,817,8,817,2230,198
4680,196837,98,196837,54,814,12,814,2229,205
1311,65136,87,65136,40,799,5,799,2053,200
4987,219340,165,219340,51,805,9,805,2135,211
1467,75691,63,75691,39,852,10,852,1924,206
3849,213398,131,213398,41,830,3,830,1959,201
3153,113120,48,113120,53,868,9,868,2416,211
2019,87826,60,87826,44,809,6,809,2192,201
2437,100208,80,100208,38,755,5,755,2199,219
2034,77075,51,77075,53,779,5,779,2260,201
891,35195,22,35195,55,835,9,835,2173,210
1349,61092,70,61092,44,785,8,785,2240,208
1176,49143,29,49143,36,837,7,837,2112,202
1798,148447,123,148447,29,834,8,834,1866,188
3309,138726,111,138726,47,792,11,792,2131,222
3122,124283,79,124283,51,787,8,787,2289,233
5577,179378,129,179378,69,819,8,819,2639,225
1875,86812,70,86812,44,816,11,816,2170,231
931,39779,30,39779,53,805,6,805,2237,207
1316,69944,109,69944,41,799,6,799,2057,212
4247,195059,162,195059,42,803,12,803,2017,221
3447,135877,111,135877,38,770,10,770,2192,207
1843,66120,41,66120,44,817,8,817,2178,214
3301,140594,110,140594,32,794,8,794,2072,205
1937,64702,52,64702,49,773,9,773,2300,217
2088,82794,61,82794,50,836,3,836,2167,222
2469,114381,79,114381,36,760,8,760,2175,212
1365,55687,36,55687,48,868,12,868,2166,217
5911,233332,177,233332,48,784,7,784,2131,218
3019,133467,84,133467,35,745,10,745,2101,195
1964,70343,32,70343,44,849,10,849,2300,211
1280,63273,43,63273,37,801,5,801,1921,230
2633,84807,59,84807,48,790,5,790,2404,202
1529,52793,42,52793,65,787,6,787,2361,211
3986,145522,77,145522,40,832,9,832,2201,214
3495,149062,108,149062,60,854,6,854,2248,213
752,34608,32,34608,51,775,6,775,2214,214
2032,74968,54,74968,49,792,11,792,2162,237
1061,41167,39,41167,45,828,10,828,2162,221
3762,124947,113,124947,58,798,8,798,2360,210
1936,87026,52,87026,42,838,4,838,2171,196
2531,99126,58,99126,56,839,9,839,2288,216
2261,83111,52,83111,41,828,7,828,2117,220
1320,64536,48,64536,45,779,10,779,2053,230
3325,130927,100,130927,44,832,8,832,2128,203
2966,113572,101,113572,51,783,11,783,2356,209
1608,64491,36,64491,50,800,10,800,2336,221
1814,66481,53,66481,41,808,6,808,2177,202
2128,79032,49,79032,59,785,4,785,2263,190
1083,48839,32,48839,49,840,10,840,2126,224
5762,228713,200,228713,55,857,7,857,2281,204
3006,110820,98,110820,32,787,8,787,2001,203
4619,201475,145,201475,40,835,10,835,2065,201
3015,108215,77,108215,53,845,8,845,2264,216
1481,56533,35,56533,53,795,7,795,2163,213
1503,60202,55,60202,43,836,6,836,2212,214
754,29466,29,29466,48,786,11,786,2290,224
1518,69776,63,69776,43,782,6,782,2255,204
9507,404164,158,404164,39,824,10,824,2184,198
2197,111880,52,111880,37,818,7,818,2013,209
1599,53379,63,53379,59,832,6,832,2291,227
2500,87450,54,87450,59,809,6,809,2341,214
3371,133409,129,133409,47,837,5,837,2206,206
1256,55013,53,55013,42,781,8,781,2226,227
