source,target
0,14483
1,15089
2,13760
3,15082
4,12816
5,8740
6,12247
7,14135
8,13830
9,10814
10,10594
11,15086
11,14077
12,9591
13,820
14,14805
15,15003
15,14460
16,13710
17,14914
18,14661
19,14845
20,11739
21,14976
22,14662
23,14760
24,6711
25,14279
26,10830
27,15100
28,12673
29,14902
30,7434
31,14416
32,14572
33,13846
34,15062
35,9764
36,6912
37,13957
38,14335
39,12840
39,15294
40,13636
41,14786
42,15087
43,4663
44,14326
45,14468
46,14744
47,10217
47,14829
48,13436
49,11277
50,13680
51,5631
52,14645
53,14870
54,15044
55,11131
56,15084
57,14447
57,14276
58,14869
58,15395
59,15035
60,4376
61,12572
62,15066
63,12850
64,12700
65,14563
66,14934
67,6799
68,10832
69,3762
70,15010
71,13527
71,12869
72,14508
73,3472
74,13401
75,12698
76,6257
77,14879
78,15082
79,6081
80,14276
81,11423
82,12645
83,12212
83,15222
84,14535
85,15099
85,15353
86,12246
87,14366
88,8953
89,13396
90,13652
91,12173
92,12173
93,12482
94,14689
95,12463
96,9749
97,15036
98,14396
99,15054
100,13235
101,14625
102,13812
103,14635
104,14833
104,15127
105,419
106,15062
107,14728
108,14145
109,12782
110,15031
111,12508
112,15016
113,15055
114,14374
115,14842
116,14986
117,15085
118,10637
119,15093
120,14790
121,13815
122,12957
123,10844
124,1774
125,14129
126,14667
127,13918
127,15387
128,14354
128,14243
129,14953
130,8541
131,13041
132,13054
133,10432
134,14796
135,12405
136,15054
137,14723
138,15082
139,9189
140,10853
141,12549
142,14840
143,14006
144,14943
144,13031
145,15033
146,14793
147,14955
147,14686
148,14700
149,14658
150,14780
151,15090
152,12777
153,13932
154,13887
155,13628
156,12420
156,15138
157,9137
158,6082
159,11079
160,15094
161,1637
162,1991
163,14181
164,14894
165,14692
166,14955
167,14105
168,2286
169,12718
170,14313
171,11333
172,9260
173,6590
174,2017
175,15036
176,15067
176,13494
177,14359
178,14828
179,14558
180,14144
181,6295
182,15085
183,15094
184,14501
185,14928
186,7868
187,14724
188,14659
189,14853
190,5173
191,13989
192,14208
193,4558
194,13823
195,13955
196,8613
197,13837
198,15075
199,14966
200,9537
201,15084
202,7434
203,13132
204,14763
205,14289
206,14477
207,13933
208,15011
209,14897
210,14327
211,14724
212,14242
213,11796
214,13367
215,12647
216,10709
217,9646
218,2275
218,15272
219,13910
220,10198
221,13613
222,14699
223,14947
224,6278
225,14726
226,9467
227,7741
228,11712
229,12678
230,14763
231,9285
232,5175
233,3979
233,15227
234,15015
235,14750
236,14892
237,13493
238,14983
239,13142
240,14965
241,7445
241,13744
242,13653
243,7517
244,15096
245,10305
246,15085
247,14418
247,10201
248,13529
249,13909
250,15099
251,14729
252,12393
252,12997
253,14863
254,4505
255,14657
256,2515
257,12411
258,13652
259,14061
260,8110
261,14391
261,15338
262,14198
263,14803
264,14458
265,15037
266,14371
267,14743
268,12423
269,15090
270,15079
271,14721
272,14680
273,5570
274,11623
275,14487
276,13427
277,15049
278,15002
279,14161
280,11808
281,3428
282,14997
283,14618
284,15042
285,12858
286,15034
287,14848
288,13413
289,14523
290,15003
291,2907
292,5128
293,13694
294,15064
295,14925
296,7382
297,14275
298,10729
299,11716
300,14743
301,14824
302,14438
303,15098
303,14033
304,14403
305,13534
306,13646
307,14670
308,15101
309,12081
310,14817
311,15099
312,13005
313,13867
314,13578
315,14566
316,14673
317,10888
318,11927
319,15042
319,9556
320,10918
321,12626
322,15008
323,13782
324,14547
325,5636
326,15098
327,12368
328,13831
329,14967
330,14737
331,15088
332,14679
333,15081
334,14197
335,12100
336,7238
337,12919
338,12699
338,15206
339,13429
340,14670
341,14491
342,15001
343,8022
344,14840
345,14963
346,14973
347,14885
348,15073
349,12292
350,12713
350,15298
351,15098
352,11323
353,2102
353,14386
354,14653
355,14986
356,2929
357,14813
358,13367
359,14073
360,14118
361,5974
361,13930
362,15057
363,8339
364,9419
365,14099
366,15038
367,13504
368,13127
369,9596
370,15038
371,14535
372,15017
373,6097
374,15039
375,13843
376,15002
377,2338
378,14656
379,13001
380,15098
381,3092
382,12972
383,14304
384,15055
385,6038
386,12582
387,14561
388,4983
388,15297
389,15064
390,13546
390,15133
391,14959
392,11759
393,14162
394,2318
395,14155
396,13095
397,10790
397,15317
398,10541
399,12817
400,13283
401,14277
402,8049
403,14772
404,14784
405,7169
405,14917
406,15001
407,8177
408,13457
409,11899
410,13916
411,14933
412,14770
413,9848
414,1565
415,14505
416,13061
417,3750
418,13634
420,15095
420,14400
421,14544
422,4020
423,9614
424,12303
424,14384
425,14668
425,15386
426,14908
427,15080
428,14971
429,11425
430,14815
431,13831
432,14095
433,14980
434,14949
435,7225
436,10978
437,11934
438,13613
439,12477
440,13955
441,4258
442,14329
443,11255
444,7737
445,14370
446,14919
447,2841
448,15010
449,15006
450,15060
451,14774
452,15055
453,9206
454,14540
455,14963
456,14740
457,13625
458,13988
459,15003
460,14322
460,14347
461,14287
462,10150
463,15058
464,12785
465,11731
466,10453
467,14965
468,14818
469,15052
470,14836
471,10314
472,14472
472,13892
473,11935
474,12150
475,13012
476,14724
477,14200
478,14973
479,14136
480,14900
481,7447
482,10571
483,12264
484,13558
485,14339
486,14501
487,14164
488,14280
489,14647
490,14104
491,15089
492,15087
493,15022
494,9729
495,7530
496,15083
497,3734
498,8429
499,14067
500,14577
501,15008
502,14342
503,9646
504,14138
505,15089
506,11213
507,14691
508,10902
509,14153
510,9849
511,15086
512,9975
513,14996
514,12129
515,9643
516,14928
517,8813
518,14978
519,14752
520,15063
521,15069
522,14864
523,15089
524,12920
525,14276
526,10657
527,6702
528,14774
529,14455
530,13455
531,14981
532,11747
533,11625
534,8430
535,13161
535,15361
536,14893
537,11957
538,15078
539,14943
540,11339
541,12943
542,15051
543,12906
544,14094
545,15061
546,8316
546,13473
547,14666
548,14869
549,14756
550,15078
551,15026
552,14683
553,15079
554,14445
555,14845
556,15094
557,12818
558,13161
559,15079
560,8393
561,14132
562,10386
562,13840
563,11653
564,3571
565,14343
566,14960
567,14689
568,14163
569,5153
570,13410
571,9601
571,15107
572,4761
573,11980
574,14748
575,11551
576,13421
577,12528
578,15057
579,14383
580,14846
581,10781
582,14277
583,14939
584,12057
585,15097
586,13802
587,7536
588,12541
589,14159
590,14793
591,15055
591,15260
592,14044
593,10074
594,14070
595,9790
596,14862
597,13627
598,15018
599,10599
600,13813
601,12805
602,10422
603,14294
604,10414
605,11810
606,14705
607,14179
608,15091
609,6690
609,14586
610,11829
611,14876
612,13272
613,14945
614,10585
615,12583
615,14018
616,12174
617,14918
618,15069
619,14035
620,15089
621,13138
622,10205
623,14974
624,15100
625,14746
626,13635
627,14112
628,12892
629,14808
630,14812
631,12365
632,13866
633,13428
634,14945
635,13578
636,14932
637,14042
638,14657
639,8025
640,12643
641,15097
642,13443
643,1142
644,13191
645,9304
646,15004
647,14932
648,3829
649,15069
650,14029
651,14691
652,14895
653,14608
654,15087
655,14273
656,14977
657,13571
658,14692
659,13463
660,14427
661,15075
662,6153
663,15075
664,9486
665,14692
666,9514
667,14735
668,13478
669,12912
670,11609
671,15091
672,10576
673,13685
674,14832
675,15024
676,14206
677,15089
678,13463
679,14781
680,15091
681,14791
682,8522
683,11178
684,1786
685,14382
685,14828
686,12080
686,15275
687,14705
688,13858
689,13331
690,12271
691,14840
692,14917
693,14685
694,13641
695,15020
696,14480
697,15023
698,15045
698,13410
699,14635
700,13588
701,14154
702,14575
703,1341
703,12500
704,14968
705,10796
706,15072
707,14360
708,15072
709,14169
710,15099
711,12227
712,14681
713,13607
714,13751
715,12279
716,8461
717,5310
718,14855
719,14605
720,11374
721,13380
722,15090
723,14978
724,11107
725,5149
725,15143
726,14903
727,14591
728,12505
729,12145
730,14927
731,14038
732,6645
733,11495
734,12649
734,15282
735,14996
736,14289
737,12909
738,11824
739,14266
740,13605
741,15033
742,14995
743,12905
744,12393
745,14219
746,14850
747,13250
748,6830
749,10416
750,8152
751,2337
752,10447
753,14363
754,13726
755,14751
756,14423
757,15078
758,15037
759,15079
760,9914
761,13184
762,14380
763,12252
764,10347
765,14902
766,15097
767,14849
768,12827
769,14966
770,15079
771,4463
772,15071
773,12094
774,15073
775,11492
776,15084
777,14160
778,12222
779,13973
780,15048
781,15076
782,14979
783,13814
783,15315
784,15085
785,1141
786,15033
786,12585
787,14290
788,3236
789,14987
790,15045
791,15077
792,14787
793,14818
794,6735
795,6445
796,4541
797,15020
798,14873
799,11018
800,9003
800,15074
801,13858
802,12003
803,4220
804,13022
805,14667
806,15017
807,1424
808,14368
809,14873
810,12409
810,12543
811,12089
812,14067
813,9884
814,11642
815,15019
816,5450
817,4985
818,14924
819,15097
821,15005
822,14584
823,14853
824,14142
825,14826
826,6265
827,14573
828,10660
829,10677
830,14456
831,14946
832,14657
833,14774
834,11197
835,15040
836,14904
837,12514
838,14762
839,14018
840,10453
841,15098
842,13785
843,15095
843,14005
844,13774
845,4740
846,15021
847,14076
848,14943
849,6157
849,14474
850,14517
850,15231
851,14264
852,14794
853,6935
854,13288
855,11020
856,11908
857,14401
858,13722
859,15000
860,13812
861,14969
862,14966
863,14986
864,14699
865,10034
866,14944
867,15009
868,13359
869,14571
870,7396
870,15217
871,2151
872,13812
873,13658
874,10992
875,14997
876,14868
877,14378
878,9685
879,12674
880,13825
881,6025
882,8904
883,3251
883,15304
884,15092
885,12453
886,14730
887,9621
888,13735
889,14807
890,12095
891,14944
892,10776
893,14676
894,11560
895,10063
896,15094
896,15286
897,14292
898,14073
899,15082
900,13851
901,12335
901,14035
902,14182
903,11701
904,14174
905,14471
906,14942
907,14938
908,14461
909,15092
910,15086
911,11256
912,14668
913,12551
914,9831
915,15068
916,13245
917,15033
918,10009
918,15194
919,15007
920,6315
921,12714
922,14374
923,14738
924,15033
925,14786
926,15081
927,6483
928,5360
929,14886
930,14838
931,11197
932,10714
933,11587
934,15070
935,13985
936,10305
936,14840
937,15074
938,13985
939,14895
940,12741
941,14776
942,10965
943,12691
944,15080
945,14502
946,13941
946,13902
947,10598
947,15290
948,6145
949,14945
950,13502
951,12609
952,14985
953,13852
954,14694
955,4516
956,14830
957,14494
958,14226
959,14898
960,6115
961,13800
962,8746
963,14365
964,10966
965,14933
966,11838
967,13940
968,15049
969,14475
970,3339
971,14934
971,15255
972,13603
973,13435
974,7680
975,15091
976,11539
977,14790
978,7276
978,15226
979,14672
979,14786
980,10426
981,14367
982,13466
982,14034
983,15081
984,14658
985,14759
986,12202
987,13639
988,6433
989,9656
990,13455
991,13805
992,15068
993,14683
994,11561
995,12464
996,14898
997,10252
998,12427
999,5005
1000,11590
1001,10934
1002,15073
1003,11687
1004,12916
1005,13895
1006,14666
1007,14767
1008,14677
1009,14211
1010,14772
1011,6268
1011,13846
1012,15101
1013,12031
1014,15055
1015,14404
1016,13531
1017,14988
1018,10999
1019,15090
1020,14642
1021,8975
1022,9523
1023,14045
1024,14404
1024,14721
1025,11712
1026,14937
1026,9967
1027,3679
1027,15075
1028,11955
1028,15070
1029,7041
1029,15079
1030,15025
1030,3733
1031,2484
1031,15093
1032,12748
1032,15085
1032,13759
1033,15002
1033,8412
1034,11852
1034,12424
1035,14969
1035,5968
1036,5307
1036,12917
1037,15002
1037,13649
1038,5312
1038,14768
1039,14523
1039,12991
1040,12653
1040,13676
1041,14693
1041,12317
1042,10974
1042,5009
1043,4250
1043,14956
1044,11844
1044,14515
1045,14723
1045,6316
1046,13776
1046,3806
1047,6395
1047,11202
1047,15299
1048,15098
1048,14196
1049,14170
1049,8987
1050,15074
1050,3366
1051,14714
1051,13355
1051,13998
1052,15004
1052,10354
1053,14959
1053,11398
1054,14292
1054,13819
1055,13519
1055,15070
1056,14433
1056,14919
1056,13100
1057,15011
1057,14164
1058,14991
1058,9598
1059,14744
1059,14941
1060,14551
1060,15093
1061,5236
1061,15085
1062,13541
1062,12231
1063,13476
1063,12188
1064,15057
1064,14761
1065,11101
1065,14575
1065,15330
1066,13760
1066,14569
1067,6062
1067,12829
1068,15008
1068,12713
1069,3811
1069,13786
1070,11512
1070,11975
1071,14691
1071,14271
1071,14173
1072,14585
1072,15036
1072,14801
1073,10375
1073,5853
1074,14885
1074,5652
1075,12168
1075,11638
1076,14441
1076,15042
1077,8675
1077,9711
1078,3077
1078,15034
1079,12738
1079,11035
1080,15099
1080,6434
1081,14235
1081,14958
1082,13518
1082,12508
1083,15047
1083,9911
1084,12034
1084,14847
1085,6458
1085,15092
1086,14325
1086,11561
1086,14717
1087,15024
1087,12665
1088,14395
1088,14685
1089,13988
1089,14336
1090,2186
1090,15074
1091,12119
1091,14782
1092,2961
1092,14176
1093,14269
1093,13743
1094,13891
1094,14941
1095,8454
1095,13487
1096,13326
1096,11272
1097,14200
1097,6623
1098,7796
1098,15033
1099,14828
1099,13234
1100,7012
1100,13039
1101,15098
1101,15067
1102,14719
1102,14622
1102,14016
1103,13688
1103,14311
1104,3742
1104,11463
1105,14196
1105,4848
1106,12891
1106,14657
1107,15035
1107,12855
1108,14467
1108,9980
1109,6456
1109,6577
1110,15086
1110,13969
1111,14728
1111,15094
1112,1474
1112,15085
1113,15015
1113,14675
1114,14394
1114,7677
1115,12817
1115,13978
1116,11279
1116,12415
1117,13559
1117,14350
1118,14065
1118,14098
1119,10848
1119,14899
1120,10392
1120,14383
1121,6875
1121,13534
1122,14847
1122,12972
1123,15046
1123,14282
1124,14057
1124,14019
1125,9289
1125,11491
1126,5811
1126,13127
1127,15072
1127,14394
1128,10607
1128,9630
1129,15096
1129,14065
1130,15057
1130,5812
1131,13891
1131,6201
1132,13955
1132,12819
1133,14777
1133,13389
1134,14499
1134,15023
1135,14749
1135,15084
1136,8194
1136,13221
1137,15092
1137,15095
1138,14345
1138,14015
1139,11397
1139,7037
1140,12316
1140,15099
1141,13237
1142,12445
1143,14961
1143,12451
1144,14758
1144,9698
1145,14293
1145,10459
1146,12709
1146,13687
1147,12068
1147,14139
1148,8846
1148,11659
1149,14665
1149,4560
1150,12460
1150,13820
1151,13466
1151,14686
1152,15095
1152,13510
1153,14848
1153,12838
1154,10657
1154,9862
1155,13946
1155,14959
1155,15164
1156,11500
1156,4736
1157,5623
1157,14240
1158,14926
1158,12887
1159,13764
1159,14603
1160,15069
1160,14572
1160,14880
1161,14338
1161,14054
1162,14338
1162,14971
1163,10715
1163,15016
1164,14568
1164,10551
1165,12602
1165,15070
1166,14743
1166,10909
1167,15065
1167,15030
1168,14511
1168,11148
1169,10470
1169,15093
1169,14430
1170,14750
1170,14634
1171,3538
1171,14239
1172,12462
1172,15011
1173,13079
1173,13955
1174,12950
1174,15062
1175,3390
1175,15054
1176,6806
1176,14393
1177,15080
1177,14832
1178,11328
1178,12413
1179,13951
1179,15095
1180,12165
1180,9461
1181,15094
1181,9202
1182,11744
1182,13210
1183,14225
1183,11653
1184,14643
1184,8851
1185,7152
1185,14998
1186,14543
1186,13676
1187,10088
1187,13606
1188,9975
1188,15064
1188,14331
1189,3699
1189,15065
1190,14945
1190,9856
1191,14910
1191,8967
1192,11900
1192,15059
1193,11933
1193,10296
1194,11773
1194,14975
1195,14757
1195,13141
1196,14610
1196,13484
1197,13344
1197,13450
1198,10122
1198,14595
1199,14941
1199,9321
1200,14586
1200,13669
1201,15044
1201,14387
1202,2728
1202,10176
1203,15066
1203,14539
1204,11216
1204,15100
1205,10418
1205,13546
1206,14138
1206,14878
1207,12388
1207,15084
1208,14028
1208,12436
1208,14130
1209,8773
1209,14571
1210,14592
1210,12273
1211,14715
1211,14557
1212,14652
1212,11871
1213,14312
1213,15051
1214,12538
1214,14551
1215,13740
1215,12616
1216,15098
1216,14278
1217,7839
1217,12965
1218,14652
1218,14389
1219,14550
1219,13000
1220,15055
1220,15097
1221,12502
1221,14415
1222,11746
1222,14173
1223,12931
1223,9640
1224,14696
1224,7146
1225,14500
1225,6397
1225,15172
1226,14245
1226,11275
1227,13444
1227,10239
1228,12519
1228,13212
1229,11920
1229,11995
1230,2019
1230,15101
1231,12473
1231,13672
1232,14081
1232,14462
1233,8422
1233,9857
1234,14946
1234,1566
1235,12963
1235,14705
1236,13410
1236,15005
1237,15076
1237,13339
1238,14393
1238,15058
1239,14528
1239,13781
1240,7005
1240,14928
1241,10196
1241,14433
1242,13587
1242,15056
1243,15085
1243,15029
1244,14177
1244,11187
1244,14628
1245,11481
1245,14942
1246,9641
1246,13864
1247,13166
1247,11404
1248,14922
1248,15037
1248,15159
1249,12933
1249,3878
1250,13632
1250,11566
1251,15035
1251,4089
1252,13646
1252,13692
1253,12703
1253,14965
1254,15057
1254,14887
1255,9254
1255,14539
1256,14404
1256,14950
1257,9707
1257,13298
1258,13527
1258,12817
1259,14781
1259,15094
1260,14861
1260,14035
1261,12451
1261,14257
1262,8702
1262,13027
1263,15066
1263,7780
1264,15038
1264,14617
1264,15364
1265,13337
1265,13333
1266,14988
1266,7510
1267,13368
1267,10589
1268,13870
1268,15091
1269,13402
1269,3801
1270,12204
1270,14972
1271,6402
1271,12574
1272,13177
1272,4114
1273,15054
1273,4044
1274,12346
1274,3773
1274,12855
1275,14998
1275,11857
1276,7878
1276,14201
1277,14844
1277,8724
1278,15045
1278,15075
1279,13547
1279,14761
1280,14775
1280,14004
1281,11038
1281,15063
1282,10705
1282,14792
1282,14583
1283,14123
1283,14962
1284,15068
1284,15059
1285,9549
1285,15101
1286,13862
1286,11631
1287,14994
1287,13739
1288,12187
1288,13268
1289,12509
1289,15060
1290,15036
1290,14326
1291,12925
1291,7210
1292,12208
1292,13563
1293,13887
1293,15029
1294,14847
1294,14813
1295,7868
1295,14444
1295,15389
1296,12213
1296,9275
1297,15063
1297,12971
