source,target
0,15099
1,4897
2,10823
2,14484
3,15019
4,12191
5,12964
6,5111
7,10080
7,12063
8,15082
9,15005
10,14151
11,5903
12,13508
13,14571
14,9982
15,13919
16,15085
17,13386
18,14247
19,14583
20,14883
21,12888
22,14581
23,8434
24,15053
25,14353
26,14897
27,13281
28,13993
29,15098
30,15083
31,8210
31,13507
32,14611
33,14855
34,13562
35,12084
36,13208
37,10614
38,15055
39,14154
40,9170
41,13280
42,15046
43,14348
44,13602
45,14807
46,14555
47,14914
48,8012
49,10517
50,14928
51,12644
52,15030
53,15084
54,3691
55,15034
56,15091
57,13292
58,14878
59,14807
60,15090
61,12611
62,13317
63,9214
64,14004
65,13416
66,14518
67,8581
68,14149
69,14636
70,14996
71,14677
72,9964
73,14678
74,5440
75,9081
76,15093
77,6723
78,9130
78,15384
79,498
80,14938
80,15276
81,6828
82,14850
83,7097
84,12135
85,12315
86,13716
87,13852
88,15070
89,10031
90,14863
91,14985
92,9406
93,14396
94,15066
95,11765
96,15007
97,13894
98,14867
99,13701
100,15069
101,14280
102,14684
103,11931
104,13727
105,11666
106,11977
107,13695
107,15299
108,13050
109,14920
110,11002
111,14783
112,14829
112,15342
113,14681
114,12034
115,9726
116,13419
116,13638
117,12072
118,14401
119,14990
120,14128
121,10177
122,15041
123,5086
124,14897
125,14939
126,11225
127,14991
128,13273
128,14645
129,15096
130,8476
131,10074
132,14831
133,14384
134,14934
134,14013
135,11455
136,9983
137,5389
138,12455
139,14583
140,13795
141,7701
142,15101
143,14888
144,12982
145,14989
146,14013
147,13333
148,14355
149,13357
150,12504
151,15061
152,12451
153,13608
154,12309
155,13870
156,14733
157,11710
158,10407
159,15034
160,12246
161,13327
162,5822
163,15036
164,14447
165,14999
166,11640
167,15056
168,14152
169,1875
170,14748
171,14591
172,13859
173,15016
174,10032
175,14169
176,14918
177,15068
178,11099
179,14834
180,15087
181,10223
182,14151
183,14284
184,15080
185,8166
186,11891
187,8687
188,14952
189,849
190,10239
191,14141
192,10685
192,15164
193,15091
194,11348
195,15043
196,8958
197,9255
198,14852
199,14485
200,15054
200,14124
201,15000
202,14032
203,14325
204,14838
205,14978
206,9633
207,14888
208,14175
209,13937
210,14547
211,14676
212,15094
213,12826
214,15030
215,14581
216,14710
217,12988
218,14957
219,7109
220,14102
221,5898
222,13627
223,4762
224,13973
225,14050
226,15088
227,9120
228,14036
229,15065
230,10824
231,10659
232,8565
233,13648
234,11376
235,8297
236,14149
237,3878
238,2128
239,13960
240,6592
241,8840
242,14985
243,15086
244,13869
245,4617
246,13039
247,14054
248,7947
249,13729
250,14408
251,15076
252,14742
253,13190
254,14113
254,13930
255,7881
255,14770
256,10411
257,13185
258,15016
259,14629
260,12740
261,5030
262,13098
263,12600
263,11535
263,15120
264,4673
265,14638
266,15009
267,14689
268,14463
269,10856
270,12542
271,15068
272,3753
273,14945
273,14323
274,8864
275,14093
276,9259
277,14330
278,15077
279,14963
280,6612
280,15247
281,15032
281,15117
282,12424
283,14391
284,13348
284,14675
285,10899
286,14102
287,14174
288,14982
289,14952
290,14707
291,13697
292,11405
293,15046
294,13250
295,13287
295,15210
296,14195
297,1750
297,14674
298,5616
298,14929
299,13673
300,12203
301,13941
302,14753
303,14986
304,11113
305,7047
306,8392
307,14699
308,15069
309,15037
310,14175
311,14699
311,14617
312,14710
313,14685
314,10322
315,15097
316,12202
317,12436
318,15100
319,14743
320,15062
321,15088
322,8221
323,14451
324,13434
325,14536
326,15038
327,1438
328,14831
329,15011
330,9676
331,15043
332,14374
333,13221
334,14998
335,14897
336,13878
337,15097
338,13267
339,14689
340,14297
341,13344
342,9932
343,14470
344,15011
345,9371
346,14459
347,14843
348,14003
349,14840
350,12278
