0.000773 2553.118750 8293 3 7 0 8932 26 1065 1587 0 26 1 2387 0 0 [8293],[],[],[],[],[],[],[],[]
0.000773 1002551.763750 8293 7 8 0 8932 26 1065 1587 0 26 0 2388 0 0 [8293],[],[],[],[],[],[],[],[]
0.000843 2553.333750 3209 8 4 0 8932 26 1065 1588 0 26 0 2387 0 0 [3209],[],[],[],[],[],[],[],[]
0.000862 2552.961750 11658 4 8 0 8932 26 1065 1587 0 26 0 2388 0 0 [11658],[],[],[],[],[],[],[],[]
0.001215 2553.333750 13604 6 7 0 8932 26 1065 1587 0 25 1 2388 0 0 [13604],[],[],[],[],[],[],[],[]
0.001215 1002544.311250 13604 7 8 0 8932 26 1065 1587 0 25 0 2389 0 0 [13604],[],[],[],[],[],[],[],[]
0.001479 2545.881250 728 8 4 0 8932 26 1065 1588 0 25 0 2388 0 0 [728],[],[],[],[],[],[],[],[]
0.001631 2545.481250 10847 3 7 0 8932 26 1064 1588 0 25 1 2388 0 0 [10847],[],[],[],[],[],[],[],[]
0.001631 1002544.171250 10847 7 8 0 8932 26 1064 1588 0 25 0 2389 0 0 [10847],[],[],[],[],[],[],[],[]
0.001960 2545.741250 11143 6 7 0 8932 26 1064 1588 0 24 1 2389 0 0 [11143],[],[],[],[],[],[],[],[]
0.001961 1002536.718750 11143 7 8 0 8932 26 1064 1588 0 24 0 2390 0 0 [11143],[],[],[],[],[],[],[],[]
0.002211 2538.288750 4918 8 4 0 8932 26 1064 1589 0 24 0 2389 0 0 [4918],[],[],[],[],[],[],[],[]
0.002486 2537.916750 11275 2 3 0 8932 25 1065 1589 0 24 0 2389 0 0 [11275],[],[],[],[],[],[],[],[]
0.002568 2528.686750 962 3 7 0 8932 25 1064 1589 0 24 1 2389 0 0 [962],[],[],[],[],[],[],[],[]
0.002569 1002527.376750 962 7 8 0 8932 25 1064 1589 0 24 0 2390 0 0 [962],[],[],[],[],[],[],[],[]
0.003594 2528.946750 11868 4 8 0 8932 25 1064 1588 0 24 0 2391 0 0 [11868],[],[],[],[],[],[],[],[]
0.004388 2529.290750 12641 1 2 0 8931 26 1064 1588 0 24 0 2391 0 0 [],[],[13502,10649,13502,10649],[],[],[],[],[],[]
0.004788 2538.650750 6196 4 8 0 8931 26 1064 1587 0 24 0 2392 0 0 [6196],[],[],[],[],[],[],[],[]
0.004929 2539.022750 11782 3 7 0 8931 26 1063 1587 0 24 1 2392 0 0 [11782],[],[],[],[],[],[],[],[]
0.004929 1002537.622750 11782 7 8 0 8931 26 1063 1587 0 24 0 2393 0 0 [11782],[],[],[],[],[],[],[],[]
0.004943 2539.192750 4313 3 7 0 8931 26 1062 1587 0 24 1 2393 0 0 [4313],[],[],[],[],[],[],[],[]
0.004943 1002537.882750 4313 7 8 0 8931 26 1062 1587 0 24 0 2394 0 0 [4313],[],[],[],[],[],[],[],[]
0.004972 2539.452750 11095 8 4 0 8931 26 1062 1588 0 24 0 2393 0 0 [11095],[],[],[],[],[],[],[],[]
0.004992 2539.108750 4507 6 7 0 8931 26 1062 1588 0 23 1 2393 0 0 [4507],[],[],[],[],[],[],[],[]
0.004993 1002530.097500 4507 7 8 0 8931 26 1062 1588 0 23 0 2394 0 0 [4507],[],[],[],[],[],[],[],[]
0.005173 2531.667500 13331 8 4 0 8931 26 1062 1589 0 23 0 2393 0 0 [13331],[],[],[],[],[],[],[],[]
0.005487 2531.351500 3472 8 4 0 8931 26 1062 1590 0 23 0 2392 0 0 [3472],[],[],[],[],[],[],[],[]
0.005860 2530.979500 9614 6 7 0 8931 26 1062 1590 0 22 1 2392 0 0 [9614],[],[],[],[],[],[],[],[]
0.005860 1002521.945750 9614 7 8 0 8931 26 1062 1590 0 22 0 2393 0 0 [9614],[],[],[],[],[],[],[],[]
0.006058 2523.515750 3238 8 4 0 8931 26 1062 1591 0 22 0 2392 0 0 [3238],[],[],[],[],[],[],[],[]
0.007315 2523.171750 6015 3 7 0 8931 26 1061 1591 0 22 1 2392 0 0 [6015],[],[],[],[],[],[],[],[]
0.007315 1002521.771750 6015 7 8 0 8931 26 1061 1591 0 22 0 2393 0 0 [6015],[],[],[],[],[],[],[],[]
0.007693 2523.341750 7045 4 8 0 8931 26 1061 1590 0 22 0 2394 0 0 [7045],[],[],[],[],[],[],[],[]
0.007851 2523.685750 2550 8 4 0 8931 26 1061 1591 0 22 0 2393 0 0 [2550],[],[],[],[],[],[],[],[]
0.008093 2523.313750 11557 3 7 0 8931 26 1060 1591 0 22 1 2393 0 0 [11557],[],[],[],[],[],[],[],[]
0.008095 1002521.913750 11557 7 8 0 8931 26 1060 1591 0 22 0 2394 0 0 [11557],[],[],[],[],[],[],[],[]
