SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
746,136529,33,136529,13,845,2,845
430,92893,25,92893,10,819,4,819
984,152615,14,152615,22,818,4,818
561,111392,22,111392,11,788,5,788
794,167559,20,167559,7,811,3,811
846,185757,27,185757,11,824,2,824
382,73027,10,73027,13,860,3,860
127,36142,4,36142,9,824,5,824
1684,243479,31,243479,15,730,1,730
216,66903,12,66903,13,774,3,774
1177,223149,17,223149,9,842,5,842
1023,131691,23,131691,13,805,1,805
711,119066,21,119066,14,829,5,829
324,48776,5,48776,10,830,5,830
370,69283,15,69283,9,853,2,853
337,57387,13,57387,6,802,2,802
134,41705,5,41705,9,785,2,785
349,65363,12,65363,12,829,7,829
479,62231,5,62231,14,771,5,771
534,94674,10,94674,13,794,5,794
202,67702,9,67702,5,760,2,760
436,78658,15,78658,10,795,1,795
184,48549,7,48549,7,819,4,819
489,70314,14,70314,15,744,1,744
118,61370,9,61370,4,812,4,812
405,83302,18,83302,10,763,5,763
279,36034,6,36034,17,847,6,847
681,131812,11,131812,13,832,7,832
231,47038,3,47038,14,786,3,786
192,43100,6,43100,9,807,4,807
2910,381575,67,381575,20,795,6,795
326,76579,6,76579,6,805,0,805
413,102372,7,102372,18,829,0,829
713,131288,14,131288,13,824,5,824
913,102676,9,102676,14,785,4,785
841,131002,10,131002,14,759,4,759
518,90733,38,90733,9,795,5,795
461,86424,19,86424,13,766,2,766
532,79534,11,79534,20,777,2,777
363,111370,18,111370,9,815,2,815
222,40844,3,40844,10,798,3,798
494,91165,9,91165,9,778,0,778
365,84821,8,84821,9,828,1,828
1194,334609,91,334609,7,749,4,749
155,38525,11,38525,11,825,4,825
439,76628,14,76628,9,818,5,818
341,69479,7,69479,8,807,0,807
486,75906,8,75906,23,830,1,830
134,39657,12,39657,11,805,3,805
308,57117,7,57117,9,830,4,830
575,102016,13,102016,22,828,4,828
674,89952,21,89952,10,831,7,831
296,50907,3,50907,17,817,2,817
2150,196837,14,196837,20,814,1,814
396,65136,14,65136,19,799,8,799
828,219340,33,219340,11,805,7,805
354,75691,8,75691,9,852,3,852
1111,213398,41,213398,12,830,0,830
628,113120,23,113120,19,868,7,868
575,87826,13,87826,17,809,3,809
587,100208,14,100208,11,755,1,755
586,77075,10,77075,14,779,2,779
141,35195,3,35195,18,835,4,835
385,61092,16,61092,8,785,0,785
222,49143,7,49143,8,837,2,837
710,148447,18,148447,10,834,6,834
1033,138726,17,138726,16,792,8,792
753,124283,15,124283,9,787,2,787
1009,179378,16,179378,20,819,3,819
360,86812,14,86812,11,816,4,816
272,39779,12,39779,12,805,0,805
342,69944,8,69944,10,799,1,799
887,195059,14,195059,7,803,3,803
1121,135877,34,135877,14,770,8,770
320,66120,16,66120,18,817,8,817
702,140594,17,140594,13,794,4,794
319,64702,8,64702,9,773,4,773
524,82794,13,82794,14,836,3,836
373,114381,10,114381,10,760,4,760
305,55687,9,55687,13,868,4,868
1055,233332,45,233332,16,784,6,784
496,133467,10,133467,10,745,4,745
462,70343,8,70343,16,849,7,849
308,63273,9,63273,6,801,3,801
622,84807,14,84807,13,790,6,790
257,52793,10,52793,6,787,2,787
987,145522,15,145522,14,832,4,832
1116,149062,18,149062,17,854,12,854
182,34608,9,34608,10,775,1,775
358,74968,11,74968,6,792,0,792
325,41167,8,41167,10,828,6,828
755,124947,21,124947,9,798,3,798
453,87026,11,87026,9,838,2,838
746,99126,12,99126,12,839,4,839
387,83111,11,83111,14,828,4,828
288,64536,12,64536,13,779,6,779
747,130927,14,130927,8,832,5,832
515,113572,22,113572,14,783,0,783
248,64491,5,64491,11,800,5,800
457,66481,7,66481,8,808,2,808
423,79032,9,79032,11,785,3,785
350,48839,9,48839,14,840,2,840
1451,228713,36,228713,13,857,5,857
615,110820,11,110820,11,787,4,787
1281,201475,36,201475,15,835,4,835
580,108215,8,108215,19,845,1,845
235,56533,6,56533,9,795,4,795
306,60202,4,60202,12,836,4,836
182,29466,9,29466,13,786,4,786
275,69776,2,69776,11,782,2,782
1983,404164,44,404164,10,824,7,824
654,111880,11,111880,10,818,6,818
337,53379,4,53379,5,832,1,832
383,87450,18,87450,16,809,3,809
621,133409,44,133409,8,837,2,837
382,55013,7,55013,10,781,3,781
2113,316668,88,316668,19,845,3,845
607,115444,17,115444,6,773,3,773
217,44196,9,44196,12,808,4,808
385,93565,26,93565,6,757,3,757
190,47147,1,47147,8,833,4,833
788,115225,14,115225,11,824,1,824
438,61712,6,61712,16,808,2,808
427,64163,10,64163,13,813,4,813
260,39679,6,39679,14,816,2,816
469,86206,13,86206,12,860,3,860
245,70891,10,70891,4,758,3,758
203,67252,10,67252,4,795,4,795
395,67013,16,67013,11,858,4,858
752,147866,33,147866,16,790,6,790
771,232458,22,232458,6,805,9,805
152,38824,5,38824,10,828,4,828
492,83324,10,83324,12,794,5,794
309,50499,12,50499,12,839,4,839
1463,278226,48,278226,7,839,4,839
507,90473,15,90473,4,775,6,775
542,114738,7,114738,8,785,2,785
245,51140,13,51140,9,779,4,779
749,97530,10,97530,12,800,5,800
312,80532,16,80532,9,809,4,809
519,142301,18,142301,6,810,6,810
527,102791,15,102791,14,840,2,840
225,50481,6,50481,11,822,6,822
273,51498,2,51498,6,813,0,813
908,150195,43,150195,8,786,4,786
175,32658,11,32658,13,831,2,831
825,165083,17,165083,13,830,4,830
506,87950,5,87950,18,824,5,824
615,133277,15,133277,9,766,3,766
524,175583,29,175583,9,836,2,836
340,76992,10,76992,12,820,4,820
988,141808,15,141808,13,829,0,829
223,50020,11,50020,8,841,4,841
423,57502,14,57502,10,834,2,834
149,36557,9,36557,8,786,1,786
367,69893,10,69893,7,795,4,795
164,35576,4,35576,7,812,5,812
1403,273269,30,273269,8,803,2,803
548,71427,9,71427,19,795,3,795
256,59062,5,59062,9,790,3,790
792,151350,25,151350,9,799,3,799
683,80140,5,80140,15,807,4,807
928,115420,8,115420,18,811,5,811
3333,494983,57,494983,11,769,3,769
255,47306,7,47306,15,771,4,771
545,90251,8,90251,16,822,4,822
291,42305,14,42305,16,730,6,730
707,113327,9,113327,15,845,2,845
466,101899,16,101899,10,823,1,823
166,47979,6,47979,6,817,3,817
171,46253,5,46253,9,775,2,775
211,50907,5,50907,7,796,3,796
443,60626,13,60626,20,839,6,839
329,63026,13,63026,5,798,1,798
415,73295,7,73295,19,753,5,753
728,148378,29,148378,11,855,6,855
331,75508,6,75508,7,795,0,795
1041,158453,14,158453,17,795,3,795
590,118015,7,118015,9,845,2,845
5341,1197056,187,1197056,8,790,4,790
958,171386,30,171386,7,821,2,821
2245,373138,48,373138,17,819,3,819
702,153039,14,153039,16,802,3,802
230,40871,4,40871,14,792,1,792
496,55190,5,55190,14,782,2,782
210,45581,6,45581,11,743,3,743
282,49533,12,49533,13,755,7,755
346,70196,4,70196,11,827,3,827
229,40225,7,40225,8,840,5,840
462,76745,11,76745,20,841,5,841
342,69541,12,69541,5,779,2,779
559,84454,9,84454,16,810,4,810
516,70948,24,70948,9,817,6,817
549,117129,15,117129,14,832,4,832
425,66309,6,66309,13,794,5,794
509,71537,7,71537,19,799,4,799
421,110876,18,110876,11,811,3,811
634,108300,19,108300,14,835,3,835
2020,354758,20,354758,13,764,2,764
214,75270,13,75270,4,772,3,772
356,61636,12,61636,13,789,5,789
1411,226529,14,226529,18,842,3,842
1061,160365,44,160365,14,790,1,790
325,52328,9,52328,16,805,3,805
343,68848,6,68848,8,795,1,795
161,43492,10,43492,10,899,2,899
531,108484,8,108484,11,777,4,777
594,75916,13,75916,19,867,3,867
404,54527,10,54527,11,774,4,774
220,60341,4,60341,7,840,1,840
6939,1090195,93,1090195,15,842,3,842
466,82580,10,82580,8,814,1,814
288,47443,6,47443,11,812,2,812
638,71525,17,71525,18,812,6,812
546,80821,14,80821,18,829,3,829
760,126196,25,126196,16,858,4,858
278,55049,8,55049,13,834,6,834
854,172425,32,172425,10,806,6,806
257,46536,3,46536,15,821,0,821
354,66717,6,66717,12,796,2,796
816,139689,18,139689,10,807,0,807
319,63246,12,63246,12,812,3,812
993,144387,21,144387,13,823,7,823
521,63943,13,63943,22,842,3,842
267,41974,8,41974,7,787,2,787
214,60547,11,60547,11,803,5,803
719,162643,26,162643,10,786,4,786
159,69245,13,69245,7,835,0,835
434,85525,17,85525,6,843,5,843
408,63242,4,63242,11,831,2,831
221,42867,3,42867,21,832,3,832
389,72167,8,72167,10,793,3,793
996,147998,16,147998,9,868,1,868
4796,730372,73,730372,8,770,2,770
401,53320,8,53320,27,801,1,801
926,178217,16,178217,15,838,0,838
656,105760,13,105760,10,825,3,825
534,113612,21,113612,9,818,2,818
871,146358,44,146358,6,771,2,771
230,44199,5,44199,9,800,4,800
752,101214,28,101214,8,766,7,766
508,96118,12,96118,14,798,5,798
270,70282,7,70282,9,842,0,842
612,108162,7,108162,12,827,4,827
408,72215,13,72215,13,814,2,814
908,150573,37,150573,14,810,2,810
330,74585,13,74585,5,816,2,816
591,84757,9,84757,17,815,3,815
302,57354,3,57354,11,816,2,816
906,138006,13,138006,11,797,2,797
