source,target
0,15040
1,13946
2,14822
3,15022
4,10018
5,8178
6,2879
7,14995
8,12646
9,14628
10,14968
11,15019
12,7759
13,14872
14,4889
15,11327
16,10263
17,14844
18,15095
19,14985
20,12609
21,5521
22,15030
23,12452
24,13654
25,10524
26,13875
27,15075
28,6855
29,15101
30,14720
31,12863
32,11974
33,14833
34,14866
35,9516
36,15067
37,10483
38,13055
39,12458
40,14704
41,15082
42,12882
43,14637
44,6696
44,15213
45,2294
46,14602
47,13108
48,7660
48,15284
49,14989
50,14417
51,13978
52,13912
53,2739
54,15039
55,7712
56,12038
57,13691
58,10418
59,13984
60,8930
61,14856
62,14751
63,1926
64,15029
65,12357
66,12358
67,8342
68,4938
69,14803
70,15013
71,14409
72,12473
73,11968
74,14698
75,14827
76,14571
77,10182
78,4216
79,13366
80,13449
81,11495
82,12750
83,9811
84,9105
85,15061
86,14724
87,12914
88,15098
89,14755
90,14165
91,14851
92,5295
93,13546
93,14279
94,9894
95,13969
96,14320
96,15248
97,13725
98,14797
99,14766
100,4260
101,7088
102,13482
103,8386
104,892
105,14984
106,15022
107,14689
108,7002
109,13031
110,11876
111,7933
112,6900
113,14270
114,14191
115,14920
116,14902
117,13917
118,14826
119,13475
119,13679
120,5886
121,15039
122,14984
123,10100
124,11117
125,2503
126,10402
127,14665
128,9492
128,15268
129,12163
130,9844
130,13127
130,15278
131,11623
132,10352
133,7401
134,14382
135,8940
136,8481
137,13958
138,15088
139,14865
140,6827
141,15067
142,8955
143,14884
144,14447
145,14857
146,12792
147,14345
148,10206
149,14951
150,14607
151,15094
152,10236
153,9710
154,13978
155,13513
156,14215
157,13239
158,14703
159,14766
160,13339
161,14823
162,12838
163,15052
164,14610
165,15074
166,13676
167,3089
168,12973
169,8470
170,15085
171,10541
172,5467
173,14587
174,8667
175,9452
176,12504
177,15034
178,15087
179,13302
180,7279
181,9136
182,12097
183,13914
184,15055
184,15293
185,15101
186,9940
187,7948
188,15005
189,15083
190,15034
191,13274
192,11020
193,14127
194,14999
195,13021
196,12117
197,11397
197,15010
198,15098
199,11847
200,14857
201,15035
202,12062
203,14876
204,13733
205,10048
206,14764
206,15344
207,13942
208,13553
209,14258
210,14194
211,5875
212,13597
213,13507
214,14885
215,13647
216,15073
217,4744
218,11984
219,11570
220,13332
221,6922
222,15056
223,14794
224,5411
225,11940
226,12505
227,11606
228,11782
229,15058
230,15003
231,15068
232,8758
233,14851
234,14744
235,11606
236,13847
237,13328
