SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
130,77604,2,77604,1,760,0,760,602,40
141,74004,1,74004,5,833,5,833,600,46
93,52532,4,52532,4,807,4,807,605,56
148,79427,0,79427,4,814,0,814,602,45
87,49449,1,49449,3,811,0,811,604,45
153,76421,2,76421,3,787,5,787,600,49
237,122897,2,122897,1,803,3,803,600,47
73,36937,5,36937,5,815,2,815,605,47
113,44736,0,44736,4,774,0,774,603,44
506,234734,5,234734,6,840,1,840,602,42
192,102810,2,102810,8,818,1,818,605,54
63,35482,6,35482,2,804,3,804,600,59
67,41248,1,41248,3,849,1,849,602,37
421,231450,11,231450,6,812,1,812,601,47
159,84507,3,84507,5,839,2,839,604,40
84,47996,3,47996,5,821,2,821,601,39
97,127754,4,127754,6,857,3,857,605,40
165,76213,2,76213,2,790,0,790,602,44
81,58933,8,58933,4,853,3,853,601,51
148,86600,4,86600,7,856,3,856,601,38
492,230746,6,230746,3,786,5,786,600,56
211,110251,0,110251,2,815,1,815,603,42
230,208702,1,208702,2,844,1,844,601,43
82,61423,0,61423,5,809,0,809,600,43
62,55836,1,55836,4,866,0,866,600,52
309,194270,10,194270,5,833,1,833,604,39
288,135360,1,135360,6,814,1,814,600,37
44,31385,2,31385,5,787,0,787,600,41
62,33349,0,33349,5,794,1,794,601,48
232,152491,1,152491,4,796,0,796,603,40
119,70133,4,70133,3,846,2,846,605,45
70,45526,1,45526,4,754,2,754,601,48
84,49889,2,49889,7,813,1,813,604,46
94,59880,1,59880,4,774,2,774,600,42
294,140920,3,140920,4,863,1,863,600,48
63,50511,1,50511,4,852,2,852,602,45
195,118461,14,118461,2,821,1,821,601,53
189,76444,2,76444,4,837,3,837,600,48
110,51483,1,51483,4,835,1,835,601,44
182,118095,3,118095,6,793,2,793,603,44
225,122438,5,122438,6,764,6,764,604,49
29,23452,0,23452,1,717,0,717,604,40
313,159347,7,159347,3,804,2,804,602,45
288,149580,4,149580,8,807,0,807,605,43
274,135468,1,135468,4,815,0,815,601,42
91,58853,2,58853,3,842,2,842,601,43
111,50214,2,50214,2,768,3,768,604,54
173,95406,1,95406,3,800,1,800,600,40
111,62121,4,62121,5,842,0,842,603,48
196,107215,2,107215,6,772,2,772,603,42
140,82151,1,82151,5,767,1,767,602,38
285,157785,2,157785,4,828,1,828,604,44
1408,725812,33,725812,4,830,3,830,605,41
126,65951,3,65951,2,794,1,794,600,63
349,209286,5,209286,2,805,1,805,603,43
134,62463,4,62463,7,856,3,856,600,47
191,83579,5,83579,3,836,0,836,600,41
67,29836,2,29836,4,799,1,799,601,42
157,80820,1,80820,6,802,0,802,601,49
254,107634,1,107634,2,860,3,860,602,45
230,178202,9,178202,4,777,0,777,603,38
49,28821,0,28821,9,844,1,844,603,39
402,204822,9,204822,7,779,2,779,604,43
71,40357,2,40357,1,791,1,791,604,44
47,23521,1,23521,13,822,3,822,605,54
90,65407,3,65407,3,797,7,797,602,52
136,61198,1,61198,8,855,0,855,603,38
241,104081,9,104081,2,790,2,790,604,45
429,210647,10,210647,3,766,3,766,602,58
96,42935,2,42935,6,812,0,812,600,44
218,135024,5,135024,2,792,3,792,600,53
96,65180,0,65180,6,791,1,791,601,45
52,36346,1,36346,2,765,1,765,602,49
108,81031,2,81031,6,787,0,787,601,37
104,72552,0,72552,4,796,2,796,604,49
151,87675,1,87675,2,800,1,800,604,41
98,65216,3,65216,6,763,0,763,601,43
184,108440,3,108440,4,784,0,784,603,49
67,49630,2,49630,4,824,2,824,603,39
281,136836,6,136836,10,793,2,793,601,52
