ID1,ID2,Distance
N5879|5264|0.527982,N5876|11371|0.61702,0.0105865
N5987|7587|0.875369,N5988|6581|0.575917,0.0130572
N5879|5264|0.527982,N5877|9693|0.049008,0.0122208
N5987|7587|0.875369,N5986|14327|0.974618,0.00813235
N6320|12207|0.420854,N6314|7350|0.774273,0.0130426
N6492|4336|0.901791,N6494|9241|0.85322,0.0130499
N6281|13975|0.861346,N6286|9807|0.670238,0.0105749
N6492|4336|0.901791,N6488|1802|0.239994,0.0147158
N6281|13975|0.861346,N6284|11768|0.624375,0.00811743
N6281|13975|0.861346,N6285|6565|0.068137,0.011387
N6281|13975|0.861346,N6282|5050|0.330429,0.00323839
N6492|4336|0.901791,N6496|10255|0.482875,0.0139133
N6492|4336|0.901791,N6493|3328|0.289305,0.0114072
N6357|11993|0.143648,N6351|5516|0.625537,0.013055
N6357|11993|0.143648,N6355|13021|0.938879,0.0147158
N6357|11993|0.143648,N6356|2626|0.033196,0.0147152
N6357|11993|0.143648,N6353|7063|0.593257,0.0130519
N6326|2594|0.639211,N6324|13306|0.39654,0.0138959
N6326|2594|0.639211,N6325|4064|0.13566,0.0114159
N6427|2135|0.968941,N6428|5990|0.191058,0.0032372
N6357|11993|0.143648,N6350|12791|0.617309,0.0138605
N6427|2135|0.968941,N6426|12600|0.092375,0.00323321
N6303|7671|0.098252,N6302|13170|0.4486,0.013052
N6303|7671|0.098252,N6304|7761|0.625586,0.00161511
N6303|7671|0.098252,N6301|6094|0.283729,0.0113869
N6303|7671|0.098252,N6305|9560|0.875718,0.0138826
N6505|7082|0.979911,N6503|4208|0.129585,0.0113913
N6035|12245|0.792323,N6036|13349|0.775022,0.00730747
N6505|7082|0.979911,N6507|5411|0.736062,0.0130391
N6505|7082|0.979911,N6504|14923|0.473544,0.0138654
N6505|7082|0.979911,N6508|6949|0.09866,0.0138828
N6035|12245|0.792323,N6034|5080|0.392149,0.0130391
N6035|12245|0.792323,N6037|8770|0.357717,0.00893395
N6523|12664|0.445223,N6526|6633|0.451959,0.0138867
N6140|5180|0.480839,N6139|5705|0.087362,0.00978542
N6140|5180|0.480839,N6141|7732|0.815283,0.00486229
N6523|12664|0.445223,N6525|6221|0.040851,0.0138967
N6273|11991|0.051464,N6275|4114|0.008126,0.0139016
N6494|9241|0.85322,N6490|4736|0.628211,0.0147317
N6494|9241|0.85322,N6488|1802|0.239994,0.0130629
N6494|9241|0.85322,N6491|8454|0.607374,0.0139193
N6494|9241|0.85322,N6496|10255|0.482875,0.0139347
N6494|9241|0.85322,N6493|3328|0.289305,0.0081199
N6494|9241|0.85322,N6489|11785|0.951867,0.0147323
N5889|6274|0.295966,N5888|13732|0.712039,0.0130473
N5889|6274|0.295966,N5890|3764|0.976114,0.00486308
N6258|6157|0.070663,N6259|5941|0.486088,0.00977134
N6258|6157|0.070663,N6260|12355|0.108654,0.0113988
N5889|6274|0.295966,N5887|1714|0.124752,0.0147095
N6259|5941|0.486088,N6260|12355|0.108654,0.0114043
N6181|3033|0.611852,N6180|11884|0.523042,0.00566914
N5958|3102|0.058503,N5956|7655|0.161173,0.0147055
N6181|3033|0.611852,N6182|4154|0.879,0.00406069
N5876|11371|0.61702,N5877|9693|0.049008,0.00648913
N6433|7145|0.498273,N6434|8312|0.941082,0.0122092
N5935|10555|0.301588,N5934|6586|0.568511,0.00650988
N6139|5705|0.087362,N6141|7732|0.815283,0.0147507
N6530|11761|0.971079,N6532|8158|0.209106,0.0138773
N6530|11761|0.971079,N6531|7248|0.348574,0.0138663
N5885|8316|0.480913,N5882|6882|0.952404,0.0147339
N5885|8316|0.480913,N5886|1799|0.565644,0.0016156
N6519|15119|0.453834,N6522|10742|0.863788,0.0130395
N6519|15119|0.453834,N6525|6221|0.040851,0.0147165
N6516|12290|0.158717,N6515|1791|0.089647,0.000806954
N6516|12290|0.158717,N6517|8971|0.501642,0.00405224
N6516|12290|0.158717,N6518|11905|0.119097,0.00161749
N6516|12290|0.158717,N6514|4483|0.707288,0.0147353
N6236|7704|0.740851,N6235|9630|0.731465,0.0138668
N6137|8602|0.070748,N6136|1576|0.381243,0.0113878
N6236|7704|0.740851,N6234|15038|0.674149,0.00814672
N6078|11729|0.549297,N6079|1816|0.664165,0.0105787
N5992|10972|0.914762,N5994|9259|0.383716,0.0138703
N6503|4208|0.129585,N6507|5411|0.736062,0.0130336
N6503|4208|0.129585,N6504|14923|0.473544,0.00405083
N6503|4208|0.129585,N6508|6949|0.09866,0.0138731
N6436|5749|0.886946,N6437|2451|0.493991,0.00893383
N5968|9461|0.348975,N5964|14202|0.216483,0.0122324
N5968|9461|0.348975,N5970|12320|0.422873,0.0147012
N5968|9461|0.348975,N5967|7714|0.15385,0.0113976
N6410|6195|0.690758,N6408|2783|0.630909,0.0113985
N6520|3175|0.1696,N6519|15119|0.453834,0.0122293
N6197|3822|0.657432,N6196|12889|0.882146,0.0138667
N6502|11682|0.037318,N6501|9479|0.197912,0.0138816
N6269|9053|0.987255,N6268|6832|0.573141,0.00813144
N6269|9053|0.987255,N6263|2494|0.378078,0.00896003
N6269|9053|0.987255,N6267|5437|0.233729,0.00811005
N6269|9053|0.987255,N6264|1503|0.39466,0.0130845
N6469|10141|0.907794,N6471|12771|0.176131,0.0130695
N6469|10141|0.907794,N6470|10210|0.482988,0.0138812
N6445|14943|0.596562,N6446|3804|0.712604,0.0024239
N6459|7972|0.563363,N6458|5354|0.57931,0.00894034
N5920|12216|0.229198,N5919|12404|0.672495,0.00975483
N6245|3777|0.650316,N6244|5540|0.679918,0.0138773
N6245|3777|0.650316,N6246|13001|0.874231,0.0114017
N6403|10598|0.879074,N6401|11529|0.807724,0.00729502
N6367|3486|0.817591,N6368|4124|0.410959,0.00975913
N6403|10598|0.879074,N6402|5824|0.232376,0.00242389
