SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
159,77604,0,77604,5,760,0,760,601,16
99,74004,0,74004,6,833,0,833,605,14
85,52532,0,52532,2,807,0,807,603,11
185,79427,0,79427,6,814,1,814,601,14
82,49449,0,49449,2,811,0,811,604,16
143,76421,0,76421,4,787,0,787,602,12
250,122897,0,122897,5,803,3,803,604,18
65,36937,0,36937,7,815,0,815,603,22
94,44736,0,44736,6,774,0,774,600,16
502,234734,1,234734,3,840,0,840,600,14
213,102810,1,102810,1,818,1,818,601,12
80,35482,0,35482,6,804,2,804,605,18
111,41248,0,41248,5,849,0,849,604,13
420,231450,1,231450,3,812,2,812,600,25
152,84507,0,84507,5,839,1,839,601,19
86,47996,0,47996,4,821,1,821,603,17
170,127754,2,127754,4,857,0,857,602,22
182,76213,0,76213,2,790,0,790,604,17
137,58933,0,58933,4,853,0,853,604,14
105,86600,0,86600,6,856,1,856,605,15
561,230746,0,230746,2,786,1,786,601,16
182,110251,1,110251,5,815,2,815,602,15
270,208702,0,208702,4,844,1,844,603,18
103,61423,0,61423,7,809,1,809,601,12
74,55836,1,55836,4,866,2,866,605,22
295,194270,0,194270,0,833,0,833,602,13
231,135360,1,135360,4,814,1,814,605,17
54,31385,1,31385,7,787,2,787,602,19
64,33349,1,33349,4,794,1,794,605,19
294,152491,1,152491,2,796,0,796,605,12
97,70133,0,70133,4,846,0,846,605,11
98,45526,0,45526,4,754,0,754,602,15
78,49889,0,49889,3,813,0,813,601,15
120,59880,0,59880,2,774,1,774,601,14
239,140920,1,140920,6,863,0,863,601,13
72,50511,0,50511,6,852,1,852,604,11
191,118461,0,118461,8,821,1,821,603,23
128,76444,0,76444,4,837,2,837,600,17
88,51483,1,51483,1,835,0,835,601,17
269,118095,0,118095,2,793,2,793,605,23
231,122438,1,122438,10,764,0,764,600,14
42,23452,0,23452,3,717,0,717,602,14
294,159347,2,159347,6,804,0,804,605,13
235,149580,0,149580,9,807,0,807,602,14
251,135468,0,135468,1,815,0,815,605,15
115,58853,1,58853,7,842,1,842,602,21
159,50214,3,50214,4,768,2,768,600,21
219,95406,0,95406,7,800,0,800,600,13
110,62121,0,62121,9,842,0,842,602,11
186,107215,0,107215,0,772,2,772,600,14
174,82151,2,82151,5,767,1,767,602,20
