Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Out-of-care,CN Treated chronic,CN Susceptible,CN Untreated chronic,CN Treated acute,SN Treated acute,CN Untreated acute
0,0,1,369,0,369,0,176,1,176,"[14880, 12540, 644, 14845, 12508, 11044, 14374, 980, 9564, 14055, 1750, 11393, 10610, 712, 1087, 3042, 11656, 7387, 1460, 653, 1416, 6387, 12396, 2374, 3318, 8595, 7590, 11114, 1583, 2602, 6657, 1141, 14535, 11064, 1351, 7106, 14082, 8079, 7525, 4751, 8300, 8831, 129, 11700, 12318, 14585, 8544, 5144, 13483, 7230, 7370, 4160, 11963, 1360, 15336, 5797, 6186, 6155, 697, 8341, 11884, 14489, 14080, 14941, 14739, 14729, 14921, 15033, 14667, 12896, 9989, 15043, 14437, 14872, 12635, 13457, 15005, 14975, 10216, 14305, 11229, 9363, 14064, 13281, 11245, 14358, 8757, 5284, 14898, 8907, 15092, 12531, 10444, 15023, 15010, 8396, 14627, 14580, 15070, 15035, 12177, 13880, 14381, 15088, 1559, 14768, 13271, 14961, 13346, 15009, 14372, 13546, 14865, 8917, 14650, 13184, 9236, 10281, 14925, 14156, 13694, 14779, 11410, 13548, 15067, 1396, 12714, 14740, 14253, 14988, 15036, 8555, 14855, 15041, 15083, 11730, 13345, 15071, 15017, 8144, 15042, 2746, 14899, 15014, 12902, 13544, 13523, 7112, 14612, 14618, 13182, 3430, 10011, 11246, 14113, 9379, 12913, 15291, 14256, 5209, 12339, 10163, 9875, 13372, 9751, 8139, 11828, 14744, 7113, 9184, 11695, 9586, 15099, 13526, 8091, 10491, 9893, 14662, 10490, 14805, 3410, 13055, 13853, 11425, 14052, 14943, 15075, 12093, 14847, 14411, 13359, 15024, 11887, 15101, 6372, 14949, 14482, 15068, 13690, 7725, 14822, 11530, 9249, 11101, 13052, 14441, 14957, 9112, 13794, 15081, 14996, 11977, 10131, 14573, 14913, 14788, 10205, 14343, 7778, 14330, 9093, 9947, 12781, 13941, 14058, 15040, 15077, 14955, 11169, 14863, 14724, 5692, 10045, 14236, 13931, 9607, 13993, 14731, 12443, 12092, 14927, 13608, 14561, 13181, 15018, 14876, 2042, 12915, 15098, 15037, 10403, 14723, 14325, 13780, 14810, 12483, 10070, 2156, 14231, 12646, 11175, 13459, 15080, 14814, 15073, 14355, 10344, 15019, 13890, 6926, 9386, 13929, 14041, 12797, 8131, 13084, 14326, 14285, 15082, 15039, 4413, 11569, 15058, 13611, 14288, 3618, 13329, 10447, 14692, 14628, 11791, 12319, 7089, 14989, 15094, 14327, 14947, 10060, 14155, 14864, 14974, 14969, 1184, 14426, 14820, 15048, 14852, 14034, 15002, 14918, 7640, 5135, 3550, 13994, 12604, 14890, 14763, 13192, 14813, 1339, 14151, 13887, 10402, 3511, 13136, 2748, 13652, 9567, 14965, 13512, 6619, 15087, 13094, 15079, 10285, 10268, 14211, 3428, 13772, 14923, 14478, 14987, 13374, 4098, 14874, 10722, 15029, 13695, 12823, 14316, 13759, 14088, 12263, 14171, 14849, 12943, 10502, 14980, 14824, 14751, 12807, 14469, 15095, 14427, 14098, 13411, 13953, 14726, 611, 15086, 13226, 14311, 14337, 11545, 10114, 13234, 5357, 14598, 14713, 10766, 9558, 11372, 14619, 8642, 9944, 12162, 14430, 15031, 11687, 12506, 14745, 15093, 14938, 14501, 2036, 14963, 14431, 5726, 9626, 15028, 14986, 14833, 7068, 3204, 9181, 12721, 12402, 14294, 13294, 7705, 12558, 8532, 14214, 14527, 9055, 10292, 14838, 14563, 10225, 13809, 12071, 4277, 8482, 14392, 13995, 8154, 9361, 13524, 7775, 7033, 15062, 11527, 13896, 12438, 14916, 13967, 11107, 12108, 14545, 15063, 15090, 14721, 14191, 14292, 4994, 8046, 9956, 14103, 14318, 11136, 13592, 15074, 9445, 14434, 7174, 7353, 12978, 13936, 3996, 12167, 9337, 11723, 13323, 14247, 13882, 12637, 14252, 12693, 14477, 14005, 13557, 13839, 13401, 7454, 5843, 8180, 11022, 15020, 14953, 8527, 14518, 14960, 14015, 14976, 4817, 14897, 11752, 13588, 14589, 14193, 14611, 8664, 13036, 15084, 11922, 2212, 14120, 12582, 12068, 13816, 14277, 14630, 4793, 10838, 14035, 14747, 10348, 14338, 14859, 13507, 14085, 14567, 15046, 14460, 14067, 14705, 10033, 14066, 11309, 9725, 9729, 14758, 8500, 15013, 15008, 10208, 12313, 13927, 10918, 13769, 4913, 9321, 15059, 14640, 8102, 710, 14142, 14590, 13087, 14490, 14699, 12215, 5397, 13317, 13858, 13868, 10054, 11461, 11732, 14237, 15057, 11197, 15072, 14841, 9456, 5686, 4672, 14087, 6051, 9045, 14438, 4223, 7885, 14972, 10071, 7841, 1404, 14945, 14575, 6474, 9375, 9513, 11972, 14966, 14712, 13390, 13932, 14759, 14778, 15066, 14946, 14458, 12657, 11377, 11954, 10249, 13261, 10176, 12554, 14507, 10653, 9421, 14685, 14951, 14291, 14425, 8550, 13864, 9685, 1855]","[724, 14971, 13649, 266, 14226, 11623, 14596, 706, 2008, 7309, 3346, 1351, 8295, 2131, 45, 14565, 5019, 10806, 6776, 11464, 4017, 203, 11561, 6731, 8366, 6282, 1472, 10181, 4750, 1130, 12316, 11757, 2623, 2627, 5972, 3225, 13532, 3174, 15342, 3361, 12871, 11262, 13031, 6222, 11479, 1541, 3331, 12667, 10372, 4402, 4274, 7782, 14819, 1787, 15387, 10806, 13270, 2089, 1460, 7269, 9642, 9461, 3580, 11842, 11598, 3378, 9994, 13611, 12840, 14070, 13615, 12260, 14886, 9432, 15308, 13332, 12323, 14421, 14283, 14964, 11200, 14438, 13042, 15310, 12024, 10664, 12932, 14053]",246,68,352,113,80,39,2,27,25,20,7,1,0,0
