SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1911,168942,20,168942,81,3553,14,3553
1015,89471,11,89471,82,3570,9,3570
1067,91536,12,91536,90,3482,12,3482
593,38904,17,38904,91,3539,22,3539
1300,118352,14,118352,101,3576,10,3576
448,63421,5,63421,65,3534,10,3534
927,87604,7,87604,83,3522,8,3522
1054,146844,26,146844,67,3546,9,3546
617,71713,16,71713,78,3539,12,3539
2842,392778,34,392778,48,3592,9,3592
2523,213900,36,213900,88,3523,13,3523
560,67889,9,67889,58,3593,13,3593
933,93305,16,93305,70,3629,13,3629
2633,244172,20,244172,83,3540,12,3540
1171,112918,9,112918,96,3567,12,3567
605,76233,13,76233,68,3587,11,3587
557,72196,9,72196,57,3631,10,3631
943,113831,11,113831,62,3609,16,3609
239,39095,8,39095,55,3538,14,3538
2674,286865,35,286865,61,3522,19,3522
1045,129263,25,129263,62,3544,16,3544
3977,513133,55,513133,64,3568,18,3568
1482,145931,13,145931,87,3581,6,3581
777,87341,22,87341,56,3591,16,3591
1006,118976,21,118976,67,3538,21,3538
1015,177873,20,177873,31,3573,9,3573
690,130721,11,130721,43,3528,12,3528
1067,116832,11,116832,70,3604,16,3604
3642,327967,25,327967,75,3525,12,3525
2639,310655,16,310655,59,3485,4,3485
736,95375,21,95375,61,3648,12,3648
7429,902181,124,902181,72,3637,11,3637
1237,133291,11,133291,65,3546,13,3546
1044,142728,16,142728,48,3667,6,3667
313,40870,7,40870,61,3646,11,3646
491,51983,7,51983,81,3679,7,3679
494,50182,16,50182,75,3597,27,3597
610,68291,8,68291,49,3506,16,3506
380,53719,12,53719,54,3516,12,3516
1271,128180,18,128180,80,3641,12,3641
458,54727,10,54727,60,3626,13,3626
778,77669,10,77669,81,3555,11,3555
971,102371,7,102371,81,3623,8,3623
746,69067,6,69067,111,3565,7,3565
2370,232547,17,232547,77,3554,9,3554
522,60919,9,60919,69,3554,13,3554
620,78211,3,78211,53,3633,5,3633
937,105228,22,105228,74,3604,9,3604
718,75488,5,75488,87,3591,7,3591
682,91962,13,91962,61,3637,13,3637
733,89418,17,89418,66,3576,16,3576
1013,92227,38,92227,64,3572,18,3572
1569,121142,6,121142,77,3551,14,3551
846,97836,10,97836,81,3542,8,3542
1691,181598,23,181598,58,3523,5,3523
292,39186,5,39186,59,3520,10,3520
785,112072,28,112072,68,3551,11,3551
671,72685,9,72685,69,3548,9,3548
689,82676,29,82676,81,3593,16,3593
1295,93457,8,93457,102,3550,12,3550
762,112387,11,112387,61,3495,12,3495
1775,215227,19,215227,59,3553,10,3553
365,42354,8,42354,58,3724,15,3724
1106,92353,16,92353,74,3634,18,3634
603,64503,11,64503,67,3601,14,3601
710,90778,13,90778,44,3582,12,3582
2599,270097,41,270097,92,3577,17,3577
487,82779,8,82779,55,3508,10,3508
708,71944,9,71944,78,3595,14,3595
1140,129827,10,129827,74,3563,9,3563
1021,110960,11,110960,70,3529,10,3529
1253,150096,17,150096,74,3577,9,3577
1386,162819,23,162819,69,3573,7,3573
2582,260570,31,260570,74,3425,12,3425
492,49357,8,49357,76,3473,12,3473
1383,180210,15,180210,65,3597,16,3597
538,59381,7,59381,83,3551,9,3551
232,31747,7,31747,55,3420,10,3420
498,47861,10,47861,84,3518,14,3518
1436,162468,17,162468,69,3643,11,3643
329,55326,9,55326,47,3555,14,3555
1391,176785,30,176785,74,3602,16,3602
1082,118066,20,118066,77,3570,15,3570
1197,130398,15,130398,72,3557,11,3557
785,118089,12,118089,47,3478,11,3478
1269,171195,19,171195,51,3577,13,3577
971,118647,23,118647,74,3660,17,3660
830,91897,14,91897,73,3549,10,3549
702,92230,17,92230,83,3602,15,3602
307,40953,6,40953,78,3648,10,3648
429,56223,9,56223,52,3469,6,3469
1718,186728,9,186728,73,3560,7,3560
565,59354,11,59354,75,3439,24,3439
1567,247636,28,247636,59,3576,19,3576
915,115930,13,115930,60,3568,8,3568
1022,139188,21,139188,55,3502,7,3502
655,82453,7,82453,72,3539,11,3539
870,121288,5,121288,53,3560,11,3560
997,142341,21,142341,74,3497,14,3497
1225,145716,22,145716,58,3588,16,3588
339,64809,18,64809,44,3628,15,3628
351,45047,14,45047,72,3561,15,3561
517,105118,6,105118,45,3462,12,3462
1258,151556,24,151556,66,3582,10,3582
1494,151401,28,151401,72,3491,17,3491
734,59313,9,59313,86,3559,13,3559
870,82356,6,82356,81,3532,7,3532
888,127433,14,127433,69,3600,12,3600
17261,1695511,152,1695511,84,3507,10,3507
1252,135118,15,135118,88,3634,11,3634
2745,282555,34,282555,78,3570,14,3570
685,54537,9,54537,76,3488,21,3488
509,57900,12,57900,52,3617,14,3617
1245,166023,16,166023,67,3576,11,3576
2603,214956,41,214956,92,3607,19,3607
730,102499,31,102499,71,3546,17,3546
892,128417,12,128417,79,3596,11,3596
2743,361289,27,361289,58,3601,11,3601
467,80730,14,80730,48,3562,17,3562
482,79639,9,79639,53,3552,8,3552
1181,109293,14,109293,79,3579,10,3579
1316,102276,11,102276,71,3515,13,3515
1184,125622,12,125622,67,3612,8,3612
1121,134849,12,134849,58,3530,7,3530
2830,360157,50,360157,69,3666,12,3666
1128,135001,12,135001,65,3595,12,3595
677,78947,9,78947,73,3659,11,3659
362,31066,7,31066,93,3498,11,3498
484,89999,8,89999,47,3583,13,3583
977,93207,14,93207,68,3588,11,3588
408,85615,13,85615,50,3534,8,3534
1895,244002,35,244002,70,3523,18,3523
1151,141184,12,141184,64,3529,12,3529
523,85587,10,85587,40,3612,14,3612
1948,291935,48,291935,59,3532,12,3532
1044,97576,14,97576,69,3602,11,3602
901,100267,22,100267,80,3579,19,3579
1075,134308,17,134308,60,3559,9,3559
374,56032,3,56032,52,3496,10,3496
2545,280674,52,280674,70,3561,24,3561
1593,196485,33,196485,67,3621,12,3621
1962,200588,17,200588,77,3588,18,3588
3510,423909,49,423909,77,3484,17,3484
958,105245,12,105245,85,3603,15,3603
751,84553,18,84553,62,3518,12,3518
988,156054,29,156054,52,3672,15,3672
337,55594,9,55594,54,3611,10,3611
695,72697,7,72697,87,3609,14,3609
455,48170,11,48170,74,3491,21,3491
2271,260709,25,260709,48,3563,17,3563
1292,115598,16,115598,83,3652,16,3652
562,59874,5,59874,68,3535,12,3535
378,53750,12,53750,67,3515,24,3515
1717,278543,11,278543,43,3623,8,3623
2109,208145,27,208145,80,3531,14,3531
1490,173598,12,173598,60,3573,11,3573
831,104299,10,104299,55,3610,9,3610
1357,198836,28,198836,51,3579,7,3579
536,70940,17,70940,58,3638,15,3638
853,100702,15,100702,69,3597,14,3597
476,60780,6,60780,84,3600,10,3600
949,159361,19,159361,56,3546,13,3546
741,83541,11,83541,72,3505,10,3505
323,50796,15,50796,73,3587,16,3587
1010,109709,16,109709,86,3611,11,3611
835,90588,11,90588,74,3560,17,3560
1971,265357,23,265357,53,3556,14,3556
624,75869,9,75869,63,3458,13,3458
624,93044,10,93044,67,3544,13,3544
759,104531,17,104531,45,3642,15,3642
846,109125,12,109125,70,3568,16,3568
1087,120278,22,120278,77,3511,10,3511
803,97891,4,97891,66,3518,13,3518
549,71849,11,71849,56,3560,14,3560
793,126632,31,126632,52,3526,13,3526
1760,205309,24,205309,58,3470,17,3470
2425,251804,23,251804,94,3576,9,3576
950,73454,10,73454,91,3686,14,3686
761,90626,9,90626,73,3546,9,3546
591,68850,8,68850,67,3557,12,3557
428,58797,7,58797,49,3566,18,3566
1267,246462,23,246462,44,3526,9,3526
809,97313,7,97313,80,3563,8,3563
963,111011,10,111011,84,3620,13,3620
862,94948,12,94948,87,3620,15,3620
256,43936,6,43936,53,3596,10,3596
3194,405581,26,405581,57,3525,9,3525
1011,88677,12,88677,71,3573,12,3573
2134,272492,19,272492,50,3652,6,3652
1190,124942,26,124942,82,3486,12,3486
1308,148900,16,148900,58,3561,10,3561
415,49711,11,49711,52,3500,10,3500
905,137802,10,137802,58,3592,11,3592
2004,271842,22,271842,58,3610,12,3610
1072,135094,15,135094,55,3552,16,3552
452,45070,7,45070,64,3521,5,3521
2249,264922,18,264922,73,3682,11,3682
934,91793,17,91793,64,3654,18,3654
621,63655,13,63655,66,3584,18,3584
7763,864604,117,864604,71,3506,11,3506
879,131566,28,131566,69,3566,9,3566
524,68425,7,68425,69,3581,9,3581
1130,130600,29,130600,57,3566,16,3566
572,73331,8,73331,82,3543,22,3543
635,78219,10,78219,59,3506,11,3506
1043,134209,11,134209,68,3688,10,3688
911,87777,6,87777,75,3635,6,3635
905,114510,4,114510,63,3617,6,3617
1067,113489,11,113489,75,3561,6,3561
603,76245,14,76245,71,3580,12,3580
327,59748,9,59748,60,3581,10,3581
2460,313211,18,313211,68,3513,11,3513
548,75296,12,75296,55,3519,11,3519
1312,166215,21,166215,75,3563,15,3563
5032,517274,46,517274,68,3590,10,3590
464,57006,11,57006,84,3629,11,3629
2514,271776,15,271776,68,3646,6,3646
1833,192646,18,192646,65,3544,5,3544
435,41928,6,41928,68,3510,10,3510
1999,272992,16,272992,63,3499,9,3499
1761,206989,16,206989,66,3464,10,3464
862,118841,18,118841,65,3536,8,3536
1205,146383,18,146383,87,3523,15,3523
744,85692,14,85692,78,3582,10,3582
419,56817,16,56817,64,3516,20,3516
1242,157055,17,157055,67,3542,9,3542
1178,110240,8,110240,71,3560,13,3560
450,59129,8,59129,64,3614,10,3614
967,86644,21,86644,91,3634,12,3634
491,58045,3,58045,58,3621,12,3621
1688,248245,51,248245,64,3482,13,3482
1143,127590,18,127590,48,3554,9,3554
990,160788,32,160788,53,3568,15,3568
961,116568,15,116568,73,3525,13,3525
558,48573,3,48573,81,3614,12,3614
1165,147186,35,147186,69,3536,17,3536
1310,118930,20,118930,79,3597,14,3597
448,58535,9,58535,58,3575,11,3575
275,37801,6,37801,58,3550,12,3550
1102,128746,13,128746,69,3547,12,3547
1147,107548,15,107548,55,3462,15,3462
595,59207,9,59207,76,3444,11,3444
1441,159897,18,159897,66,3561,10,3561
1859,200164,17,200164,89,3597,12,3597
5507,695603,94,695603,65,3528,22,3528
4521,435098,40,435098,77,3613,12,3613
942,100444,19,100444,82,3580,9,3580
949,119653,9,119653,72,3624,15,3624
4682,387025,37,387025,84,3647,11,3647
1005,102462,8,102462,74,3509,11,3509
