SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
686,77604,1026,77604,5,760,39,760,600,913
547,74004,821,74004,7,833,37,833,600,856
475,52532,720,52532,6,807,39,807,600,879
692,79427,1050,79427,5,814,37,814,600,869
387,49449,579,49449,14,811,34,811,600,872
560,76421,835,76421,3,787,27,787,600,853
1067,122897,1961,122897,4,803,56,803,600,874
241,36937,462,36937,7,815,30,815,600,888
298,44736,486,44736,5,774,46,774,600,899
2117,234734,3039,234734,8,840,36,840,600,881
1082,102810,1330,102810,9,818,37,818,600,881
356,35482,448,35482,10,804,48,804,600,912
353,41248,533,41248,5,849,39,849,600,870
1749,231450,2743,231450,4,812,28,812,600,865
709,84507,1073,84507,6,839,31,839,600,870
385,47996,671,47996,2,821,44,821,600,879
1142,127754,1721,127754,8,857,47,857,600,881
563,76213,813,76213,5,790,36,790,600,857
511,58933,814,58933,7,853,44,853,600,859
763,86600,977,86600,6,856,39,856,600,886
1923,230746,2995,230746,5,786,37,786,600,891
1039,110251,1167,110251,7,815,35,815,600,867
1904,208702,2254,208702,9,844,37,844,600,870
472,61423,697,61423,4,809,43,809,600,854
375,55836,626,55836,6,866,37,866,600,845
1846,194270,1946,194270,8,833,33,833,600,847
1180,135360,2108,135360,5,814,46,814,600,882
279,31385,331,31385,8,787,45,787,600,857
304,33349,478,33349,7,794,28,794,600,865
1600,152491,1586,152491,4,796,29,796,600,878
583,70133,832,70133,5,846,38,846,600,865
350,45526,429,45526,3,754,25,754,600,839
323,49889,546,49889,7,813,33,813,600,850
463,59880,760,59880,5,774,43,774,600,882
995,140920,2039,140920,10,863,41,863,600,870
324,50511,596,50511,5,852,47,852,600,905
802,118461,1401,118461,6,821,35,821,600,900
694,76444,820,76444,6,837,39,837,600,864
475,51483,710,51483,7,835,38,835,600,887
923,118095,1422,118095,4,793,39,793,600,858
956,122438,1383,122438,10,764,22,764,600,844
190,23452,323,23452,3,717,34,717,600,862
1259,159347,1637,159347,5,804,39,804,600,866
1241,149580,1875,149580,7,807,36,807,600,892
1082,135468,1637,135468,10,815,38,815,600,851
418,58853,667,58853,9,842,31,842,600,862
465,50214,609,50214,7,768,39,768,600,870
759,95406,1458,95406,4,800,39,800,600,905
524,62121,680,62121,10,842,32,842,600,877
707,107215,1229,107215,7,772,43,772,600,912
680,82151,954,82151,5,767,28,767,600,897
1170,157785,1508,157785,2,828,36,828,600,848
5542,725812,8964,725812,5,830,26,830,600,847
493,65951,923,65951,6,794,49,794,600,926
1833,209286,2741,209286,12,805,48,805,600,904
451,62463,856,62463,6,856,38,856,600,893
559,83579,1109,83579,8,836,34,836,600,892
223,29836,436,29836,8,799,40,799,600,952
653,80820,816,80820,4,802,34,802,600,842
978,107634,1428,107634,7,860,40,860,600,851
1734,178202,2285,178202,7,777,34,777,600,889
218,28821,348,28821,14,844,48,844,600,903
1483,204822,2280,204822,4,779,41,779,600,881
369,40357,533,40357,2,791,37,791,600,864
181,23521,313,23521,3,822,49,822,600,868
548,65407,719,65407,6,797,47,797,600,874
505,61198,742,61198,4,855,36,855,600,856
752,104081,1326,104081,7,790,31,790,600,852
1539,210647,2442,210647,6,766,41,766,600,858
313,42935,498,42935,5,812,29,812,600,901
1020,135024,1899,135024,5,792,39,792,600,864
510,65180,749,65180,15,791,29,791,600,857
280,36346,435,36346,3,765,40,765,600,867
664,81031,873,81031,4,787,34,787,600,855
589,72552,1226,72552,3,796,37,796,600,889
690,87675,1128,87675,3,800,40,800,600,870
548,65216,726,65216,6,763,35,763,600,861
792,108440,1136,108440,10,784,38,784,600,837
458,49630,667,49630,4,824,41,824,600,914
1163,136836,1659,136836,7,793,45,793,600,902
887,117466,1298,117466,12,801,37,801,600,873
704,84263,993,84263,5,756,39,756,600,906
