SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
881,136529,19,136529,15,845,5,845
435,92893,11,92893,8,819,5,819
822,152615,20,152615,11,818,6,818
569,111392,9,111392,10,788,6,788
1181,167559,19,167559,5,811,1,811
727,185757,46,185757,7,824,2,824
438,73027,13,73027,18,860,5,860
248,36142,5,36142,15,824,6,824
1164,243479,25,243479,17,730,7,730
477,66903,13,66903,16,774,6,774
1439,223149,30,223149,5,842,2,842
511,131691,7,131691,7,805,2,805
725,119066,8,119066,21,829,1,829
214,48776,7,48776,5,830,4,830
364,69283,9,69283,9,853,3,853
251,57387,12,57387,13,802,2,802
260,41705,13,41705,15,785,4,785
355,65363,10,65363,15,829,6,829
414,62231,16,62231,15,771,1,771
814,94674,12,94674,23,794,4,794
493,67702,7,67702,10,760,0,760
389,78658,17,78658,7,795,3,795
218,48549,6,48549,12,819,4,819
436,70314,11,70314,14,744,3,744
244,61370,11,61370,10,812,4,812
551,83302,12,83302,14,763,2,763
207,36034,6,36034,13,847,3,847
773,131812,12,131812,21,832,4,832
367,47038,5,47038,19,786,0,786
271,43100,7,43100,9,807,3,807
3199,381575,72,381575,9,795,5,795
507,76579,8,76579,8,805,1,805
498,102372,15,102372,10,829,3,829
884,131288,19,131288,14,824,6,824
615,102676,14,102676,8,785,5,785
1031,131002,23,131002,17,759,4,759
297,90733,9,90733,3,795,5,795
363,86424,11,86424,17,766,7,766
710,79534,5,79534,13,777,4,777
692,111370,17,111370,17,815,1,815
2344,40844,8,40844,90,798,2,798
605,91165,15,91165,17,778,2,778
462,84821,12,84821,15,828,5,828
2831,334609,27,334609,17,749,5,749
171,38525,7,38525,13,825,0,825
449,76628,11,76628,8,818,3,818
361,69479,14,69479,8,807,7,807
397,75906,8,75906,9,830,4,830
293,39657,7,39657,18,805,2,805
235,57117,12,57117,9,830,5,830
516,102016,10,102016,4,828,2,828
790,89952,13,89952,16,831,1,831
333,50907,4,50907,18,817,3,817
1740,196837,33,196837,17,814,5,814
324,65136,12,65136,9,799,3,799
1159,219340,22,219340,13,805,3,805
540,75691,16,75691,20,852,5,852
1570,213398,43,213398,20,830,8,830
679,113120,13,113120,10,868,4,868
313,87826,12,87826,12,809,5,809
481,100208,18,100208,13,755,3,755
614,77075,6,77075,16,779,0,779
200,35195,8,35195,10,835,3,835
265,61092,7,61092,11,785,6,785
354,49143,6,49143,7,837,3,837
1195,148447,35,148447,18,834,3,834
908,138726,22,138726,12,792,4,792
492,124283,6,124283,8,787,1,787
896,179378,26,179378,10,819,1,819
509,86812,11,86812,8,816,2,816
264,39779,7,39779,14,805,5,805
394,69944,16,69944,11,799,1,799
953,195059,9,195059,11,803,0,803
856,135877,22,135877,10,770,0,770
379,66120,11,66120,11,817,3,817
583,140594,25,140594,7,794,4,794
421,64702,10,64702,17,773,4,773
467,82794,12,82794,9,836,5,836
851,114381,6,114381,15,760,5,760
348,55687,6,55687,19,868,1,868
1196,233332,24,233332,11,784,1,784
936,133467,24,133467,16,745,1,745
457,70343,7,70343,8,849,3,849
342,63273,3,63273,8,801,2,801
561,84807,14,84807,8,790,1,790
305,52793,5,52793,14,787,3,787
1284,145522,20,145522,20,832,5,832
925,149062,15,149062,14,854,2,854
135,34608,9,34608,10,775,3,775
607,74968,8,74968,15,792,3,792
252,41167,9,41167,19,828,3,828
1111,124947,21,124947,15,798,5,798
662,87026,3,87026,11,838,5,838
623,99126,15,99126,17,839,3,839
516,83111,19,83111,15,828,3,828
261,64536,17,64536,8,779,5,779
591,130927,26,130927,12,832,3,832
769,113572,22,113572,14,783,5,783
293,64491,7,64491,10,800,4,800
399,66481,17,66481,6,808,4,808
578,79032,9,79032,12,785,5,785
321,48839,19,48839,15,840,6,840
1658,228713,33,228713,14,857,5,857
571,110820,16,110820,7,787,4,787
1235,201475,25,201475,6,835,1,835
700,108215,19,108215,10,845,5,845
434,56533,6,56533,15,795,4,795
360,60202,9,60202,6,836,5,836
163,29466,7,29466,10,786,5,786
342,69776,11,69776,9,782,3,782
2692,404164,79,404164,22,824,6,824
546,111880,25,111880,10,818,5,818
389,53379,4,53379,14,832,3,832
676,87450,15,87450,12,809,4,809
598,133409,20,133409,19,837,8,837
449,55013,12,55013,15,781,1,781
1483,316668,81,316668,14,845,4,845
734,115444,19,115444,12,773,1,773
346,44196,11,44196,14,808,4,808
417,93565,20,93565,12,757,3,757
231,47147,7,47147,6,833,5,833
573,115225,16,115225,6,824,3,824
439,61712,11,61712,13,808,3,808
397,64163,5,64163,15,813,6,813
243,39679,7,39679,16,816,6,816
494,86206,18,86206,12,860,4,860
411,70891,12,70891,16,758,3,758
453,67252,12,67252,15,795,5,795
445,67013,17,67013,22,858,3,858
585,147866,23,147866,11,790,5,790
1203,232458,29,232458,10,805,6,805
223,38824,10,38824,4,828,6,828
373,83324,10,83324,12,794,4,794
364,50499,3,50499,14,839,1,839
1872,278226,34,278226,13,839,2,839
391,90473,14,90473,9,775,3,775
511,114738,17,114738,7,785,6,785
371,51140,16,51140,17,779,2,779
591,97530,18,97530,12,800,0,800
367,80532,18,80532,7,809,2,809
919,142301,12,142301,19,810,3,810
579,102791,14,102791,6,840,8,840
312,50481,3,50481,16,822,2,822
247,51498,8,51498,17,813,3,813
878,150195,18,150195,11,786,1,786
172,32658,3,32658,16,831,2,831
2022,165083,22,165083,25,830,6,830
559,87950,8,87950,13,824,4,824
745,133277,17,133277,14,766,1,766
1059,175583,50,175583,10,836,2,836
473,76992,9,76992,16,820,3,820
745,141808,11,141808,15,829,3,829
432,50020,6,50020,19,841,2,841
406,57502,11,57502,18,834,1,834
207,36557,5,36557,16,786,3,786
500,69893,5,69893,13,795,4,795
160,35576,4,35576,6,812,3,812
1910,273269,34,273269,19,803,3,803
4039,71427,6,71427,109,795,4,795
229,59062,12,59062,16,790,2,790
836,151350,27,151350,9,799,3,799
559,80140,6,80140,11,807,2,807
807,115420,19,115420,9,811,2,811
3809,494983,38,494983,17,769,2,769
230,47306,12,47306,10,771,2,771
570,90251,12,90251,15,822,3,822
311,42305,4,42305,11,730,6,730
580,113327,12,113327,12,845,5,845
6909,101899,16,101899,108,823,3,823
385,47979,3,47979,16,817,1,817
200,46253,8,46253,8,775,5,775
365,50907,5,50907,12,796,1,796
310,60626,15,60626,10,839,7,839
452,63026,4,63026,13,798,2,798
295,73295,20,73295,14,753,7,753
795,148378,18,148378,12,855,4,855
482,75508,8,75508,10,795,2,795
1179,158453,23,158453,18,795,7,795
449,118015,11,118015,14,845,1,845
6156,1197056,329,1197056,16,790,4,790
646,171386,32,171386,13,821,1,821
1879,373138,59,373138,14,819,3,819
1199,153039,38,153039,13,802,0,802
259,40871,8,40871,10,792,6,792
329,55190,5,55190,9,782,2,782
212,45581,7,45581,9,743,0,743
233,49533,2,49533,13,755,4,755
321,70196,15,70196,11,827,2,827
176,40225,6,40225,7,840,2,840
399,76745,13,76745,15,841,5,841
3741,69541,11,69541,76,779,2,779
245,84454,8,84454,8,810,4,810
391,70948,18,70948,13,817,4,817
838,117129,13,117129,10,832,3,832
356,66309,9,66309,17,794,5,794
425,71537,20,71537,16,799,2,799
540,110876,15,110876,5,811,4,811
598,108300,22,108300,15,835,1,835
2301,354758,27,354758,12,764,4,764
346,75270,9,75270,13,772,3,772
338,61636,10,61636,9,789,6,789
1309,226529,59,226529,10,842,10,842
822,160365,31,160365,6,790,4,790
216,52328,8,52328,6,805,2,805
353,68848,2,68848,12,795,2,795
277,43492,10,43492,11,899,6,899
595,108484,14,108484,13,777,2,777
324,75916,9,75916,8,867,6,867
386,54527,6,54527,12,774,3,774
374,60341,11,60341,9,840,3,840
4126,1090195,156,1090195,8,842,4,842
611,82580,7,82580,16,814,2,814
201,47443,7,47443,8,812,5,812
351,71525,16,71525,18,812,7,812
572,80821,23,80821,16,829,4,829
1122,126196,19,126196,21,858,2,858
342,55049,10,55049,14,834,7,834
1084,172425,24,172425,13,806,3,806
407,46536,8,46536,21,821,1,821
380,66717,17,66717,11,796,2,796
590,139689,9,139689,11,807,3,807
288,63246,10,63246,7,812,5,812
807,144387,11,144387,12,823,4,823
316,63943,9,63943,10,842,2,842
254,41974,7,41974,11,787,4,787
287,60547,7,60547,11,803,4,803
824,162643,35,162643,10,786,2,786
414,69245,25,69245,16,835,2,835
426,85525,11,85525,12,843,3,843
316,63242,11,63242,8,831,2,831
194,42867,12,42867,9,832,4,832
356,72167,11,72167,18,793,0,793
793,147998,32,147998,15,868,5,868
3687,730372,120,730372,9,770,5,770
353,53320,1,53320,17,801,5,801
1061,178217,23,178217,13,838,5,838
612,105760,13,105760,12,825,2,825
831,113612,24,113612,9,818,5,818
682,146358,5,146358,7,771,5,771
279,44199,10,44199,7,800,3,800
974,101214,23,101214,17,766,3,766
681,96118,14,96118,12,798,3,798
472,70282,7,70282,14,842,4,842
561,108162,13,108162,16,827,7,827
