0.000331 2510.696500 13207 4 8 0 8936 24 1069 1586 0 23 0 2383 0 0 [13207],[],[],[],[],[],[],[],[]
0.001136 2511.012500 1210 3 7 0 8936 24 1068 1586 0 23 1 2383 0 0 [1210],[],[],[],[],[],[],[],[]
0.001137 1002509.567500 1210 7 8 0 8936 24 1068 1586 0 23 0 2384 0 0 [1210],[],[],[],[],[],[],[],[]
0.001144 2511.137500 178 2 3 0 8936 23 1069 1586 0 23 0 2384 0 0 [178],[],[],[],[],[],[],[],[]
0.002346 2502.267500 12872 8 4 0 8936 23 1069 1587 0 23 0 2383 0 0 [12872],[],[],[],[],[],[],[],[]
0.002660 2501.951500 11389 8 4 0 8936 23 1069 1588 0 23 0 2382 0 0 [11389],[],[],[],[],[],[],[],[]
0.002707 2501.551500 10686 3 7 0 8936 23 1068 1588 0 23 1 2382 0 0 [10686],[],[],[],[],[],[],[],[]
0.002707 1002500.106500 10686 7 8 0 8936 23 1068 1588 0 23 0 2383 0 0 [10686],[],[],[],[],[],[],[],[]
0.003311 2501.676500 6291 8 4 0 8936 23 1068 1589 0 23 0 2382 0 0 [6291],[],[],[],[],[],[],[],[]
0.003485 2501.304500 9446 6 7 0 8936 23 1068 1589 0 22 1 2382 0 0 [9446],[],[],[],[],[],[],[],[]
0.003486 1002492.282000 9446 7 8 0 8936 23 1068 1589 0 22 0 2383 0 0 [9446],[],[],[],[],[],[],[],[]
0.005044 2493.852000 9969 8 4 0 8936 23 1068 1590 0 22 0 2382 0 0 [9969],[],[],[],[],[],[],[],[]
0.005274 2493.536000 11348 8 4 0 8936 23 1068 1591 0 22 0 2381 0 0 [11348],[],[],[],[],[],[],[],[]
0.005525 2493.164000 10197 6 7 0 8936 23 1068 1591 0 21 1 2381 0 0 [10197],[],[],[],[],[],[],[],[]
0.005525 1002484.141500 10197 7 8 0 8936 23 1068 1591 0 21 0 2382 0 0 [10197],[],[],[],[],[],[],[],[]
0.005890 2485.711500 336 8 4 0 8936 23 1068 1592 0 21 0 2381 0 0 [336],[],[],[],[],[],[],[],[]
0.006556 2485.339500 2990 8 4 0 8936 23 1068 1593 0 21 0 2380 0 0 [2990],[],[],[],[],[],[],[],[]
