SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
819,136529,287,136529,9,845,24,845
774,92893,307,92893,11,819,17,819
692,152615,401,152615,9,818,12,818
617,111392,491,111392,17,788,25,788
850,167559,622,167559,4,811,20,811
820,185757,651,185757,9,824,19,824
385,73027,212,73027,7,860,14,860
257,36142,112,36142,14,824,20,824
1449,243479,745,243479,7,730,15,730
263,66903,229,66903,11,774,16,774
936,223149,714,223149,11,842,14,842
552,131691,441,131691,15,805,16,805
648,119066,370,119066,17,829,22,829
210,48776,172,48776,10,830,23,830
383,69283,196,69283,12,853,11,853
339,57387,206,57387,9,802,18,802
212,41705,112,41705,12,785,17,785
381,65363,170,65363,8,829,21,829
328,62231,214,62231,10,771,23,771
605,94674,275,94674,13,794,13,794
310,67702,265,67702,5,760,18,760
499,78658,194,78658,9,795,19,795
256,48549,126,48549,10,819,24,819
417,70314,216,70314,10,744,21,744
388,61370,211,61370,17,812,13,812
417,83302,262,83302,9,763,15,763
199,36034,135,36034,11,847,21,847
590,131812,444,131812,7,832,17,832
299,47038,189,47038,8,786,19,786
299,43100,137,43100,12,807,16,807
2506,381575,1151,381575,17,795,19,795
498,76579,210,76579,15,805,11,805
531,102372,289,102372,11,829,21,829
752,131288,501,131288,17,824,21,824
572,102676,315,102676,13,785,13,785
561,131002,433,131002,5,759,18,759
380,90733,326,90733,15,795,26,795
298,86424,214,86424,12,766,24,766
443,79534,265,79534,14,777,17,777
771,111370,394,111370,9,815,20,815
282,40844,175,40844,8,798,22,798
559,91165,247,91165,5,778,14,778
453,84821,412,84821,9,828,20,828
2193,334609,1149,334609,10,749,17,749
201,38525,128,38525,8,825,25,825
446,76628,214,76628,6,818,20,818
311,69479,211,69479,8,807,16,807
397,75906,272,75906,11,830,12,830
213,39657,156,39657,13,805,18,805
313,57117,190,57117,9,830,16,830
509,102016,313,102016,13,828,16,828
637,89952,290,89952,12,831,11,831
248,50907,160,50907,9,817,17,817
1120,196837,559,196837,17,814,17,814
385,65136,189,65136,12,799,16,799
1135,219340,912,219340,13,805,18,805
471,75691,223,75691,16,852,16,852
1106,213398,661,213398,8,830,15,830
577,113120,311,113120,8,868,23,868
511,87826,262,87826,8,809,10,809
455,100208,303,100208,11,755,14,755
379,77075,277,77075,8,779,13,779
224,35195,92,35195,13,835,28,835
407,61092,231,61092,16,785,19,785
272,49143,171,49143,14,837,15,837
915,148447,425,148447,6,834,22,834
920,138726,459,138726,6,792,15,792
797,124283,358,124283,7,787,17,787
1039,179378,551,179378,14,819,23,819
455,86812,232,86812,7,816,19,816
255,39779,136,39779,6,805,19,805
311,69944,268,69944,11,799,23,799
1448,195059,563,195059,14,803,17,803
728,135877,462,135877,10,770,21,770
379,66120,238,66120,14,817,15,817
696,140594,451,140594,11,794,19,794
341,64702,226,64702,9,773,28,773
448,82794,272,82794,12,836,21,836
583,114381,346,114381,13,760,11,760
313,55687,169,55687,12,868,16,868
1252,233332,536,233332,9,784,16,784
651,133467,609,133467,13,745,12,745
315,70343,233,70343,8,849,23,849
345,63273,233,63273,13,801,15,801
501,84807,268,84807,12,790,20,790
349,52793,128,52793,14,787,17,787
894,145522,475,145522,14,832,14,832
859,149062,537,149062,17,854,21,854
132,34608,116,34608,8,775,27,775
407,74968,204,74968,8,792,17,792
218,41167,146,41167,9,828,19,828
757,124947,382,124947,8,798,14,798
400,87026,331,87026,11,838,14,838
509,99126,337,99126,7,839,19,839
537,83111,226,83111,10,828,18,828
305,64536,203,64536,7,779,20,779
823,130927,369,130927,11,832,18,832
632,113572,345,113572,10,783,16,783
300,64491,230,64491,11,800,29,800
473,66481,231,66481,8,808,20,808
416,79032,271,79032,13,785,18,785
329,48839,128,48839,14,840,18,840
1104,228713,692,228713,13,857,19,857
450,110820,316,110820,16,787,20,787
921,201475,524,201475,12,835,24,835
