SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1544,136529,43,136529,18,845,5,845
1331,92893,27,92893,21,819,7,819
1500,152615,66,152615,20,818,7,818
1144,111392,64,111392,21,788,6,788
1798,167559,60,167559,21,811,6,811
1876,185757,40,185757,21,824,3,824
748,73027,12,73027,26,860,5,860
641,36142,11,36142,20,824,10,824
3357,243479,96,243479,20,730,3,730
483,66903,28,66903,15,774,8,774
2792,223149,73,223149,20,842,5,842
1500,131691,43,131691,18,805,4,805
1221,119066,35,119066,30,829,5,829
761,48776,11,48776,33,830,3,830
658,69283,39,69283,22,853,4,853
845,57387,17,57387,29,802,1,802
571,41705,7,41705,15,785,10,785
1048,65363,30,65363,34,829,11,829
692,62231,14,62231,18,771,7,771
910,94674,17,94674,19,794,8,794
639,67702,19,67702,17,760,4,760
1094,78658,25,78658,27,795,7,795
657,48549,9,48549,34,819,4,819
1040,70314,20,70314,30,744,7,744
552,61370,20,61370,15,812,9,812
887,83302,28,83302,19,763,3,763
359,36034,18,36034,20,847,4,847
1493,131812,31,131812,24,832,9,832
692,47038,35,47038,34,786,5,786
390,43100,14,43100,12,807,4,807
3674,381575,127,381575,10,795,13,795
848,76579,40,76579,27,805,6,805
1067,102372,32,102372,23,829,6,829
1766,131288,40,131288,24,824,4,824
1283,102676,46,102676,29,785,3,785
1177,131002,53,131002,20,759,3,759
1060,90733,24,90733,28,795,6,795
706,86424,41,86424,28,766,11,766
766,79534,30,79534,22,777,9,777
1112,111370,28,111370,21,815,3,815
503,40844,16,40844,25,798,3,798
995,91165,31,91165,20,778,9,778
1210,84821,47,84821,24,828,3,828
4473,334609,78,334609,23,749,4,749
413,38525,6,38525,19,825,5,825
725,76628,23,76628,17,818,10,818
925,69479,25,69479,19,807,2,807
721,75906,16,75906,21,830,3,830
190,39657,9,39657,15,805,4,805
750,57117,19,57117,26,830,5,830
1071,102016,16,102016,19,828,4,828
1304,89952,23,89952,30,831,4,831
457,50907,14,50907,19,817,8,817
1744,196837,72,196837,26,814,7,814
827,65136,17,65136,37,799,8,799
2999,219340,59,219340,19,805,3,805
787,75691,17,75691,20,852,3,852
2476,213398,92,213398,21,830,8,830
1272,113120,26,113120,25,868,2,868
868,87826,22,87826,16,809,2,809
1064,100208,32,100208,20,755,5,755
796,77075,18,77075,18,779,6,779
437,35195,8,35195,25,835,1,835
617,61092,25,61092,23,785,4,785
545,49143,14,49143,28,837,5,837
1835,148447,44,148447,26,834,5,834
1580,138726,68,138726,27,792,5,792
1540,124283,38,124283,18,787,7,787
1658,179378,49,179378,17,819,4,819
1009,86812,22,86812,21,816,2,816
570,39779,13,39779,30,805,6,805
850,69944,16,69944,20,799,7,799
2174,195059,29,195059,20,803,3,803
1411,135877,29,135877,18,770,5,770
737,66120,26,66120,24,817,8,817
1798,140594,57,140594,22,794,4,794
657,64702,16,64702,11,773,7,773
1277,82794,16,82794,32,836,3,836
969,114381,43,114381,16,760,7,760
551,55687,17,55687,24,868,2,868
2133,233332,83,233332,21,784,7,784
1413,133467,34,133467,17,745,2,745
808,70343,19,70343,19,849,3,849
670,63273,26,63273,22,801,4,801
1053,84807,29,84807,19,790,3,790
426,52793,32,52793,16,787,2,787
1382,145522,33,145522,17,832,2,832
1026,149062,43,149062,18,854,7,854
240,34608,16,34608,12,775,6,775
750,74968,16,74968,24,792,4,792
487,41167,6,41167,24,828,8,828
1418,124947,33,124947,26,798,6,798
977,87026,13,87026,23,838,3,838
970,99126,18,99126,25,839,8,839
983,83111,11,83111,21,828,7,828
787,64536,18,64536,16,779,8,779
1426,130927,29,130927,23,832,4,832
1156,113572,25,113572,14,783,5,783
522,64491,32,64491,16,800,4,800
785,66481,20,66481,19,808,7,808
677,79032,26,79032,20,785,6,785
575,48839,19,48839,22,840,5,840
2063,228713,35,228713,13,857,3,857
1614,110820,20,110820,23,787,3,787
1801,201475,63,201475,19,835,7,835
872,108215,47,108215,28,845,4,845
720,56533,9,56533,25,795,5,795
590,60202,19,60202,20,836,6,836
342,29466,9,29466,17,786,5,786
938,69776,11,69776,29,782,6,782
3901,404164,70,404164,29,824,3,824
1252,111880,41,111880,20,818,1,818
526,53379,20,53379,22,832,5,832
845,87450,33,87450,17,809,5,809
1503,133409,63,133409,14,837,1,837
913,55013,14,55013,23,781,3,781
2893,316668,43,316668,23,845,3,845
1337,115444,22,115444,18,773,4,773
527,44196,8,44196,26,808,5,808
1195,93565,26,93565,30,757,9,757
543,47147,12,47147,29,833,3,833
884,115225,66,115225,14,824,7,824
581,61712,25,61712,18,808,7,808
776,64163,13,64163,19,813,6,813
590,39679,8,39679,28,816,6,816
1025,86206,31,86206,20,860,4,860
642,70891,19,70891,22,758,5,758
858,67252,26,67252,27,795,8,795
844,67013,12,67013,25,858,5,858
1304,147866,39,147866,22,790,4,790
2386,232458,72,232458,23,805,3,805
528,38824,16,38824,25,828,3,828
984,83324,40,83324,19,794,3,794
669,50499,14,50499,18,839,3,839
3345,278226,61,278226,29,839,4,839
936,90473,38,90473,12,775,5,775
1141,114738,50,114738,20,785,10,785
482,51140,9,51140,26,779,5,779
1059,97530,29,97530,11,800,3,800
799,80532,25,80532,29,809,4,809
1449,142301,60,142301,22,810,8,810
1468,102791,19,102791,28,840,7,840
533,50481,18,50481,26,822,5,822
585,51498,20,51498,26,813,6,813
2051,150195,36,150195,34,786,6,786
243,32658,12,32658,17,831,10,831
1534,165083,43,165083,20,830,3,830
778,87950,31,87950,15,824,8,824
1594,133277,32,133277,26,766,7,766
1340,175583,85,175583,14,836,8,836
639,76992,26,76992,16,820,3,820
2229,141808,56,141808,30,829,5,829
704,50020,11,50020,24,841,4,841
778,57502,15,57502,18,834,3,834
286,36557,15,36557,18,786,4,786
691,69893,37,69893,24,795,5,795
457,35576,10,35576,27,812,5,812
2833,273269,72,273269,20,803,3,803
932,71427,18,71427,25,795,2,795
831,59062,25,59062,26,790,5,790
1938,151350,98,151350,28,799,5,799
969,80140,22,80140,19,807,6,807
864,115420,35,115420,17,811,8,811
4860,494983,139,494983,24,769,1,769
444,47306,9,47306,15,771,4,771
1220,90251,30,90251,31,822,5,822
514,42305,18,42305,11,730,8,730
1051,113327,31,113327,14,845,6,845
1463,101899,25,101899,30,823,5,823
416,47979,19,47979,13,817,6,817
478,46253,12,46253,22,775,4,775
642,50907,10,50907,16,796,2,796
692,60626,17,60626,30,839,5,839
589,63026,24,63026,9,798,8,798
833,73295,21,73295,16,753,2,753
1856,148378,25,148378,31,855,5,855
800,75508,34,75508,23,795,6,795
1875,158453,66,158453,17,795,1,795
1292,118015,47,118015,19,845,6,845
15396,1197056,159,1197056,41,790,2,790
1930,171386,30,171386,23,821,3,821
4535,373138,163,373138,19,819,5,819
2073,153039,39,153039,22,802,6,802
456,40871,12,40871,21,792,11,792
771,55190,14,55190,22,782,8,782
611,45581,10,45581,39,743,4,743
641,49533,24,49533,22,755,7,755
740,70196,34,70196,25,827,4,827
439,40225,16,40225,23,840,5,840
907,76745,21,76745,21,841,9,841
698,69541,32,69541,20,779,4,779
851,84454,29,84454,24,810,2,810
922,70948,17,70948,35,817,3,817
1720,117129,51,117129,23,832,9,832
616,66309,12,66309,19,794,6,794
741,71537,20,71537,14,799,1,799
1337,110876,37,110876,23,811,4,811
1223,108300,31,108300,25,835,6,835
4410,354758,119,354758,18,764,3,764
860,75270,18,75270,21,772,10,772
633,61636,28,61636,26,789,3,789
2409,226529,90,226529,17,842,4,842
2106,160365,34,160365,26,790,5,790
476,52328,14,52328,14,805,5,805
638,68848,24,68848,18,795,1,795
466,43492,4,43492,18,899,3,899
1170,108484,20,108484,22,777,5,777
654,75916,12,75916,17,867,5,867
826,54527,15,54527,23,774,3,774
702,60341,27,60341,26,840,5,840
10536,1090195,263,1090195,24,842,4,842
1055,82580,16,82580,26,814,6,814
413,47443,24,47443,24,812,9,812
856,71525,23,71525,18,812,5,812
1083,80821,18,80821,20,829,5,829
1456,126196,26,126196,23,858,8,858
460,55049,17,55049,14,834,6,834
1721,172425,60,172425,18,806,5,806
513,46536,26,46536,16,821,8,821
672,66717,18,66717,19,796,2,796
1309,139689,30,139689,18,807,5,807
679,63246,14,63246,19,812,5,812
1771,144387,67,144387,20,823,6,823
720,63943,18,63943,15,842,4,842
563,41974,19,41974,26,787,9,787
745,60547,23,60547,19,803,6,803
1747,162643,39,162643,8,786,4,786
674,69245,21,69245,15,835,6,835
908,85525,30,85525,21,843,1,843
769,63242,18,63242,27,831,7,831
449,42867,21,42867,26,832,4,832
566,72167,13,72167,17,793,3,793
1555,147998,44,147998,15,868,8,868
8887,730372,252,730372,13,770,2,770
493,53320,26,53320,24,801,4,801
2374,178217,22,178217,36,838,6,838
1503,105760,42,105760,30,825,10,825
1263,113612,29,113612,14,818,5,818
1489,146358,39,146358,16,771,6,771
498,44199,13,44199,22,800,4,800
1384,101214,17,101214,22,766,6,766
1338,96118,37,96118,25,798,3,798
963,70282,39,70282,28,842,9,842
1224,108162,27,108162,21,827,6,827
918,72215,18,72215,24,814,2,814
1754,150573,40,150573,30,810,10,810
690,74585,26,74585,19,816,8,816
1261,84757,29,84757,20,815,1,815
605,57354,24,57354,22,816,4,816
1447,138006,46,138006,16,797,2,797
