SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2684,136529,95,136529,38,845,11,845
1649,92893,64,92893,31,819,9,819
3925,152615,60,152615,48,818,6,818
2594,111392,53,111392,40,788,10,788
3126,167559,94,167559,29,811,8,811
3578,185757,87,185757,33,824,8,824
1290,73027,31,73027,42,860,4,860
959,36142,9,36142,40,824,7,824
5205,243479,179,243479,38,730,3,730
1508,66903,38,66903,57,774,5,774
3868,223149,101,223149,32,842,4,842
3341,131691,71,131691,41,805,3,805
2433,119066,91,119066,46,829,6,829
1073,48776,39,48776,45,830,8,830
1635,69283,59,69283,43,853,5,853
1034,57387,43,57387,38,802,10,802
964,41705,31,41705,44,785,4,785
1253,65363,56,65363,50,829,7,829
1774,62231,50,62231,54,771,8,771
1811,94674,114,94674,53,794,17,794
1343,67702,46,67702,42,760,4,760
1867,78658,43,78658,39,795,6,795
1319,48549,23,48549,39,819,7,819
1442,70314,30,70314,35,744,12,744
1110,61370,23,61370,34,812,6,812
1536,83302,65,83302,31,763,7,763
854,36034,31,36034,53,847,12,847
3109,131812,119,131812,43,832,13,832
847,47038,28,47038,31,786,11,786
786,43100,28,43100,57,807,7,807
8319,381575,209,381575,38,795,11,795
1738,76579,52,76579,45,805,12,805
2451,102372,43,102372,51,829,14,829
2871,131288,86,131288,34,824,11,824
1939,102676,79,102676,31,785,6,785
2096,131002,90,131002,30,759,3,759
2165,90733,33,90733,41,795,7,795
2325,86424,60,86424,59,766,7,766
1710,79534,42,79534,43,777,4,777
2109,111370,45,111370,39,815,4,815
838,40844,28,40844,46,798,10,798
1949,91165,59,91165,39,778,3,778
1782,84821,65,84821,37,828,7,828
8090,334609,206,334609,41,749,4,749
843,38525,16,38525,50,825,4,825
1385,76628,67,76628,31,818,6,818
1951,69479,51,69479,47,807,5,807
1942,75906,33,75906,48,830,3,830
763,39657,11,39657,53,805,4,805
1450,57117,29,57117,43,830,3,830
1779,102016,79,102016,43,828,3,828
2528,89952,41,89952,48,831,8,831
810,50907,25,50907,29,817,6,817
4079,196837,86,196837,38,814,4,814
1420,65136,78,65136,55,799,6,799
4522,219340,161,219340,42,805,5,805
1509,75691,40,75691,39,852,9,852
5509,213398,180,213398,40,830,7,830
2520,113120,54,113120,49,868,9,868
2398,87826,48,87826,51,809,6,809
1839,100208,54,100208,34,755,11,755
1804,77075,52,77075,43,779,7,779
897,35195,15,35195,41,835,5,835
1437,61092,51,61092,33,785,6,785
1219,49143,23,49143,49,837,8,837
3626,148447,81,148447,43,834,8,834
2438,138726,104,138726,37,792,4,792
3188,124283,86,124283,45,787,7,787
5146,179378,102,179378,51,819,9,819
1625,86812,51,86812,40,816,7,816
789,39779,22,39779,26,805,1,805
1258,69944,42,69944,42,799,9,799
4821,195059,115,195059,51,803,8,803
2565,135877,77,135877,38,770,7,770
1712,66120,38,66120,47,817,7,817
2742,140594,99,140594,39,794,9,794
1483,64702,48,64702,31,773,5,773
2131,82794,48,82794,34,836,4,836
2546,114381,97,114381,41,760,4,760
1285,55687,19,55687,50,868,4,868
5103,233332,139,233332,33,784,5,784
2756,133467,123,133467,27,745,4,745
1901,70343,70,70343,58,849,10,849
1526,63273,66,63273,43,801,5,801
2011,84807,51,84807,43,790,4,790
1079,52793,43,52793,38,787,6,787
3185,145522,72,145522,42,832,6,832
2923,149062,101,149062,38,854,6,854
616,34608,16,34608,29,775,9,775
1985,74968,89,74968,44,792,8,792
824,41167,10,41167,40,828,6,828
2602,124947,67,124947,39,798,8,798
1520,87026,73,87026,36,838,10,838
1602,99126,58,99126,38,839,11,839
1629,83111,71,83111,34,828,13,828
1029,64536,43,64536,28,779,4,779
2663,130927,85,130927,39,832,9,832
2689,113572,64,113572,52,783,8,783
1705,64491,45,64491,51,800,4,800
1109,66481,36,66481,36,808,8,808
1495,79032,52,79032,31,785,9,785
918,48839,30,48839,43,840,6,840
4839,228713,163,228713,40,857,6,857
2581,110820,43,110820,33,787,8,787
4053,201475,66,201475,40,835,7,835
1917,108215,91,108215,33,845,8,845
1274,56533,32,56533,55,795,12,795
1198,60202,34,60202,31,836,5,836
714,29466,19,29466,39,786,3,786
1414,69776,46,69776,45,782,8,782
9697,404164,350,404164,46,824,8,824
2091,111880,63,111880,36,818,10,818
1179,53379,28,53379,48,832,8,832
1854,87450,68,87450,40,809,3,809
2822,133409,122,133409,42,837,7,837
1325,55013,44,55013,41,781,4,781
8677,316668,155,316668,51,845,4,845
2262,115444,59,115444,33,773,3,773
803,44196,28,44196,37,808,8,808
1993,93565,39,93565,40,757,6,757
1363,47147,45,47147,58,833,5,833
3246,115225,99,115225,51,824,8,824
1230,61712,38,61712,45,808,8,808
1368,64163,31,64163,48,813,12,813
1174,39679,26,39679,60,816,8,816
2296,86206,59,86206,49,860,11,860
1290,70891,36,70891,41,758,9,758
1480,67252,31,67252,43,795,8,795
1603,67013,44,67013,51,858,10,858
2734,147866,70,147866,37,790,5,790
