SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
3345,136529,81,136529,57,845,12,845,2280,198
1502,92893,53,92893,21,819,8,819,1865,189
3574,152615,73,152615,49,818,8,818,2235,202
2348,111392,92,111392,39,788,12,788,2012,206
4973,167559,144,167559,40,811,3,811,2123,186
4319,185757,119,185757,49,824,4,824,2204,178
1357,73027,50,73027,36,860,7,860,1972,191
789,36142,26,36142,37,824,10,824,2021,209
5471,243479,167,243479,45,730,6,730,2244,196
1634,66903,56,66903,37,774,8,774,2252,191
5297,223149,186,223149,36,842,5,842,2067,200
3803,131691,54,131691,42,805,11,805,2110,201
2611,119066,66,119066,44,829,4,829,2139,195
1101,48776,32,48776,36,830,5,830,2146,178
1338,69283,67,69283,37,853,7,853,1887,187
1349,57387,26,57387,48,802,4,802,2206,190
858,41705,35,41705,44,785,6,785,2137,199
1518,65363,41,65363,38,829,6,829,2010,187
1289,62231,24,62231,35,771,7,771,2008,194
1975,94674,46,94674,40,794,5,794,1958,184
1022,67702,52,67702,32,760,7,760,1834,197
1953,78658,53,78658,32,795,11,795,2124,194
1065,48549,44,48549,49,819,10,819,2105,194
1600,70314,39,70314,41,744,5,744,2101,184
1733,61370,34,61370,48,812,7,812,2147,195
1386,83302,45,83302,31,763,5,763,1864,191
766,36034,23,36034,45,847,13,847,2074,204
3136,131812,53,131812,46,832,8,832,2109,187
1340,47038,23,47038,41,786,3,786,2140,178
1147,43100,45,43100,30,807,4,807,2202,182
7971,381575,302,381575,37,795,9,795,1928,201
1847,76579,55,76579,49,805,6,805,2182,196
2914,102372,96,102372,49,829,10,829,2237,202
3625,131288,55,131288,42,824,4,824,2126,185
1947,102676,60,102676,35,785,9,785,1892,194
3127,131002,85,131002,42,759,14,759,2162,208
1739,90733,60,90733,31,795,12,795,1990,205
1741,86424,59,86424,43,766,8,766,2045,194
1969,79534,55,79534,40,777,7,777,2187,198
2533,111370,71,111370,49,815,11,815,2105,197
1049,40844,33,40844,57,798,10,798,2276,207
1733,91165,48,91165,36,778,6,778,1994,184
2039,84821,74,84821,41,828,10,828,2180,220
7554,334609,140,334609,43,749,7,749,2104,181
870,38525,48,38525,41,825,8,825,2099,193
1515,76628,47,76628,38,818,9,818,2035,216
1458,69479,47,69479,38,807,6,807,2069,189
1269,75906,36,75906,38,830,8,830,1897,187
771,39657,23,39657,51,805,8,805,2052,209
1406,57117,40,57117,44,830,9,830,2125,210
2211,102016,58,102016,41,828,4,828,2095,189
2109,89952,42,89952,47,831,5,831,2028,192
1145,50907,32,50907,46,817,11,817,2081,202
4823,196837,98,196837,54,814,11,814,2171,185
1339,65136,87,65136,45,799,6,799,2104,210
3829,219340,234,219340,32,805,5,805,1951,207
1131,75691,69,75691,33,852,8,852,1758,205
4751,213398,59,213398,43,830,4,830,2053,180
2056,113120,82,113120,37,868,8,868,1928,184
1639,87826,48,87826,27,809,7,809,1978,195
2565,100208,58,100208,47,755,6,755,2219,198
1667,77075,46,77075,36,779,12,779,2159,209
802,35195,12,35195,35,835,5,835,2014,191
1195,61092,46,61092,49,785,7,785,1969,185
972,49143,30,49143,36,837,7,837,2015,192
2164,148447,73,148447,30,834,8,834,1869,194
3334,138726,123,138726,39,792,8,792,2215,179
2255,124283,69,124283,30,787,8,787,2014,201
3417,179378,87,179378,30,819,4,819,1869,181
1759,86812,47,86812,38,816,3,816,1980,191
696,39779,27,39779,27,805,9,805,1854,208
1178,69944,52,69944,34,799,10,799,1935,196
4973,195059,97,195059,36,803,6,803,2115,181
2803,135877,64,135877,37,770,7,770,2008,186
1424,66120,48,66120,39,817,3,817,2127,197
3065,140594,75,140594,34,794,10,794,2111,182
1196,64702,33,64702,29,773,8,773,1924,200
1779,82794,35,82794,39,836,6,836,1920,210
2208,114381,117,114381,31,760,8,760,1987,204
1500,55687,47,55687,49,868,7,868,2197,197
6271,233332,139,233332,43,784,8,784,2333,223
1959,133467,87,133467,29,745,8,745,1883,190
1372,70343,30,70343,35,849,5,849,2041,206
1508,63273,41,63273,38,801,12,801,2119,210
1371,84807,37,84807,34,790,4,790,1957,201
1406,52793,16,52793,52,787,8,787,2280,173
3650,145522,115,145522,45,832,7,832,2131,198
3692,149062,152,149062,43,854,8,854,2046,194
862,34608,24,34608,35,775,7,775,2269,192
1702,74968,27,74968,36,792,9,792,1962,187
1071,41167,24,41167,42,828,13,828,2190,205
2941,124947,70,124947,45,798,10,798,2192,199
2043,87026,41,87026,48,838,6,838,2052,197
2098,99126,76,99126,51,839,8,839,2165,184
1666,83111,69,83111,37,828,10,828,2027,202
1413,64536,37,64536,41,779,6,779,2103,190
