SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
192,77604,16,77604,7,760,6,760,601,143
266,74004,27,74004,6,833,3,833,605,145
112,52532,21,52532,8,807,11,807,603,153
240,79427,24,79427,3,814,4,814,603,158
109,49449,16,49449,6,811,5,811,600,151
226,76421,16,76421,10,787,5,787,602,142
270,122897,50,122897,7,803,6,803,605,153
78,36937,10,36937,6,815,4,815,602,144
130,44736,10,44736,2,774,5,774,605,144
478,234734,179,234734,8,840,13,840,603,161
256,102810,39,102810,7,818,7,818,600,154
122,35482,11,35482,8,804,3,804,605,147
122,41248,20,41248,5,849,2,849,601,170
598,231450,78,231450,5,812,4,812,603,145
177,84507,41,84507,2,839,6,839,605,164
151,47996,11,47996,5,821,6,821,601,152
196,127754,87,127754,6,857,8,857,600,158
207,76213,32,76213,3,790,5,790,604,152
158,58933,28,58933,8,853,3,853,600,142
145,86600,49,86600,6,856,4,856,605,152
526,230746,84,230746,9,786,5,786,603,151
230,110251,40,110251,9,815,3,815,601,148
553,208702,71,208702,7,844,11,844,605,162
139,61423,16,61423,5,809,2,809,601,140
153,55836,21,55836,2,866,3,866,602,145
429,194270,67,194270,4,833,3,833,605,140
343,135360,70,135360,6,814,8,814,603,156
65,31385,12,31385,4,787,5,787,601,159
77,33349,11,33349,6,794,8,794,603,153
363,152491,40,152491,4,796,8,796,602,157
154,70133,27,70133,2,846,4,846,603,167
108,45526,23,45526,4,754,5,754,603,145
172,49889,19,49889,4,813,3,813,603,155
169,59880,18,59880,2,774,6,774,601,151
440,140920,43,140920,3,863,2,863,602,139
119,50511,11,50511,10,852,8,852,600,156
249,118461,23,118461,5,821,4,821,602,146
208,76444,43,76444,6,837,8,837,600,155
124,51483,31,51483,6,835,6,835,604,152
333,118095,38,118095,4,793,5,793,600,135
256,122438,59,122438,5,764,4,764,600,142
37,23452,5,23452,7,717,7,717,601,158
356,159347,71,159347,5,804,5,804,601,148
425,149580,80,149580,0,807,7,807,605,160
358,135468,49,135468,3,815,3,815,600,148
161,58853,25,58853,5,842,9,842,600,165
141,50214,18,50214,4,768,5,768,605,145
195,95406,34,95406,5,800,2,800,602,149
192,62121,31,62121,7,842,7,842,600,144
374,107215,57,107215,4,772,6,772,603,159
220,82151,37,82151,6,767,8,767,603,150
402,157785,43,157785,6,828,3,828,602,135
2349,725812,391,725812,9,830,7,830,605,158
169,65951,21,65951,8,794,8,794,603,158
559,209286,63,209286,11,805,6,805,603,153
198,62463,30,62463,10,856,4,856,604,145
157,83579,30,83579,5,836,5,836,604,146
76,29836,11,29836,2,799,7,799,600,143
270,80820,29,80820,7,802,5,802,601,151
487,107634,58,107634,4,860,8,860,605,158
476,178202,60,178202,2,777,4,777,602,147
77,28821,18,28821,7,844,6,844,602,156
597,204822,90,204822,7,779,4,779,604,137
89,40357,13,40357,4,791,5,791,601,137
74,23521,7,23521,11,822,9,822,601,154
138,65407,28,65407,5,797,6,797,600,149
162,61198,25,61198,7,855,6,855,603,139
248,104081,49,104081,5,790,6,790,600,133
526,210647,53,210647,6,766,1,766,605,141
123,42935,11,42935,5,812,5,812,603,164
353,135024,25,135024,8,792,6,792,604,147
212,65180,21,65180,7,791,7,791,605,151
95,36346,30,36346,7,765,10,765,604,150
263,81031,31,81031,4,787,4,787,604,134
140,72552,31,72552,5,796,5,796,600,151
238,87675,53,87675,8,800,5,800,602,147
154,65216,19,65216,7,763,4,763,600,140
337,108440,62,108440,8,784,5,784,601,167
124,49630,17,49630,2,824,2,824,600,136
306,136836,74,136836,4,793,10,793,600,168
273,117466,47,117466,3,801,9,801,601,165
186,84263,52,84263,4,756,4,756,600,157
279,96508,45,96508,5,828,5,828,604,143
226,87530,18,87530,4,787,4,787,603,150
192,67451,25,67451,2,777,6,777,603,145
423,126581,33,126581,10,829,4,829,604,145
173,64174,21,64174,8,847,2,847,602,134
113,48762,33,48762,5,826,7,826,603,153
656,202130,133,202130,4,800,4,800,603,160
234,125184,27,125184,10,778,6,778,601,155
241,116766,64,116766,5,836,4,836,602,145
299,127776,40,127776,6,790,5,790,601,144
368,145497,53,145497,8,808,3,808,601,139
569,235445,181,235445,5,837,6,837,600,161
485,141985,87,141985,5,769,6,769,601,148
196,72823,24,72823,5,780,5,780,601,140
652,180370,67,180370,2,836,6,836,602,141
241,87296,24,87296,9,813,4,813,602,144
224,94811,31,94811,10,788,2,788,604,134
169,66295,10,66295,4,820,3,820,603,144
188,80609,36,80609,4,822,5,822,605,149
215,81801,27,81801,4,822,9,822,603,147
295,165512,47,165512,7,821,6,821,600,138
162,62578,28,62578,4,785,6,785,601,139
139,55330,25,55330,8,802,5,802,600,147
349,113661,55,113661,2,829,5,829,604,147
248,97797,39,97797,5,859,7,859,601,139
106,44905,9,44905,4,811,8,811,602,161
113,45209,8,45209,5,819,4,819,603,139
265,103551,67,103551,3,829,7,829,605,154
282,85702,27,85702,6,760,9,760,605,164
325,102438,40,102438,7,833,10,833,602,164
238,123185,41,123185,8,813,8,813,604,147
133,46222,13,46222,5,846,7,846,605,155
145,49614,14,49614,7,853,7,853,601,154
384,116149,73,116149,8,796,4,796,602,151
270,119838,42,119838,4,773,2,773,604,144
265,96570,13,96570,7,838,1,838,603,136
131,59050,18,59050,7,813,4,813,602,143
340,103353,47,103353,3,755,5,755,600,151
200,76544,21,76544,4,852,8,852,600,147
127,49597,15,49597,4,834,3,834,601,145
168,85604,43,85604,6,812,4,812,601,152
607,212737,95,212737,4,796,4,796,601,156
203,80125,20,80125,6,786,5,786,602,142
49,33511,14,33511,4,833,5,833,600,139
201,68420,34,68420,6,829,7,829,605,150
227,99611,59,99611,3,770,0,770,605,137
477,156568,58,156568,2,759,3,759,604,146
105,51005,17,51005,6,812,2,812,601,147
170,62664,23,62664,7,800,7,800,602,159
280,113152,43,113152,7,767,9,767,601,160
538,299976,113,299976,3,789,3,789,602,140
290,88291,33,88291,4,830,4,830,603,158
117,44979,19,44979,6,789,6,789,600,141
154,50926,14,50926,3,844,5,844,605,157
278,86568,49,86568,4,851,9,851,605,172
237,96812,25,96812,3,801,4,801,604,144
220,81290,42,81290,6,781,6,781,601,138
174,52777,15,52777,7,807,2,807,605,133
111,54348,28,54348,6,821,3,821,604,155
236,111777,56,111777,10,794,7,794,601,150
133,40277,16,40277,3,797,3,797,605,155
203,64433,30,64433,8,824,5,824,600,151
140,72154,12,72154,5,802,7,802,600,147
137,55620,19,55620,5,829,5,829,605,153
244,85762,43,85762,6,852,6,852,600,165
110,49300,27,49300,4,826,3,826,600,157
104,44098,17,44098,9,783,2,783,600,147
221,78335,44,78335,6,859,9,859,600,157
317,96125,38,96125,5,791,6,791,602,153
423,146687,82,146687,4,831,7,831,600,160
219,78290,36,78290,3,816,9,816,600,166
515,163890,66,163890,3,803,3,803,603,153
85,46584,14,46584,5,765,7,765,600,152
76,34371,15,34371,6,772,2,772,605,148
701,280854,121,280854,11,815,5,815,603,152
158,60134,27,60134,5,882,3,882,602,158
142,55499,17,55499,4,852,7,852,604,162
109,48574,23,48574,6,799,4,799,600,147
195,81199,30,81199,5,797,3,797,600,134
259,85300,51,85300,9,823,14,823,603,145
128,44624,15,44624,7,801,5,801,605,145
85,41725,17,41725,3,771,5,771,601,157
288,91830,59,91830,5,813,6,813,602,155
142,50072,37,50072,6,796,3,796,604,152
435,145176,47,145176,4,786,4,786,605,152
67,25523,7,25523,6,773,7,773,600,141
317,143622,45,143622,4,797,8,797,600,158
156,52612,23,52612,6,772,5,772,603,154
98,43066,11,43066,4,807,8,807,600,145
170,60975,14,60975,3,803,3,803,602,145
141,60430,18,60430,3,737,3,737,603,150
172,49712,17,49712,7,842,8,842,602,154
305,96097,32,96097,7,826,6,826,601,142
211,80084,40,80084,6,785,3,785,602,145
250,151734,81,151734,7,797,5,797,600,169
287,107133,27,107133,6,754,6,754,601,143
322,129978,83,129978,7,797,3,797,604,164
98,34701,15,34701,5,787,5,787,604,161
346,141676,32,141676,7,782,5,782,605,133
1134,514969,230,514969,7,846,10,846,603,153
166,69865,82,69865,4,775,8,775,603,160
309,164064,71,164064,4,782,4,782,602,149
119,42099,12,42099,5,753,7,753,600,157
172,74838,12,74838,4,822,1,822,600,134
318,134598,46,134598,5,787,1,787,603,139
237,87151,26,87151,7,827,6,827,600,144
242,95210,40,95210,6,798,2,798,605,144
246,92646,32,92646,6,811,4,811,604,163
112,39882,21,39882,3,803,13,803,600,166
509,152941,85,152941,9,821,5,821,601,147
140,63505,21,63505,5,820,6,820,601,143
302,96045,33,96045,8,837,5,837,603,167
72,39885,13,39885,2,880,10,880,603,153
119,32060,10,32060,13,823,4,823,604,164
123,42698,19,42698,4,854,7,854,605,157
162,52309,13,52309,2,829,2,829,601,146
351,112578,47,112578,3,847,5,847,603,153
297,155078,26,155078,2,810,4,810,601,137
259,89498,37,89498,5,831,5,831,601,139
197,103344,52,103344,5,806,7,806,605,155
336,173530,56,173530,4,820,5,820,603,147
78,34322,27,34322,4,778,8,778,602,151
146,58194,20,58194,3,827,4,827,604,139
457,196865,84,196865,1,835,2,835,600,149
207,84216,28,84216,7,828,4,828,601,147
204,69000,35,69000,6,809,5,809,601,140
373,141371,62,141371,7,846,7,846,605,162
174,70949,17,70949,1,800,5,800,602,148
167,66795,26,66795,8,857,10,857,603,147
98,41451,30,41451,6,845,5,845,605,144
494,172665,47,172665,8,784,9,784,602,147
90,33586,12,33586,13,826,7,826,605,147
249,145519,51,145519,3,787,7,787,601,158
203,71872,38,71872,5,838,5,838,602,167
541,194412,57,194412,4,835,10,835,602,171
408,178183,77,178183,8,844,8,844,600,155
178,76387,29,76387,4,821,6,821,602,160
257,79901,31,79901,5,859,2,859,604,159
203,99201,48,99201,5,796,2,796,604,133
139,58596,24,58596,4,817,4,817,604,143
281,107050,48,107050,8,739,7,739,601,172
189,84373,23,84373,6,815,7,815,600,146
191,79936,44,79936,8,794,9,794,600,153
905,437969,137,437969,3,761,8,761,605,143
967,392599,76,392599,6,721,4,721,605,132
501,205204,79,205204,2,887,1,887,604,152
348,98777,35,98777,4,811,2,811,600,146
141,53465,24,53465,7,800,5,800,602,158
356,110771,34,110771,8,831,5,831,605,151
302,115490,43,115490,2,833,10,833,600,160
150,58585,29,58585,9,775,1,775,602,142
266,74970,32,74970,3,835,8,835,603,154
217,72957,29,72957,8,811,8,811,600,160
398,156096,40,156096,9,828,6,828,600,168
205,65940,19,65940,6,878,12,878,604,147
219,73513,36,73513,9,831,10,831,601,154
84,32171,15,32171,2,810,7,810,604,151
