SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
3927,136529,81,136529,56,845,6,845
2610,92893,51,92893,79,819,11,819
4955,152615,104,152615,77,818,5,818
2770,111392,94,111392,45,788,10,788
5058,167559,146,167559,46,811,8,811
5099,185757,157,185757,43,824,7,824
2284,73027,76,73027,61,860,13,860
1129,36142,21,36142,49,824,9,824
6706,243479,205,243479,51,730,11,730
1947,66903,44,66903,61,774,14,774
7583,223149,141,223149,40,842,7,842
4184,131691,132,131691,58,805,8,805
3232,119066,89,119066,55,829,8,829
1275,48776,33,48776,58,830,12,830
2480,69283,50,69283,69,853,7,853
1255,57387,51,57387,49,802,7,802
1575,41705,33,41705,73,785,3,785
2052,65363,49,65363,56,829,9,829
1630,62231,59,62231,43,771,8,771
2513,94674,67,94674,51,794,10,794
2461,67702,47,67702,52,760,9,760
1979,78658,77,78658,53,795,4,795
1552,48549,36,48549,54,819,7,819
1790,70314,58,70314,57,744,4,744
1541,61370,31,61370,53,812,5,812
2395,83302,62,83302,51,763,11,763
1274,36034,28,36034,60,847,9,847
4828,131812,90,131812,69,832,4,832
1434,47038,46,47038,39,786,13,786
1258,43100,31,43100,56,807,10,807
9327,381575,384,381575,59,795,6,795
2013,76579,64,76579,49,805,4,805
2740,102372,72,102372,63,829,9,829
3466,131288,78,131288,47,824,12,824
3555,102676,59,102676,53,785,10,785
4261,131002,86,131002,46,759,8,759
3288,90733,66,90733,48,795,12,795
2679,86424,66,86424,45,766,8,766
1895,79534,79,79534,55,777,8,777
3136,111370,65,111370,59,815,4,815
1242,40844,23,40844,47,798,6,798
2833,91165,60,91165,49,778,10,778
3511,84821,84,84821,55,828,6,828
9156,334609,163,334609,43,749,5,749
1301,38525,43,38525,69,825,11,825
1652,76628,46,76628,56,818,9,818
1799,69479,35,69479,53,807,7,807
2107,75906,56,75906,43,830,7,830
1185,39657,19,39657,63,805,5,805
1824,57117,49,57117,51,830,7,830
2824,102016,79,102016,45,828,6,828
3666,89952,88,89952,72,831,8,831
1599,50907,41,50907,54,817,10,817
6059,196837,113,196837,50,814,6,814
2291,65136,38,65136,52,799,6,799
5959,219340,102,219340,48,805,6,805
3136,75691,44,75691,58,852,11,852
7646,213398,138,213398,61,830,17,830
3859,113120,72,113120,62,868,7,868
3142,87826,60,87826,67,809,8,809
4001,100208,72,100208,63,755,13,755
2175,77075,50,77075,58,779,7,779
1070,35195,16,35195,54,835,6,835
2020,61092,41,61092,55,785,7,785
1552,49143,31,49143,57,837,3,837
4767,148447,104,148447,64,834,11,834
4247,138726,109,138726,48,792,11,792
3385,124283,75,124283,50,787,11,787
5582,179378,228,179378,53,819,9,819
2257,86812,50,86812,37,816,11,816
1122,39779,46,39779,56,805,5,805
2396,69944,56,69944,69,799,9,799
6042,195059,157,195059,53,803,8,803
4156,135877,83,135877,42,770,4,770
2249,66120,43,66120,77,817,8,817
4083,140594,93,140594,50,794,6,794
2272,64702,54,64702,50,773,8,773
2330,82794,44,82794,38,836,10,836
3306,114381,112,114381,71,760,10,760
1770,55687,48,55687,56,868,5,868
6253,233332,146,233332,59,784,9,784
3873,133467,107,133467,44,745,2,745
2180,70343,55,70343,57,849,7,849
1930,63273,48,63273,48,801,6,801
3112,84807,68,84807,59,790,5,790
1542,52793,45,52793,65,787,9,787
5898,145522,70,145522,48,832,6,832
4047,149062,110,149062,63,854,6,854
1019,34608,22,34608,49,775,7,775
2303,74968,80,74968,42,792,8,792
1444,41167,28,41167,51,828,6,828
3763,124947,77,124947,45,798,1,798
2473,87026,85,87026,52,838,5,838
3301,99126,49,99126,66,839,4,839
2714,83111,36,83111,56,828,8,828
1951,64536,38,64536,55,779,9,779
4352,130927,128,130927,56,832,6,832
2999,113572,77,113572,65,783,6,783
1775,64491,62,64491,67,800,7,800
2035,66481,51,66481,41,808,6,808
