SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
190,77604,280,77604,4,760,17,760,603,439
109,74004,209,74004,4,833,22,833,603,437
137,52532,138,52532,4,807,19,807,602,440
159,79427,262,79427,3,814,10,814,600,437
67,49449,160,49449,2,811,19,811,602,452
101,76421,322,76421,2,787,12,787,603,436
154,122897,417,122897,4,803,17,803,600,462
77,36937,113,36937,1,815,16,815,600,451
94,44736,122,44736,3,774,17,774,603,441
431,234734,680,234734,5,840,22,840,600,463
165,102810,455,102810,1,818,12,818,602,433
35,35482,128,35482,1,804,14,804,601,453
60,41248,128,41248,5,849,16,849,600,431
317,231450,716,231450,5,812,14,812,602,434
133,84507,309,84507,2,839,6,839,604,447
79,47996,135,47996,3,821,21,821,600,465
211,127754,432,127754,2,857,16,857,604,452
86,76213,238,76213,5,790,19,790,600,433
96,58933,194,58933,3,853,11,853,600,440
98,86600,242,86600,2,856,26,856,600,472
448,230746,637,230746,1,786,11,786,601,413
220,110251,288,110251,3,815,17,815,600,432
452,208702,600,208702,3,844,27,844,601,461
86,61423,138,61423,4,809,13,809,602,443
67,55836,165,55836,2,866,16,866,604,427
333,194270,761,194270,3,833,19,833,603,447
199,135360,480,135360,6,814,17,814,602,454
43,31385,79,31385,3,787,16,787,600,449
56,33349,123,33349,5,794,31,794,601,484
322,152491,452,152491,3,796,17,796,601,441
116,70133,217,70133,2,846,16,846,603,444
76,45526,205,45526,2,754,11,754,600,446
94,49889,142,49889,4,813,19,813,605,427
104,59880,220,59880,2,774,15,774,603,435
262,140920,408,140920,5,863,28,863,600,437
66,50511,227,50511,1,852,24,852,601,441
199,118461,381,118461,0,821,21,821,603,435
122,76444,309,76444,2,837,19,837,602,447
70,51483,148,51483,2,835,24,835,603,486
234,118095,497,118095,2,793,16,793,601,438
245,122438,407,122438,2,764,16,764,601,434
46,23452,122,23452,1,717,18,717,602,434
232,159347,491,159347,4,804,17,804,605,441
190,149580,561,149580,1,807,13,807,602,443
230,135468,492,135468,4,815,15,815,600,439
121,58853,192,58853,2,842,24,842,600,474
131,50214,177,50214,2,768,15,768,605,437
184,95406,291,95406,0,800,22,800,603,459
100,62121,163,62121,5,842,14,842,604,443
114,107215,321,107215,2,772,12,772,600,443
146,82151,283,82151,2,767,13,767,601,426
238,157785,539,157785,3,828,16,828,604,445
1122,725812,2613,725812,5,830,18,830,600,427
97,65951,224,65951,4,794,17,794,600,455
465,209286,706,209286,3,805,18,805,602,442
112,62463,181,62463,6,856,19,856,601,459
136,83579,389,83579,3,836,16,836,603,470
47,29836,109,29836,4,799,14,799,600,448
148,80820,213,80820,1,802,26,802,604,446
178,107634,322,107634,3,860,27,860,600,422
270,178202,527,178202,0,777,13,777,601,448
44,28821,90,28821,1,844,20,844,603,444
263,204822,698,204822,2,779,7,779,600,424
64,40357,135,40357,0,791,28,791,600,453
40,23521,81,23521,2,822,20,822,605,456
79,65407,227,65407,5,797,22,797,600,476
116,61198,212,61198,1,855,22,855,600,459
208,104081,240,104081,2,790,15,790,601,429
477,210647,799,210647,1,766,10,766,600,439
89,42935,128,42935,3,812,19,812,600,461
223,135024,425,135024,1,792,20,792,601,449
100,65180,250,65180,2,791,16,791,605,420
44,36346,107,36346,2,765,16,765,601,428
152,81031,304,81031,3,787,20,787,604,468
113,72552,209,72552,5,796,16,796,603,441
119,87675,251,87675,4,800,17,800,600,447
108,65216,274,65216,6,763,15,763,605,468
196,108440,357,108440,2,784,25,784,600,469
76,49630,241,49630,3,824,14,824,603,465
153,136836,496,136836,1,793,22,793,600,443
214,117466,319,117466,3,801,16,801,602,444
136,84263,287,84263,1,756,17,756,600,457
127,96508,297,96508,2,828,15,828,601,433
166,87530,388,87530,1,787,14,787,601,438
149,67451,209,67451,3,777,12,777,600,447
171,126581,412,126581,5,829,30,829,600,457
123,64174,222,64174,0,847,19,847,600,457
79,48762,206,48762,1,826,11,826,602,447
344,202130,766,202130,5,800,17,800,600,450
208,125184,490,125184,4,778,12,778,600,444
164,116766,398,116766,5,836,18,836,601,449
195,127776,474,127776,5,790,21,790,602,450
185,145497,539,145497,2,808,9,808,603,434
400,235445,754,235445,2,837,15,837,600,465
263,141985,559,141985,3,769,27,769,602,457
91,72823,295,72823,1,780,16,780,600,449
376,180370,573,180370,2,836,15,836,602,445
169,87296,293,87296,6,813,19,813,600,465
120,94811,277,94811,1,788,12,788,604,429
88,66295,271,66295,0,820,24,820,600,443
96,80609,279,80609,2,822,13,822,600,450
147,81801,257,81801,1,822,19,822,604,439
288,165512,490,165512,1,821,16,821,603,433
105,62578,187,62578,3,785,14,785,601,458
99,55330,246,55330,2,802,15,802,601,450
162,113661,448,113661,3,829,18,829,603,443
163,97797,460,97797,3,859,26,859,600,477
66,44905,176,44905,2,811,15,811,600,444
80,45209,147,45209,3,819,13,819,600,448
144,103551,223,103551,2,829,16,829,603,432
148,85702,320,85702,3,760,19,760,605,458
190,102438,345,102438,2,833,18,833,600,454
215,123185,439,123185,5,813,15,813,604,438
76,46222,150,46222,0,846,16,846,601,452
104,49614,220,49614,4,853,18,853,600,454
239,116149,415,116149,1,796,12,796,603,451
229,119838,285,119838,4,773,14,773,605,451
172,96570,352,96570,4,838,15,838,602,440
98,59050,171,59050,0,813,24,813,603,458
152,103353,332,103353,2,755,25,755,604,461
131,76544,206,76544,6,852,17,852,600,436
88,49597,176,49597,6,834,12,834,600,422
102,85604,309,85604,4,812,22,812,602,467
284,212737,546,212737,5,796,13,796,604,429
130,80125,245,80125,4,786,21,786,601,448
56,33511,131,33511,2,833,17,833,604,463
105,68420,226,68420,2,829,25,829,600,450
101,99611,261,99611,1,770,20,770,600,420
236,156568,453,156568,7,759,18,759,602,419
81,51005,213,51005,3,812,22,812,603,465
93,62664,192,62664,6,800,21,800,600,450
218,113152,377,113152,4,767,14,767,605,419
840,299976,965,299976,4,789,14,789,603,443
167,88291,282,88291,3,830,25,830,600,481
73,44979,125,44979,4,789,21,789,605,441
89,50926,156,50926,1,844,16,844,600,420
177,86568,249,86568,2,851,20,851,603,480
161,96812,348,96812,2,801,12,801,604,443
127,81290,280,81290,2,781,13,781,600,439
51,52777,184,52777,0,807,12,807,603,441
96,54348,203,54348,5,821,19,821,602,446
139,111777,302,111777,2,794,24,794,602,442
77,40277,130,40277,3,797,23,797,605,432
97,64433,165,64433,2,824,17,824,600,440
104,72154,227,72154,2,802,22,802,601,423
108,55620,186,55620,4,829,14,829,600,423
135,85762,316,85762,5,852,22,852,602,463
60,49300,176,49300,2,826,24,826,602,464
75,44098,111,44098,6,783,17,783,600,443
125,78335,298,78335,1,859,14,859,605,454
179,96125,350,96125,5,791,20,791,605,438
229,146687,440,146687,2,831,16,831,600,419
131,78290,235,78290,7,816,14,816,605,433
313,163890,485,163890,3,803,21,803,603,458
96,46584,142,46584,2,765,21,765,600,472
74,34371,106,34371,4,772,15,772,603,452
522,280854,1037,280854,5,815,13,815,600,451
104,60134,236,60134,1,882,15,882,603,476
62,55499,147,55499,5,852,19,852,602,443
73,48574,147,48574,2,799,13,799,601,431
115,81199,277,81199,3,797,15,797,600,430
109,85300,272,85300,1,823,21,823,600,429
72,44624,165,44624,2,801,13,801,603,450
68,41725,158,41725,4,771,17,771,601,473
137,91830,271,91830,4,813,21,813,601,454
87,50072,163,50072,2,796,20,796,604,447
269,145176,390,145176,1,786,19,786,601,449
30,25523,86,25523,1,773,15,773,604,418
194,143622,444,143622,2,797,18,797,600,418
62,52612,140,52612,2,772,17,772,601,436
63,43066,167,43066,1,807,12,807,601,442
91,60975,189,60975,3,803,13,803,600,426
101,60430,308,60430,5,737,16,737,600,425
87,49712,201,49712,1,842,21,842,602,464
118,96097,288,96097,8,826,10,826,605,427
193,80084,230,80084,4,785,15,785,603,424
201,151734,354,151734,3,797,22,797,600,421
146,107133,336,107133,1,754,13,754,603,437
219,129978,460,129978,3,797,11,797,600,441
64,34701,104,34701,2,787,19,787,600,450
257,141676,357,141676,0,782,11,782,605,410
967,514969,1573,514969,7,846,18,846,600,451
125,69865,215,69865,5,775,20,775,605,426
275,164064,486,164064,1,782,18,782,601,442
67,42099,141,42099,2,753,16,753,601,439
94,74838,255,74838,2,822,10,822,600,442
264,134598,410,134598,1,787,17,787,602,411
135,87151,286,87151,2,827,19,827,603,443
116,95210,308,95210,2,798,17,798,600,439
132,92646,389,92646,1,811,9,811,605,430
73,39882,185,39882,1,803,16,803,601,431
293,152941,471,152941,1,821,14,821,600,422
112,63505,193,63505,1,820,15,820,602,453
159,96045,299,96045,2,837,16,837,600,441
65,39885,103,39885,1,880,18,880,603,437
54,32060,120,32060,0,823,17,823,600,435
