ID1,ID2,Distance
N6261|13903|0.535695,N6264|15330|0.350952,0.0115383
N6261|13903|0.535695,N6263|9544|0.198765,0.00459073
N6170|14932|0.450822,N6168|9400|0.940288,0.0107667
N6170|14932|0.450822,N6169|11881|0.714009,0.011541
N6170|14932|0.450822,N6167|12223|0.03318,0.0123125
N5945|1841|0.213094,N5947|6207|0.422863,0.0146682
N5945|1841|0.213094,N5944|14476|0.596595,0.0030566
N6170|14932|0.450822,N6171|12871|0.16465,0.00921525
N5895|10745|0.659677,N5896|5895|0.486682,0.0139218
N6091|9207|0.54144,N6090|12524|0.528331,0.0131363
N6091|9207|0.54144,N6089|3788|0.338748,0.0115741
N6478|10914|0.41643,N6477|5527|0.704619,0.0131688
N6272|13792|0.236775,N6273|5487|0.895852,0.00845051
N5995|6410|0.093344,N6000|5845|0.363589,0.0146595
N5995|6410|0.093344,N5997|14222|0.237288,0.01156
N6272|13792|0.236775,N6275|10197|0.422501,0.013895
N6266|15170|0.7734,N6264|15330|0.350952,0.0131042
N6266|15170|0.7734,N6263|9544|0.198765,0.0146823
N6029|10664|0.071389,N6027|7462|0.991428,0.0130946
N6339|9658|0.678615,N6341|11578|0.65026,0.0115382
N6339|9658|0.678615,N6344|12370|0.265745,0.0115535
N6339|9658|0.678615,N6340|13842|0.937692,0.01155
N6339|9658|0.678615,N6343|11426|0.873018,0.0138824
N6339|9658|0.678615,N6345|2626|0.48399,0.0131054
N6468|11336|0.699061,N6467|5751|0.720459,0.0131539
N5874|7487|0.111146,N5875|11737|0.375121,0.0123885
N5874|7487|0.111146,N5876|13049|0.831292,0.0108017
N5874|7487|0.111146,N5873|14015|0.915222,0.0100051
N6409|3991|0.916248,N6410|10510|0.770362,0.0123358
N6257|3541|0.20406,N6258|12206|0.470698,0.0038249
N6469|7819|0.60423,N6467|5751|0.720459,0.0131148
N5852|9959|0.58812,N5851|15115|0.324813,0.00383118
N5919|6475|0.146752,N5922|2823|0.650961,0.0108034
N5919|6475|0.146752,N5920|9967|0.151071,0.0100312
N5919|6475|0.146752,N5921|14587|0.522942,0.0108034
N5928|9481|0.524244,N5927|2666|0.491266,0.0130844
N5876|13049|0.831292,N5873|14015|0.915222,0.0138928
N6134|2445|0.74665,N6133|9888|0.983435,0.0061253
N6134|2445|0.74665,N6132|9847|0.081388,0.011589
N6341|11578|0.65026,N6340|13842|0.937692,0.00921762
N5883|1761|0.701333,N5885|2378|0.254285,0.0146524
