source,target
0,5957
1,14782
2,10319
3,11305
3,14807
4,9845
5,7678
5,14704
6,11537
7,14853
8,13271
9,14881
10,14967
11,15040
12,2745
13,14813
14,14967
15,13564
16,12488
17,14616
18,2920
19,14067
20,14915
21,13598
22,14945
23,8448
24,15098
25,12346
26,14795
27,9534
28,13978
28,14842
29,14188
30,10086
31,10688
32,14626
33,14788
34,15080
35,13326
36,3578
37,10431
38,12087
38,14420
39,14743
40,14805
41,14950
42,15018
43,14374
44,14262
45,13126
46,15086
47,11490
48,6978
49,13336
50,15092
51,10180
52,1072
53,12250
54,15033
55,15015
56,4299
57,14980
58,6912
59,8419
60,6719
61,14747
62,14210
63,14913
64,15101
65,10114
66,15036
67,15089
68,10106
69,14028
70,11853
71,9765
72,13327
73,12316
74,14022
75,13614
76,14353
77,15064
78,12200
79,5200
80,14987
81,14907
82,15041
83,15045
84,12695
85,10502
86,8535
86,13259
87,14444
88,4536
89,9522
90,15045
91,14201
92,8311
93,15053
94,8279
95,12027
96,11888
97,14058
98,12236
99,14881
100,9535
101,10090
102,14959
103,13592
104,2451
104,14717
105,15049
106,14982
107,13803
107,14455
108,13592
109,9964
110,12928
111,13912
112,2924
113,13743
114,12269
115,14937
116,13575
117,14939
118,14433
119,9242
120,14460
121,14910
122,12641
123,14984
124,14719
125,11596
126,6754
127,13406
128,14723
129,11476
130,13831
130,15261
131,4442
132,14936
133,14833
134,14627
135,9654
136,11919
137,10847
138,14937
139,13709
140,14117
141,15098
142,14739
143,13636
144,14870
144,13670
145,11724
146,12788
147,13943
148,13140
149,12561
150,13006
151,14598
152,12597
153,14103
154,14704
155,9017
156,680
157,14891
157,15169
158,13621
159,10899
160,15054
161,13348
162,15095
163,12178
164,12766
165,14772
166,5499
167,10989
168,14938
169,12460
170,13998
171,13527
172,14851
173,7108
174,14829
175,14604
176,15088
177,11506
178,7019
179,14986
180,3976
181,15058
182,15074
183,14308
184,13009
185,13917
186,14773
187,15062
188,14263
189,13951
190,9566
191,9978
192,14449
193,14857
194,14375
195,13937
196,2576
197,13981
198,12355
199,15059
200,11434
200,13514
201,8855
202,14970
203,13635
204,13870
204,15326
205,15016
206,14225
207,7200
207,13705
208,15081
209,15065
210,15094
211,12544
212,15025
213,7697
213,15282
214,9788
215,12690
216,14659
217,8382
218,15012
219,15071
220,11292
221,10802
222,14674
223,14621
224,13828
225,14614
225,13919
226,15007
227,6188
228,15021
229,15015
230,11508
231,15085
232,14703
233,12557
234,10101
235,10598
236,8494
237,15055
238,14433
239,14929
240,7842
241,15008
242,13748
243,11997
244,7218
245,14552
246,14879
247,14947
248,14455
249,10441
250,12306
251,14545
251,12465
252,5046
253,14686
254,12434
255,12958
256,14940
257,14959
258,15067
259,12898
260,15044
261,14937
262,12516
263,11254
264,15097
265,321
265,12525
266,14221
267,13872
268,14238
269,9132
270,15062
271,13900
271,14844
272,13194
273,10602
274,14710
275,5051
276,15046
277,14574
278,14959
279,15070
279,12041
280,15084
281,14774
282,14778
283,14305
284,4438
285,14255
286,13346
287,15088
288,14223
289,14239
290,14037
291,13288
292,13249
293,13118
294,10426
295,14635
296,8957
297,9328
298,14301
299,10842
299,15173
300,14418
301,15081
302,8687
303,14872
304,15099
305,11146
306,15078
306,14057
306,13446
307,12259
308,12331
309,14714
310,12269
311,13242
312,9749
312,13096
313,13158
314,15059
315,14920
316,14991
317,14147
318,3053
319,14899
320,4617
322,7307
323,15101
324,10681
325,12552
326,15034
327,11887
328,10113
329,14224
330,15098
331,14661
332,11354
333,14782
334,13417
335,13896
336,11584
337,10199
338,12173
338,12123
339,14996
340,13640
341,14479
342,14979
343,14751
344,8009
345,6841
346,14470
347,13856
348,5482
349,9206
350,15070
351,14402
352,13830
353,8860
354,11196
355,13846
356,15031
357,12151
358,14943
359,14284
360,9975
361,15067
362,11328
363,15078
364,12544
365,8058
366,14969
367,15035
368,12647
369,14755
370,14503
371,6420
372,13422
373,13275
374,14003
374,12841
374,15372
375,15033
376,14607
377,13699
378,15039
379,14185
380,9728
381,11453
382,9244
383,14821
384,13863
385,3433
386,14990
387,12168
388,15079
389,14147
390,15088
391,14633
392,11289
393,12201
394,15070
395,13894
396,15029
397,12504
398,14917
399,13334
399,12256
400,14482
400,14440
401,14652
402,14978
403,11782
404,14027
405,9295
406,14518
407,9411
408,11928
409,12192
410,14762
411,13308
412,14634
413,14738
414,12834
415,13056
416,8296
417,10022
418,11859
419,12421
420,14753
421,14840
422,14903
423,5885
424,14506
425,8412
426,14249
427,14810
428,13518
429,14007
430,15016
431,14798
432,4945
433,14978
434,13705
435,14567
436,14960
437,11717
438,8904
439,11784
440,11790
441,14633
442,14972
442,13478
443,8898
444,14917
445,14534
446,15062
447,14842
448,11017
449,14378
450,12116
451,14940
452,15015
453,15062
454,14931
455,12975
456,15094
457,14909
458,12585
459,14640
460,9094
461,13511
462,3896
463,11059
464,12394
465,15097
466,14571
467,3751
468,14975
469,10273
470,7715
471,14110
472,15069
472,15288
473,10909
474,12952
475,11268
476,15096
477,13672
478,12174
479,15053
480,13694
481,12956
482,14520
483,14320
484,11987
485,8691
486,11560
487,14797
488,13578
488,11805
489,10436
490,11810
491,6400
492,14836
492,15186
493,11275
494,8104
495,11427
496,14889
497,11654
498,4559
499,13358
500,15002
501,13680
502,14049
503,14198
504,10252
505,12169
506,11088
507,14946
508,9957
509,13567
510,5046
511,14718
512,15047
513,5554
514,11741
515,11870
516,14766
517,15000
518,2373
519,15091
520,10946
521,12649
522,13775
523,13112
524,14028
525,9981
526,14973
527,13298
528,14171
529,2455
530,15007
531,15083
532,9881
533,11643
534,13063
535,10912
536,12120
537,14726
538,14698
539,7125
540,1287
541,3203
542,11843
543,5721
544,14815
544,4994
545,14730
546,15077
547,13130
548,6796
549,15090
550,15101
551,14762
552,13371
553,9018
554,9785
555,10343
556,14126
557,15095
558,14926
559,14197
560,13891
561,14800
562,15010
563,13970
564,12305
565,14878
566,14724
567,3102
568,14819
569,14945
570,14980
571,14986
572,5049
573,15039
573,13124
574,13538
575,13945
576,12999
577,14111
578,14662
579,13835
580,15055
581,12525
582,14194
583,1423
584,12254
585,11686
586,8378
587,15058
588,8523
589,14581
590,12737
591,15002
592,12402
593,14977
594,13811
595,4670
596,15088
597,14410
598,14115
598,15360
599,5518
600,14955
601,14379
602,11104
603,14697
604,14576
605,13606
605,10606
606,8631
607,14797
608,14449
609,14974
610,14410
611,13605
612,14989
613,11279
614,13009
615,13282
616,14266
617,1499
618,14665
619,14364
620,12419
621,6591
621,13750
622,14683
623,14700
623,14898
624,13887
625,8220
626,13200
627,11655
628,14001
629,10157
630,12163
631,5241
632,14061
633,15071
634,15049
635,11941
636,15058
637,15086
638,13268
639,13825
640,14916
641,14911
642,14890
642,14570
643,3893
644,13682
645,14937
646,13686
647,15029
648,14893
649,12987
650,11850
651,14096
652,9905
653,8497
654,12138
655,15083
656,14697
657,13362
657,14647
658,14848
659,14603
660,13730
660,15329
661,14796
662,8262
663,14396
664,5238
665,11848
666,15089
667,14693
667,14291
668,13600
669,11944
670,13298
671,10824
672,8966
673,12434
674,15012
675,15042
676,14925
676,15179
677,14702
678,14959
679,12766
681,14473
682,13948
683,15044
684,4564
685,15084
686,14789
687,14300
688,10975
689,15088
690,12326
691,15034
692,15022
693,15099
694,10462
695,13619
696,14942
697,5167
698,13366
698,14310
699,13394
700,1085
701,14474
702,14833
703,14775
704,14391
705,14905
706,10658
707,15091
708,14900
709,13662
710,13545
711,7546
712,9723
713,13950
714,13068
715,14804
716,10133
717,15100
718,13883
719,14361
720,14137
720,15193
721,14967
722,14948
723,9829
724,5500
725,14297
726,14930
727,10063
728,15065
729,15087
730,12342
731,14019
731,15233
732,10591
733,13279
734,9793
734,13902
735,13497
736,13848
737,14821
738,15041
739,14968
740,14748
741,14303
742,14765
743,13949
744,3073
745,14917
746,14633
747,14518
748,13528
749,13909
750,14568
750,15225
751,12624
751,15347
752,14539
753,13707
754,15077
755,14190
756,12051
757,1586
758,11893
758,15290
759,14634
760,15086
761,9051
762,14881
763,3235
764,7361
765,10090
766,15038
767,14483
768,5340
769,9942
770,12652
771,14718
772,11463
773,13416
774,15090
774,13810
775,14977
776,15015
777,14822
778,2669
779,11485
780,14967
781,13738
782,14992
783,14956
784,6472
785,13195
786,10533
787,12337
788,14935
789,9193
790,15016
791,1699
792,14455
793,13660
794,15045
794,13889
795,14926
796,13243
797,14686
798,3456
799,15098
800,14792
801,14931
802,7376
803,15035
804,12796
805,14836
806,15003
807,9669
808,7548
809,13894
809,14727
810,13625
811,8149
812,9942
813,15080
814,14582
815,14952
816,14699
817,15094
818,14229
819,15074
820,6556
821,14332
822,14110
823,11979
824,13056
825,14819
826,13074
827,15099
828,14733
829,12214
830,14825
831,7115
831,12418
832,13190
833,15004
833,15145
834,14758
835,10060
836,15072
836,15204
837,9750
837,14024
838,10886
839,15082
840,14246
841,15060
842,14899
843,15038
844,13926
845,9347
846,12758
847,13769
848,14924
849,10606
850,15012
851,14309
852,14864
853,9787
854,12451
