ID1,ID2,Distance
N5996|8131|0.434482,N5995|6218|0.261313,0.0096501
N5996|8131|0.434482,N5997|1621|0.491213,0.00882536
N6400|3562|0.38107,N6402|3646|0.666934,0.0128977
N6400|3562|0.38107,N6401|6059|0.684095,0.00239477
N6215|9016|0.087292,N6216|6649|0.446382,0.0112492
N6541|4019|0.830059,N6542|10396|0.371159,0.00640298
N6066|2341|0.513844,N6065|5028|0.178382,0.00239461
N6327|5602|0.014294,N6328|6853|0.322377,0.0128843
N5972|7034|0.336807,N5973|2616|0.815677,0.00640333
N6232|13097|0.962141,N6231|2600|0.03105,0.0112664
N6249|3102|0.980381,N6248|4520|0.241932,0.0104596
N6297|10960|0.432432,N6296|6339|0.257488,0.0104661
N6578|11695|0.064612,N6579|8138|0.586441,0.00479475
N6578|11695|0.064612,N6576|10201|0.992322,0.00881963
N6578|11695|0.064612,N6577|14757|0.673263,0.00801595
N6142|6374|0.309432,N6137|3028|0.380752,0.0120656
N6142|6374|0.309432,N6143|14980|0.243192,0.00399567
N6552|13726|0.243077,N6551|1949|0.579266,0.00400074
N6220|4319|0.944626,N6222|12709|0.090119,0.0144965
N6220|4319|0.944626,N6218|10225|0.358108,0.00964827
N6140|4516|0.385228,N6139|10501|0.637465,0.0104622
N6140|4516|0.385228,N6137|3028|0.380752,0.0112515
N6140|4516|0.385228,N6138|14618|0.019795,0.0104529
N6103|13965|0.465437,N6102|14282|0.444557,0.00319652
N5998|4941|0.819172,N5999|11804|0.203343,0.00560138
N6221|12511|0.095728,N6222|12709|0.090119,0.00559976
N6221|12511|0.095728,N6218|10225|0.358108,0.0104309
N6545|3363|0.875623,N6548|6259|0.8906,0.00965432
N6545|3363|0.875623,N6547|11172|0.541167,0.0121446
N6545|3363|0.875623,N6546|11233|0.526211,0.00239458
N6299|1999|0.20143,N6300|6037|0.20755,0.0112712
N6299|1999|0.20143,N6301|12011|0.006007,0.011262
N6429|7953|0.166773,N6428|4409|0.788618,0.000797323
N6006|14888|0.868893,N6007|13287|0.824969,0.00640282
N6006|14888|0.868893,N6005|11183|0.097165,0.0104534
