Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,CN Treated chronic,CN Out-of-care,CN Untreated chronic,CN Susceptible,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,2,1506,0,1506,1,172,1,172,"[9441, 6355, 7982, 4060, 3918, 7155, 5467, 1974, 13638, 9257, 9765, 9359, 2045, 12731, 12421, 13594, 1244, 8847, 6645, 11766, 3332, 7466, 2163, 15285, 10424, 10918, 14623, 11203, 14055, 9354, 5155, 11379, 14849, 14987, 11018, 1303, 13913, 11961, 3191, 4583, 9849, 4446, 11968, 1933, 12415, 8055, 13837, 2231, 7024, 3046, 3640, 3212, 927, 14560, 746, 10974, 1412, 12994, 3870, 12371, 5986, 1606, 14890, 15040, 11836, 15060, 12804, 15029, 13116, 15079, 14147, 9129, 4352, 15090, 13484, 10784, 9707, 14932, 12119, 14948, 14584, 14631, 11871, 14991, 15024, 13113, 8341, 14888, 14664, 14416, 15038, 8513, 14371, 15083, 14938, 13702, 12470, 14214, 14276, 12803, 6017, 13389, 14490, 13776, 14946, 15006, 15057, 15016, 14782, 14687, 8893, 7100, 15042, 14340, 5885, 8772, 13708, 10506, 15100, 13672, 10584, 13785, 14985, 5711, 15065, 2221, 15015, 14131, 14461, 15032, 13358, 3534, 14394, 6522, 12387, 14618, 14966, 14675, 4169, 14860, 15081, 14653, 12575, 13870, 9778, 15072, 5674, 13700, 12427, 15030, 9786, 12302, 15052, 14458, 14774, 15092, 15047, 13530, 4358, 14974, 13984, 14842, 8915, 12626, 14116, 12232, 14647, 14713, 13809, 14904, 12847, 14330, 14678, 6478, 14691, 13574, 1110, 14861, 15364, 13844, 14748, 14690, 14603, 14628, 14741, 13820, 1009, 13291, 11974, 8614, 4004, 14908, 12399, 15074, 14328, 12189, 15028, 10580, 14997, 14976, 12732, 5932, 14651, 11757, 5127, 13676, 13813, 15093, 6908, 13463, 10150, 11929, 13456, 15058, 14757, 11566, 11085, 7892, 6832, 14149, 14712, 10845, 15095, 12997, 13857, 14818, 14929, 14520, 10004, 14918, 14814, 15099, 14137, 13824, 14204, 11740, 8670, 13088, 12048, 11847, 6812, 4827, 15101, 7861, 14223, 14530, 14982, 13786, 14936, 14063, 4156, 7584, 13193, 13110, 13114, 15019, 3792, 9429, 15080, 15089, 12581, 13654, 14980, 13802, 12887, 13329, 5844, 15063, 14119, 10440, 14344, 14916, 10543, 14994, 14986, 15066, 2870, 15087, 10725, 14654, 13977, 13390, 12927, 13840, 14755, 11502, 14914, 13740, 14424, 9184, 6316, 9118, 12814, 8528, 8906, 14913, 14740, 1914, 13898, 6431, 15097, 14854, 13356, 13101, 14158, 14500, 14469, 6414, 11915, 10821, 15069, 14332, 14106, 13287, 11020, 13965, 13684, 14244, 5937, 9302, 15056, 14977, 14350, 13665, 10621, 15043, 3137, 14697, 15075, 10796, 14672, 14993, 14941, 13866, 15073, 15054, 14621, 12915, 14277, 4885, 11057, 13294, 11532, 11481, 13233, 10467, 13746, 9992, 9736, 11866, 15091, 14636, 14218, 12852, 11365, 12033, 14887, 14720, 14661, 3813, 14886, 12310, 7065, 14086, 9499, 14093, 14261, 15049, 7853, 5146, 11053, 6054, 8928, 14973, 14835, 6668, 14753, 13371, 12341, 15086, 14545, 14696, 2005, 14262, 6632, 14733, 9783, 9309, 9363, 11979, 14325, 6308, 6028, 14802, 11802, 14738, 8454, 12002, 9694, 13196, 10912, 14386, 14537, 15048, 14957, 15026, 14472, 11575, 4791, 14978, 14146, 14290, 14850, 15033, 15062, 13801, 2316, 14836, 13413, 3168, 11677, 4723, 14115, 4654, 14143, 14682, 6103, 7621, 14881, 14979, 14756, 12304, 14476, 13399, 14643, 14301, 11706, 10006, 14373, 8188, 9826, 14358, 2537, 9840, 12475, 13921, 13704, 14166, 4257, 14118, 13441, 9526, 8196, 14761, 14970, 11869, 14825, 13109, 12608, 12564, 4830, 11316, 8539, 6332, 11904, 12462, 13526, 2458, 14844, 12865, 14971, 12178, 11009, 13794, 14132, 8345, 14073, 3578, 13272, 15085, 14544, 1975, 6393, 11336, 14788, 14665, 12138, 12939, 15076, 8710, 10855, 14615, 15068, 14807, 15098, 12126, 13298, 6872, 13947, 13317, 15082, 9223, 9703, 14726, 12125, 10000, 10578, 14578, 12467, 14452, 14525, 14950, 8520, 12160, 12528, 10562, 11160, 15044, 8585, 13492, 14704, 9939, 7482, 13753, 14797, 3417, 10896, 13367, 6226, 8849, 6698, 10857, 266, 14207, 8833, 15051, 14475, 14855, 14630, 5700, 7520, 10138, 15064, 5102, 13377, 7302, 10334, 6513, 14163, 12896, 14316, 5264, 11362, 13478, 15039, 8104, 12474, 8367, 6920, 6131, 14018, 14170, 346, 14585, 6342, 14990, 15025, 4337, 12773, 14725, 14882, 5692, 9263, 14345, 14293, 7899, 14594, 14637, 14274, 11702, 13735, 13605, 8232, 15018, 11420, 15022, 14228, 12298, 9777, 5077, 13458, 14471, 6078, 14638, 974, 8621, 12305, 13643, 7562, 15078, 13988]","[7876, 4599, 7958, 8551, 3443, 8947, 759, 1720, 4185, 9216, 1847, 6475, 8119, 11221, 4176, 12205, 14093, 11145, 9539, 14296, 1032, 466, 754, 13600, 8001, 5048, 14731, 7007, 4340, 7591, 1315, 6406, 15058, 4043, 5879, 817, 14918, 12091, 14426, 10320, 7202, 10370, 5601, 9434, 4760, 2330, 5808, 6972, 13177, 6489, 8066, 6164, 6157, 8547, 8325, 1770, 317, 2531, 11822, 8727, 9703, 11983, 2379, 6025, 12876, 13661, 14105, 14979, 7796, 13512, 11691, 8514, 13569, 5785, 11719, 4259, 4022, 11137, 10157, 13821, 14017, 11606, 5457]",264,70,332,117,88,54,1,25,24,14,13,0,0,0
