SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
508,136529,21,136529,11,845,3,845
518,92893,12,92893,6,819,3,819
676,152615,22,152615,12,818,3,818
749,111392,8,111392,15,788,2,788
842,167559,17,167559,6,811,4,811
1113,185757,19,185757,6,824,1,824
352,73027,12,73027,13,860,3,860
224,36142,3,36142,10,824,7,824
1691,243479,41,243479,13,730,3,730
217,66903,4,66903,11,774,3,774
1658,223149,34,223149,13,842,4,842
601,131691,24,131691,11,805,5,805
459,119066,11,119066,10,829,2,829
342,48776,10,48776,14,830,6,830
391,69283,9,69283,17,853,4,853
321,57387,7,57387,8,802,4,802
140,41705,6,41705,7,785,2,785
402,65363,4,65363,16,829,4,829
388,62231,4,62231,12,771,8,771
537,94674,14,94674,11,794,9,794
390,67702,9,67702,9,760,3,760
486,78658,8,78658,11,795,4,795
375,48549,11,48549,18,819,5,819
375,70314,15,70314,9,744,2,744
309,61370,12,61370,13,812,6,812
576,83302,10,83302,15,763,2,763
155,36034,6,36034,20,847,5,847
872,131812,27,131812,11,832,2,832
321,47038,12,47038,15,786,4,786
214,43100,7,43100,17,807,0,807
2104,381575,69,381575,16,795,3,795
403,76579,8,76579,14,805,6,805
503,102372,24,102372,13,829,5,829
1056,131288,21,131288,15,824,6,824
696,102676,9,102676,13,785,3,785
597,131002,23,131002,6,759,2,759
462,90733,6,90733,13,795,4,795
366,86424,12,86424,8,766,1,766
293,79534,8,79534,12,777,5,777
649,111370,12,111370,11,815,3,815
256,40844,5,40844,9,798,4,798
605,91165,22,91165,11,778,4,778
453,84821,11,84821,7,828,5,828
1409,334609,42,334609,9,749,2,749
224,38525,11,38525,9,825,1,825
625,76628,18,76628,20,818,5,818
266,69479,14,69479,12,807,8,807
408,75906,13,75906,9,830,3,830
318,39657,8,39657,22,805,5,805
290,57117,6,57117,13,830,2,830
468,102016,9,102016,9,828,4,828
622,89952,22,89952,14,831,2,831
316,50907,4,50907,14,817,3,817
1103,196837,32,196837,17,814,3,814
363,65136,10,65136,13,799,4,799
1092,219340,28,219340,11,805,5,805
487,75691,1,75691,13,852,2,852
1213,213398,25,213398,8,830,2,830
672,113120,15,113120,9,868,4,868
441,87826,11,87826,12,809,2,809
