SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1081,136529,32,136529,19,845,2,845
883,92893,37,92893,22,819,5,819
746,152615,18,152615,12,818,1,818
556,111392,10,111392,14,788,3,788
959,167559,25,167559,8,811,7,811
721,185757,30,185757,8,824,1,824
367,73027,13,73027,17,860,3,860
178,36142,18,36142,7,824,2,824
1896,243479,35,243479,14,730,5,730
403,66903,18,66903,14,774,2,774
868,223149,24,223149,15,842,4,842
858,131691,30,131691,11,805,8,805
642,119066,16,119066,12,829,2,829
327,48776,11,48776,16,830,2,830
4546,69283,18,69283,127,853,5,853
390,57387,12,57387,14,802,2,802
155,41705,3,41705,5,785,3,785
412,65363,10,65363,22,829,1,829
506,62231,19,62231,18,771,4,771
597,94674,15,94674,15,794,4,794
331,67702,12,67702,12,760,3,760
553,78658,17,78658,14,795,2,795
2353,48549,5,48549,94,819,3,819
428,70314,8,70314,5,744,0,744
581,61370,10,61370,9,812,3,812
562,83302,7,83302,11,763,4,763
246,36034,3,36034,16,847,5,847
967,131812,24,131812,18,832,3,832
295,47038,11,47038,14,786,5,786
245,43100,7,43100,9,807,3,807
2002,381575,65,381575,7,795,1,795
422,76579,20,76579,12,805,6,805
405,102372,10,102372,9,829,1,829
766,131288,23,131288,13,824,5,824
716,102676,9,102676,16,785,0,785
937,131002,31,131002,6,759,4,759
738,90733,9,90733,14,795,2,795
5116,86424,18,86424,111,766,6,766
441,79534,5,79534,16,777,6,777
425,111370,8,111370,12,815,3,815
191,40844,4,40844,12,798,1,798
416,91165,13,91165,18,778,6,778
426,84821,14,84821,7,828,6,828
1613,334609,69,334609,10,749,3,749
203,38525,6,38525,18,825,1,825
455,76628,14,76628,15,818,8,818
4057,69479,7,69479,96,807,1,807
4739,75906,5,75906,107,830,4,830
195,39657,6,39657,10,805,1,805
285,57117,6,57117,12,830,2,830
726,102016,20,102016,15,828,7,828
761,89952,22,89952,15,831,5,831
282,50907,11,50907,16,817,6,817
828,196837,43,196837,9,814,3,814
303,65136,3,65136,4,799,3,799
915,219340,58,219340,5,805,4,805
386,75691,9,75691,8,852,2,852
1339,213398,23,213398,15,830,4,830
513,113120,16,113120,11,868,1,868
415,87826,5,87826,11,809,7,809
548,100208,10,100208,9,755,5,755
425,77075,7,77075,9,779,3,779
137,35195,6,35195,20,835,3,835
367,61092,6,61092,11,785,2,785
258,49143,6,49143,15,837,1,837
705,148447,5,148447,3,834,2,834
871,138726,25,138726,11,792,1,792
628,124283,22,124283,12,787,3,787
912,179378,16,179378,23,819,2,819
705,86812,14,86812,12,816,0,816
184,39779,7,39779,11,805,5,805
336,69944,11,69944,8,799,5,799
1402,195059,21,195059,20,803,6,803
1126,135877,8,135877,11,770,0,770
495,66120,11,66120,11,817,5,817
873,140594,22,140594,5,794,3,794
395,64702,8,64702,15,773,3,773
437,82794,7,82794,13,836,4,836
694,114381,23,114381,13,760,2,760
471,55687,4,55687,13,868,8,868
14709,233332,23,233332,100,784,2,784
1116,133467,19,133467,12,745,2,745
531,70343,4,70343,20,849,3,849
372,63273,9,63273,11,801,4,801
358,84807,11,84807,7,790,2,790
373,52793,8,52793,17,787,4,787
1601,145522,18,145522,18,832,4,832
853,149062,27,149062,15,854,5,854
155,34608,5,34608,16,775,3,775
379,74968,19,74968,9,792,2,792
196,41167,10,41167,10,828,5,828
904,124947,30,124947,18,798,4,798
417,87026,14,87026,5,838,2,838
6092,99126,21,99126,131,839,3,839
535,83111,27,83111,10,828,5,828
389,64536,9,64536,17,779,2,779
809,130927,12,130927,9,832,3,832
631,113572,18,113572,7,783,3,783
310,64491,15,64491,5,800,5,800
386,66481,4,66481,17,808,4,808
447,79032,15,79032,11,785,5,785
240,48839,4,48839,7,840,4,840
1286,228713,23,228713,13,857,3,857
845,110820,16,110820,11,787,4,787
12530,201475,44,201475,104,835,4,835
444,108215,13,108215,9,845,4,845
3847,56533,9,56533,134,795,2,795
4151,60202,15,60202,117,836,4,836
179,29466,5,29466,8,786,2,786
369,69776,11,69776,13,782,4,782
25730,404164,62,404164,114,824,4,824
545,111880,18,111880,4,818,4,818
315,53379,4,53379,12,832,4,832
486,87450,16,87450,8,809,4,809
582,133409,21,133409,9,837,3,837
