SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
385,77604,10,77604,9,760,0,760,800,83
223,74004,9,74004,10,833,5,833,805,90
190,52532,11,52532,9,807,1,807,804,87
295,79427,11,79427,6,814,0,814,803,78
190,49449,11,49449,7,811,8,811,802,102
252,76421,13,76421,7,787,3,787,802,88
421,122897,15,122897,7,803,2,803,800,84
115,36937,9,36937,8,815,3,815,802,85
126,44736,13,44736,7,774,4,774,800,95
742,234734,39,234734,5,840,6,840,801,92
277,102810,17,102810,2,818,4,818,805,89
145,35482,3,35482,6,804,3,804,805,89
121,41248,7,41248,6,849,3,849,800,110
801,231450,65,231450,6,812,3,812,803,100
254,84507,11,84507,9,839,4,839,802,108
134,47996,10,47996,6,821,1,821,803,81
451,127754,25,127754,10,857,7,857,801,95
257,76213,15,76213,9,790,0,790,801,87
157,58933,18,58933,7,853,4,853,802,90
303,86600,9,86600,6,856,4,856,804,90
1044,230746,16,230746,8,786,6,786,802,96
272,110251,10,110251,9,815,4,815,803,96
797,208702,25,208702,7,844,2,844,803,88
169,61423,14,61423,5,809,5,809,803,98
136,55836,7,55836,13,866,3,866,805,91
658,194270,29,194270,9,833,5,833,804,102
425,135360,11,135360,6,814,5,814,800,93
136,31385,5,31385,8,787,1,787,800,99
157,33349,6,33349,5,794,3,794,801,105
661,152491,33,152491,6,796,5,796,801,101
245,70133,16,70133,8,846,1,846,802,81
145,45526,10,45526,2,754,7,754,801,98
168,49889,8,49889,5,813,2,813,800,85
152,59880,6,59880,5,774,3,774,802,81
513,140920,30,140920,3,863,2,863,805,88
155,50511,7,50511,7,852,3,852,802,92
459,118461,23,118461,7,821,3,821,801,94
294,76444,8,76444,7,837,4,837,804,102
152,51483,5,51483,6,835,7,835,801,100
437,118095,13,118095,4,793,5,793,801,94
392,122438,7,122438,7,764,3,764,801,93
67,23452,0,23452,5,717,2,717,803,84
494,159347,39,159347,4,804,1,804,802,87
471,149580,23,149580,8,807,4,807,805,100
489,135468,15,135468,7,815,2,815,803,85
248,58853,15,58853,4,842,5,842,800,99
181,50214,12,50214,10,768,3,768,804,102
288,95406,9,95406,8,800,4,800,804,89
163,62121,10,62121,7,842,4,842,805,106
407,107215,15,107215,7,772,2,772,805,92
364,82151,17,82151,2,767,2,767,804,84
716,157785,19,157785,5,828,4,828,804,91
3149,725812,142,725812,8,830,1,830,803,91
