Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,SN Untreated acute,SN Treated acute,CN Out-of-care,CN Susceptible,CN Treated chronic,CN Untreated chronic,CN Untreated acute,CN Treated acute
0,0,1,463,1,463,0,168,0,168,"[8557, 4610, 13184, 8123, 1857, 12612, 13420, 13535, 669, 4296, 4900, 12701, 10379, 730, 14776, 7940, 13823, 5593, 6345, 13341, 1501, 13080, 14336, 7399, 4438, 10054, 1018, 6266, 6809, 11631, 7243, 7055, 5669, 8648, 264, 7802, 6307, 4762, 8383, 13283, 14744, 3028, 2602, 8744, 9940, 1608, 7593, 12366, 408, 10353, 11607, 7669, 6584, 15085, 6465, 9285, 3540, 12834, 8088, 1478, 4606, 13184, 14792, 15012, 10547, 11375, 15092, 12405, 9391, 15100, 9570, 10190, 11582, 14276, 9587, 7143, 14923, 14093, 14616, 15097, 1166, 12247, 11816, 6034, 14840, 11367, 14830, 10436, 14664, 14586, 14259, 15094, 10473, 14898, 15055, 14993, 14975, 14502, 14696, 14220, 14709, 14289, 15016, 11238, 11788, 7106, 13370, 15095, 1887, 13501, 11711, 12390, 11906, 14837, 12735, 13751, 8973, 15019, 14799, 14769, 14373, 13628, 5295, 14758, 6029, 14731, 15086, 15014, 14168, 10492, 14977, 10903, 14712, 3352, 2376, 14998, 15090, 15089, 4023, 6817, 11276, 12874, 8684, 12340, 14252, 14459, 14740, 14678, 14202, 6734, 9692, 13511, 14209, 14236, 13555, 3849, 15063, 12552, 10964, 14825, 13728, 14888, 10979, 12448, 12791, 14038, 14827, 1225, 14766, 14206, 7451, 13526, 13743, 11476, 2510, 14016, 14919, 7221, 10900, 2281, 13852, 7652, 14939, 14790, 15083, 12562, 13959, 14981, 15088, 14173, 11433, 15031, 15081, 6360, 13689, 14507, 11429, 13353, 4816, 1089, 3036, 4740, 13935, 12521, 5361, 9400, 15057, 14488, 5483, 7430, 8858, 13455, 13887, 14984, 14303, 15075, 13527, 14903, 15066, 7121, 13371, 14255, 12920, 14088, 13640, 13466, 12673, 10729, 11431, 11604, 14788, 9598, 14012, 15064, 14411, 15053, 14048, 4406, 10566, 14627, 15076, 15036, 13009, 10754, 13922, 13193, 14075, 12868, 3211, 10151, 14103, 12529, 12558, 13004, 6581, 9964, 10557, 15046, 12700, 15091, 13914, 15003, 13653, 15034, 15025, 1571, 13228, 9867, 15056, 12399, 6723, 14949, 9413, 13018, 7384, 14992, 15065, 12691, 15052, 7455, 14863, 14339, 9621, 11824, 5500, 14997, 14499, 11418, 15029, 11709, 14924, 14410, 5271, 12964, 15008, 12082, 12541, 7357, 12474, 13763, 13375, 11551, 6702, 13768, 13600, 12932, 14891, 14257, 10757, 14537, 8483, 13111, 14815, 14864, 14642, 4440, 15080, 11502, 14571, 15070, 15004, 11498, 13759, 15073, 10215, 15042, 14228, 15041, 9928, 13863, 3062, 14719, 14979, 14721, 13929, 13377, 14091, 9116, 14361, 15037, 14243, 10205, 13926, 2311, 8941, 2007, 15013, 7472, 10021, 8985, 13343, 13831, 14641, 14987, 10882, 11682, 9920, 15038, 15077, 10334, 12242, 15027, 15051, 3620, 14046, 14117, 14621, 9143, 13207, 9100, 10189, 4171, 14693, 14575, 15062, 14617, 14149, 14934, 14231, 14881, 11334, 13460, 14184, 3149, 12605, 13802, 5517, 14784, 14186, 5921, 13367, 12439, 14546, 14604, 13758, 14293, 12839, 13983, 14557, 9197, 11379, 12807, 14611, 10563, 8128, 13569, 14374, 14370, 14634, 13565, 12613, 14554, 12667, 10692, 10814, 11188, 12343, 10453, 5481, 9639, 10284, 14797, 13430, 14689, 15047, 14050, 14157, 13206, 9359, 8912, 13960, 7225, 15060, 11548, 318, 14960, 13898, 15039, 15033, 14473, 11534, 2039, 10500, 3814, 6671, 15007, 13027, 5303, 14698, 11876, 10620, 15099, 8136, 10802, 11230, 14167, 14674, 12438, 12760, 15072, 5028, 15000, 14880, 9664, 8460, 15082, 8939, 10740, 13290, 5544, 14974, 4735, 14686, 6933, 14599, 14151, 14828, 14281, 13362, 13017, 15087, 14916, 13096, 15022, 4219, 15069, 14874, 15001, 2298, 6558, 9955, 5286, 14394, 14539, 7327, 13317, 7796, 13472, 4122, 15049, 6966, 11618, 14856, 10995, 14982, 13092, 14781, 14887, 15009, 14684, 10972, 792, 13244, 14765, 11493, 14469, 14909, 12782, 13965, 7326, 11893, 13428, 14703, 14767, 15035, 13701, 11087, 15071, 5591, 13952, 14065, 13923, 8247, 13592, 14562, 4073, 14529, 14415, 6192, 12630, 14806, 12689, 13262, 14524, 5751, 9864, 13744, 7058, 15058, 12585, 4623, 3824, 10904, 9738, 11945, 11372, 9240, 15028, 13036, 14951, 4369, 14456, 14725, 14865, 14359, 12160, 12751, 14022, 13340, 7302, 15044, 6623, 12764, 5175, 10863, 11360, 11038, 13652, 15021, 14741, 14708, 12473, 13662, 8226, 12898, 10003, 1138, 14292, 6838, 14536, 13570, 10663, 13355, 9586, 11396, 13578, 13502, 14626, 12345, 4876, 7099]","[7342, 3473, 14426, 868, 2157, 2337, 13553, 431, 2518, 5462, 11439, 2968, 11610, 12036, 8625, 8112, 11213, 9498, 8477, 1761, 12795, 6711, 13381, 8305, 3999, 8427, 11141, 2861, 3734, 8731, 13502, 15142, 11003, 385, 1807, 13489, 781, 14445, 14119, 14936, 13261, 10984, 6333, 1300, 7225, 10825, 14213, 12144, 2221, 3090, 8540, 13215, 5237, 10828, 5918, 14604, 3691, 12089, 6165, 7797, 13799, 4047, 12461, 14018, 7240, 15091, 4524, 14186, 13689, 13654, 14632, 13346, 6970, 5348, 12894, 10797, 4043, 8799, 12225, 13797, 12622, 11612, 12183, 8465, 5549, 12808, 9344, 12128, 2472, 11710, 14987, 14309, 7775, 12840, 12095, 3545]",260,74,336,115,91,42,3,1,38,22,21,10,0,0
