SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
746,136529,19,136529,12,845,7,845
491,92893,11,92893,9,819,2,819
803,152615,21,152615,12,818,3,818
644,111392,17,111392,9,788,1,788
829,167559,16,167559,14,811,2,811
658,185757,35,185757,11,824,7,824
394,73027,18,73027,10,860,4,860
189,36142,4,36142,11,824,4,824
1243,243479,20,243479,12,730,2,730
334,66903,11,66903,15,774,1,774
68,223149,33,223149,0,842,4,842
557,131691,8,131691,17,805,1,805
1023,119066,5,119066,12,829,2,829
294,48776,13,48776,15,830,5,830
584,69283,22,69283,16,853,3,853
396,57387,8,57387,16,802,5,802
6,41705,8,41705,0,785,1,785
399,65363,6,65363,19,829,4,829
391,62231,23,62231,15,771,5,771
460,94674,16,94674,8,794,3,794
317,67702,17,67702,9,760,5,760
617,78658,9,78658,12,795,1,795
282,48549,9,48549,11,819,4,819
347,70314,9,70314,13,744,2,744
398,61370,10,61370,14,812,4,812
555,83302,11,83302,10,763,4,763
232,36034,3,36034,11,847,1,847
911,131812,25,131812,11,832,2,832
413,47038,13,47038,14,786,6,786
237,43100,9,43100,16,807,3,807
2093,381575,50,381575,16,795,3,795
527,76579,9,76579,11,805,6,805
661,102372,16,102372,20,829,4,829
656,131288,18,131288,9,824,6,824
29,102676,18,102676,2,785,4,785
623,131002,5,131002,11,759,1,759
588,90733,12,90733,16,795,1,795
513,86424,28,86424,13,766,4,766
458,79534,20,79534,16,777,4,777
758,111370,18,111370,15,815,4,815
237,40844,7,40844,11,798,4,798
616,91165,13,91165,9,778,3,778
461,84821,16,84821,9,828,8,828
1738,334609,48,334609,6,749,2,749
221,38525,9,38525,11,825,3,825
343,76628,13,76628,12,818,2,818
477,69479,9,69479,9,807,2,807
423,75906,13,75906,14,830,3,830
158,39657,2,39657,8,805,1,805
346,57117,10,57117,8,830,4,830
464,102016,11,102016,10,828,3,828
519,89952,7,89952,16,831,4,831
189,50907,12,50907,8,817,2,817
1255,196837,26,196837,11,814,4,814
401,65136,27,65136,15,799,1,799
984,219340,23,219340,8,805,2,805
535,75691,2,75691,19,852,1,852
1473,213398,36,213398,14,830,2,830
324,113120,30,113120,9,868,2,868
506,87826,14,87826,9,809,3,809
569,100208,21,100208,9,755,8,755
473,77075,3,77075,21,779,2,779
145,35195,4,35195,5,835,2,835
417,61092,8,61092,13,785,4,785
232,49143,13,49143,9,837,4,837
712,148447,21,148447,10,834,2,834
1008,138726,21,138726,8,792,3,792
845,124283,27,124283,15,787,2,787
905,179378,23,179378,11,819,0,819
446,86812,14,86812,12,816,2,816
205,39779,6,39779,12,805,6,805
393,69944,9,69944,22,799,7,799
70,195059,14,195059,0,803,2,803
489,135877,12,135877,3,770,6,770
240,66120,5,66120,6,817,0,817
941,140594,33,140594,11,794,7,794
386,64702,20,64702,14,773,2,773
340,82794,21,82794,15,836,6,836
554,114381,20,114381,9,760,2,760
379,55687,15,55687,16,868,3,868
1457,233332,53,233332,18,784,4,784
1019,133467,15,133467,16,745,0,745
411,70343,11,70343,14,849,1,849
361,63273,3,63273,7,801,1,801
495,84807,10,84807,10,790,5,790
275,52793,7,52793,10,787,3,787
854,145522,43,145522,18,832,11,832
835,149062,26,149062,17,854,2,854
223,34608,8,34608,16,775,4,775
511,74968,16,74968,11,792,3,792
242,41167,3,41167,7,828,5,828
599,124947,15,124947,9,798,0,798
537,87026,12,87026,13,838,3,838
470,99126,22,99126,12,839,0,839
584,83111,19,83111,12,828,3,828
240,64536,13,64536,6,779,4,779
616,130927,8,130927,11,832,1,832
616,113572,14,113572,10,783,2,783
322,64491,7,64491,13,800,2,800
340,66481,9,66481,16,808,5,808
21,79032,13,79032,1,785,1,785
287,48839,12,48839,18,840,7,840
1278,228713,31,228713,9,857,2,857
536,110820,20,110820,9,787,4,787
804,201475,40,201475,11,835,3,835
458,108215,14,108215,13,845,3,845
224,56533,7,56533,9,795,3,795
407,60202,6,60202,12,836,4,836
195,29466,4,29466,10,786,5,786
447,69776,9,69776,13,782,4,782
1952,404164,27,404164,6,824,3,824
524,111880,12,111880,8,818,4,818
270,53379,12,53379,6,832,6,832
436,87450,18,87450,16,809,2,809
781,133409,31,133409,16,837,3,837
245,55013,5,55013,9,781,3,781
1475,316668,38,316668,14,845,5,845
622,115444,21,115444,14,773,1,773
41,44196,15,44196,0,808,1,808
606,93565,9,93565,13,757,3,757
190,47147,5,47147,6,833,3,833
557,115225,17,115225,14,824,3,824
294,61712,9,61712,23,808,6,808
366,64163,7,64163,5,813,4,813
261,39679,7,39679,8,816,2,816
516,86206,18,86206,16,860,3,860
442,70891,14,70891,14,758,2,758
362,67252,4,67252,11,795,5,795
435,67013,9,67013,15,858,6,858
622,147866,31,147866,12,790,3,790
1383,232458,26,232458,12,805,1,805
237,38824,5,38824,13,828,1,828
424,83324,7,83324,7,794,1,794
306,50499,7,50499,14,839,3,839
1532,278226,16,278226,15,839,3,839
24,90473,18,90473,1,775,1,775
789,114738,20,114738,16,785,5,785
318,51140,3,51140,7,779,1,779
728,97530,10,97530,11,800,4,800
303,80532,10,80532,5,809,4,809
628,142301,19,142301,8,810,0,810
433,102791,13,102791,11,840,4,840
216,50481,3,50481,15,822,1,822
354,51498,11,51498,14,813,4,813
772,150195,25,150195,12,786,3,786
157,32658,10,32658,16,831,3,831
1074,165083,36,165083,11,830,5,830
583,87950,20,87950,12,824,4,824
48,133277,13,133277,2,766,3,766
933,175583,5,175583,19,836,1,836
548,76992,8,76992,18,820,3,820
801,141808,14,141808,12,829,2,829
243,50020,10,50020,13,841,3,841
283,57502,7,57502,16,834,2,834
135,36557,2,36557,12,786,3,786
410,69893,4,69893,13,795,1,795
150,35576,8,35576,4,812,4,812
1025,273269,44,273269,8,803,2,803
30,71427,18,71427,3,795,1,795
225,59062,12,59062,12,790,3,790
957,151350,15,151350,19,799,7,799
449,80140,13,80140,8,807,2,807
649,115420,9,115420,12,811,2,811
197,494983,58,494983,1,769,2,769
199,47306,15,47306,6,771,3,771
519,90251,8,90251,8,822,3,822
212,42305,14,42305,9,730,3,730
777,113327,9,113327,13,845,1,845
521,101899,11,101899,7,823,4,823
239,47979,12,47979,8,817,4,817
273,46253,6,46253,8,775,1,775
297,50907,7,50907,11,796,1,796
282,60626,21,60626,15,839,6,839
27,63026,7,63026,0,798,3,798
521,73295,9,73295,12,753,6,753
55,148378,17,148378,0,855,1,855
303,75508,11,75508,9,795,1,795
670,158453,16,158453,12,795,4,795
563,118015,12,118015,7,845,1,845
9294,1197056,163,1197056,14,790,3,790
1377,171386,17,171386,13,821,6,821
1796,373138,21,373138,5,819,2,819
796,153039,15,153039,10,802,4,802
21,40871,5,40871,0,792,4,792
365,55190,7,55190,13,782,3,782
283,45581,7,45581,11,743,4,743
393,49533,17,49533,10,755,5,755
360,70196,12,70196,4,827,5,827
211,40225,6,40225,12,840,1,840
368,76745,10,76745,11,841,3,841
324,69541,4,69541,13,779,3,779
651,84454,30,84454,12,810,4,810
467,70948,11,70948,13,817,4,817
675,117129,9,117129,8,832,1,832
413,66309,7,66309,10,794,0,794
452,71537,10,71537,12,799,2,799
922,110876,15,110876,11,811,4,811
663,108300,5,108300,14,835,4,835
3099,354758,52,354758,14,764,3,764
289,75270,19,75270,9,772,4,772
330,61636,4,61636,12,789,2,789
1164,226529,54,226529,15,842,4,842
611,160365,20,160365,8,790,2,790
238,52328,13,52328,12,805,4,805
185,68848,8,68848,4,795,2,795
261,43492,5,43492,15,899,2,899
577,108484,17,108484,13,777,4,777
328,75916,8,75916,13,867,2,867
417,54527,8,54527,23,774,2,774
264,60341,15,60341,5,840,6,840
5444,1090195,161,1090195,19,842,6,842
454,82580,4,82580,14,814,1,814
189,47443,4,47443,11,812,1,812
409,71525,7,71525,16,812,3,812
368,80821,7,80821,9,829,2,829
34,126196,18,126196,2,858,6,858
15,55049,12,55049,0,834,1,834
795,172425,32,172425,10,806,4,806
358,46536,18,46536,13,821,3,821
215,66717,9,66717,7,796,2,796
797,139689,19,139689,10,807,6,807
360,63246,8,63246,15,812,4,812
580,144387,19,144387,9,823,2,823
34,63943,6,63943,2,842,2,842
245,41974,1,41974,7,787,2,787
474,60547,15,60547,16,803,2,803
64,162643,37,162643,0,786,0,786
414,69245,7,69245,12,835,3,835
271,85525,11,85525,8,843,3,843
389,63242,6,63242,10,831,3,831
228,42867,7,42867,11,832,6,832
252,72167,9,72167,13,793,4,793
24,147998,28,147998,0,868,4,868
232,730372,109,730372,2,770,4,770
365,53320,13,53320,15,801,0,801
1283,178217,23,178217,11,838,5,838
703,105760,17,105760,11,825,5,825
731,113612,14,113612,6,818,3,818
1167,146358,24,146358,15,771,3,771
262,44199,7,44199,14,800,7,800
678,101214,6,101214,11,766,3,766
642,96118,20,96118,13,798,4,798
448,70282,14,70282,11,842,6,842
54,108162,24,108162,2,827,5,827
520,72215,11,72215,17,814,5,814
769,150573,22,150573,8,810,0,810
455,74585,17,74585,13,816,1,816
455,84757,4,84757,13,815,5,815
263,57354,9,57354,9,816,3,816
511,138006,26,138006,4,797,6,797
