source,target
0,14875
1,15085
2,14610
3,9809
4,13563
5,14790
6,12782
7,15065
7,14399
8,5686
9,14859
10,9318
11,14349
12,14907
13,14994
14,12330
15,15096
16,13377
17,14001
18,14959
19,12808
20,12985
21,13347
22,14917
23,11864
24,15052
25,5897
26,15084
27,11790
28,15087
29,12722
30,15082
31,14984
32,14700
32,13917
33,14985
34,6418
35,5597
36,12848
37,11904
38,15071
39,15011
40,9616
41,15026
42,14507
43,13429
44,15077
45,7033
46,14726
46,15352
47,13940
48,12871
49,10809
50,6567
51,10085
52,6309
53,10073
53,15328
54,15039
55,15095
56,11819
57,13593
58,9240
59,14949
60,14930
61,14825
62,13222
63,13980
64,11765
65,13269
66,11972
67,13104
68,14666
69,14403
70,10028
71,15063
71,14248
72,10486
72,14828
73,15080
74,9679
75,15039
75,14685
76,13880
77,14282
78,9603
79,14819
79,14583
80,7551
81,13262
82,14031
83,6309
84,14526
85,8109
86,14935
87,15101
88,9711
88,14599
89,8507
89,14777
90,15083
91,13029
92,15074
93,15018
94,14441
95,8921
96,14388
97,14082
97,15136
97,13892
98,14745
99,14146
100,14998
101,12409
102,14988
103,13973
104,14998
105,6394
106,15072
107,15007
108,14702
109,15074
110,9783
111,15079
112,14676
113,14062
114,14760
115,12631
116,15096
116,15188
117,14877
118,15086
119,12334
120,14775
121,15001
122,14711
123,14868
124,15098
125,15053
125,14503
126,13441
127,14305
128,15076
129,15058
130,11266
130,13679
131,14951
132,8841
132,15210
133,13621
134,11932
135,11529
136,14256
137,11695
138,14839
139,14774
139,14568
140,15094
141,11580
142,14213
143,14194
144,15044
145,8668
146,14988
147,14941
148,14695
149,2963
150,14296
151,14760
152,12218
153,7874
154,14482
155,14868
156,11839
157,14331
158,15014
159,8194
160,2658
161,14787
162,14065
163,14894
164,14902
165,14899
166,14234
167,13818
168,10437
168,15196
169,14212
170,14489
171,12664
172,15059
173,14922
174,14872
175,14971
176,2384
177,15090
178,13227
179,10992
180,14686
181,14819
182,14101
183,13620
184,13036
184,12201
185,14195
186,7141
187,14993
188,14704
189,3708
190,13220
191,13852
192,9730
193,13465
194,11881
195,11777
196,8843
197,13821
197,14181
198,14628
199,14841
200,1927
201,12844
202,14946
203,14945
204,5910
205,6944
206,7727
207,11654
208,14460
209,15019
210,13505
211,6610
212,12434
213,12360
214,11144
215,14396
216,6009
217,14936
217,15322
218,8567
219,14551
220,9125
221,11308
222,11897
223,15090
224,4846
225,14933
226,15067
227,14214
228,14116
229,11430
230,14984
231,14292
232,9500
233,14839
233,15383
234,15000
235,14186
236,14920
237,13050
238,10239
238,15351
239,10986
240,5464
241,13216
242,14873
243,5427
244,6919
245,14939
246,13824
247,10876
248,10195
249,14650
250,13567
251,2823
252,14968
253,13872
254,15081
255,12814
256,11506
256,15220
257,12068
258,14482
259,14700
260,12642
261,14090
262,14806
263,12787
264,14605
265,14953
266,13921
266,14907
267,14685
268,13005
269,10287
270,14760
271,14318
272,13910
273,13602
274,13988
275,8091
276,13788
277,7151
278,8354
279,14184
280,10632
281,13594
282,12418
283,14893
284,15056
285,13603
286,11583
286,15105
287,15059
288,665
289,13221
290,14723
291,14701
292,13696
293,14786
294,11889
294,13890
295,4850
296,14589
297,14306
298,15003
299,10464
300,14663
301,15099
302,14441
303,13199
304,10647
305,5339
306,14363
307,12989
308,6284
309,12492
310,1793
311,12850
312,9879
313,13080
314,10420
315,15038
316,13101
317,14558
318,14586
319,8896
320,741
321,15009
322,4686
323,12647
324,15086
325,15058
326,15078
327,7712
328,14102
329,14989
330,7139
331,15087
332,14186
333,5285
334,1283
335,14841
336,14788
337,6393
338,14276
339,14894
340,13961
341,12998
342,11742
343,14456
344,15018
345,6579
346,14166
347,10640
348,14493
349,14161
350,11803
351,14912
352,15039
353,14248
354,10447
355,14747
356,14873
357,12459
358,15079
359,13014
360,6691
361,15023
362,12359
363,15034
364,12079
365,12246
366,15089
367,11806
368,10721
369,13350
370,14949
371,12534
372,13946
373,15099
374,6542
375,14611
376,15075
377,14034
378,14998
379,14779
380,14761
381,15079
382,12178
383,13597
384,14804
385,9470
386,14658
387,14006
388,13216
389,1972
389,14226
390,3885
391,14773
392,8161
393,14571
394,15094
395,15061
396,12643
397,14247
398,14811
399,11699
400,14761
401,14675
402,14667
403,10249
404,14284
405,13241
406,9773
407,14966
408,15101
409,5286
410,14734
411,13785
412,14252
413,13339
414,14543
415,10748
416,1542
