ID1,ID2,Distance
N5975|11613|0.308847,N5976|6232|0.286803,0.0101185
N5975|11613|0.308847,N5977|6814|0.476706,0.0092639
N6001|1851|0.612439,N6002|5282|0.643613,0.011813
N6439|1683|0.383865,N6440|15112|0.578277,0.014377
N6533|7470|0.484816,N6534|15113|0.695527,0.000836406
N6533|7470|0.484816,N6532|9931|0.327589,0.0075648
N6439|1683|0.383865,N6438|11335|0.119456,0.0101089
N6426|1540|0.735783,N6424|15345|0.267615,0.0126646
N6298|1756|0.001122,N6296|12253|0.413995,0.0126643
N6298|1756|0.001122,N6297|5717|0.659804,0.0016762
N6426|1540|0.735783,N6432|1944|0.243446,0.0143613
N6426|1540|0.735783,N6429|7355|0.691407,0.013506
N6119|13594|0.272909,N6120|3595|0.624733,0.0041937
N5925|6560|0.159317,N5926|12315|0.001104,0.00335182
N6458|1512|0.715348,N6457|8718|0.47799,0.013505
N6033|1444|0.525317,N6036|5090|0.924982,0.0126845
N6154|15140|0.516156,N6158|12988|0.278647,0.0126646
N6154|15140|0.516156,N6155|10584|0.224505,0.00588044
N6280|4295|0.600123,N6281|9693|0.733786,0.013516
N6240|13689|0.485575,N6239|11762|0.509977,0.00590516
N6169|2097|0.025641,N6168|3485|0.223061,0.00925679
N6169|2097|0.025641,N6167|8563|0.116999,0.0118367
N6353|6495|0.72004,N6349|2546|0.283291,0.0143784
N6353|6495|0.72004,N6350|1788|0.822551,0.0135232
N6353|6495|0.72004,N6352|11785|0.91923,0.00587443
N6488|8801|0.613465,N6489|14599|0.28093,0.00503373
N5902|10992|0.448645,N5903|9921|0.041128,0
N6488|8801|0.613465,N6490|3757|0.976021,0.0109523
N5902|10992|0.448645,N5901|14440|0.471962,0.0067208
N6081|11992|0.466715,N6086|9946|0.800747,0.0135694
N6081|11992|0.466715,N6082|12157|0.756137,0.0143921
N5903|9921|0.041128,N5901|14440|0.471962,0.0067208
N6499|3052|0.083618,N6498|6309|0.468583,0.0109489
N6222|9596|0.256396,N6224|6378|0.639745,0.0143688
N6222|9596|0.256396,N6219|13148|0.861788,0.0126698
N6222|9596|0.256396,N6221|2945|0.319556,0.00502984
N6222|9596|0.256396,N6223|13692|0.151678,0.00756201
N6495|10152|0.581965,N6494|10521|0.44423,0.00250906
N6307|14899|0.676107,N6311|13322|0.04419,0.0143664
N6307|14899|0.676107,N6310|9885|0.004152,0.0135182
N6495|10152|0.581965,N6493|1705|0.474543,0.011802
N6511|12851|0.47514,N6512|9791|0.776243,0.00673232
N6099|8602|0.185301,N6098|12500|0.705135,0.0101338
N6440|15112|0.578277,N6438|11335|0.119456,0.0109757
N6383|13541|0.920801,N6385|9112|0.624404,0.00758102
N6537|3870|0.895591,N6538|4158|0.164302,0.0092613
N6537|3870|0.895591,N6536|9072|0.752872,0.0117906
N6158|12988|0.278647,N6155|10584|0.224505,0.0135181
N6126|7270|0.653555,N6125|13957|0.537173,0.00167253
N6209|9698|0.060667,N6208|11497|0.205091,0.0135106
N6053|14903|0.888882,N6054|1973|0.941874,0.00843617
N5946|10821|0.326297,N5947|10579|0.538254,0.00587017
N6077|8048|0.764447,N6074|10518|0.29657,0.0143616
N6186|10211|0.195889,N6168|3485|0.223061,0.0135118
N6448|3542|0.057731,N6445|5379|0.630571,0.0135023
N6448|3542|0.057731,N6447|5505|0.868742,0.00590446
N6448|3542|0.057731,N6444|13108|0.126703,0.0126668
N6327|9188|0.720012,N6328|4724|0.731289,0.005035
N6146|9578|0.313199,N6147|4565|0.647014,0.0126488
N6101|13138|0.131557,N6104|12280|0.164804,0.00335697
N6101|13138|0.131557,N6102|7894|0.036916,0.00419366
N6101|13138|0.131557,N6103|9753|0.937295,0.00506895
N6047|11281|0.880414,N6048|5772|0.016776,0.00757008
N6214|13483|0.358129,N6215|12634|0.980894,0.0118201
N6214|13483|0.358129,N6213|4320|0.195391,0.0101073
N6380|10122|0.43342,N6381|8380|0.704449,0.0109518
N6380|10122|0.43342,N6382|12652|0.653289,0.0126667
N6380|10122|0.43342,N6385|9112|0.624404,0.0126548
N6073|11540|0.987738,N6072|9430|0.786694,0.00757086
N6073|11540|0.987738,N6070|14861|0.44342,0.0143819
N6334|14465|0.747732,N6338|11657|0.64306,0.0143599
N6334|14465|0.747732,N6339|4335|0.053538,0.00925154
N6104|12280|0.164804,N6102|7894|0.036916,0.0041887
N6104|12280|0.164804,N6103|9753|0.937295,0.00505503
N5907|11179|0.897913,N5906|4261|0.59781,0.0126581
N5907|11179|0.897913,N5908|2605|0.691968,0.00840439
N6349|2546|0.283291,N6350|1788|0.822551,0.00419162
N6349|2546|0.283291,N6352|11785|0.91923,0.0118249
N5907|11179|0.897913,N5909|1400|0.193044,0.00671488
N6376|13439|0.37174,N6374|7051|0.644139,0.0135234
N6190|5979|0.027371,N6168|3485|0.223061,0.0144115
N6096|2840|0.891538,N6097|13417|0.958917,0.00589231
N6086|9946|0.800747,N6082|12157|0.756137,0.0135453
N6250|7059|0.290886,N6249|13935|0.389429,0.00588043
N6467|12731|0.616299,N6465|5589|0.562233,0.0143709
N6482|5457|0.765848,N6483|14651|0.158177,0.0100919
N6482|5457|0.765848,N6485|9338|0.897279,0.014353
N6354|13071|0.873905,N6357|13228|0.086969,0.0118373
N6354|13071|0.873905,N6356|8030|0.324351,0.0101005
N5976|6232|0.286803,N5977|6814|0.476706,0.0135434
N6115|7792|0.104076,N6113|6959|0.248742,0.0143813
N6115|7792|0.104076,N6114|12440|0.969351,0.0101345
N6215|12634|0.980894,N6213|4320|0.195391,0.011819
N6442|6662|0.540399,N6441|9053|0.699232,0.0118022
N6442|6662|0.540399,N6440|15112|0.578277,0.0109568
N6563|7222|0.787664,N6566|13116|0.501863,0.013517
N6111|11726|0.650899,N6112|15348|0.471232,0.0126486
N6049|6600|0.783219,N6051|10721|0.154036,0.0118216
N6043|4973|0.426384,N6042|11246|0.637441,0.0092653
N6336|6152|0.31143,N6338|11657|0.64306,0.0118192
N6336|6152|0.31143,N6339|4335|0.053538,0.0101051
N6067|8710|0.836886,N6062|10389|0.921882,0.01353
N6067|8710|0.836886,N6064|5220|0.042435,0.010964
N6243|12609|0.114068,N6242|2956|0.281905,0
N6294|15017|0.976147,N6295|5694|0.36206,0.0118022
N6514|13834|0.934798,N6516|4024|0.824911,0.0126489
N6514|13834|0.934798,N6517|7963|0.16353,0.0109535
N5954|2579|0.301905,N5952|11021|0.160513,0.0118092
