Unnamed: 0,Unnamed: 0.1,SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled,SN HIV+,CN HIV+,SN Susceptible,SN Out-of-care,SN Treated chronic,SN Untreated chronic,CN Treated chronic,CN Out-of-care,CN Susceptible,CN Untreated chronic,SN Untreated acute,SN Treated acute,CN Untreated acute,CN Treated acute
0,0,0,473,0,473,0,137,0,137,"[995, 695, 4061, 7395, 14717, 9387, 2705, 10845, 13982, 489, 2374, 5949, 365, 7122, 10417, 11604, 14322, 4348, 14244, 13624, 4289, 9152, 1924, 9204, 13897, 3717, 8876, 6616, 2954, 3140, 1475, 15314, 4111, 2583, 15035, 3944, 9890, 8835, 5546, 11381, 2734, 10571, 10461, 14404, 174, 13091, 4253, 8816, 12027, 15189, 2072, 1310, 6660, 6992, 13689, 865, 6835, 9801, 3940, 11838, 11834, 8998, 10167, 6871, 12753, 14524, 13732, 13608, 10114, 14047, 11638, 12732, 13511, 14780, 13377, 4268, 11494, 14504, 15003, 14692, 14787, 15011, 13804, 13344, 10416, 15039, 14318, 14612, 14936, 14969, 15070, 13740, 11842, 8280, 12195, 13722, 12910, 14059, 14961, 11146, 5822, 12797, 13073, 13969, 14891, 13863, 12003, 12652, 14823, 14657, 14231, 12438, 15051, 12439, 14967, 14900, 15002, 1152, 15042, 14206, 12210, 9213, 12319, 5707, 14988, 11438, 14023, 13538, 14795, 10370, 14748, 12221, 10806, 4009, 12029, 14354, 11836, 13334, 14926, 14758, 12927, 13819, 11789, 7925, 1280, 9720, 14650, 9313, 11572, 12220, 231, 14544, 13918, 14882, 15082, 6514, 5220, 9615, 12430, 13599, 13698, 14965, 15023, 11160, 14788, 13801, 13967, 13881, 13510, 15026, 12392, 14535, 13144, 9929, 7767, 15056, 14511, 14819, 13653, 9765, 14730, 14484, 13837, 15098, 3418, 15100, 11013, 14330, 15065, 5131, 13875, 13522, 14843, 8492, 8217, 10577, 15090, 15095, 14559, 14118, 14695, 15071, 12870, 8093, 3852, 12700, 15028, 14884, 13326, 15073, 14592, 10450, 14543, 1318, 14735, 13694, 8913, 13171, 12994, 12378, 15063, 15091, 11740, 10345, 13572, 12254, 11496, 11966, 14640, 15062, 10498, 15033, 15081, 1882, 5342, 13965, 14963, 12175, 10843, 14805, 14904, 13951, 13634, 15088, 14986, 14601, 9185, 9638, 13317, 14150, 8175, 14407, 14633, 14801, 3789, 14733, 11798, 13999, 12168, 13231, 11846, 11760, 14440, 14831, 15006, 11289, 14685, 14187, 15092, 15000, 4422, 15046, 14490, 13069, 15045, 12248, 15077, 13075, 14328, 13892, 14325, 13450, 14423, 6674, 14016, 6130, 14532, 15059, 9745, 13638, 14412, 11111, 14594, 15085, 15076, 15086, 14091, 8372, 14684, 14472, 14942, 10004, 8123, 14820, 14857, 14741, 7176, 12634, 13895, 15036, 12657, 15017, 9016, 11321, 14886, 13894, 13752, 14947, 12621, 14061, 14457, 14946, 14761, 15099, 12759, 12962, 14791, 3005, 14191, 11442, 13281, 15066, 5208, 13799, 14336, 14739, 13394, 10871, 14980, 13464, 3778, 13806, 14020, 10862, 15074, 10997, 14951, 13807, 7456, 12766, 1918, 11884, 14603, 9063, 12182, 13403, 14006, 14852, 12138, 15096, 11241, 15101, 14382, 7227, 13987, 7996, 14978, 14656, 13272, 14107, 14397, 15008, 14919, 14112, 14716, 9946, 6763, 14912, 9624, 10020, 12773, 15038, 12076, 13514, 12152, 13285, 6827, 13686, 12695, 6713, 11745, 15049, 943, 15019, 14870, 2746, 5351, 15004, 7133, 12149, 13847, 6562, 2440, 3211, 11708, 4883, 14028, 14479, 14077, 15093, 6720, 7494, 8018, 14069, 14371, 14710, 14619, 11418, 8498, 9796, 14053, 11640, 7725, 10284, 14644, 11859, 13267, 13059, 14380, 14994, 9425, 8669, 14985, 14705, 14193, 13293, 7700, 14194, 12022, 12585, 14956, 9940, 10390, 9972, 14896, 14002, 3772, 13169, 11349, 15087, 10725, 11139, 14879, 15083, 10624, 11320, 14914, 13871, 5019, 9785, 8292, 14983, 4358, 6484, 14602, 6622, 13283, 6994, 8075, 5539, 13090, 14352, 11688, 8591, 13943, 11692, 14108, 15067, 5385, 14944, 9400, 7447, 14173, 1265, 14797, 6675, 14171, 9563, 14709, 7620, 15021, 10631, 13785, 14892, 6860, 15007, 14349, 5912, 14257, 12409, 13676, 9163, 14759, 14126, 1866, 13570, 13163, 14955, 14390, 7930, 14901, 12530, 10166, 5574, 9321, 14957, 14775, 14938, 13288, 14720, 6722, 14943, 8814, 12557, 9414, 13854, 14295, 11271, 1171, 14898, 14671, 14855, 9383, 14497, 14996, 9805, 8536, 14993, 14079, 12280, 14742, 13155, 13657, 14800, 15097, 10846, 13906, 15094, 10644, 14142, 14756, 14975, 9248, 7101, 14616, 9322, 14713, 1487, 6196, 10394, 15079, 9415, 13328, 11523, 14652, 14726, 6193, 15030, 14606, 12422, 14850, 14867, 4879, 13449, 14536, 12957, 15054, 14478, 3698, 8504, 12404, 13580, 14962, 8939, 13540, 13554, 10132, 12364, 14784, 12725, 14935, 14386, 14921, 13083, 14732, 14133, 12844, 11757, 11265, 4432, 14954, 753, 83]","[6126, 14704, 4570, 15272, 11919, 4458, 10259, 15180, 4803, 8629, 13637, 9315, 15074, 8640, 3417, 2734, 1154, 6698, 9161, 4846, 6293, 3405, 14279, 14902, 994, 8077, 504, 10222, 4566, 10250, 1520, 7943, 14986, 4309, 1765, 12640, 13025, 6043, 1593, 1744, 1039, 8381, 10195, 3754, 1631, 2118, 9897, 10388, 2847, 13716, 2448, 13763, 14548, 2352, 5522, 4499, 28, 10220, 9034, 12742, 11998, 7707, 8074, 10566, 13556, 12536, 5112, 13133, 13957, 12063, 12140, 14489, 15268, 1832, 7535, 14736, 8637, 15197, 5299, 6312, 13114, 14633, 8232, 4003, 10029, 12933]",258,73,338,112,101,36,29,28,13,11,0,0,0,0
