SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1775,136529,49,136529,28,845,4,845
891,92893,20,92893,16,819,6,819
1917,152615,46,152615,24,818,6,818
862,111392,23,111392,10,788,5,788
1605,167559,30,167559,16,811,4,811
1614,185757,44,185757,18,824,6,824
877,73027,20,73027,22,860,8,860
557,36142,12,36142,38,824,3,824
2680,243479,61,243479,18,730,1,730
624,66903,18,66903,21,774,4,774
3374,223149,61,223149,23,842,5,842
1207,131691,54,131691,16,805,7,805
1141,119066,34,119066,22,829,6,829
405,48776,22,48776,20,830,4,830
755,69283,15,69283,25,853,5,853
589,57387,15,57387,27,802,2,802
446,41705,10,41705,21,785,11,785
930,65363,15,65363,24,829,4,829
598,62231,15,62231,15,771,6,771
945,94674,22,94674,17,794,4,794
651,67702,11,67702,17,760,6,760
893,78658,26,78658,35,795,5,795
514,48549,7,48549,24,819,5,819
873,70314,18,70314,27,744,3,744
720,61370,12,61370,19,812,3,812
709,83302,19,83302,8,763,3,763
481,36034,8,36034,26,847,6,847
1503,131812,39,131812,21,832,5,832
786,47038,11,47038,24,786,6,786
448,43100,11,43100,28,807,4,807
4325,381575,124,381575,22,795,5,795
624,76579,7,76579,22,805,4,805
810,102372,20,102372,25,829,3,829
1219,131288,44,131288,24,824,4,824
1165,102676,15,102676,19,785,7,785
1676,131002,28,131002,21,759,5,759
798,90733,16,90733,17,795,1,795
1043,86424,18,86424,25,766,3,766
603,79534,12,79534,24,777,5,777
1290,111370,24,111370,23,815,8,815
410,40844,11,40844,25,798,3,798
1024,91165,19,91165,26,778,3,778
1004,84821,15,84821,30,828,8,828
4165,334609,60,334609,31,749,6,749
349,38525,8,38525,15,825,5,825
842,76628,30,76628,20,818,7,818
598,69479,13,69479,17,807,7,807
650,75906,15,75906,19,830,8,830
470,39657,3,39657,18,805,2,805
696,57117,11,57117,26,830,5,830
1532,102016,16,102016,29,828,2,828
1011,89952,17,89952,21,831,7,831
610,50907,21,50907,32,817,3,817
2102,196837,54,196837,22,814,4,814
685,65136,23,65136,28,799,5,799
2232,219340,33,219340,13,805,3,805
670,75691,8,75691,23,852,4,852
2991,213398,41,213398,29,830,5,830
1156,113120,31,113120,23,868,8,868
659,87826,18,87826,19,809,2,809
1229,100208,36,100208,20,755,5,755
928,77075,16,77075,28,779,2,779
377,35195,14,35195,24,835,5,835
618,61092,14,61092,28,785,8,785
657,49143,8,49143,33,837,3,837
1456,148447,24,148447,20,834,4,834
1160,138726,34,138726,15,792,3,792
1487,124283,15,124283,21,787,3,787
1885,179378,46,179378,24,819,5,819
860,86812,13,86812,21,816,2,816
446,39779,6,39779,25,805,4,805
904,69944,14,69944,37,799,5,799
2388,195059,51,195059,28,803,5,803
976,135877,26,135877,9,770,8,770
1138,66120,12,66120,26,817,6,817
1679,140594,58,140594,27,794,4,794
701,64702,16,64702,21,773,5,773
908,82794,20,82794,18,836,3,836
1641,114381,27,114381,25,760,4,760
600,55687,23,55687,31,868,5,868
3158,233332,43,233332,23,784,5,784
1310,133467,35,133467,11,745,4,745
661,70343,23,70343,12,849,5,849
709,63273,12,63273,18,801,4,801
1173,84807,24,84807,15,790,4,790
602,52793,20,52793,14,787,7,787
1728,145522,29,145522,17,832,2,832
1558,149062,24,149062,21,854,6,854
272,34608,13,34608,17,775,3,775
1154,74968,10,74968,19,792,6,792
678,41167,10,41167,27,828,3,828
2333,124947,28,124947,31,798,6,798
973,87026,27,87026,16,838,10,838
881,99126,31,99126,29,839,5,839
772,83111,38,83111,19,828,11,828
759,64536,14,64536,22,779,4,779
1494,130927,30,130927,25,832,5,832
1008,113572,25,113572,14,783,2,783
557,64491,20,64491,13,800,5,800
877,66481,20,66481,23,808,7,808
1191,79032,37,79032,29,785,1,785
500,48839,13,48839,28,840,4,840
2211,228713,63,228713,17,857,4,857
1191,110820,47,110820,16,787,5,787
1992,201475,52,201475,17,835,5,835
982,108215,26,108215,26,845,3,845
806,56533,13,56533,20,795,7,795
917,60202,16,60202,27,836,6,836
364,29466,10,29466,17,786,7,786
649,69776,14,69776,21,782,2,782
3808,404164,86,404164,23,824,3,824
1378,111880,19,111880,32,818,5,818
516,53379,8,53379,18,832,5,832
967,87450,14,87450,18,809,3,809
1554,133409,41,133409,28,837,7,837
414,55013,13,55013,11,781,8,781
4176,316668,64,316668,22,845,5,845
1218,115444,25,115444,13,773,3,773
355,44196,18,44196,17,808,4,808
1342,93565,16,93565,28,757,7,757
559,47147,20,47147,28,833,4,833
1501,115225,33,115225,22,824,4,824
894,61712,26,61712,26,808,6,808
544,64163,20,64163,13,813,3,813
248,39679,9,39679,20,816,6,816
1019,86206,19,86206,20,860,4,860
738,70891,12,70891,16,758,4,758
810,67252,44,67252,12,795,3,795
905,67013,14,67013,14,858,3,858
1752,147866,39,147866,25,790,5,790
2353,232458,19,232458,31,805,3,805
296,38824,21,38824,27,828,3,828
980,83324,38,83324,25,794,4,794
662,50499,14,50499,21,839,4,839
3963,278226,65,278226,37,839,6,839
950,90473,18,90473,20,775,3,775
1366,114738,44,114738,19,785,5,785
580,51140,9,51140,11,779,5,779
1070,97530,36,97530,24,800,6,800
1116,80532,26,80532,18,809,3,809
1488,142301,39,142301,16,810,3,810
1276,102791,36,102791,22,840,5,840
635,50481,12,50481,16,822,5,822
725,51498,19,51498,17,813,2,813
1170,150195,34,150195,18,786,4,786
337,32658,4,32658,32,831,4,831
1627,165083,49,165083,17,830,5,830
952,87950,13,87950,18,824,6,824
1221,133277,15,133277,17,766,2,766
1879,175583,42,175583,23,836,4,836
1033,76992,18,76992,23,820,6,820
1171,141808,28,141808,18,829,2,829
583,50020,17,50020,21,841,5,841
588,57502,19,57502,17,834,6,834
428,36557,12,36557,17,786,1,786
666,69893,10,69893,25,795,2,795
403,35576,6,35576,21,812,3,812
3411,273269,67,273269,20,803,4,803
854,71427,12,71427,25,795,5,795
416,59062,20,59062,12,790,2,790
2271,151350,30,151350,26,799,5,799
733,80140,20,80140,22,807,6,807
783,115420,21,115420,17,811,1,811
5112,494983,124,494983,26,769,6,769
293,47306,40,47306,18,771,3,771
840,90251,17,90251,17,822,4,822
531,42305,10,42305,25,730,4,730
1642,113327,26,113327,23,845,9,845
1141,101899,24,101899,23,823,4,823
724,47979,15,47979,33,817,6,817
743,46253,4,46253,29,775,3,775
480,50907,10,50907,14,796,4,796
671,60626,19,60626,26,839,5,839
880,63026,18,63026,18,798,6,798
635,73295,14,73295,11,753,4,753
1354,148378,46,148378,25,855,2,855
747,75508,16,75508,23,795,6,795
1969,158453,29,158453,27,795,2,795
1274,118015,42,118015,28,845,3,845
13482,1197056,366,1197056,17,790,3,790
2253,171386,40,171386,25,821,9,821
4203,373138,89,373138,42,819,5,819
2112,153039,37,153039,25,802,3,802
496,40871,12,40871,20,792,3,792
521,55190,12,55190,17,782,3,782
